size temperature m m^2 m^4 mag_sus
80 2.425 0.10994 0.0186709 0.000979206 17.3765 
80 2.425 0.108888 0.0182646 0.000920828 16.9119 
80 2.426 0.109265 0.0183912 0.00094026 17.0219 
80 2.426 0.108626 0.018287 0.000963288 17.1142 
80 2.426 0.108258 0.0180734 0.000917067 16.7617 
80 2.426 0.108754 0.0183376 0.000960159 17.1743 
80 2.426 0.109598 0.0185316 0.000968624 17.2003 
80 2.427 0.108346 0.0180999 0.000921772 16.7741 
80 2.427 0.107705 0.017855 0.000880565 16.4938 
80 2.427 0.106782 0.0177239 0.000902772 16.6697 
80 2.427 0.10931 0.0185114 0.00099648 17.3062 
80 2.427 0.107429 0.0179594 0.000922795 16.9252 
80 2.428 0.10757 0.0178856 0.000900304 16.6439 
80 2.428 0.106657 0.0175661 0.000867437 16.3177 
80 2.428 0.106095 0.0175472 0.0008986 16.5827 
80 2.428 0.106517 0.0176065 0.000877192 16.5024 
80 2.428 0.108318 0.0181699 0.000931484 16.9677 
80 2.429 0.105994 0.0176919 0.000911641 17.0137 
80 2.429 0.107745 0.0180112 0.000928364 16.869 
80 2.429 0.106368 0.017519 0.000875586 16.3486 
80 2.429 0.105841 0.0173733 0.000861183 16.2596 
80 2.429 0.107649 0.0179803 0.000917165 16.842 
80 2.43 0.10666 0.0176259 0.000870925 16.4599 
80 2.43 0.106826 0.01766 0.000880632 16.4564 
80 2.43 0.107437 0.0178119 0.000881441 16.5116 
80 2.43 0.104907 0.017238 0.000858551 16.4151 
80 2.43 0.105335 0.0173302 0.000870493 16.4209 
80 2.431 0.105553 0.0172341 0.000834551 16.0398 
80 2.431 0.105645 0.0172852 0.000851768 16.1231 
80 2.431 0.10538 0.0170828 0.000805991 15.7378 
80 2.431 0.104739 0.0169722 0.000817341 15.8009 
80 2.431 0.10513 0.0171756 0.000858215 16.1202 
80 2.432 0.106 0.0173272 0.000848288 16.0296 
80 2.432 0.105865 0.0173807 0.000853133 16.2457 
80 2.432 0.105413 0.0172326 0.000841711 16.107 
80 2.432 0.106262 0.0173357 0.000839228 15.9056 
80 2.432 0.105172 0.0171822 0.000835556 16.1082 
80 2.433 0.103587 0.0167267 0.00080549 15.7737 
80 2.433 0.10446 0.0169285 0.000817996 15.8266 
80 2.433 0.105087 0.0171883 0.000839099 16.1642 
80 2.433 0.105608 0.0172604 0.000832173 16.0651 
80 2.433 0.105583 0.0173497 0.000862714 16.3144 
80 2.434 0.10285 0.0163979 0.000770537 15.3023 
80 2.434 0.103611 0.0166944 0.000801843 15.6689 
80 2.434 0.10417 0.0167152 0.000773723 15.4182 
80 2.434 0.103671 0.0165983 0.00077599 15.3836 
80 2.434 0.104105 0.0168313 0.000811417 15.7595 
80 2.435 0.101864 0.0160914 0.000736007 15.0211 
80 2.435 0.102958 0.0164164 0.000766229 15.2865 
80 2.435 0.104555 0.0168979 0.00080166 15.6813 
80 2.435 0.104075 0.0167378 0.000790494 15.5234 
80 2.435 0.102702 0.0163959 0.000771352 15.3709 
80 2.436 0.103259 0.0164382 0.000752772 15.1743 
80 2.436 0.102489 0.0163647 0.000770507 15.3974 
80 2.436 0.102855 0.0165336 0.000792455 15.6436 
80 2.436 0.101803 0.0162107 0.000762449 15.3611 
80 2.436 0.103415 0.0166953 0.000798414 15.7654 
80 2.437 0.102839 0.0164181 0.000760333 15.3428 
80 2.437 0.103347 0.016567 0.000780205 15.4585 
80 2.437 0.102543 0.0162632 0.000741001 15.0956 
80 2.437 0.103473 0.0166562 0.000805919 15.6243 
80 2.437 0.102618 0.0163206 0.000761236 15.2061 
80 2.438 0.101521 0.0160117 0.000734797 14.9769 
80 2.438 0.102062 0.0162364 0.000765437 15.2777 
80 2.438 0.102105 0.0161206 0.000733936 14.9503 
80 2.438 0.100475 0.0157343 0.000712246 14.8031 
80 2.438 0.101367 0.0158762 0.000697011 14.7029 
80 2.439 0.10245 0.0163146 0.00076093 15.2682 
80 2.439 0.101503 0.0160912 0.000752999 15.1886 
80 2.439 0.100747 0.015795 0.000721454 14.8127 
80 2.439 0.102783 0.0163706 0.000755493 15.2355 
80 2.439 0.101082 0.0157794 0.000710458 14.5942 
80 2.44 0.101726 0.0160907 0.000742397 15.0624 
80 2.44 0.100189 0.0156886 0.000724346 14.8216 
80 2.44 0.102446 0.0161792 0.000738654 14.9087 
80 2.44 0.102043 0.0160768 0.000733291 14.8566 
80 2.44 0.101427 0.0159305 0.000723068 14.8014 
80 2.441 0.100499 0.0156818 0.000697202 14.6347 
80 2.441 0.101856 0.0161166 0.00075564 15.0547 
80 2.441 0.102589 0.0162255 0.000737867 14.9474 
80 2.441 0.100924 0.0155772 0.000673747 14.136 
