size temperature m m^2 m^4 mag_sus
64 2.048 0.893722 0.79902 0.639321 0.563086 
64 2.048 0.893569 0.798749 0.638892 0.566825 
64 2.048 0.893618 0.798829 0.639 0.553242 
64 2.048 0.893755 0.79908 0.639418 0.563619 
64 2.048 0.893615 0.798833 0.639033 0.570608 
64 2.049 0.893121 0.797952 0.63763 0.573506 
64 2.049 0.892918 0.79759 0.637055 0.575258 
64 2.049 0.893335 0.798331 0.638229 0.568293 
64 2.049 0.892918 0.797595 0.637078 0.585016 
64 2.049 0.893018 0.797769 0.637346 0.577659 
64 2.05 0.89267 0.797144 0.636334 0.568116 
64 2.05 0.893161 0.798022 0.637736 0.569289 
64 2.05 0.89263 0.797084 0.63627 0.589306 
64 2.05 0.8929 0.797564 0.637029 0.58546 
64 2.05 0.892809 0.797399 0.63676 0.581555 
64 2.051 0.892129 0.796183 0.634818 0.578493 
64 2.051 0.892578 0.796988 0.636103 0.582216 
64 2.051 0.892007 0.795969 0.634488 0.585467 
64 2.051 0.892728 0.79725 0.63651 0.572575 
64 2.051 0.892416 0.796705 0.635676 0.596667 
64 2.052 0.892283 0.796466 0.635291 0.593923 
64 2.052 0.891673 0.795385 0.633591 0.607282 
64 2.052 0.891837 0.795675 0.634047 0.604354 
64 2.052 0.891902 0.795785 0.634204 0.591262 
64 2.052 0.892305 0.796496 0.635314 0.576207 
64 2.053 0.891444 0.79497 0.632908 0.592493 
64 2.053 0.891528 0.795119 0.633141 0.590344 
64 2.053 0.891771 0.795551 0.633831 0.590626 
64 2.053 0.891646 0.795323 0.633453 0.580281 
64 2.053 0.891634 0.795312 0.633461 0.598063 
64 2.054 0.890812 0.793855 0.631174 0.616897 
64 2.054 0.89093 0.794055 0.631461 0.596049 
64 2.054 0.891048 0.794269 0.631814 0.604844 
64 2.054 0.891259 0.794645 0.63241 0.604281 
64 2.054 0.891289 0.794702 0.632508 0.609427 
64 2.055 0.890828 0.793879 0.6312 0.608791 
64 2.055 0.890844 0.793904 0.631222 0.597993 
64 2.055 0.890664 0.793588 0.630737 0.607956 
64 2.055 0.890883 0.793973 0.631335 0.599322 
64 2.055 0.890501 0.7933 0.630288 0.613861 
64 2.056 0.890124 0.792624 0.629199 0.603051 
64 2.056 0.890214 0.792788 0.62947 0.610785 
64 2.056 0.890228 0.79282 0.629545 0.626043 
64 2.056 0.890301 0.792939 0.629701 0.604493 
64 2.056 0.890165 0.792693 0.629299 0.597363 
64 2.057 0.889767 0.791999 0.628239 0.624058 
64 2.057 0.889857 0.792156 0.628477 0.616158 
64 2.057 0.889819 0.79208 0.628335 0.601616 
64 2.057 0.889692 0.791865 0.628025 0.622822 
64 2.057 0.890233 0.792809 0.629465 0.584861 
64 2.058 0.889763 0.791985 0.6282 0.612396 
64 2.058 0.889278 0.791129 0.626862 0.62394 
64 2.058 0.889079 0.790781 0.62633 0.636546 
64 2.058 0.889384 0.79131 0.627131 0.610673 
64 2.058 0.889062 0.790746 0.626261 0.626453 
64 2.059 0.888864 0.790399 0.625727 0.637427 
64 2.059 0.888938 0.79052 0.625884 0.614318 
64 2.059 0.888869 0.790408 0.62574 0.63698 
64 2.059 0.889117 0.790845 0.62642 0.62851 
64 2.059 0.889126 0.790858 0.626431 0.62182 
64 2.06 0.888654 0.790019 0.625106 0.622942 
64 2.06 0.888417 0.789605 0.624468 0.635107 
64 2.06 0.888608 0.789946 0.625016 0.640499 
64 2.06 0.888619 0.789955 0.625001 0.619138 
64 2.06 0.888592 0.789916 0.624957 0.635861 
64 2.061 0.888026 0.788916 0.623402 0.647774 
64 2.061 0.888189 0.789197 0.62382 0.630386 
64 2.061 0.888094 0.789025 0.623539 0.623682 
64 2.061 0.888177 0.789176 0.623788 0.632423 
64 2.061 0.887993 0.788847 0.623261 0.626634 
64 2.062 0.887634 0.788225 0.622324 0.657474 
64 2.062 0.88747 0.787931 0.621856 0.652466 
64 2.062 0.88798 0.788824 0.623222 0.625702 
64 2.062 0.887849 0.788609 0.622939 0.661875 
64 2.062 0.88754 0.788051 0.622025 0.641477 
64 2.063 0.886982 0.787068 0.620505 0.659379 
64 2.063 0.887071 0.787231 0.620775 0.667902 
64 2.063 0.887363 0.787739 0.621548 0.649239 
64 2.063 0.887039 0.787167 0.620653 0.6541 
64 2.063 0.887274 0.78757 0.621245 0.625652 
64 2.064 0.886665 0.786506 0.619617 0.656434 
64 2.064 0.886568 0.786341 0.619378 0.671075 
64 2.064 0.886713 0.7866 0.619789 0.673288 
64 2.064 0.88685 0.786842 0.620165 0.670308 
64 2.064 0.886691 0.786553 0.619694 0.658371 
64 2.065 0.886387 0.786014 0.618847 0.660107 
64 2.065 0.886403 0.78604 0.618881 0.655158 
64 2.065 0.886271 0.785801 0.618491 0.645055 
64 2.065 0.886351 0.785943 0.618709 0.642113 
64 2.065 0.886332 0.785922 0.618717 0.669388 
64 2.066 0.886031 0.785391 0.617893 0.675219 
64 2.066 0.885722 0.784846 0.61704 0.678465 
64 2.066 0.885677 0.784767 0.61692 0.680252 
64 2.066 0.885484 0.784423 0.616371 0.675481 
64 2.066 0.885992 0.785323 0.617788 0.676816 
64 2.067 0.885322 0.784132 0.615905 0.668837 
64 2.067 0.885102 0.783742 0.615288 0.665308 
64 2.067 0.885392 0.784262 0.616128 0.681124 
64 2.067 0.885155 0.783833 0.615424 0.660885 
64 2.067 0.885612 0.784649 0.616721 0.673253 
64 2.068 0.884778 0.783166 0.614377 0.660101 
64 2.068 0.884694 0.783024 0.614173 0.673649 
64 2.068 0.884815 0.783247 0.614555 0.693597 
64 2.068 0.884642 0.78294 0.61407 0.691689 
64 2.068 0.884813 0.783245 0.61455 0.694482 
64 2.069 0.884488 0.782658 0.613595 0.669302 
64 2.069 0.884549 0.782778 0.613822 0.694143 
64 2.069 0.88426 0.782261 0.612995 0.682347 
64 2.069 0.884277 0.782292 0.613049 0.685295 
64 2.069 0.884122 0.782026 0.612654 0.701782 
64 2.07 0.883861 0.781578 0.61199 0.727617 
64 2.07 0.884001 0.781806 0.612293 0.688772 
64 2.07 0.883978 0.78177 0.612245 0.696153 
64 2.07 0.883732 0.781336 0.611574 0.70027 
64 2.07 0.884113 0.782006 0.612606 0.690703 
64 2.071 0.883462 0.780866 0.610863 0.716152 
64 2.071 0.883641 0.781187 0.611376 0.723899 
64 2.071 0.883758 0.78138 0.611637 0.69761 
64 2.071 0.883545 0.781011 0.611082 0.711112 
64 2.071 0.883519 0.780958 0.610978 0.696246 
64 2.072 0.882947 0.779961 0.60946 0.723389 
64 2.072 0.883063 0.780158 0.609744 0.707018 
64 2.072 0.883112 0.780258 0.609939 0.732497 
64 2.072 0.882857 0.779783 0.609129 0.685353 
64 2.072 0.883003 0.780056 0.609596 0.713543 
64 2.073 0.882353 0.778915 0.607835 0.726953 
64 2.073 0.882398 0.778996 0.607966 0.730812 
64 2.073 0.882584 0.77932 0.608462 0.722912 
64 2.073 0.882853 0.779783 0.60915 0.699399 
64 2.073 0.882386 0.778975 0.607935 0.732397 
64 2.074 0.882243 0.778724 0.607545 0.731865 
64 2.074 0.881901 0.778121 0.606614 0.735896 
64 2.074 0.882238 0.77871 0.607514 0.724964 
64 2.074 0.882023 0.778322 0.606882 0.706993 
64 2.074 0.882017 0.778327 0.606933 0.735983 
64 2.075 0.881628 0.77763 0.605818 0.715311 
64 2.075 0.88139 0.777221 0.605214 0.736775 
64 2.075 0.881723 0.777801 0.606093 0.721397 
64 2.075 0.881313 0.777093 0.605036 0.751974 
64 2.075 0.881839 0.778004 0.606404 0.71935 
64 2.076 0.881415 0.777249 0.60521 0.705784 
64 2.076 0.880684 0.775984 0.603312 0.749654 
64 2.076 0.881147 0.776808 0.604614 0.765441 
64 2.076 0.881153 0.776813 0.604604 0.754885 
64 2.076 0.881019 0.776588 0.604277 0.777983 
64 2.077 0.880574 0.775794 0.603021 0.754903 
64 2.077 0.880908 0.776374 0.603898 0.738063 
64 2.077 0.880636 0.775904 0.603196 0.758682 
64 2.077 0.880271 0.775267 0.602228 0.769822 
64 2.077 0.88017 0.775078 0.601895 0.746324 
64 2.078 0.880498 0.775648 0.602761 0.730484 
64 2.078 0.88022 0.775169 0.60205 0.753499 
64 2.078 0.880034 0.77484 0.601535 0.748948 
64 2.078 0.880284 0.775287 0.602249 0.763558 
64 2.078 0.880285 0.775281 0.602216 0.747296 
64 2.079 0.879456 0.773833 0.600004 0.76873 
64 2.079 0.879817 0.774453 0.600923 0.740405 
64 2.079 0.879707 0.774261 0.600627 0.742362 
64 2.079 0.879664 0.774206 0.600595 0.782416 
64 2.079 0.879895 0.774584 0.601103 0.725923 
64 2.08 0.87935 0.773653 0.599742 0.778553 
64 2.08 0.878982 0.773004 0.598733 0.776691 
64 2.08 0.879084 0.773181 0.598997 0.771092 
64 2.08 0.879282 0.77353 0.599542 0.774229 
64 2.08 0.879235 0.773428 0.599328 0.736664 
64 2.081 0.878827 0.772728 0.598293 0.769234 
64 2.081 0.878409 0.771999 0.597186 0.781251 
64 2.081 0.878842 0.772755 0.598341 0.771569 
64 2.081 0.878738 0.772582 0.5981 0.790472 
64 2.081 0.878573 0.772276 0.597579 0.756747 
64 2.082 0.878596 0.772327 0.597689 0.77945 
64 2.082 0.87833 0.771863 0.596981 0.78461 
64 2.082 0.878274 0.771749 0.596761 0.754457 
64 2.082 0.878221 0.771675 0.596703 0.792012 
64 2.082 0.878181 0.771608 0.596608 0.798422 
64 2.083 0.87744 0.770301 0.594572 0.787111 
64 2.083 0.877984 0.771235 0.595955 0.745416 
64 2.083 0.877481 0.770388 0.59475 0.816332 
64 2.083 0.877745 0.770836 0.595398 0.785759 
64 2.083 0.877713 0.77078 0.595315 0.788804 
64 2.084 0.877158 0.769814 0.593844 0.800392 
64 2.084 0.877482 0.770377 0.594698 0.790289 
64 2.084 0.877176 0.769845 0.593889 0.798555 
64 2.084 0.877392 0.770226 0.594483 0.803714 
64 2.084 0.877378 0.770205 0.594462 0.810927 
64 2.085 0.876936 0.769438 0.593302 0.826599 
64 2.085 0.876373 0.768459 0.591824 0.845068 
64 2.085 0.876586 0.768823 0.592357 0.825618 
64 2.085 0.877012 0.76957 0.593496 0.82444 
64 2.085 0.876866 0.7693 0.593052 0.798764 
64 2.086 0.876384 0.768469 0.591811 0.824977 
64 2.086 0.876166 0.768074 0.591166 0.799106 
64 2.086 0.875899 0.767625 0.590522 0.836004 
64 2.086 0.876155 0.768063 0.591171 0.815905 
64 2.086 0.875965 0.76773 0.590661 0.817241 
64 2.087 0.875735 0.767321 0.590013 0.802396 
64 2.087 0.875546 0.766998 0.589539 0.818213 
64 2.087 0.87561 0.767107 0.589701 0.814497 
64 2.087 0.875829 0.767484 0.590261 0.799291 
64 2.087 0.875329 0.766625 0.588988 0.832842 
64 2.088 0.875547 0.766998 0.589537 0.815737 
64 2.088 0.875372 0.766692 0.589072 0.817701 
64 2.088 0.874889 0.765854 0.587803 0.828595 
64 2.088 0.874954 0.765962 0.587955 0.820178 
64 2.088 0.875201 0.766409 0.588681 0.849035 
64 2.089 0.874916 0.765899 0.587864 0.824786 
64 2.089 0.875109 0.766236 0.58838 0.82388 
64 2.089 0.874844 0.765778 0.587692 0.834012 
64 2.089 0.8746 0.765357 0.587071 0.848469 
64 2.089 0.874559 0.765282 0.586943 0.841655 
64 2.09 0.873818 0.764003 0.585033 0.873069 
64 2.09 0.874076 0.764434 0.585633 0.831826 
64 2.09 0.87396 0.764257 0.585435 0.884878 
64 2.09 0.874443 0.76508 0.586635 0.841435 
64 2.09 0.874386 0.764963 0.586412 0.80979 
64 2.091 0.873495 0.763434 0.584146 0.862002 
64 2.091 0.873351 0.763191 0.583802 0.880385 
64 2.091 0.873424 0.763317 0.583987 0.876454 
64 2.091 0.87352 0.763467 0.584171 0.842754 
64 2.091 0.873212 0.762952 0.583447 0.886265 
64 2.092 0.872825 0.762269 0.582383 0.871128 
64 2.092 0.872856 0.762328 0.582483 0.882142 
64 2.092 0.872823 0.762279 0.582438 0.899869 
64 2.092 0.873144 0.762823 0.583225 0.868648 
64 2.092 0.873341 0.763172 0.58377 0.875851 
64 2.093 0.872436 0.761592 0.58136 0.876272 
64 2.093 0.872465 0.761658 0.581498 0.905397 
64 2.093 0.872187 0.761163 0.580719 0.886103 
64 2.093 0.87252 0.761743 0.5816 0.885992 
64 2.093 0.87302 0.76262 0.582952 0.891751 
64 2.094 0.87204 0.760911 0.58035 0.895646 
64 2.094 0.872013 0.76087 0.580303 0.905719 
64 2.094 0.871972 0.760788 0.580142 0.88512 
64 2.094 0.871629 0.760203 0.579298 0.913237 
64 2.094 0.872474 0.761658 0.58146 0.87576 
64 2.095 0.871342 0.7597 0.578522 0.906359 
64 2.095 0.871682 0.760302 0.579463 0.923031 
64 2.095 0.871544 0.760042 0.579014 0.886516 
64 2.095 0.871422 0.759834 0.578708 0.895109 
64 2.095 0.871572 0.760107 0.579158 0.917884 
64 2.096 0.871009 0.759136 0.577705 0.93656 
64 2.096 0.871191 0.759444 0.57815 0.918485 
64 2.096 0.871065 0.759215 0.577774 0.899263 
64 2.096 0.870952 0.759028 0.577524 0.921476 
64 2.096 0.871117 0.759305 0.57791 0.897794 
64 2.097 0.870158 0.757645 0.575416 0.917495 
64 2.097 0.870593 0.758404 0.576575 0.921972 
64 2.097 0.870511 0.758249 0.576306 0.89825 
64 2.097 0.870329 0.757945 0.575884 0.923274 
64 2.097 0.870539 0.758299 0.576391 0.901968 
64 2.098 0.870266 0.757831 0.575695 0.91247 
64 2.098 0.86984 0.757072 0.574494 0.879302 
64 2.098 0.869664 0.756807 0.574211 0.95951 
64 2.098 0.86945 0.756439 0.573659 0.968127 
64 2.098 0.870045 0.757458 0.575161 0.936725 
64 2.099 0.869218 0.756024 0.573008 0.944864 
64 2.099 0.869532 0.756572 0.573835 0.946552 
64 2.099 0.869287 0.756148 0.5732 0.951616 
64 2.099 0.869168 0.755931 0.572842 0.932137 
64 2.099 0.869461 0.756434 0.573589 0.92176 
64 2.1 0.868785 0.755276 0.571881 0.952646 
64 2.1 0.868995 0.755624 0.572363 0.919938 
64 2.1 0.868971 0.755594 0.57235 0.942329 
64 2.1 0.868776 0.755264 0.571873 0.958941 
64 2.1 0.868654 0.755063 0.571601 0.980528 
64 2.101 0.868216 0.754291 0.570398 0.957034 
64 2.101 0.868091 0.754073 0.570073 0.957807 
64 2.101 0.868546 0.754863 0.571257 0.955808 
64 2.101 0.868286 0.754409 0.570574 0.952224 
64 2.101 0.867792 0.753568 0.569348 0.984662 
64 2.102 0.8674 0.752898 0.568367 1.00318 
64 2.102 0.86731 0.75272 0.568043 0.96072 
64 2.102 0.867635 0.753304 0.568967 0.9985 
64 2.102 0.867431 0.752952 0.568449 1.00349 
64 2.102 0.867178 0.752525 0.567843 1.02645 
64 2.103 0.867111 0.752395 0.567604 0.999556 
