size temperature m m2 m4 ms e sp_h 
10 2.725 0.549696 0.371428 0.210765 2.54172 -133.174 1.27991 
10 2.725 0.551578 0.372896 0.212012 2.51956 -133.394 1.27366 
10 2.725 0.555024 0.377729 0.216647 2.55695 -133.67 1.31509 
10 2.73 0.550414 0.37176 0.210318 2.52032 -133.09 1.27331 
10 2.73 0.552884 0.373505 0.211473 2.48441 -133.176 1.25605 
10 2.73 0.551724 0.37167 0.209507 2.46414 -133.165 1.22166 
10 2.735 0.550922 0.370009 0.207557 2.43122 -132.56 1.25111 
10 2.735 0.548432 0.369393 0.208614 2.50879 -132.45 1.2813 
10 2.735 0.548154 0.368823 0.208116 2.4991 -132.699 1.2498 
10 2.74 0.5416 0.361484 0.200521 2.48734 -131.791 1.21916 
10 2.74 0.546232 0.366233 0.205021 2.47676 -132.218 1.22754 
10 2.74 0.540692 0.360201 0.200197 2.47641 -131.684 1.22569 
10 2.745 0.540946 0.359686 0.199611 2.4431 -131.338 1.24291 
10 2.745 0.540722 0.360097 0.200057 2.46691 -131.677 1.21826 
10 2.745 0.534772 0.353928 0.195777 2.4753 -130.857 1.23429 
10 2.75 0.531744 0.351887 0.1941 2.51401 -130.218 1.24945 
10 2.75 0.534022 0.352066 0.192533 2.43224 -130.368 1.20403 
10 2.75 0.532154 0.351205 0.192501 2.47334 -130.291 1.21872 
10 2.755 0.533864 0.352981 0.194619 2.46717 -131.02 1.22041 
10 2.755 0.533104 0.352209 0.193337 2.46857 -130.485 1.20654 
10 2.755 0.532838 0.350817 0.191296 2.42834 -130.243 1.20104 
10 2.76 0.528518 0.347024 0.188788 2.45263 -129.686 1.20332 
10 2.76 0.524738 0.343324 0.186615 2.46281 -129.298 1.22436 
10 2.76 0.529162 0.348044 0.190079 2.46492 -129.941 1.2016 
10 2.765 0.525652 0.343519 0.185789 2.43071 -129.087 1.18401 
10 2.765 0.517308 0.335592 0.180829 2.45874 -128.162 1.20173 
10 2.765 0.519484 0.338078 0.182384 2.46705 -128.624 1.18752 
10 2.77 0.51854 0.336913 0.181317 2.45593 -128.259 1.17375 
10 2.77 0.5148 0.333633 0.179327 2.47704 -127.981 1.19249 
10 2.77 0.515704 0.333723 0.178332 2.44667 -128.219 1.16554 
10 2.775 0.510436 0.329599 0.176468 2.48843 -127.252 1.1912 
10 2.775 0.51095 0.328015 0.173132 2.41244 -127.392 1.1498 
10 2.775 0.51312 0.33186 0.177899 2.4709 -127.826 1.17729 
10 2.78 0.508006 0.325943 0.173069 2.44146 -126.818 1.18094 
10 2.78 0.508158 0.325918 0.172517 2.43501 -126.793 1.16248 
10 2.78 0.510504 0.327932 0.173351 2.42152 -127.059 1.16325 
10 2.785 0.507774 0.32522 0.171593 2.41959 -126.993 1.1521 
10 2.785 0.499902 0.318206 0.16655 2.45256 -126.174 1.12972 
10 2.785 0.506352 0.323309 0.169856 2.40276 -126.905 1.13837 
10 2.79 0.506836 0.324231 0.170497 2.41391 -126.446 1.13449 
10 2.79 0.50003 0.317287 0.16552 2.41065 -125.71 1.13744 
10 2.79 0.499226 0.316993 0.165522 2.42892 -125.988 1.14106 
10 2.795 0.498948 0.316078 0.16458 2.40173 -125.666 1.12031 
10 2.795 0.494146 0.310496 0.159353 2.37267 -125.05 1.10593 
10 2.795 0.49825 0.31662 0.165721 2.44604 -125.609 1.14464 
10 2.8 0.490484 0.307828 0.158988 2.40189 -124.438 1.1444 
10 2.8 0.493708 0.31093 0.161113 2.39936 -124.87 1.14167 
10 2.8 0.488662 0.305751 0.15667 2.39143 -124.302 1.11137 
10 2.805 0.489104 0.306501 0.157434 2.3985 -124.338 1.10858 
10 2.805 0.483216 0.30065 0.153376 2.39404 -123.881 1.11256 
10 2.805 0.48804 0.30542 0.156044 2.39706 -124.404 1.09304 
10 2.81 0.488126 0.304176 0.154838 2.34551 -123.474 1.11804 
10 2.81 0.487804 0.304069 0.153802 2.35288 -123.821 1.09281 
10 2.81 0.486974 0.303555 0.154622 2.36341 -123.805 1.11769 
10 2.815 0.479878 0.296359 0.149139 2.34729 -122.647 1.10698 
10 2.815 0.47986 0.297055 0.150054 2.37262 -123.053 1.09007 
10 2.815 0.481842 0.298395 0.151108 2.35251 -123.133 1.0878 
10 2.82 0.476874 0.293999 0.14784 2.36137 -122.295 1.10964 
10 2.82 0.477284 0.293215 0.146336 2.31969 -122.733 1.06011 
10 2.82 0.478256 0.295016 0.148164 2.35061 -122.836 1.09071 
10 2.825 0.47784 0.293374 0.145782 2.30242 -122.326 1.06328 
10 2.825 0.472216 0.288057 0.142327 2.30332 -121.911 1.05298 
10 2.825 0.473564 0.29038 0.14447 2.34043 -122.211 1.0538 
10 2.83 0.473696 0.290186 0.144256 2.32501 -121.88 1.06864 
10 2.83 0.471502 0.287341 0.141608 2.29776 -121.529 1.05066 
10 2.83 0.469448 0.285311 0.140364 2.29433 -121.779 1.04137 
10 2.835 0.465274 0.280763 0.136592 2.26748 -120.894 1.0314 
10 2.835 0.465864 0.282458 0.138687 2.3079 -120.777 1.04748 
10 2.835 0.466858 0.282175 0.137438 2.26522 -120.794 1.0354 
10 2.84 0.468328 0.283295 0.137837 2.25224 -120.749 1.02552 
10 2.84 0.463388 0.281046 0.137872 2.33511 -120.699 1.042 
10 2.84 0.461028 0.276615 0.13326 2.25591 -120.122 1.0119 
10 2.845 0.456798 0.272706 0.130458 2.25104 -119.89 1.00327 
10 2.845 0.458 0.274978 0.132922 2.29222 -119.501 1.01684 
10 2.845 0.462282 0.278254 0.134393 2.26886 -120.451 1.00874 
10 2.85 0.454916 0.271404 0.130423 2.26159 -119.612 1.00202 
10 2.85 0.456554 0.272856 0.131016 2.26017 -119.454 1.01896 
10 2.85 0.455058 0.271401 0.130112 2.25696 -119.498 1.00506 
10 2.855 0.451488 0.267895 0.127396 2.24355 -118.775 1.00926 
10 2.855 0.451558 0.268475 0.128053 2.26166 -118.674 1.00225 
10 2.855 0.455498 0.271407 0.129625 2.23919 -118.906 1.00476 
10 2.86 0.452642 0.268323 0.127631 2.2181 -118.897 0.993762 
10 2.86 0.449284 0.265319 0.125075 2.21897 -118.267 0.983545 
10 2.86 0.444764 0.262053 0.123897 2.24609 -118.029 0.995688 
10 2.865 0.440876 0.258599 0.121349 2.2418 -117.513 0.979308 
10 2.865 0.445698 0.262227 0.123502 2.21919 -117.971 0.996107 
10 2.865 0.447308 0.26307 0.123168 2.19844 -118.209 0.97333 
10 2.87 0.446534 0.262225 0.122445 2.18929 -118.005 0.961448 
10 2.87 0.44761 0.263255 0.123592 2.19164 -117.864 0.985933 
10 2.87 0.440122 0.256483 0.118992 2.18729 -117.155 0.962855 
10 2.875 0.43704 0.253489 0.116568 2.17338 -116.77 0.938471 
10 2.875 0.439626 0.256158 0.118975 2.18736 -116.959 0.98717 
10 2.875 0.431232 0.248071 0.112756 2.16035 -116.087 0.932766 
10 2.88 0.434446 0.251985 0.116584 2.19589 -116.253 0.973919 
10 2.88 0.439172 0.255091 0.118107 2.16037 -116.929 0.9545 
10 2.88 0.437156 0.253592 0.1173 2.16968 -116.602 0.958381 
10 2.885 0.43025 0.246406 0.111801 2.12446 -115.764 0.935674 
10 2.885 0.43135 0.248755 0.113634 2.17305 -116.235 0.926221 
10 2.885 0.428594 0.245535 0.111713 2.14357 -115.625 0.938463 
10 2.89 0.426072 0.242727 0.109057 2.11728 -115.116 0.913764 
10 2.89 0.429494 0.246641 0.112464 2.15143 -115.622 0.944058 
10 2.89 0.430446 0.247789 0.113887 2.16283 -115.823 0.934001 
10 2.895 0.427962 0.244556 0.110283 2.12105 -115.195 0.931025 
10 2.895 0.428162 0.244181 0.109717 2.10219 -115.051 0.926992 
10 2.895 0.422294 0.239472 0.107296 2.11191 -114.792 0.923982 
10 2.9 0.419026 0.235904 0.103925 2.08005 -114.121 0.891019 
10 2.9 0.41932 0.235829 0.104026 2.06895 -114.184 0.907424 
10 2.9 0.422686 0.239961 0.107377 2.11371 -114.879 0.904677 
10 2.905 0.419822 0.236166 0.103896 2.06248 -113.776 0.880913 
10 2.905 0.418444 0.235837 0.10464 2.09094 -114.13 0.906052 
10 2.905 0.419382 0.236493 0.105184 2.08648 -114.259 0.908128 
10 2.91 0.41435 0.232541 0.102639 2.09123 -113.66 0.909385 
10 2.91 0.41832 0.236074 0.105366 2.09907 -113.8 0.924954 
10 2.91 0.417932 0.234467 0.103034 2.05497 -113.819 0.886823 
10 2.915 0.412562 0.229767 0.0999786 2.04319 -113.44 0.895906 
10 2.915 0.411382 0.229077 0.0999937 2.05291 -113.465 0.875614 
10 2.915 0.41361 0.231074 0.101142 2.05836 -113.322 0.885726 
10 2.92 0.405248 0.223453 0.0961145 2.02831 -112.247 0.864458 
10 2.92 0.408524 0.225703 0.0974137 2.01408 -112.647 0.890234 
10 2.92 0.415842 0.232191 0.101574 2.02968 -113.3 0.883675 
10 2.925 0.407734 0.225388 0.0971597 2.0219 -112.531 0.86591 
10 2.925 0.40686 0.224653 0.0962782 2.02113 -112.304 0.856475 
10 2.925 0.409556 0.226381 0.0978136 2.00494 -112.489 0.884488 
10 2.93 0.405256 0.223209 0.095751 2.01286 -111.714 0.85081 
10 2.93 0.404032 0.222404 0.0954576 2.01917 -111.744 0.868473 
10 2.93 0.409042 0.226569 0.0977963 2.02232 -112.627 0.854794 
10 2.935 0.399432 0.218525 0.0933843 2.00952 -111.499 0.86279 
10 2.935 0.40382 0.221788 0.0941454 2.0006 -111.558 0.861901 
10 2.935 0.404264 0.222345 0.0953886 2.00734 -111.792 0.861882 
10 2.94 0.397404 0.215872 0.0908466 1.97083 -110.908 0.846984 
10 2.94 0.397372 0.215608 0.091004 1.9627 -110.503 0.856612 
10 2.94 0.399402 0.217766 0.0925162 1.98109 -111.012 0.849111 
10 2.945 0.39052 0.209626 0.0872796 1.93958 -110.156 0.829285 
10 2.945 0.394654 0.213258 0.0892745 1.95268 -110.434 0.829108 
10 2.945 0.394774 0.213402 0.0890665 1.95436 -110.394 0.83161 
10 2.95 0.393862 0.211544 0.0873623 1.91244 -110.264 0.806508 
10 2.95 0.399092 0.217831 0.0927161 1.98497 -111.083 0.84761 
10 2.95 0.390464 0.208745 0.085819 1.90788 -109.753 0.810854 
10 2.955 0.388634 0.20827 0.0861742 1.93684 -109.614 0.818099 
10 2.955 0.38939 0.208341 0.0858352 1.91934 -109.916 0.802629 
10 2.955 0.387548 0.206282 0.0841764 1.8981 -108.867 0.816478 
10 2.96 0.384978 0.204839 0.0842257 1.91321 -109.298 0.813884 
10 2.96 0.385426 0.205088 0.0840146 1.90997 -108.86 0.811818 
10 2.96 0.3918 0.210458 0.0872997 1.92402 -109.469 0.824411 
10 2.965 0.384832 0.204122 0.0829916 1.88959 -109.18 0.784523 
10 2.965 0.38481 0.204868 0.0840596 1.91531 -109.217 0.807341 
10 2.965 0.385178 0.204072 0.0826581 1.87891 -108.894 0.791216 
10 2.97 0.386734 0.206011 0.08442 1.90059 -109.155 0.802718 
10 2.97 0.381812 0.201 0.0811875 1.85926 -108.353 0.786471 
10 2.97 0.379546 0.199346 0.0798437 1.86166 -108.106 0.787433 
10 2.975 0.380268 0.200905 0.0818337 1.89247 -108.145 0.804684 
10 2.975 0.384024 0.202689 0.0817731 1.85595 -108.588 0.783001 
10 2.975 0.382042 0.201466 0.0812587 1.86589 -108.409 0.793352 
10 2.98 0.381716 0.200775 0.0804821 1.84792 -108.009 0.795188 
10 2.98 0.374486 0.194083 0.0762736 1.80681 -107.282 0.76462 
10 2.98 0.375238 0.196039 0.0785 1.85354 -107.624 0.783794 
10 2.985 0.379544 0.198554 0.0789285 1.82582 -107.351 0.777836 
10 2.985 0.375728 0.195816 0.0771668 1.83064 -107.133 0.770926 
10 2.985 0.373784 0.194446 0.0768745 1.83356 -107.483 0.76022 
10 2.99 0.374868 0.194497 0.0763382 1.80504 -107.153 0.755566 
10 2.99 0.370826 0.191184 0.074632 1.79505 -106.546 0.757708 
10 2.99 0.373518 0.194044 0.0763906 1.82368 -106.893 0.757966 
10 2.995 0.376438 0.195076 0.0762602 1.78198 -107.157 0.753664 
10 2.995 0.373506 0.193598 0.0762023 1.80606 -106.814 0.755554 
10 2.995 0.365846 0.186927 0.0715383 1.7724 -106.067 0.746475 
10 3 0.365482 0.187094 0.072623 1.78389 -106.157 0.747085 
10 3 0.366442 0.187991 0.0729545 1.79037 -106.005 0.753434 
10 3 0.364988 0.186723 0.0721787 1.78356 -106.211 0.749487 
10 3.005 0.362876 0.184742 0.0711251 1.76582 -105.817 0.738321 
10 3.005 0.368938 0.190247 0.074379 1.80139 -106.453 0.752898 
10 3.005 0.367352 0.187922 0.0721285 1.76287 -105.829 0.7287 
10 3.01 0.362638 0.1842 0.0702661 1.75064 -105.604 0.730572 
10 3.01 0.363142 0.184917 0.071189 1.76228 -105.621 0.738412 
10 3.01 0.36525 0.186486 0.0716898 1.7634 -105.591 0.732075 
10 3.015 0.362558 0.183503 0.0695683 1.72651 -105.098 0.728001 
10 3.015 0.358734 0.18063 0.0678967 1.72271 -104.655 0.71437 
10 3.015 0.36221 0.182963 0.0687665 1.71699 -105.083 0.700815 
10 3.02 0.357958 0.1795 0.0672128 1.70087 -104.611 0.724123 
10 3.02 0.354574 0.176972 0.0661504 1.69699 -104.525 0.718517 
10 3.02 0.359006 0.180658 0.0682261 1.71432 -104.679 0.719723 
10 3.025 0.352552 0.175402 0.0653297 1.68956 -104.03 0.72336 
10 3.025 0.355386 0.177163 0.0657345 1.68145 -104.15 0.695269 
10 3.025 0.353248 0.17595 0.0653954 1.69144 -104.283 0.708511 
10 3.03 0.356802 0.177876 0.0656707 1.66894 -104.053 0.702303 
10 3.03 0.355342 0.176596 0.0648895 1.66099 -104.166 0.695131 
10 3.03 0.358454 0.180164 0.0676745 1.70545 -104.567 0.716963 
10 3.035 0.352976 0.176012 0.0653229 1.69422 -103.966 0.699343 
10 3.035 0.355204 0.176617 0.0649208 1.66217 -103.921 0.691007 
10 3.035 0.351954 0.173187 0.062799 1.62489 -103.769 0.676723 
10 3.04 0.356096 0.178489 0.0672039 1.70014 -103.97 0.714083 
10 3.04 0.34934 0.172277 0.0632048 1.65258 -103.332 0.687424 
10 3.04 0.34826 0.171708 0.0630527 1.65866 -103.161 0.70008 
10 3.045 0.344758 0.168941 0.0613284 1.64474 -102.682 0.684647 
10 3.045 0.34851 0.17205 0.0634568 1.66144 -102.771 0.708226 
10 3.045 0.34999 0.172428 0.0631243 1.63989 -103.443 0.67082 
10 3.05 0.344802 0.168572 0.0611345 1.62897 -102.252 0.680184 
10 3.05 0.3457 0.16846 0.060126 1.60496 -102.705 0.663893 
10 3.05 0.343652 0.167874 0.0607167 1.63204 -102.171 0.681004 
10 3.055 0.345364 0.167947 0.0596082 1.59314 -102.449 0.65932 
10 3.055 0.343806 0.168129 0.0608964 1.63426 -102.495 0.680532 
10 3.055 0.34685 0.170046 0.0614416 1.6282 -102.549 0.677562 
10 3.06 0.343544 0.167836 0.0606798 1.62791 -102.075 0.682207 
10 3.06 0.343022 0.166578 0.0590952 1.5985 -101.942 0.666325 
10 3.06 0.343408 0.166463 0.0588938 1.58609 -102.154 0.657158 
10 3.065 0.336808 0.162086 0.0575035 1.58717 -101.757 0.669579 
10 3.065 0.337184 0.162842 0.0583751 1.60356 -101.48 0.668259 
10 3.065 0.344434 0.168431 0.0609096 1.62467 -102.233 0.677328 
10 3.07 0.33941 0.163363 0.0572371 1.56886 -101.189 0.64264 
10 3.07 0.336066 0.161657 0.0573282 1.58687 -101.451 0.659459 
10 3.07 0.333378 0.159606 0.0562939 1.57868 -101.324 0.669861 
10 3.075 0.334302 0.158897 0.0547372 1.53299 -100.914 0.638101 
10 3.075 0.335356 0.160292 0.0564518 1.5554 -101.111 0.662263 
10 3.075 0.336782 0.161531 0.0566309 1.56451 -101.382 0.664522 
10 3.08 0.334366 0.159756 0.0560283 1.55699 -100.935 0.659245 
10 3.08 0.331932 0.156925 0.0537871 1.51773 -100.519 0.639696 
10 3.08 0.333726 0.15845 0.0544407 1.52848 -100.57 0.645348 
10 3.085 0.32912 0.154858 0.0527755 1.50853 -100.181 0.624765 
10 3.085 0.327374 0.154119 0.052596 1.52173 -100.058 0.629688 
10 3.085 0.331156 0.15675 0.0540875 1.52628 -100.433 0.650716 
10 3.09 0.32909 0.1548 0.0526709 1.50485 -99.9294 0.63735 
10 3.09 0.33034 0.156421 0.0537494 1.53062 -100.113 0.632855 
10 3.09 0.327902 0.154283 0.0528744 1.51337 -99.781 0.642119 
10 3.095 0.328556 0.154249 0.0519535 1.49595 -99.5174 0.614134 
10 3.095 0.326536 0.153247 0.0522222 1.50634 -99.6906 0.62745 
10 3.095 0.328456 0.154022 0.0521124 1.49076 -99.8227 0.618715 
10 3.1 0.327202 0.153498 0.0520234 1.49796 -99.659 0.62239 
10 3.1 0.326618 0.152993 0.0517224 1.49398 -99.4982 0.611475 
10 3.1 0.32543 0.15234 0.0515943 1.4979 -99.3594 0.628343 
10 3.105 0.323704 0.150061 0.0495066 1.45819 -98.9105 0.605444 
10 3.105 0.321374 0.148189 0.0485908 1.4463 -98.7278 0.616377 
10 3.105 0.322714 0.149958 0.0499893 1.47548 -99.0469 0.614632 
10 3.11 0.325126 0.151539 0.0510432 1.47371 -98.9012 0.623521 
10 3.11 0.320566 0.148031 0.0490152 1.45556 -98.6654 0.608184 
10 3.11 0.322534 0.149136 0.049585 1.4504 -98.5436 0.615514 
10 3.115 0.31999 0.147567 0.0487018 1.4502 -98.5395 0.606093 
10 3.115 0.323628 0.150042 0.0500988 1.45449 -98.3551 0.631785 
10 3.115 0.320184 0.148317 0.0492087 1.47027 -98.6427 0.607557 
10 3.12 0.319682 0.147135 0.0488105 1.44034 -98.059 0.619398 
10 3.12 0.320012 0.14723 0.0484603 1.4366 -98.2752 0.613861 
10 3.12 0.3201 0.149008 0.0503824 1.4918 -98.7387 0.618562 
10 3.125 0.317588 0.144814 0.0468895 1.40646 -97.7279 0.595069 
10 3.125 0.315454 0.143647 0.0469241 1.41236 -97.8089 0.596515 
10 3.125 0.321366 0.148906 0.0495471 1.46014 -98.2146 0.609622 
10 3.13 0.316878 0.14511 0.0472585 1.42806 -97.5401 0.583918 
10 3.13 0.315128 0.143656 0.0466848 1.41696 -97.209 0.605374 
10 3.13 0.314864 0.143935 0.0471168 1.43118 -97.4628 0.604171 
10 3.135 0.31665 0.145136 0.0474446 1.43122 -97.9006 0.586619 
10 3.135 0.315208 0.143581 0.0466319 1.4107 -97.2234 0.581734 
10 3.135 0.309782 0.13894 0.0439609 1.37083 -97.0758 0.573891 
10 3.14 0.311478 0.14065 0.0447929 1.38955 -96.8634 0.576444 
10 3.14 0.311098 0.139976 0.0447225 1.3756 -96.8893 0.568032 
10 3.14 0.315464 0.144479 0.0475332 1.43191 -97.3518 0.603664 
10 3.145 0.309128 0.139424 0.0447897 1.39473 -96.516 0.588798 
10 3.145 0.308544 0.138025 0.0436686 1.3617 -96.5046 0.576066 
10 3.145 0.307182 0.137384 0.0432656 1.368 -96.0835 0.568027 
10 3.15 0.310806 0.14025 0.0450426 1.38569 -96.606 0.590025 
10 3.15 0.306354 0.137269 0.0437915 1.3783 -96.477 0.572896 
10 3.15 0.309896 0.138967 0.0439631 1.36289 -96.5504 0.572109 
10 3.155 0.302774 0.134596 0.0423718 1.36051 -96.093 0.554582 
10 3.155 0.307768 0.137286 0.0430268 1.34911 -96.0397 0.56893 
10 3.155 0.307264 0.136894 0.0429202 1.34651 -96.0814 0.575256 
10 3.16 0.302226 0.133346 0.0411791 1.32928 -95.515 0.560849 
10 3.16 0.304178 0.134645 0.0418834 1.33293 -95.7194 0.569901 
10 3.16 0.305112 0.135081 0.0418178 1.32872 -95.5129 0.550545 
10 3.165 0.3028 0.133795 0.0417153 1.33039 -95.4243 0.563632 
10 3.165 0.304306 0.134975 0.0420869 1.33881 -95.5914 0.566411 
10 3.165 0.300384 0.131668 0.0406083 1.30925 -95.3874 0.555223 
10 3.17 0.301128 0.132353 0.0409114 1.31465 -95.3657 0.556549 
10 3.17 0.3013 0.132586 0.0411737 1.31876 -95.3367 0.573591 
10 3.17 0.302456 0.133868 0.0416521 1.33717 -95.5446 0.556461 
10 3.175 0.300304 0.131406 0.0401615 1.29839 -95.0719 0.543973 
10 3.175 0.305554 0.135223 0.0413309 1.31842 -95.2743 0.553454 
10 3.175 0.299352 0.130833 0.0399755 1.29832 -94.861 0.549953 
10 3.18 0.299042 0.130476 0.0395405 1.29087 -95.1164 0.537082 
10 3.18 0.298784 0.131285 0.0407129 1.32116 -95.0062 0.549539 
10 3.18 0.29838 0.130771 0.0401186 1.3126 -94.6425 0.555121 
10 3.185 0.298456 0.129232 0.0387451 1.26079 -94.466 0.53795 
10 3.185 0.294722 0.127201 0.0380218 1.26655 -94.3086 0.540338 
10 3.185 0.297688 0.129951 0.039591 1.29775 -94.3946 0.547325 
10 3.19 0.295384 0.127901 0.0386489 1.27427 -94.2545 0.544857 
10 3.19 0.297186 0.129229 0.0390948 1.28242 -94.625 0.544278 
10 3.19 0.297626 0.129052 0.0388413 1.26868 -94.0865 0.543087 
10 3.195 0.296538 0.128312 0.0381796 1.26375 -93.8897 0.539525 
10 3.195 0.292548 0.12557 0.0373125 1.25151 -93.4919 0.527587 
10 3.195 0.291178 0.124974 0.037249 1.25787 -93.5873 0.544202 
10 3.2 0.29311 0.125863 0.0372899 1.24842 -93.7976 0.532894 
10 3.2 0.294946 0.127105 0.0377752 1.2535 -93.5726 0.523136 
10 3.2 0.295112 0.127188 0.0377638 1.25301 -93.9157 0.519623 
10 3.205 0.29273 0.12604 0.0377908 1.25894 -93.3838 0.534729 
10 3.205 0.291994 0.124814 0.0365455 1.23412 -93.3016 0.534134 
10 3.205 0.294952 0.127694 0.0383595 1.26982 -93.601 0.534994 
10 3.21 0.293156 0.125098 0.0365883 1.21987 -93.1644 0.522478 
10 3.21 0.29202 0.124995 0.0370384 1.23735 -93.6214 0.531135 
10 3.21 0.29138 0.124383 0.0365347 1.22994 -93.2914 0.530596 
10 3.215 0.28732 0.121752 0.0352735 1.21925 -92.7883 0.507942 
10 3.215 0.288764 0.122882 0.0356288 1.22854 -92.8096 0.508847 
10 3.215 0.291904 0.124635 0.0362193 1.22636 -93.1256 0.508085 
10 3.22 0.28661 0.121253 0.034981 1.21454 -92.5902 0.516167 
10 3.22 0.285918 0.12094 0.0353261 1.2171 -92.8044 0.517863 
10 3.22 0.292616 0.125658 0.0372588 1.24327 -93.0162 0.526869 
10 3.225 0.288792 0.122028 0.0354489 1.19774 -92.8806 0.500731 
10 3.225 0.291146 0.123399 0.0355691 1.19792 -92.6746 0.507498 
10 3.225 0.286894 0.120542 0.0342566 1.18554 -92.2572 0.498617 
10 3.23 0.286386 0.121192 0.035147 1.21285 -92.3118 0.510989 
10 3.23 0.28608 0.120087 0.0345372 1.18406 -92.1106 0.507124 
10 3.23 0.285484 0.120286 0.0341121 1.20078 -92.1078 0.498547 
10 3.235 0.285234 0.119347 0.0337486 1.1743 -91.5846 0.497665 
10 3.235 0.282856 0.117709 0.0328129 1.16541 -91.5081 0.485203 
10 3.235 0.279676 0.115816 0.0326447 1.1622 -91.5323 0.508802 
10 3.24 0.285028 0.118928 0.0332848 1.16317 -91.7246 0.498045 
10 3.24 0.284852 0.119841 0.0341466 1.19446 -91.4942 0.510885 
10 3.24 0.28145 0.116697 0.0326737 1.15689 -91.377 0.499781 
10 3.245 0.28124 0.116941 0.0329086 1.16627 -91.8167 0.498028 
10 3.245 0.284498 0.11848 0.0333723 1.15687 -91.5304 0.484433 
10 3.245 0.285734 0.120084 0.0342789 1.18458 -91.6116 0.510576 
10 3.25 0.28214 0.117313 0.0330539 1.16031 -90.8884 0.487357 
10 3.25 0.281208 0.115996 0.0317868 1.13594 -91.0493 0.486545 
10 3.25 0.279864 0.115647 0.0321887 1.14841 -90.6735 0.49118 
10 3.255 0.278716 0.115249 0.0323041 1.1541 -91.0113 0.489667 
10 3.255 0.279592 0.115891 0.0325206 1.1588 -91.1499 0.485375 
10 3.255 0.277632 0.113951 0.0316261 1.13278 -90.8881 0.490058 
10 3.26 0.278782 0.114384 0.0312096 1.12469 -90.7145 0.476513 
10 3.26 0.280588 0.115209 0.0310826 1.11901 -90.8019 0.484828 
10 3.26 0.277846 0.114874 0.0324174 1.15568 -90.5131 0.497018 
10 3.265 0.276638 0.113536 0.0315824 1.13346 -90.395 0.498998 
10 3.265 0.275752 0.112818 0.0311183 1.12646 -90.5343 0.488086 
10 3.265 0.277602 0.113006 0.0304315 1.10086 -90.3667 0.474879 
10 3.27 0.273176 0.110723 0.0298877 1.10392 -89.8018 0.484481 
10 3.27 0.276296 0.112731 0.0305346 1.11288 -90.127 0.479782 
10 3.27 0.278314 0.114115 0.0312822 1.121 -90.4461 0.477844 
10 3.275 0.274154 0.110611 0.0295291 1.08245 -89.8393 0.47616 
10 3.275 0.27255 0.110976 0.0304361 1.12038 -89.9372 0.480832 
10 3.275 0.276102 0.112415 0.0305154 1.10481 -90.4384 0.475413 
10 3.28 0.272574 0.110585 0.0299674 1.10634 -89.7045 0.479269 
10 3.28 0.272164 0.109716 0.0291502 1.08665 -89.4642 0.466835 
10 3.28 0.275384 0.112288 0.0306456 1.11133 -90.0712 0.4671 
10 3.285 0.272154 0.109791 0.0294475 1.08745 -89.5721 0.465398 
10 3.285 0.27207 0.109904 0.0296934 1.0923 -89.5023 0.47525 
10 3.285 0.272642 0.110538 0.0298837 1.1021 -89.4509 0.467659 
10 3.29 0.270486 0.10821 0.0284247 1.06526 -89.124 0.460449 
10 3.29 0.26699 0.106589 0.0281367 1.07313 -89.1112 0.45781 
10 3.29 0.273574 0.111524 0.0304536 1.11492 -89.5462 0.466267 
10 3.295 0.267656 0.106363 0.0278601 1.05381 -88.5045 0.464001 
10 3.295 0.270782 0.108337 0.0283853 1.06265 -89.0255 0.447917 
10 3.295 0.271284 0.109534 0.0295196 1.09072 -88.9354 0.468423 
10 3.3 0.27019 0.10778 0.0279907 1.05385 -88.8123 0.451237 
10 3.3 0.269548 0.107481 0.0281419 1.0553 -88.7787 0.46179 
10 3.3 0.26549 0.104797 0.0271222 1.03976 -88.6746 0.461411 
10 3.305 0.26786 0.10667 0.028161 1.05662 -88.3968 0.455398 
10 3.305 0.267798 0.106952 0.0283168 1.06614 -88.6546 0.461944 
10 3.305 0.270908 0.108178 0.0282082 1.05255 -88.5493 0.455886 
10 3.31 0.266024 0.105293 0.0273668 1.04304 -88.1794 0.458352 
10 3.31 0.265652 0.105211 0.0273609 1.04653 -88.3122 0.457991 
10 3.31 0.266928 0.105848 0.027573 1.04524 -88.4351 0.454492 
10 3.315 0.262082 0.102425 0.0262171 1.01775 -87.8967 0.453206 
10 3.315 0.266546 0.105521 0.0272644 1.03994 -87.9815 0.455034 
10 3.315 0.26221 0.102999 0.0264625 1.03304 -87.6666 0.454633 
10 3.32 0.268438 0.106801 0.0279886 1.04644 -88.0042 0.456368 
10 3.32 0.265546 0.104658 0.0268544 1.02841 -87.7475 0.441794 
10 3.32 0.264738 0.104261 0.0268519 1.02938 -87.7271 0.450631 
10 3.325 0.264808 0.104491 0.0270006 1.03363 -87.5276 0.456981 
10 3.325 0.265734 0.105004 0.0270075 1.03427 -87.4034 0.432779 
10 3.325 0.263706 0.103957 0.0268647 1.03507 -87.5947 0.445128 
10 3.33 0.261816 0.101936 0.0257396 1.00264 -87.4918 0.424915 
10 3.33 0.263576 0.103556 0.0263755 1.02355 -87.4614 0.43778 
10 3.33 0.264038 0.103186 0.0259477 1.0051 -87.4172 0.436876 
10 3.335 0.257772 0.099628 0.0251937 0.99495 -87.0002 0.43638 
10 3.335 0.261058 0.101663 0.0255096 1.00485 -87.1226 0.438638 
