size temperature m m^2 m^4 mag_sus
32 2.076 0.880531 0.776825 0.607812 0.735496 
32 2.076 0.881493 0.778558 0.610541 0.753326 
32 2.076 0.880836 0.777345 0.608577 0.726764 
32 2.077 0.880951 0.777638 0.60925 0.770625 
32 2.077 0.880212 0.776376 0.607222 0.789869 
32 2.077 0.880656 0.777051 0.60815 0.737688 
32 2.077 0.881004 0.777624 0.608984 0.717701 
32 2.077 0.880025 0.775958 0.606514 0.746537 
32 2.078 0.88016 0.776197 0.60689 0.746592 
32 2.078 0.879916 0.775852 0.606476 0.788001 
32 2.078 0.880255 0.776467 0.607452 0.797081 
32 2.078 0.880227 0.776339 0.60715 0.758654 
32 2.078 0.879857 0.77575 0.606408 0.789478 
32 2.079 0.879965 0.775791 0.606096 0.715094 
32 2.079 0.880189 0.776213 0.60682 0.728769 
32 2.079 0.880138 0.776145 0.606788 0.739863 
32 2.079 0.879371 0.774839 0.604864 0.761424 
32 2.079 0.880093 0.776101 0.606771 0.757146 
32 2.08 0.879057 0.774365 0.604178 0.799473 
32 2.08 0.878719 0.773786 0.603419 0.807084 
32 2.08 0.879019 0.774253 0.604003 0.777387 
32 2.08 0.879238 0.77466 0.604711 0.787896 
32 2.08 0.879055 0.774276 0.603988 0.757604 
32 2.081 0.879282 0.774681 0.604588 0.760002 
32 2.081 0.878148 0.772745 0.601723 0.787315 
32 2.081 0.878616 0.773464 0.602593 0.737522 
32 2.081 0.879282 0.774644 0.604482 0.74138 
32 2.081 0.878389 0.77314 0.602296 0.773638 
32 2.082 0.878584 0.773432 0.602602 0.748837 
32 2.082 0.878303 0.772991 0.602032 0.774513 
32 2.082 0.878025 0.772473 0.601155 0.760078 
32 2.082 0.878578 0.773456 0.602698 0.765302 
32 2.082 0.877853 0.772335 0.601273 0.840846 
32 2.083 0.878244 0.772894 0.601926 0.777721 
32 2.083 0.878004 0.772456 0.601226 0.768881 
32 2.083 0.877938 0.77249 0.601471 0.842653 
32 2.083 0.878155 0.772752 0.601763 0.784028 
32 2.083 0.87832 0.773033 0.602147 0.779736 
32 2.084 0.877088 0.770992 0.599259 0.838923 
32 2.084 0.878731 0.773708 0.60305 0.756347 
32 2.084 0.877154 0.771109 0.599429 0.840311 
32 2.084 0.877078 0.770944 0.599134 0.824611 
32 2.084 0.876725 0.770267 0.597965 0.795962 
32 2.085 0.876689 0.770194 0.597849 0.791377 
32 2.085 0.876657 0.770238 0.598093 0.83989 
32 2.085 0.876566 0.770102 0.597942 0.851529 
32 2.085 0.876847 0.770502 0.598217 0.805892 
32 2.085 0.876397 0.769812 0.597484 0.854448 
32 2.086 0.877009 0.770721 0.598534 0.773514 
32 2.086 0.875445 0.768224 0.595165 0.893457 
32 2.086 0.875701 0.76855 0.595513 0.833322 
32 2.086 0.875947 0.768892 0.595844 0.789862 
32 2.086 0.876366 0.769682 0.597185 0.816965 
32 2.087 0.875905 0.768931 0.596064 0.84455 
32 2.087 0.87541 0.768005 0.594576 0.815341 
32 2.087 0.876391 0.769678 0.597019 0.793349 
32 2.087 0.875066 0.767522 0.594068 0.873768 
32 2.087 0.875282 0.767833 0.594451 0.841325 
32 2.088 0.874769 0.766917 0.592974 0.831555 
32 2.088 0.87533 0.767911 0.594554 0.837637 
32 2.088 0.875121 0.767523 0.593907 0.827344 
32 2.088 0.874993 0.767347 0.593709 0.850372 
32 2.088 0.875306 0.767896 0.594491 0.851593 
32 2.089 0.874747 0.766883 0.592873 0.833527 
32 2.089 0.873762 0.765263 0.590719 0.88316 
32 2.089 0.875015 0.767321 0.593551 0.818405 
32 2.089 0.87433 0.766176 0.591899 0.844336 
32 2.089 0.875293 0.767857 0.594482 0.842442 
32 2.09 0.873863 0.765436 0.590913 0.881903 
32 2.09 0.87407 0.765693 0.591108 0.829981 
32 2.09 0.87419 0.766002 0.591788 0.878894 
32 2.09 0.874694 0.766732 0.592592 0.804539 
32 2.09 0.874473 0.766475 0.592451 0.868428 
32 2.091 0.873045 0.76402 0.588801 0.887982 
