J2 temperature m m2 m4 ms e sp_h 
0.2 1.41 0.997514 0.995092 0.990433 0.00412055 -238.837 0.0601275 
0.2 1.41 0.997634 0.995325 0.990871 0.00363986 -238.887 0.055429 
0.2 1.415 0.99762 0.995298 0.990824 0.00373255 -238.879 0.0563998 
0.2 1.415 0.997442 0.994947 0.99014 0.00400683 -238.798 0.0601443 
0.2 1.42 0.997454 0.994968 0.990171 0.00378858 -238.799 0.0576482 
0.2 1.42 0.99743 0.994926 0.99011 0.00421374 -238.793 0.0627632 
0.2 1.425 0.997324 0.994714 0.989682 0.00409537 -238.742 0.0615196 
0.2 1.425 0.997384 0.994833 0.989919 0.00408958 -238.767 0.0616048 
0.2 1.43 0.997304 0.994676 0.989614 0.00423018 -238.734 0.0626182 
0.2 1.43 0.997382 0.994829 0.989912 0.00408854 -238.77 0.0603443 
0.2 1.435 0.997332 0.994729 0.989711 0.00403636 -238.741 0.060783 
0.2 1.435 0.997212 0.994493 0.989254 0.00426948 -238.688 0.0630683 
0.2 1.44 0.99715 0.994369 0.989007 0.00423872 -238.659 0.063078 
0.2 1.44 0.997296 0.994657 0.989566 0.0039978 -238.724 0.0604046 
0.2 1.445 0.997216 0.994498 0.98925 0.00399788 -238.682 0.0605378 
0.2 1.445 0.997208 0.994488 0.989253 0.00441555 -238.693 0.0639874 
0.2 1.45 0.997074 0.994222 0.988729 0.00448266 -238.624 0.0661328 
0.2 1.45 0.996964 0.994002 0.988289 0.00443467 -238.571 0.0654522 
0.2 1.455 0.997128 0.994327 0.988933 0.00434307 -238.647 0.0645276 
0.2 1.455 0.996908 0.993894 0.98809 0.00469825 -238.543 0.0694256 
0.2 1.46 0.996792 0.993664 0.987637 0.00475813 -238.49 0.0698028 
0.2 1.46 0.996974 0.994023 0.98834 0.00454269 -238.578 0.0664073 
0.2 1.465 0.996778 0.993637 0.987591 0.00485315 -238.485 0.0708554 
0.2 1.465 0.996796 0.993673 0.987662 0.00485832 -238.497 0.0687673 
