J2 temperature m m2 m4 ms e sp_h 
0.2 1.53 0.99568 0.991478 0.983413 0.00650311 -237.987 0.0876209 
0.2 1.53 0.995862 0.991833 0.984091 0.00603117 -238.065 0.0824448 
0.2 1.535 0.995604 0.991326 0.98311 0.0064492 -237.945 0.0873221 
0.2 1.535 0.995732 0.991578 0.983597 0.00622959 -238.002 0.0854699 
0.2 1.54 0.99546 0.991047 0.982583 0.00689016 -237.882 0.0922182 
0.2 1.54 0.995514 0.991147 0.982753 0.00639973 -237.904 0.0866434 
0.2 1.545 0.995496 0.991115 0.982705 0.00665074 -237.895 0.0887117 
0.2 1.545 0.995362 0.990853 0.982206 0.0069831 -237.834 0.0937769 
0.2 1.55 0.995478 0.991078 0.982628 0.00655429 -237.89 0.0875497 
0.2 1.55 0.995614 0.991347 0.983156 0.00645181 -237.951 0.086556 
0.2 1.555 0.995124 0.990384 0.981294 0.00722216 -237.728 0.0957604 
0.2 1.555 0.995148 0.990432 0.981389 0.00723203 -237.746 0.0947561 
0.2 1.56 0.995108 0.990356 0.981248 0.00740951 -237.727 0.0954328 
0.2 1.56 0.995074 0.990288 0.981117 0.00742657 -237.711 0.0977014 
0.2 1.565 0.994918 0.989981 0.980522 0.00762513 -237.636 0.0991168 
0.2 1.565 0.994948 0.990041 0.980643 0.00766245 -237.65 0.0993184 
0.2 1.57 0.994982 0.990106 0.980757 0.00741781 -237.67 0.0951749 
0.2 1.57 0.995076 0.990294 0.981134 0.00749517 -237.712 0.0965953 
0.2 1.575 0.994918 0.989981 0.980519 0.00753608 -237.633 0.0985293 
0.2 1.575 0.994742 0.989635 0.979854 0.00785228 -237.56 0.101194 
0.2 1.58 0.994806 0.98976 0.980092 0.0076723 -237.575 0.100963 
0.2 1.58 0.994716 0.989584 0.979754 0.00784806 -237.55 0.10074 
0.2 1.585 0.994508 0.989176 0.978967 0.00817148 -237.449 0.10431 
0.2 1.585 0.994628 0.989413 0.979431 0.00809222 -237.503 0.103606 
0.2 1.59 0.994366 0.988897 0.978431 0.0083961 -237.39 0.106115 
0.2 1.59 0.994564 0.989281 0.979153 0.00777169 -237.466 0.100714 
0.2 1.595 0.994316 0.988792 0.978201 0.00799575 -237.35 0.103551 
0.2 1.595 0.994492 0.989146 0.978914 0.00823962 -237.438 0.105837 
0.2 1.6 0.994342 0.988844 0.978303 0.00797669 -237.373 0.101028 
0.2 1.6 0.994334 0.988835 0.978314 0.00844603 -237.373 0.105897 
