J: 8.12169 1.2197 -0.0852344 0 
nth temperature m m2 m4 ms e sp_h 
2 1.71 0.975148 0.951761 0.908897 0.0495473 -209.859 0.37854 
2 1.71 0.975362 0.952154 0.90957 0.0481058 -209.937 0.371645 
2 1.715 0.974614 0.950741 0.907042 0.0506677 -209.648 0.387814 
2 1.715 0.974206 0.949947 0.90553 0.0506909 -209.477 0.390529 
2 1.72 0.97375 0.949082 0.903969 0.0519033 -209.307 0.395278 
2 1.72 0.973828 0.949273 0.904451 0.0541806 -209.402 0.398064 
2 1.725 0.973594 0.948796 0.903477 0.0527886 -209.28 0.394069 
2 1.725 0.972866 0.947402 0.900897 0.0541232 -209.016 0.398318 
2 1.73 0.973078 0.947811 0.901667 0.0537553 -209.058 0.400896 
2 1.73 0.973228 0.948074 0.902075 0.0521237 -209.078 0.388912 
2 1.735 0.972158 0.946061 0.898493 0.0558884 -208.751 0.407114 
2 1.735 0.972478 0.946695 0.899725 0.0565821 -208.871 0.409609 
2 1.74 0.971982 0.945759 0.898044 0.0580501 -208.687 0.414523 
2 1.74 0.972268 0.946269 0.898858 0.0553733 -208.793 0.401186 
2 1.745 0.971958 0.945699 0.897882 0.0571236 -208.687 0.401291 
2 1.745 0.971606 0.945031 0.8967 0.0580482 -208.6 0.414876 
2 1.75 0.971416 0.944676 0.896045 0.0586877 -208.486 0.411211 
2 1.75 0.97083 0.943555 0.894009 0.0596818 -208.333 0.416995 
2 1.755 0.970742 0.943369 0.893616 0.058649 -208.206 0.424812 
2 1.755 0.970486 0.942873 0.892678 0.0586851 -208.136 0.418266 
2 1.76 0.970288 0.942513 0.892078 0.0598907 -208.094 0.419174 
2 1.76 0.970362 0.942634 0.89222 0.058638 -208.116 0.405096 
2 1.765 0.969572 0.941178 0.889688 0.0627794 -207.774 0.435512 
2 1.765 0.969852 0.94168 0.890552 0.0604316 -207.869 0.432164 
2 1.77 0.969086 0.940275 0.888146 0.0648025 -207.613 0.448671 
2 1.77 0.969608 0.941233 0.889776 0.0617766 -207.751 0.427901 
2 1.775 0.968808 0.939707 0.887013 0.063005 -207.486 0.441094 
2 1.775 0.968192 0.938561 0.884996 0.0656727 -207.3 0.445506 
2 1.78 0.968824 0.939724 0.886984 0.0620122 -207.498 0.426155 
2 1.78 0.968268 0.938678 0.885132 0.0637775 -207.329 0.436963 
2 1.785 0.96824 0.938592 0.884883 0.0618321 -207.27 0.436693 
2 1.785 0.967708 0.937672 0.883459 0.0679768 -207.108 0.450616 
2 1.79 0.967322 0.936931 0.882099 0.0681133 -207.025 0.444294 
2 1.79 0.96684 0.936055 0.880651 0.0712634 -206.943 0.452102 
2 1.795 0.966694 0.935741 0.879959 0.0692875 -206.862 0.441777 
2 1.795 0.966806 0.935937 0.880274 0.0681648 -206.857 0.446054 
2 1.8 0.96547 0.933405 0.875693 0.0706866 -206.317 0.461536 
2 1.8 0.965794 0.933987 0.876652 0.0682572 -206.439 0.455895 
2 1.805 0.965668 0.933848 0.876699 0.0738722 -206.457 0.46972 
2 1.805 0.965126 0.932801 0.874741 0.0738396 -206.265 0.463492 
2 1.81 0.964774 0.932077 0.873288 0.0711762 -206.057 0.463894 
2 1.81 0.965156 0.932837 0.874742 0.0724053 -206.185 0.465401 
2 1.815 0.964242 0.931116 0.871666 0.0745458 -205.868 0.474788 
2 1.815 0.964078 0.930883 0.871451 0.0791521 -205.892 0.477778 
2 1.82 0.963632 0.929982 0.869691 0.0766906 -205.694 0.476574 
2 1.82 0.963586 0.929841 0.869307 0.0737704 -205.717 0.469554 
2 1.825 0.962662 0.928141 0.866366 0.0779569 -205.347 0.476782 
2 1.825 0.96289 0.928569 0.867147 0.0773615 -205.441 0.484335 
2 1.83 0.96223 0.927397 0.865182 0.0825283 -205.25 0.489303 
2 1.83 0.962058 0.927035 0.864504 0.0808199 -205.205 0.487445 
2 1.835 0.960774 0.924643 0.860296 0.0848088 -204.722 0.501637 
2 1.835 0.961882 0.92671 0.863895 0.0813438 -205.048 0.48704 
2 1.84 0.960476 0.924185 0.859699 0.0908268 -204.679 0.507747 
2 1.84 0.961264 0.925519 0.86172 0.0810088 -204.845 0.498832 
2 1.845 0.960488 0.924102 0.859304 0.0848001 -204.575 0.506282 
2 1.845 0.961022 0.925034 0.860791 0.0797114 -204.672 0.498892 
2 1.85 0.959648 0.92253 0.856569 0.0867955 -204.322 0.516973 
2 1.85 0.959626 0.922468 0.856384 0.0857503 -204.309 0.504849 
2 1.855 0.959142 0.921575 0.854826 0.0874148 -204.089 0.506337 
2 1.855 0.959564 0.922294 0.855884 0.082504 -204.151 0.502176 
