size temperature err_m err_ms
16 2.223 0.00333908 0.134727
16 2.223 0.00327599 0.128891
16 2.223 0.00327133 0.123964
16 2.223 0.00339427 0.134723
16 2.224 0.00316129 0.117575
16 2.224 0.00316689 0.120811
16 2.224 0.00336275 0.130468
16 2.224 0.00317849 0.115039
16 2.224 0.00320096 0.120923
16 2.225 0.00322512 0.118708
16 2.225 0.00332109 0.125123
16 2.225 0.00318677 0.121267
16 2.225 0.00309018 0.110603
16 2.225 0.00319473 0.119848
16 2.226 0.00314767 0.11758
16 2.226 0.00375409 0.154016
16 2.226 0.0036452 0.143047
16 2.226 0.0033746 0.131156
16 2.226 0.00334368 0.127967
16 2.227 0.00333982 0.131139
16 2.227 0.00332124 0.136254
16 2.227 0.00301857 0.110072
16 2.227 0.00360665 0.142892
16 2.227 0.00328878 0.117006
16 2.228 0.0033231 0.1272
16 2.228 0.00322999 0.116023
16 2.228 0.00349441 0.128784
16 2.228 0.00338394 0.133755
16 2.228 0.00340705 0.127922
16 2.229 0.00326218 0.130657
16 2.229 0.00331723 0.121764
16 2.229 0.00340494 0.131865
16 2.229 0.00338641 0.12919
16 2.229 0.00335597 0.137272
16 2.23 0.00334373 0.125538
16 2.23 0.00339937 0.140219
16 2.23 0.00315427 0.11323
16 2.23 0.00341454 0.133415
16 2.23 0.00344747 0.13641
16 2.231 0.00354683 0.140995
16 2.231 0.00328897 0.131672
16 2.231 0.00340368 0.128633
16 2.231 0.00335873 0.122892
16 2.231 0.00346686 0.13909
16 2.232 0.00345523 0.125575
16 2.232 0.00342113 0.128979
16 2.232 0.00343356 0.129786
16 2.232 0.00327145 0.1206
16 2.232 0.0034225 0.135269
16 2.233 0.00344449 0.12824
16 2.233 0.00349235 0.132432
16 2.233 0.00338414 0.13288
16 2.233 0.00320629 0.117162
16 2.233 0.00344576 0.134679
16 2.234 0.00326031 0.122232
16 2.234 0.00370036 0.144197
16 2.234 0.00352763 0.130465
16 2.234 0.00337434 0.122646
16 2.234 0.00344434 0.133573
16 2.235 0.00332641 0.118714
16 2.235 0.00373793 0.132599
16 2.235 0.00361816 0.144401
16 2.235 0.0033836 0.119857
16 2.235 0.00323264 0.114614
16 2.236 0.00341095 0.131618
16 2.236 0.00334215 0.131912
16 2.236 0.00326767 0.126445
16 2.236 0.0034402 0.137978
16 2.236 0.00335798 0.124067
16 2.237 0.00341216 0.131834
16 2.237 0.00358525 0.138133
16 2.237 0.00343654 0.128065
16 2.237 0.00334649 0.114926
16 2.237 0.00347428 0.124064
16 2.238 0.00372088 0.145851
16 2.238 0.00352043 0.135191
16 2.238 0.00388513 0.149432
16 2.238 0.00348944 0.133017
16 2.238 0.00372504 0.149102
16 2.239 0.0037509 0.142219
16 2.239 0.00362113 0.135961
16 2.239 0.0034413 0.131069
16 2.239 0.00354006 0.127651
16 2.239 0.00348136 0.134711
16 2.24 0.00367558 0.13672
16 2.24 0.00355356 0.137173
16 2.24 0.00369409 0.14585
16 2.24 0.00368219 0.15285
16 2.24 0.0034501 0.137956
16 2.241 0.00389814 0.153356
16 2.241 0.00381882 0.145641
16 2.241 0.00348697 0.132703
16 2.241 0.0034886 0.133611
16 2.241 0.00360828 0.13314
16 2.242 0.00319688 0.122393
16 2.242 0.00358483 0.136377
16 2.242 0.00347476 0.13476
16 2.242 0.00327108 0.126298
16 2.242 0.00351887 0.13152
16 2.243 0.00363231 0.141504
16 2.243 0.00362885 0.137767
16 2.243 0.00363591 0.137092
16 2.243 0.00352444 0.138123
16 2.243 0.00353017 0.132732
16 2.244 0.00376502 0.147218
16 2.244 0.00357252 0.14651
16 2.244 0.00344509 0.119564
16 2.244 0.00346233 0.148675
16 2.244 0.00358048 0.124187
16 2.245 0.00350099 0.12399
16 2.245 0.00362907 0.139219
16 2.245 0.00380735 0.153064
16 2.245 0.00367431 0.137932
16 2.245 0.00373589 0.143319
16 2.246 0.00347427 0.132354
16 2.246 0.00391709 0.154253
16 2.246 0.0037087 0.131379
16 2.246 0.003751 0.14573
16 2.246 0.00372049 0.144695
16 2.247 0.00340698 0.131633
16 2.247 0.00405365 0.153256
16 2.247 0.0035862 0.134144
16 2.247 0.00359053 0.137792
16 2.247 0.00361932 0.137606
16 2.248 0.00373648 0.13787
16 2.248 0.00350922 0.131987
16 2.248 0.00343928 0.131179
16 2.248 0.00362165 0.143639
16 2.248 0.00362577 0.141292
16 2.249 0.00369804 0.133691
16 2.249 0.00338228 0.126866
16 2.249 0.00359146 0.130218
16 2.249 0.003614 0.132177
16 2.249 0.00381801 0.143804
16 2.25 0.00348008 0.132837
16 2.25 0.00390066 0.142746
16 2.25 0.00382606 0.148598
16 2.25 0.00372074 0.136126
16 2.25 0.00364467 0.13891
16 2.251 0.00370583 0.131582
16 2.251 0.00375127 0.137099
16 2.251 0.0038564 0.142067
16 2.251 0.00356488 0.13674
16 2.251 0.0035895 0.122392
16 2.252 0.00353648 0.130628
16 2.252 0.00358649 0.134174
16 2.252 0.00390294 0.148082
16 2.252 0.00351913 0.12729
16 2.252 0.00372649 0.129777
16 2.253 0.00416637 0.16929
16 2.253 0.00371282 0.139413
16 2.253 0.0041138 0.151896
16 2.253 0.00356261 0.144734
16 2.253 0.0041171 0.160959
16 2.254 0.0037588 0.134591
16 2.254 0.0036646 0.129184
16 2.254 0.00351297 0.13439
16 2.254 0.00377543 0.136861
16 2.254 0.00363843 0.134319
16 2.255 0.00388294 0.14474
16 2.255 0.00382178 0.137585
16 2.255 0.00390846 0.14053
16 2.255 0.00346194 0.13539
16 2.255 0.00355025 0.126869
16 2.256 0.00388809 0.142924
16 2.256 0.00390124 0.141265
16 2.256 0.00381711 0.143621
16 2.256 0.0037863 0.14016
16 2.256 0.00394592 0.145112
16 2.257 0.0038467 0.144006
16 2.257 0.00380367 0.137723
16 2.257 0.00362787 0.128148
16 2.257 0.00352003 0.12521
16 2.257 0.00373276 0.132349
16 2.258 0.0036822 0.132399
16 2.258 0.00388713 0.141554
16 2.258 0.00357557 0.132337
16 2.258 0.003893 0.145037
16 2.258 0.00366745 0.129721
16 2.259 0.00383429 0.134182
16 2.259 0.00375191 0.133003
16 2.259 0.00386886 0.139301
16 2.259 0.00392225 0.142208
16 2.259 0.00373775 0.130018
16 2.26 0.00370023 0.130517
16 2.26 0.00370131 0.136709
16 2.26 0.0037786 0.132815
16 2.26 0.00383773 0.146053
16 2.26 0.0039258 0.151464
16 2.261 0.00390205 0.135614
16 2.261 0.00393473 0.140583
16 2.261 0.0041154 0.151731
16 2.261 0.003808 0.135203
16 2.261 0.00353687 0.128343
16 2.262 0.00377176 0.141727
16 2.262 0.00411331 0.154327
16 2.262 0.00390543 0.135835
16 2.262 0.0036223 0.128322
16 2.262 0.00371324 0.130567
16 2.263 0.00385416 0.141921
16 2.263 0.00408179 0.15117
16 2.263 0.00399326 0.142112
16 2.263 0.00400972 0.150764
16 2.263 0.00377242 0.134438
16 2.264 0.00394909 0.14441
16 2.264 0.00403469 0.147615
16 2.264 0.00386341 0.141333
16 2.264 0.00388953 0.136532
16 2.264 0.00399784 0.142582
16 2.265 0.00416371 0.145092
16 2.265 0.00373209 0.140885
16 2.265 0.00387933 0.136271
16 2.265 0.00406292 0.148701
16 2.265 0.00396684 0.145317
16 2.266 0.00371498 0.139315
16 2.266 0.00410481 0.14761
16 2.266 0.0039088 0.13926
16 2.266 0.00415113 0.148266
16 2.266 0.00404663 0.13672
16 2.267 0.00396746 0.150257
16 2.267 0.00397613 0.150892
16 2.267 0.00382031 0.132182
16 2.267 0.00406979 0.145554
16 2.267 0.00390617 0.138952
16 2.268 0.00373803 0.128404
16 2.268 0.00416373 0.144366
16 2.268 0.0038599 0.134942
16 2.268 0.0039314 0.151876
16 2.268 0.00385254 0.133041
16 2.269 0.00387547 0.135134
16 2.269 0.00394506 0.139704
16 2.269 0.00394285 0.141299
16 2.269 0.00395663 0.14292
16 2.269 0.00391257 0.143044
16 2.27 0.00367391 0.130342
16 2.27 0.00405504 0.138289
16 2.27 0.00402311 0.14569
16 2.27 0.00379074 0.129761
16 2.27 0.00409433 0.146321
16 2.271 0.00404863 0.139204
16 2.271 0.00414666 0.150625
16 2.271 0.00408098 0.148818
16 2.271 0.00410334 0.152416
16 2.271 0.00394877 0.138865
16 2.272 0.00398031 0.136451
16 2.272 0.00381488 0.128406
16 2.272 0.0041409 0.144165
16 2.272 0.004177 0.156925
16 2.272 0.0039249 0.136672
16 2.273 0.00399609 0.14055
16 2.273 0.00388715 0.1415
16 2.273 0.00393819 0.128481
16 2.273 0.00404349 0.142884
16 2.273 0.00385878 0.132144
16 2.274 0.00408636 0.142872
16 2.274 0.0040716 0.134245
16 2.274 0.00409387 0.146739
16 2.274 0.00392379 0.142989
16 2.274 0.0039837 0.133654
16 2.275 0.00406723 0.151199
16 2.275 0.00411527 0.145976
16 2.275 0.00418185 0.145404
16 2.275 0.00421242 0.141346
16 2.275 0.00410007 0.140901
16 2.276 0.00401943 0.141835
16 2.276 0.00415247 0.145748
16 2.276 0.0040635 0.138387
16 2.276 0.00402531 0.137124
16 2.276 0.00396831 0.137328
16 2.277 0.00403897 0.135112
16 2.277 0.00407898 0.136591
16 2.277 0.00427197 0.151998
16 2.277 0.00418789 0.141829
16 2.277 0.00404129 0.13775
16 2.278 0.00376002 0.126079
16 2.278 0.0043007 0.148109
16 2.278 0.00408456 0.147095
16 2.278 0.00391955 0.135047
16 2.278 0.00415782 0.138931
16 2.279 0.00422602 0.144589
16 2.279 0.00416287 0.149541
16 2.279 0.00413361 0.144626
16 2.279 0.00416967 0.144208
16 2.279 0.00422801 0.14282
16 2.28 0.00427966 0.147145
16 2.28 0.00423536 0.150209
16 2.28 0.00408736 0.134333
16 2.28 0.00414784 0.148396
16 2.28 0.00396929 0.13608
16 2.281 0.00430656 0.147753
16 2.281 0.00434674 0.147042
16 2.281 0.00432374 0.143467
16 2.281 0.00403171 0.146983
16 2.281 0.00401034 0.140664
16 2.282 0.00421 0.146072
16 2.282 0.00408868 0.137368
16 2.282 0.00408396 0.139086
16 2.282 0.00419931 0.14724
16 2.282 0.00383383 0.131325
16 2.283 0.00423343 0.144347
16 2.283 0.00391121 0.137424
16 2.283 0.00410054 0.142094
16 2.283 0.00406696 0.135281
16 2.283 0.00396143 0.131274
16 2.284 0.00425711 0.144748
16 2.284 0.00408121 0.129277
16 2.284 0.00437663 0.146542
16 2.284 0.00414758 0.142829
16 2.284 0.00410234 0.141348
16 2.285 0.00421168 0.142454
16 2.285 0.00426649 0.147548
16 2.285 0.00409073 0.145774
16 2.285 0.00416007 0.142565
16 2.285 0.00421419 0.142371
16 2.286 0.00452006 0.145762
16 2.286 0.00425478 0.142692
16 2.286 0.00429369 0.143533
16 2.286 0.00401305 0.132632
16 2.286 0.00428873 0.146321
16 2.287 0.00424596 0.140218
16 2.287 0.00408537 0.13883
16 2.287 0.00421897 0.141504
16 2.287 0.00402214 0.127122
16 2.287 0.00409738 0.13544
16 2.288 0.00436343 0.151423
16 2.288 0.00421564 0.142132
16 2.288 0.00427791 0.14495
16 2.288 0.0042738 0.153323
16 2.288 0.004431 0.143934
16 2.289 0.00445826 0.148153
16 2.289 0.00456433 0.152747
16 2.289 0.00429952 0.144277
16 2.289 0.00432209 0.145194
16 2.289 0.0042611 0.146319
16 2.29 0.0039972 0.131244
16 2.29 0.00400671 0.123426
16 2.29 0.00446991 0.143805
16 2.29 0.00424986 0.144197
16 2.29 0.00450703 0.148184
16 2.291 0.00436346 0.141254
16 2.291 0.00439694 0.150733
16 2.291 0.00410049 0.135494
16 2.291 0.00415069 0.131616
16 2.291 0.00414877 0.131208
16 2.292 0.00413763 0.138905
16 2.292 0.00451066 0.148732
16 2.292 0.00407706 0.130259
16 2.292 0.00411495 0.136593
16 2.292 0.00449281 0.152048
16 2.293 0.00438413 0.143177
16 2.293 0.00435346 0.144601
16 2.293 0.00427583 0.140531
16 2.293 0.00439522 0.138309
16 2.293 0.0041714 0.135601
16 2.294 0.00421488 0.138826
16 2.294 0.00433327 0.141341
16 2.294 0.00428259 0.14985
16 2.294 0.00427259 0.133944
16 2.294 0.00446825 0.140615
16 2.295 0.0044566 0.155493
16 2.295 0.00461784 0.155812
16 2.295 0.00443646 0.143442
16 2.295 0.00411365 0.132002
16 2.295 0.00423127 0.139464
16 2.296 0.00426982 0.135513
16 2.296 0.00427434 0.134641
16 2.296 0.0043287 0.149034
16 2.296 0.00466419 0.149417
16 2.296 0.00454452 0.152318
16 2.297 0.00437163 0.133345
16 2.297 0.00428506 0.150366
16 2.297 0.00416213 0.135735
16 2.297 0.00439039 0.139336
16 2.297 0.00447137 0.132565
16 2.298 0.00442909 0.154129
16 2.298 0.00454575 0.150987
16 2.298 0.00466142 0.151181
16 2.298 0.00421007 0.135557
16 2.298 0.00447903 0.137544
16 2.299 0.00428537 0.136291
16 2.299 0.00424641 0.128008
16 2.299 0.00428284 0.130001
16 2.299 0.00437878 0.14062
16 2.299 0.00463239 0.147163
16 2.3 0.00434149 0.139588
16 2.3 0.00444338 0.151094
16 2.3 0.00445089 0.137371
16 2.3 0.00458078 0.146489
16 2.3 0.00452963 0.142853
16 2.301 0.00440269 0.143958
16 2.301 0.00443189 0.136339
16 2.301 0.0045741 0.145464
16 2.301 0.0048357 0.153744
16 2.301 0.00441992 0.141509
16 2.302 0.00439432 0.137275
16 2.302 0.00434928 0.135522
16 2.302 0.00454822 0.143654
16 2.302 0.00447342 0.137396
16 2.302 0.00459307 0.141363
16 2.303 0.00426089 0.128922
16 2.303 0.00451393 0.146352
16 2.303 0.00454565 0.143736
16 2.303 0.0043277 0.137933
16 2.303 0.00460635 0.151078
16 2.304 0.00457107 0.137868
16 2.304 0.00434463 0.134888
16 2.304 0.00440999 0.13086
16 2.304 0.0043442 0.136384
16 2.304 0.0046129 0.14424
16 2.305 0.00456118 0.136767
16 2.305 0.00477662 0.141465
16 2.305 0.00446878 0.141325
16 2.305 0.00454466 0.143562
16 2.305 0.0044934 0.136726
16 2.306 0.00438566 0.138208
16 2.306 0.0045327 0.14218
16 2.306 0.00470625 0.142867
16 2.306 0.00404511 0.126275
16 2.306 0.00479856 0.148273
16 2.307 0.00453711 0.136175
16 2.307 0.00468242 0.14627
16 2.307 0.00463655 0.144799
16 2.307 0.00439888 0.13753
16 2.307 0.00447404 0.137619
16 2.308 0.00461852 0.140379
16 2.308 0.00459049 0.138311
16 2.308 0.00437984 0.132608
16 2.308 0.00474232 0.138528
16 2.308 0.00440379 0.131214
16 2.309 0.00474784 0.151658
16 2.309 0.00470549 0.148859
16 2.309 0.00453521 0.137658
16 2.309 0.00440372 0.140019
16 2.309 0.00457513 0.136367
16 2.31 0.0043469 0.132234
16 2.31 0.00475454 0.144995
16 2.31 0.00452037 0.136969
16 2.31 0.0044933 0.13839
16 2.31 0.00442402 0.133889
16 2.311 0.00459712 0.14201
16 2.311 0.00463005 0.146716
16 2.311 0.00450264 0.132173
16 2.311 0.00456806 0.142285
16 2.311 0.00457908 0.138868
16 2.312 0.00450736 0.134815
16 2.312 0.00447399 0.136388
16 2.312 0.00495417 0.158334
