size temperature m m2 m4 mag_sus 
48 1.86 0.946665 0.896302 0.803808 0.156895 
48 1.86 0.946624 0.896224 0.803669 0.156865 
48 1.86 0.946369 0.89574 0.802797 0.155562 
48 1.86 0.946482 0.895955 0.803185 0.156846 
48 1.87 0.944602 0.89241 0.79688 0.168688 
48 1.87 0.944557 0.892322 0.796711 0.164559 
48 1.87 0.944351 0.891935 0.796033 0.168459 
48 1.87 0.944598 0.892402 0.796866 0.168335 
48 1.87 0.944541 0.892292 0.796662 0.165954 
48 1.88 0.94239 0.888246 0.789497 0.179319 
48 1.88 0.942537 0.88852 0.789977 0.176933 
48 1.88 0.942801 0.889015 0.790847 0.173076 
48 1.88 0.942776 0.888969 0.790772 0.175633 
48 1.88 0.942372 0.888211 0.789435 0.17953 
48 1.89 0.940599 0.884878 0.78354 0.18434 
48 1.89 0.940389 0.884486 0.782859 0.189047 
48 1.89 0.94034 0.884395 0.782702 0.189906 
48 1.89 0.940565 0.884813 0.783419 0.182565 
48 1.89 0.940564 0.884813 0.78343 0.185645 
48 1.9 0.938486 0.880922 0.776604 0.201659 
48 1.9 0.938221 0.880424 0.775721 0.199439 
48 1.9 0.938279 0.880535 0.775925 0.202419 
48 1.9 0.938314 0.880589 0.775985 0.189846 
48 1.9 0.93847 0.880884 0.776513 0.192898 
48 1.91 0.936005 0.876281 0.768479 0.211798 
48 1.91 0.936025 0.876315 0.768527 0.208119 
48 1.91 0.935895 0.876077 0.768125 0.213424 
48 1.91 0.936115 0.876486 0.768837 0.211543 
48 1.91 0.936245 0.876727 0.769245 0.206402 
48 1.92 0.933699 0.871979 0.76099 0.223139 
48 1.92 0.933852 0.872267 0.761494 0.223769 
48 1.92 0.933869 0.872294 0.761529 0.219288 
48 1.92 0.933588 0.871773 0.760631 0.223228 
48 1.92 0.933825 0.872215 0.761399 0.222047 
48 1.93 0.931241 0.867414 0.75311 0.244377 
48 1.93 0.931247 0.867421 0.753108 0.239364 
48 1.93 0.931362 0.867634 0.753473 0.237825 
48 1.93 0.93143 0.867761 0.75369 0.236799 
48 1.93 0.93138 0.867666 0.753522 0.235544 
48 1.94 0.928609 0.862524 0.744662 0.24841 
48 1.94 0.928607 0.862527 0.74469 0.256317 
48 1.94 0.92872 0.862743 0.745082 0.263245 
48 1.94 0.928827 0.862936 0.745395 0.256323 
48 1.94 0.929026 0.863308 0.746049 0.260194 
48 1.95 0.926103 0.857899 0.73678 0.274886 
48 1.95 0.926163 0.858011 0.736969 0.273832 
48 1.95 0.92618 0.858044 0.737034 0.276401 
48 1.95 0.926102 0.857899 0.736785 0.276501 
48 1.95 0.925888 0.857504 0.736112 0.278734 
48 1.96 0.923424 0.852958 0.728365 0.288741 
48 1.96 0.923393 0.852904 0.728289 0.294185 
48 1.96 0.923347 0.852814 0.728114 0.287241 
48 1.96 0.923562 0.853213 0.728803 0.290049 
48 1.96 0.923333 0.852794 0.728103 0.294842 
48 1.97 0.920678 0.84791 0.719829 0.306389 
48 1.97 0.9205 0.847587 0.719295 0.311253 
48 1.97 0.920653 0.847869 0.719776 0.311908 
48 1.97 0.920778 0.848094 0.720142 0.306501 
48 1.97 0.92079 0.848119 0.720195 0.310192 
48 1.98 0.917725 0.842511 0.710795 0.340152 
48 1.98 0.917475 0.842054 0.710026 0.340564 
48 1.98 0.917833 0.842704 0.711104 0.333806 
48 1.98 0.917724 0.842504 0.710766 0.333596 
48 1.98 0.91768 0.842424 0.710635 0.335196 
48 1.99 0.91436 0.836364 0.700529 0.359624 
48 1.99 0.914686 0.836958 0.70151 0.355033 
48 1.99 0.914422 0.836474 0.700696 0.353522 
48 1.99 0.91441 0.836459 0.700699 0.363554 
48 1.99 0.914707 0.83699 0.701546 0.348347 
48 2 0.911177 0.83058 0.690961 0.386731 
48 2 0.911161 0.830553 0.69092 0.388988 
48 2 0.911325 0.830843 0.691377 0.379454 
48 2 0.911556 0.831258 0.69205 0.37273 
48 2 0.911415 0.831001 0.691622 0.372602 
48 2.001 0.911139 0.830509 0.690845 0.386932 
48 2.001 0.910965 0.830192 0.690317 0.386362 
48 2.001 0.910983 0.830227 0.690379 0.387602 
48 2.001 0.910913 0.830107 0.690201 0.396519 
48 2.001 0.911444 0.831063 0.691754 0.383042 
48 2.002 0.910793 0.829879 0.689798 0.386899 
48 2.002 0.910707 0.829728 0.689564 0.392405 
48 2.002 0.910821 0.82994 0.689925 0.396816 
48 2.002 0.910491 0.829353 0.688995 0.413427 
48 2.002 0.910678 0.829673 0.689461 0.389157 
48 2.003 0.910548 0.829431 0.689043 0.38296 
48 2.003 0.910249 0.828888 0.688144 0.384025 
48 2.003 0.910326 0.829038 0.688428 0.396571 
48 2.003 0.910135 0.828683 0.687816 0.388243 
48 2.003 0.910375 0.829128 0.68858 0.398132 
48 2.004 0.909885 0.828241 0.687127 0.403533 
48 2.004 0.909936 0.828341 0.687315 0.412416 
48 2.004 0.910205 0.828816 0.688055 0.394432 
48 2.004 0.909756 0.828001 0.68671 0.396134 
48 2.004 0.910082 0.828585 0.687647 0.385756 
48 2.005 0.909546 0.827628 0.686121 0.406659 
48 2.005 0.909907 0.828277 0.687175 0.398716 
48 2.005 0.9095 0.827533 0.68593 0.394378 
48 2.005 0.909502 0.82755 0.685998 0.409131 
48 2.005 0.909591 0.827706 0.686239 0.402812 
48 2.006 0.90916 0.826923 0.684949 0.404553 
48 2.006 0.90961 0.827741 0.686298 0.40288 
48 2.006 0.909148 0.826904 0.684924 0.407042 
48 2.006 0.909049 0.826727 0.684635 0.409014 
48 2.006 0.909347 0.827253 0.685459 0.39211 
48 2.007 0.908808 0.826286 0.683899 0.406882 
48 2.007 0.909038 0.826692 0.68453 0.39164 
48 2.007 0.909079 0.826778 0.684711 0.40534 
48 2.007 0.908836 0.82635 0.684042 0.420318 
48 2.007 0.909068 0.826759 0.684683 0.407195 
48 2.008 0.908377 0.825506 0.682622 0.410494 
48 2.008 0.908579 0.825882 0.683268 0.420216 
48 2.008 0.908371 0.825494 0.682595 0.407675 
48 2.008 0.908544 0.825814 0.68314 0.414376 
48 2.008 0.908515 0.825756 0.683032 0.409493 
48 2.009 0.908032 0.824883 0.681601 0.414055 
48 2.009 0.90812 0.825035 0.68183 0.404609 
48 2.009 0.908332 0.825435 0.682535 0.422013 
48 2.009 0.908374 0.825499 0.682607 0.409453 
48 2.009 0.908217 0.82521 0.682117 0.40444 
48 2.01 0.907774 0.824418 0.680848 0.41795 
48 2.01 0.907698 0.824282 0.680631 0.419863 
48 2.01 0.908017 0.82487 0.681626 0.429993 
48 2.01 0.908016 0.824861 0.681588 0.421622 
48 2.01 0.908123 0.825046 0.681868 0.41213 
48 2.011 0.907998 0.824824 0.681509 0.415603 
48 2.011 0.90746 0.823866 0.67999 0.437398 
48 2.011 0.9077 0.824305 0.680721 0.440949 
48 2.011 0.907551 0.824021 0.680217 0.426743 
48 2.011 0.907756 0.824384 0.680785 0.415791 
48 2.012 0.907163 0.823321 0.679078 0.431778 
48 2.012 0.907826 0.824513 0.681011 0.419077 
48 2.012 0.907132 0.823267 0.678993 0.433394 
48 2.012 0.907328 0.823609 0.679513 0.417668 
48 2.012 0.907201 0.823389 0.679182 0.430848 
48 2.013 0.906977 0.822971 0.678464 0.41683 
48 2.013 0.906828 0.822707 0.678047 0.424017 
48 2.013 0.906763 0.822594 0.677876 0.430007 
48 2.013 0.906667 0.822423 0.677604 0.433592 
48 2.013 0.906797 0.822654 0.677962 0.425782 
48 2.014 0.906337 0.821827 0.676628 0.435988 
48 2.014 0.90644 0.822016 0.67694 0.436721 
48 2.014 0.906589 0.822278 0.677352 0.428121 
48 2.014 0.906461 0.822039 0.676937 0.420241 
48 2.014 0.906359 0.821869 0.676703 0.437611 
48 2.015 0.905782 0.820823 0.674981 0.436004 
48 2.015 0.906162 0.821504 0.676083 0.429242 
48 2.015 0.906523 0.822164 0.677179 0.433914 
48 2.015 0.90647 0.822068 0.677022 0.433669 
48 2.015 0.906093 0.821397 0.675958 0.448094 
48 2.016 0.905565 0.820423 0.6743 0.427533 
48 2.016 0.906022 0.821265 0.675729 0.445173 
48 2.016 0.905487 0.820296 0.674142 0.445767 
48 2.016 0.90582 0.820895 0.675113 0.440626 
48 2.016 0.905824 0.820901 0.675119 0.439559 
48 2.017 0.905419 0.820173 0.673937 0.444951 
48 2.017 0.906023 0.821252 0.675665 0.42784 
48 2.017 0.9056 0.820501 0.674478 0.445387 
48 2.017 0.905771 0.820807 0.674966 0.44028 
48 2.017 0.905495 0.820316 0.674184 0.450114 
48 2.018 0.905058 0.819525 0.672896 0.452033 
48 2.018 0.905201 0.819782 0.673306 0.449305 
48 2.018 0.905074 0.819546 0.672897 0.440923 
48 2.018 0.905016 0.819444 0.672741 0.444196 
48 2.018 0.905115 0.81962 0.673017 0.44169 
48 2.019 0.904932 0.819288 0.672477 0.441278 
48 2.019 0.904407 0.818362 0.67102 0.467309 
48 2.019 0.904799 0.819048 0.672086 0.441676 
48 2.019 0.90469 0.818856 0.671787 0.44734 
48 2.019 0.904874 0.819186 0.672315 0.443347 
48 2.02 0.904618 0.818731 0.671598 0.45383 
48 2.02 0.90515 0.819679 0.673108 0.437117 
48 2.02 0.904387 0.818312 0.670909 0.453004 
48 2.02 0.904596 0.818683 0.671492 0.444538 
48 2.02 0.90431 0.818163 0.670632 0.440319 
48 2.021 0.904196 0.817966 0.670341 0.451143 
48 2.021 0.903639 0.816959 0.668691 0.451242 
48 2.021 0.904111 0.817813 0.670091 0.45217 
48 2.021 0.903807 0.817276 0.669245 0.464995 
48 2.021 0.903701 0.817079 0.668915 0.4601 
48 2.022 0.90386 0.817349 0.669301 0.440166 
48 2.022 0.903743 0.81715 0.669012 0.45345 
48 2.022 0.903929 0.817493 0.669598 0.462559 
48 2.022 0.903693 0.817063 0.66888 0.457171 
48 2.022 0.903479 0.816666 0.668203 0.446944 
48 2.023 0.903412 0.81655 0.668027 0.451585 
48 2.023 0.903336 0.816421 0.667839 0.459952 
48 2.023 0.903816 0.817283 0.669233 0.45535 
48 2.023 0.903357 0.816448 0.667853 0.449638 
48 2.023 0.903267 0.8163 0.667654 0.465086 
48 2.024 0.903451 0.816614 0.668113 0.444743 
48 2.024 0.903208 0.816194 0.667479 0.464662 
48 2.024 0.903178 0.816127 0.667333 0.450272 
48 2.024 0.902891 0.81564 0.666629 0.486176 
48 2.024 0.903086 0.815968 0.667098 0.460209 
48 2.025 0.902463 0.814852 0.665303 0.469922 
48 2.025 0.902661 0.815224 0.66595 0.485901 
48 2.025 0.902514 0.81496 0.665526 0.487328 
48 2.025 0.902919 0.815682 0.666676 0.476107 
48 2.025 0.902201 0.814388 0.664572 0.479274 
48 2.026 0.902301 0.814566 0.664855 0.4756 
48 2.026 0.902149 0.814302 0.664458 0.488946 
48 2.026 0.902106 0.814221 0.664313 0.483956 
48 2.026 0.90258 0.815059 0.665625 0.463749 
48 2.026 0.902001 0.814031 0.664 0.48313 
48 2.027 0.901757 0.813582 0.663246 0.473711 
48 2.027 0.902052 0.814124 0.664153 0.483164 
48 2.027 0.901852 0.813769 0.663598 0.491401 
48 2.027 0.901815 0.813697 0.663464 0.484608 
48 2.027 0.90181 0.813689 0.66345 0.485123 
48 2.028 0.90134 0.812843 0.662081 0.487495 
48 2.028 0.901596 0.8133 0.662815 0.483437 
48 2.028 0.901664 0.813414 0.662968 0.471876 
48 2.028 0.90123 0.81265 0.661782 0.49311 
48 2.028 0.901247 0.812668 0.661773 0.479738 
48 2.029 0.90124 0.812654 0.66175 0.477814 
48 2.029 0.901593 0.813293 0.662795 0.480275 
48 2.029 0.901223 0.812622 0.661692 0.47667 
48 2.029 0.901138 0.812487 0.661521 0.49632 
48 2.029 0.900956 0.812148 0.660935 0.483157 
48 2.03 0.901098 0.812407 0.661371 0.486511 
48 2.03 0.900893 0.812044 0.6608 0.494402 
48 2.03 0.900724 0.811743 0.660319 0.498295 
48 2.03 0.901099 0.812392 0.661298 0.467799 
48 2.03 0.900578 0.811477 0.659879 0.494487 
48 2.031 0.90083 0.811919 0.660563 0.480942 
48 2.031 0.900358 0.811081 0.659244 0.496565 
48 2.031 0.90004 0.810515 0.658339 0.502617 
48 2.031 0.900771 0.811812 0.660388 0.480569 
48 2.031 0.900538 0.811398 0.659732 0.486328 
48 2.032 0.899918 0.810295 0.657985 0.502583 
48 2.032 0.899976 0.810397 0.658137 0.49874 
48 2.032 0.900163 0.810725 0.658647 0.49018 
48 2.032 0.899923 0.810301 0.657986 0.499126 
48 2.032 0.899951 0.810351 0.658064 0.497598 
48 2.033 0.899469 0.809495 0.65671 0.509962 
48 2.033 0.899301 0.809186 0.656185 0.502411 
48 2.033 0.899809 0.810099 0.657663 0.501171 
48 2.033 0.899562 0.809659 0.656961 0.505591 
48 2.033 0.899708 0.809912 0.657345 0.495853 
48 2.034 0.899344 0.809252 0.656261 0.490115 
48 2.034 0.899396 0.809359 0.656476 0.505686 
48 2.034 0.899325 0.809232 0.656269 0.505027 
48 2.034 0.899523 0.809573 0.656782 0.489576 
48 2.034 0.899263 0.80912 0.656087 0.504589 
48 2.035 0.898827 0.808342 0.654845 0.510774 
48 2.035 0.898894 0.808457 0.655018 0.506861 
48 2.035 0.898916 0.808492 0.655058 0.499319 
48 2.035 0.898915 0.808495 0.655075 0.505546 
48 2.035 0.898971 0.8086 0.655263 0.510674 
48 2.036 0.898728 0.808162 0.654549 0.508552 
48 2.036 0.897972 0.806802 0.652344 0.505856 
48 2.036 0.898458 0.80768 0.653778 0.512944 
48 2.036 0.897948 0.80678 0.652379 0.531258 
48 2.036 0.898673 0.808068 0.654409 0.514907 
48 2.037 0.897933 0.806743 0.652284 0.51824 
48 2.037 0.89767 0.806278 0.651559 0.528659 
48 2.037 0.898092 0.807031 0.652758 0.522542 
48 2.037 0.897743 0.806388 0.651675 0.50536 
48 2.037 0.897775 0.806459 0.651828 0.519628 
48 2.038 0.897802 0.806508 0.6519 0.519058 
48 2.038 0.897283 0.80559 0.650469 0.535258 
48 2.038 0.897462 0.805912 0.650982 0.535414 
48 2.038 0.897441 0.805871 0.650911 0.532412 
48 2.038 0.897656 0.80626 0.651548 0.535015 
48 2.039 0.897085 0.805223 0.649841 0.52234 
48 2.039 0.897614 0.806174 0.651379 0.523336 
48 2.039 0.897412 0.805818 0.650825 0.530532 
48 2.039 0.897141 0.805331 0.650033 0.529195 
48 2.039 0.897308 0.805621 0.650475 0.518732 
48 2.04 0.897045 0.805158 0.649756 0.528882 
48 2.04 0.896684 0.804511 0.648714 0.529452 
48 2.04 0.896477 0.804148 0.648152 0.538292 
48 2.04 0.89688 0.804855 0.649243 0.519851 
48 2.04 0.896716 0.804586 0.648885 0.548418 
48 2.041 0.896761 0.804657 0.648971 0.537972 
48 2.041 0.896416 0.804033 0.647947 0.531718 
48 2.041 0.896516 0.804211 0.648227 0.529507 
48 2.041 0.896386 0.803969 0.647818 0.520019 
48 2.041 0.896212 0.803677 0.647413 0.544317 
48 2.042 0.895819 0.802979 0.646308 0.550618 
48 2.042 0.895631 0.802653 0.645814 0.561698 
48 2.042 0.896364 0.80394 0.647801 0.531763 
48 2.042 0.895796 0.802932 0.646209 0.54204 
48 2.042 0.896231 0.803725 0.647521 0.558214 
48 2.043 0.895763 0.802862 0.646067 0.530468 
48 2.043 0.895592 0.802574 0.645659 0.551667 
48 2.043 0.895653 0.802686 0.645838 0.553546 
48 2.043 0.895719 0.802771 0.645885 0.516443 
48 2.043 0.895595 0.802586 0.645693 0.559095 
48 2.044 0.895277 0.802008 0.644742 0.549391 
48 2.044 0.895367 0.802167 0.644987 0.546477 
48 2.044 0.895458 0.802329 0.645248 0.545705 
48 2.044 0.895341 0.802124 0.644936 0.550598 
48 2.044 0.895349 0.802141 0.644968 0.554267 
48 2.045 0.894606 0.800809 0.642824 0.550551 
48 2.045 0.894719 0.801038 0.643272 0.580392 
48 2.045 0.894721 0.801023 0.643194 0.560249 
48 2.045 0.894968 0.801471 0.643916 0.566314 
48 2.045 0.894723 0.801034 0.64323 0.568133 
48 2.046 0.894494 0.800617 0.642546 0.560415 
48 2.046 0.894493 0.800625 0.642586 0.571419 
48 2.046 0.894356 0.800374 0.642164 0.564104 
48 2.046 0.894026 0.799786 0.641232 0.566746 
48 2.046 0.89443 0.800502 0.642355 0.559123 
48 2.047 0.893881 0.799526 0.640815 0.566952 
48 2.047 0.894288 0.80024 0.641918 0.550991 
48 2.047 0.893787 0.799373 0.640612 0.582494 
48 2.047 0.893892 0.799539 0.640816 0.559737 
48 2.047 0.894197 0.800089 0.641707 0.562625 
48 2.048 0.893669 0.79914 0.640175 0.557868 
48 2.048 0.893272 0.798456 0.639153 0.58501 
48 2.048 0.893724 0.799278 0.640506 0.602121 
48 2.048 0.893612 0.799066 0.640136 0.589073 
48 2.048 0.893745 0.799282 0.64042 0.564497 
48 2.049 0.89324 0.798388 0.639016 0.574113 
48 2.049 0.8932 0.798313 0.638884 0.57076 
48 2.049 0.893683 0.799171 0.64024 0.5642 
48 2.049 0.89289 0.797765 0.638027 0.575436 
48 2.049 0.893245 0.798409 0.639085 0.58777 
48 2.05 0.893006 0.797967 0.638335 0.570926 
48 2.05 0.89274 0.797489 0.637555 0.565858 
48 2.05 0.892936 0.797847 0.638154 0.574348 
48 2.05 0.892719 0.797465 0.637566 0.582438 
48 2.05 0.892849 0.797688 0.637895 0.572023 
48 2.051 0.892241 0.796624 0.636256 0.594955 
48 2.051 0.892229 0.796612 0.636263 0.605855 
48 2.051 0.892761 0.797533 0.637646 0.573191 
48 2.051 0.892608 0.797255 0.637197 0.568921 
48 2.051 0.892639 0.797332 0.63738 0.592816 
48 2.052 0.891645 0.795561 0.634565 0.596551 
48 2.052 0.891804 0.795842 0.635005 0.593148 
48 2.052 0.891858 0.795935 0.635145 0.589269 
48 2.052 0.892129 0.796438 0.635994 0.609311 
48 2.052 0.891741 0.795732 0.634834 0.595412 
48 2.053 0.891216 0.79482 0.633453 0.621173 
48 2.053 0.891164 0.794694 0.633157 0.585329 
48 2.053 0.891674 0.7956 0.634586 0.579869 
48 2.053 0.891627 0.795547 0.634594 0.614866 
48 2.053 0.891632 0.795522 0.634454 0.576706 
48 2.054 0.890766 0.794006 0.632119 0.607132 
48 2.054 0.891029 0.794477 0.632877 0.610078 
48 2.054 0.891037 0.794484 0.63287 0.601566 
48 2.054 0.891051 0.794508 0.6329 0.600395 
48 2.054 0.891338 0.795017 0.633703 0.598834 
48 2.055 0.890476 0.793482 0.63127 0.598701 
48 2.055 0.890788 0.794042 0.632174 0.60422 
48 2.055 0.890873 0.794203 0.632449 0.613588 
48 2.055 0.890379 0.793315 0.631016 0.605523 
48 2.055 0.890439 0.793432 0.631232 0.617924 
48 2.056 0.890406 0.793364 0.631103 0.607296 
48 2.056 0.889968 0.792593 0.629905 0.616591 
48 2.056 0.889869 0.792426 0.629673 0.626915 
48 2.056 0.889835 0.792351 0.629503 0.609734 
48 2.056 0.890251 0.793104 0.630732 0.62465 
48 2.057 0.889753 0.792196 0.629229 0.599034 
48 2.057 0.889894 0.792462 0.629696 0.615793 
48 2.057 0.889893 0.792457 0.629677 0.613417 
48 2.057 0.889686 0.792095 0.629128 0.620112 
48 2.057 0.889642 0.792027 0.629045 0.631196 
48 2.058 0.889334 0.791482 0.628194 0.635503 
48 2.058 0.889517 0.791792 0.628641 0.618138 
48 2.058 0.88932 0.791458 0.62816 0.636817 
48 2.058 0.889141 0.79114 0.627658 0.637027 
48 2.058 0.889156 0.791164 0.627684 0.63385 
48 2.059 0.888842 0.790606 0.626799 0.632934 
48 2.059 0.888752 0.79044 0.626524 0.626648 
48 2.059 0.888777 0.790484 0.626594 0.626409 
48 2.059 0.888629 0.790227 0.626202 0.632451 
48 2.059 0.888988 0.790844 0.627116 0.609445 
48 2.06 0.888888 0.790664 0.626822 0.605785 
48 2.06 0.888209 0.789496 0.625082 0.649151 
48 2.06 0.888197 0.789459 0.624986 0.632199 
48 2.06 0.888581 0.790157 0.626137 0.649896 
48 2.06 0.888366 0.789774 0.625527 0.649032 
48 2.061 0.888372 0.789754 0.625405 0.614079 
48 2.061 0.887894 0.788918 0.624122 0.627625 
48 2.061 0.888185 0.789423 0.624884 0.614825 
48 2.061 0.888148 0.789389 0.62492 0.651152 
48 2.061 0.888391 0.789799 0.625509 0.626123 
48 2.062 0.887896 0.788919 0.624111 0.624331 
48 2.062 0.887731 0.788643 0.623726 0.643026 
48 2.062 0.887643 0.788492 0.623502 0.650158 
48 2.062 0.887132 0.787605 0.622165 0.672731 
48 2.062 0.887956 0.789056 0.624413 0.659664 
48 2.063 0.887564 0.788365 0.623341 0.66395 
48 2.063 0.887303 0.787891 0.622564 0.651858 
48 2.063 0.886946 0.787266 0.621603 0.661567 
48 2.063 0.88698 0.787326 0.621695 0.662653 
48 2.063 0.887026 0.78742 0.62187 0.674645 
48 2.064 0.886976 0.787337 0.62176 0.681626 
48 2.064 0.886726 0.786874 0.620973 0.658537 
48 2.064 0.886735 0.786907 0.621078 0.679721 
48 2.064 0.886615 0.786689 0.620725 0.672709 
48 2.064 0.887133 0.787573 0.622014 0.633436 
48 2.065 0.886124 0.785809 0.619311 0.663045 
48 2.065 0.886262 0.786053 0.619692 0.660518 
48 2.065 0.885769 0.785186 0.618349 0.668084 
48 2.065 0.886507 0.786492 0.620399 0.665755 
48 2.065 0.886038 0.785669 0.619123 0.675758 
48 2.066 0.885525 0.784756 0.617678 0.670401 
48 2.066 0.886244 0.786006 0.61958 0.644925 
48 2.066 0.885749 0.785147 0.618282 0.664717 
48 2.066 0.885659 0.78501 0.618127 0.689992 
48 2.066 0.885869 0.785371 0.618653 0.677622 
48 2.067 0.885499 0.784712 0.617612 0.672685 
48 2.067 0.88528 0.784345 0.6171 0.696609 
48 2.067 0.885364 0.784487 0.617293 0.688588 
48 2.067 0.885543 0.784783 0.6177 0.663713 
48 2.067 0.885411 0.784559 0.617388 0.676444 
48 2.068 0.885215 0.784204 0.616807 0.667304 
48 2.068 0.884946 0.783758 0.616187 0.69962 
48 2.068 0.884815 0.783527 0.615824 0.700546 
48 2.068 0.884619 0.783179 0.615277 0.69915 
48 2.068 0.884641 0.7832 0.615263 0.680191 
48 2.069 0.884299 0.782614 0.614396 0.700622 
48 2.069 0.884642 0.783205 0.615284 0.684076 
48 2.069 0.884348 0.782701 0.614531 0.701231 
48 2.069 0.884866 0.783598 0.615882 0.678124 
48 2.069 0.88427 0.782576 0.614375 0.715278 
48 2.07 0.883275 0.780832 0.611677 0.732468 
48 2.07 0.883612 0.781409 0.612536 0.711133 
48 2.07 0.883672 0.78149 0.612594 0.682862 
48 2.07 0.884364 0.782708 0.614482 0.676662 
48 2.07 0.88401 0.782098 0.613582 0.695784 
48 2.071 0.88349 0.781193 0.612198 0.710717 
48 2.071 0.883645 0.781456 0.612576 0.697727 
48 2.071 0.883536 0.781255 0.612242 0.688597 
48 2.071 0.883524 0.781238 0.612221 0.693149 
48 2.071 0.8836 0.781387 0.612501 0.709768 
48 2.072 0.882836 0.780045 0.610428 0.71831 
48 2.072 0.882781 0.779952 0.610294 0.722762 
48 2.072 0.882988 0.780283 0.610711 0.683338 
48 2.072 0.883314 0.780891 0.611739 0.718718 
48 2.072 0.882277 0.779055 0.608874 0.715168 
48 2.073 0.882339 0.779174 0.609086 0.725174 
48 2.073 0.882477 0.779408 0.609428 0.715207 
48 2.073 0.882257 0.779022 0.608827 0.715441 
48 2.073 0.882409 0.779269 0.609152 0.693867 
48 2.073 0.882697 0.779785 0.609976 0.701958 
48 2.074 0.882057 0.77868 0.608315 0.727198 
48 2.074 0.882553 0.779526 0.609558 0.695638 
48 2.074 0.881889 0.778382 0.607852 0.725146 
48 2.074 0.882057 0.778676 0.608307 0.724279 
48 2.074 0.882094 0.778733 0.608368 0.713462 
48 2.075 0.88181 0.778238 0.607618 0.720614 
48 2.075 0.881432 0.777586 0.606631 0.736082 
48 2.075 0.881932 0.778455 0.607953 0.724185 
48 2.075 0.881563 0.777809 0.606967 0.728062 
48 2.075 0.881622 0.77791 0.607117 0.725736 
48 2.076 0.880613 0.77615 0.604423 0.743983 
48 2.076 0.881056 0.776927 0.605623 0.740997 
48 2.076 0.881082 0.776973 0.605696 0.740467 
48 2.076 0.880989 0.776835 0.605557 0.770253 
48 2.076 0.880876 0.776623 0.605185 0.755387 
48 2.077 0.88085 0.776549 0.605002 0.724275 
48 2.077 0.880839 0.776552 0.605065 0.747446 
48 2.077 0.880653 0.776221 0.604526 0.743734 
48 2.077 0.880559 0.776053 0.604275 0.742579 
48 2.077 0.880536 0.77601 0.604197 0.739101 
48 2.078 0.879767 0.774675 0.602174 0.758826 
48 2.078 0.880158 0.775376 0.603302 0.773753 
48 2.078 0.880457 0.775891 0.604071 0.761712 
48 2.078 0.88008 0.775231 0.603055 0.764837 
48 2.078 0.880339 0.775643 0.603577 0.716163 
48 2.079 0.879736 0.774614 0.602062 0.751831 
48 2.079 0.879562 0.774335 0.601703 0.781905 
48 2.079 0.879376 0.773982 0.601095 0.753615 
48 2.079 0.879617 0.774385 0.601654 0.730334 
48 2.079 0.879404 0.774026 0.601147 0.748488 
48 2.08 0.878955 0.773264 0.600045 0.777862 
48 2.08 0.878842 0.773049 0.599657 0.760427 
48 2.08 0.879595 0.774368 0.601693 0.753657 
48 2.08 0.879261 0.773783 0.600791 0.75681 
48 2.08 0.878808 0.772994 0.599586 0.765169 
48 2.081 0.878558 0.772572 0.598982 0.7841 
48 2.081 0.878453 0.772381 0.598669 0.775554 
48 2.081 0.878856 0.773084 0.59974 0.770476 
48 2.081 0.878881 0.773145 0.599868 0.78909 
48 2.081 0.878948 0.773245 0.599991 0.77023 
48 2.082 0.877906 0.771413 0.597153 0.767179 
48 2.082 0.878468 0.772424 0.598774 0.794154 
48 2.082 0.877998 0.771604 0.597531 0.801075 
48 2.082 0.878026 0.771648 0.597583 0.794704 
48 2.082 0.878369 0.772258 0.598533 0.80331 
48 2.083 0.877679 0.771023 0.59658 0.777393 
48 2.083 0.877651 0.770973 0.596503 0.776236 
48 2.083 0.877452 0.77063 0.595984 0.78355 
48 2.083 0.87773 0.771172 0.596969 0.84232 
48 2.083 0.87766 0.771006 0.596596 0.795637 
48 2.084 0.877353 0.770458 0.595719 0.784437 
48 2.084 0.876399 0.768831 0.593328 0.83484 
48 2.084 0.877256 0.770296 0.595496 0.794376 
48 2.084 0.877208 0.770223 0.595409 0.805435 
48 2.084 0.877195 0.770198 0.595373 0.803652 
48 2.085 0.87703 0.769891 0.594849 0.783236 
48 2.085 0.876209 0.768479 0.592745 0.814173 
48 2.085 0.876618 0.769189 0.593828 0.806389 
48 2.085 0.876404 0.768821 0.593278 0.813828 
48 2.085 0.876686 0.76929 0.593931 0.786105 
48 2.086 0.876308 0.76864 0.592961 0.79961 
48 2.086 0.876199 0.768466 0.592741 0.81903 
48 2.086 0.876007 0.768128 0.59222 0.816654 
48 2.086 0.875788 0.767745 0.591626 0.816626 
48 2.086 0.876583 0.769141 0.593779 0.820602 
48 2.087 0.875933 0.768016 0.592099 0.836487 
48 2.087 0.875767 0.767712 0.591593 0.822369 
48 2.087 0.876132 0.76834 0.592529 0.808573 
48 2.087 0.875614 0.767451 0.591213 0.83012 
48 2.087 0.875492 0.767233 0.590855 0.825698 
48 2.088 0.87531 0.766926 0.590421 0.836497 
48 2.088 0.875059 0.766475 0.5897 0.823594 
48 2.088 0.875255 0.766815 0.590209 0.821918 
48 2.088 0.874648 0.765854 0.588932 0.932908 
48 2.088 0.875239 0.766789 0.590177 0.822878 
48 2.089 0.874762 0.765954 0.588894 0.82198 
48 2.089 0.875283 0.7669 0.590436 0.860006 
48 2.089 0.874575 0.765641 0.588449 0.836599 
48 2.089 0.874505 0.765534 0.588338 0.854832 
