size temperature m m^2 m^4 mag_sus 
32 1.8 0.956852 0.915768 0.839365 0.115328 
32 1.8 0.956868 0.915798 0.839421 0.115357 
32 1.82 0.953902 0.910151 0.829171 0.124714 
32 1.82 0.95391 0.910161 0.829174 0.122032 
32 1.82 0.953976 0.910288 0.829405 0.122074 
32 1.82 0.953711 0.909789 0.828525 0.126586 
32 1.82 0.95345 0.909291 0.827617 0.126357 
32 1.84 0.950349 0.903411 0.817037 0.138034 
32 1.84 0.950137 0.903011 0.816323 0.139667 
32 1.84 0.950315 0.903357 0.816971 0.143366 
32 1.84 0.949943 0.902655 0.815722 0.14648 
32 1.84 0.950118 0.902978 0.81627 0.140741 
32 1.86 0.946681 0.896484 0.804669 0.153765 
32 1.86 0.946679 0.896489 0.804711 0.158802 
32 1.86 0.946661 0.896443 0.804587 0.15193 
32 1.86 0.946285 0.895745 0.803379 0.15911 
32 1.86 0.946498 0.896147 0.804099 0.158966 
32 1.88 0.942191 0.888053 0.789784 0.179011 
32 1.88 0.942358 0.888364 0.790331 0.177624 
32 1.88 0.94274 0.889076 0.791567 0.17275 
32 1.88 0.942434 0.888501 0.790552 0.173803 
32 1.88 0.942243 0.88815 0.789955 0.178395 
32 1.9 0.938119 0.880428 0.776399 0.194181 
32 1.9 0.938271 0.880716 0.77692 0.196307 
32 1.9 0.938256 0.880701 0.776935 0.203304 
32 1.9 0.93824 0.880659 0.776823 0.196911 
32 1.9 0.93836 0.88088 0.777193 0.193774 
32 1.92 0.933692 0.872191 0.762121 0.218836 
32 1.92 0.933699 0.872192 0.762082 0.212208 
32 1.92 0.933609 0.872059 0.761961 0.230849 
32 1.92 0.93378 0.872372 0.76249 0.227644 
32 1.92 0.93375 0.872298 0.762306 0.218478 
32 1.94 0.928851 0.863253 0.746848 0.257886 
32 1.94 0.928694 0.862948 0.746283 0.250774 
32 1.94 0.928882 0.863296 0.746879 0.25034 
32 1.94 0.928709 0.862986 0.746383 0.256471 
32 1.94 0.929073 0.863651 0.747497 0.250926 
32 1.96 0.923564 0.853531 0.730373 0.292558 
32 1.96 0.923338 0.853111 0.72964 0.291397 
32 1.96 0.923483 0.853372 0.730078 0.288564 
32 1.96 0.923429 0.85327 0.729892 0.286288 
32 1.96 0.923671 0.853709 0.730624 0.282602 
32 1.98 0.917592 0.842618 0.712117 0.332874 
32 1.98 0.917919 0.843208 0.713069 0.326996 
32 1.98 0.917226 0.84199 0.711164 0.354957 
32 1.98 0.917788 0.842969 0.712662 0.327423 
