size temperature m m2 m4 mag_sus 
10 2.515 0.910796 0.837984 0.723085 0.335374 
10 2.515 0.910068 0.836738 0.720827 0.338551 
10 2.515 0.91133 0.838786 0.724188 0.328572 
10 2.52 0.908874 0.834593 0.717352 0.338937 
10 2.52 0.907002 0.831957 0.714377 0.369218 
10 2.52 0.908308 0.833491 0.716137 0.336007 
10 2.525 0.905406 0.829443 0.710524 0.383503 
10 2.525 0.908504 0.833831 0.716182 0.33473 
10 2.525 0.907248 0.831713 0.713114 0.341146 
10 2.53 0.90412 0.82717 0.70713 0.38485 
10 2.53 0.90607 0.829738 0.710191 0.346842 
10 2.53 0.905492 0.829138 0.70954 0.364506 
10 2.535 0.902836 0.824439 0.70232 0.367878 
10 2.535 0.90201 0.823849 0.702153 0.40343 
10 2.535 0.901452 0.823287 0.702343 0.420972 
10 2.54 0.902496 0.824054 0.701903 0.376174 
10 2.54 0.903448 0.826148 0.705541 0.390949 
10 2.54 0.904214 0.826725 0.705411 0.359132 
10 2.545 0.89996 0.819587 0.69498 0.379527 
10 2.545 0.900902 0.821412 0.697999 0.384598 
10 2.545 0.90141 0.822138 0.698824 0.377131 
10 2.55 0.898688 0.818233 0.694217 0.415412 
10 2.55 0.897382 0.816224 0.691013 0.428614 
10 2.55 0.89983 0.819655 0.695414 0.390633 
10 2.555 0.897266 0.816049 0.690682 0.429082 
10 2.555 0.898178 0.816622 0.690444 0.3874 
10 2.555 0.897844 0.816962 0.692329 0.424206 
10 2.56 0.898356 0.817927 0.693262 0.425119 
10 2.56 0.895964 0.813336 0.686524 0.413476 
10 2.56 0.896064 0.813824 0.687451 0.425514 
10 2.565 0.891942 0.807948 0.679941 0.482928 
10 2.565 0.895696 0.812928 0.685694 0.415449 
10 2.565 0.89514 0.812463 0.685511 0.436154 
10 2.57 0.892786 0.808977 0.681249 0.463443 
10 2.57 0.893928 0.810393 0.68229 0.439116 
10 2.57 0.891312 0.80682 0.678187 0.481823 
10 2.575 0.893518 0.809491 0.68058 0.431715 
10 2.575 0.888888 0.801983 0.669767 0.46064 
10 2.575 0.891074 0.805857 0.675838 0.459951 
10 2.58 0.887236 0.800275 0.668794 0.50726 
10 2.58 0.886146 0.798798 0.667486 0.524941 
10 2.58 0.889772 0.803375 0.671818 0.452758 
10 2.585 0.887344 0.800092 0.667991 0.491794 
10 2.585 0.886164 0.798194 0.665648 0.499305 
10 2.585 0.887304 0.800273 0.66894 0.50154 
10 2.59 0.882772 0.793474 0.659369 0.547787 
10 2.59 0.887318 0.799762 0.667055 0.479892 
10 2.59 0.886886 0.798858 0.665842 0.474551 
10 2.595 0.886106 0.797916 0.665132 0.490643 
10 2.595 0.884564 0.795278 0.661101 0.494195 
10 2.595 0.883164 0.79365 0.65922 0.526834 
10 2.6 0.881236 0.789765 0.65299 0.50723 
10 2.6 0.884684 0.795494 0.66125 0.493384 
10 2.6 0.881348 0.790639 0.655473 0.533259 
10 2.605 0.88002 0.788197 0.650906 0.528276 
10 2.605 0.879936 0.788336 0.651528 0.539313 
10 2.605 0.879336 0.787937 0.65177 0.564497 
10 2.61 0.87817 0.7856 0.648248 0.552407 
10 2.61 0.878122 0.785601 0.648344 0.555679 
10 2.61 0.879384 0.787284 0.649796 0.535167 
10 2.615 0.877538 0.784577 0.646543 0.554667 
10 2.615 0.878392 0.785636 0.647583 0.537807 
10 2.615 0.874866 0.78088 0.641756 0.592321 
10 2.62 0.874572 0.779591 0.639401 0.56163 
10 2.62 0.871386 0.775823 0.63546 0.63015 
10 2.62 0.8725 0.777516 0.637907 0.620607 
10 2.625 0.874322 0.780004 0.640907 0.592971 
10 2.625 0.873456 0.778255 0.637788 0.583987 
10 2.625 0.873278 0.778612 0.639304 0.609441 
10 2.63 0.872456 0.776096 0.634195 0.56715 
