size temperature m mag_sus 
10 3.115 0.320034 1.44019 
10 3.115 0.320486 1.43687 
10 3.115 0.322934 1.46105 
10 3.115 0.318228 1.44869 
10 3.115 0.322202 1.45945 
10 3.12 0.319102 1.45065 
10 3.12 0.320416 1.43055 
10 3.12 0.313468 1.41107 
10 3.12 0.318718 1.42996 
10 3.12 0.31811 1.44233 
10 3.125 0.315418 1.39969 
10 3.125 0.319734 1.41688 
10 3.125 0.311864 1.41988 
10 3.125 0.318344 1.40983 
10 3.125 0.31684 1.40719 
10 3.13 0.317088 1.42814 
10 3.13 0.316786 1.42326 
10 3.13 0.314374 1.40943 
10 3.13 0.316922 1.42876 
10 3.13 0.314508 1.40329 
10 3.135 0.313364 1.42769 
10 3.135 0.312076 1.39318 
10 3.135 0.310978 1.39123 
10 3.135 0.314968 1.417 
10 3.135 0.316202 1.40635 
10 3.14 0.315546 1.40225 
10 3.14 0.313236 1.37706 
10 3.14 0.315758 1.4063 
10 3.14 0.311666 1.37673 
10 3.14 0.310618 1.39849 
10 3.145 0.308382 1.3638 
10 3.145 0.308576 1.35614 
10 3.145 0.310948 1.39935 
10 3.145 0.309364 1.35872 
10 3.145 0.313404 1.38944 
10 3.15 0.310784 1.35893 
10 3.15 0.309924 1.37196 
10 3.15 0.306514 1.3714 
10 3.15 0.309632 1.39326 
10 3.15 0.304144 1.33913 
10 3.155 0.30886 1.35948 
10 3.155 0.310626 1.36657 
10 3.155 0.306092 1.36931 
10 3.155 0.305058 1.34702 
10 3.155 0.30547 1.36243 
10 3.16 0.30859 1.33815 
10 3.16 0.304016 1.3361 
10 3.16 0.305446 1.33575 
10 3.16 0.305976 1.35535 
10 3.16 0.307158 1.34028 
10 3.165 0.302772 1.30047 
10 3.165 0.303974 1.31995 
10 3.165 0.30531 1.32377 
10 3.165 0.301832 1.32244 
10 3.165 0.304346 1.33726 
10 3.17 0.30248 1.32805 
10 3.17 0.300216 1.30396 
10 3.17 0.303734 1.31671 
10 3.17 0.301618 1.32413 
10 3.17 0.303962 1.33306 
10 3.175 0.301534 1.31414 
10 3.175 0.29987 1.31404 
10 3.175 0.299674 1.27345 
10 3.175 0.3032 1.27665 
10 3.175 0.29958 1.30946 
10 3.18 0.29682 1.28233 
10 3.18 0.301756 1.32362 
10 3.18 0.30114 1.28823 
10 3.18 0.298736 1.30845 
10 3.18 0.298574 1.29761 
10 3.185 0.30126 1.29357 
10 3.185 0.297292 1.26252 
10 3.185 0.29958 1.31093 
10 3.185 0.298806 1.27697 
10 3.185 0.297628 1.28998 
10 3.19 0.294738 1.27389 
10 3.19 0.29512 1.25395 
10 3.19 0.299634 1.29427 
10 3.19 0.29659 1.24802 
10 3.19 0.295054 1.26991 
10 3.195 0.295986 1.28693 
10 3.195 0.295738 1.26336 
10 3.195 0.295096 1.26315 
10 3.195 0.298698 1.27983 
10 3.195 0.296912 1.26878 
10 3.2 0.294198 1.24421 
10 3.2 0.295722 1.24244 
10 3.2 0.2968 1.26725 
10 3.2 0.296396 1.28699 
10 3.2 0.295248 1.27137 
10 3.205 0.292264 1.22184 
10 3.205 0.291984 1.24906 
10 3.205 0.29086 1.23455 
10 3.205 0.293806 1.25397 
10 3.205 0.290632 1.23698 
10 3.21 0.288612 1.20043 
10 3.21 0.29414 1.26046 
10 3.21 0.292438 1.24148 
10 3.21 0.29165 1.22967 
10 3.21 0.293096 1.21619 
10 3.215 0.291814 1.22374 
10 3.215 0.292262 1.23914 
10 3.215 0.286614 1.21057 
10 3.215 0.2886 1.20395 
10 3.215 0.287214 1.21998 
10 3.22 0.288056 1.20131 
10 3.22 0.28956 1.23695 
10 3.22 0.289264 1.22816 
10 3.22 0.287458 1.19539 
10 3.22 0.287584 1.21137 
10 3.225 0.28618 1.20915 
10 3.225 0.287164 1.2043 
10 3.225 0.287356 1.19819 
10 3.225 0.28606 1.21613 
10 3.225 0.289002 1.20664 
10 3.23 0.287068 1.19852 
10 3.23 0.284326 1.204 
10 3.23 0.287112 1.20118 
10 3.23 0.285164 1.19524 
10 3.23 0.281326 1.17779 
10 3.235 0.285848 1.19075 
10 3.235 0.287542 1.18248 
10 3.235 0.284504 1.19819 
10 3.235 0.288002 1.20989 
10 3.235 0.282562 1.20191 
10 3.24 0.282084 1.17891 
10 3.24 0.28132 1.16095 
10 3.24 0.277154 1.14185 
10 3.24 0.288396 1.19397 
10 3.24 0.28314 1.18309 
10 3.245 0.279928 1.14514 
10 3.245 0.283338 1.15665 
10 3.245 0.285078 1.17808 
10 3.245 0.277396 1.16097 
10 3.245 0.283352 1.16395 
10 3.25 0.279488 1.16729 
10 3.25 0.279674 1.10026 
10 3.25 0.283118 1.17083 
10 3.25 0.279974 1.15757 
10 3.25 0.28077 1.16925 
10 3.255 0.276386 1.13675 
10 3.255 0.278514 1.13214 
10 3.255 0.279592 1.13392 
10 3.255 0.282706 1.15041 
10 3.255 0.27998 1.15544 
10 3.26 0.277262 1.14006 
10 3.26 0.281848 1.15334 
10 3.26 0.278654 1.13265 
10 3.26 0.27752 1.13523 
10 3.26 0.281128 1.15079 
10 3.265 0.274654 1.11662 
10 3.265 0.275238 1.116 
10 3.265 0.273764 1.10821 
10 3.265 0.272296 1.11694 
10 3.265 0.276184 1.13978 
10 3.27 0.276272 1.1278 
10 3.27 0.272946 1.09761 
10 3.27 0.273924 1.08842 
10 3.27 0.276518 1.12853 
10 3.27 0.278018 1.13569 
10 3.275 0.277804 1.09234 
10 3.275 0.27305 1.10682 
10 3.275 0.27699 1.09857 
10 3.275 0.27388 1.09406 
10 3.275 0.271922 1.08449 
10 3.28 0.27368 1.1047 
10 3.28 0.270622 1.08922 
10 3.28 0.274392 1.10317 
10 3.28 0.272572 1.10798 
10 3.28 0.273658 1.07288 
10 3.285 0.270638 1.07255 
10 3.285 0.27338 1.07731 
10 3.285 0.267566 1.08495 
10 3.285 0.272296 1.09813 
10 3.285 0.271638 1.08172 
10 3.29 0.270986 1.08845 
10 3.29 0.268782 1.07362 
10 3.29 0.270142 1.07652 
10 3.29 0.27043 1.05735 
10 3.29 0.270372 1.07932 
10 3.295 0.269428 1.06235 
10 3.295 0.271424 1.06851 
10 3.295 0.271556 1.09866 
10 3.295 0.270056 1.08692 
10 3.295 0.27023 1.10266 
10 3.3 0.26795 1.05398 
10 3.3 0.270452 1.07395 
10 3.3 0.270094 1.0519 
10 3.3 0.265838 1.06336 
10 3.3 0.2666 1.03817 
10 3.305 0.265204 1.03595 
10 3.305 0.266076 1.0372 
10 3.305 0.26683 1.04759 
10 3.305 0.268364 1.04527 
10 3.305 0.269284 1.05064 
10 3.31 0.267476 1.05312 
10 3.31 0.264166 1.02141 
10 3.31 0.26593 1.04093 
10 3.31 0.264758 1.05722 
10 3.31 0.266428 1.03547 
10 3.315 0.264684 1.05396 
10 3.315 0.26585 1.03299 
10 3.315 0.262122 1.0436 
10 3.315 0.264754 1.03437 
10 3.315 0.266958 1.05164 
10 3.32 0.263474 1.03835 
10 3.32 0.267068 1.05 
10 3.32 0.265478 1.0358 
10 3.32 0.26245 1.03252 
10 3.32 0.264134 1.05766 
10 3.325 0.262626 1.02365 
10 3.325 0.26189 1.05095 
10 3.325 0.265636 1.03623 
10 3.325 0.262412 1.01435 
10 3.325 0.263324 1.03316 
10 3.33 0.262108 1.01324 
10 3.33 0.260744 0.998477 
10 3.33 0.263966 1.01729 
10 3.33 0.262654 1.02322 
10 3.33 0.260772 1.00525 
10 3.335 0.260432 0.993465 
10 3.335 0.261002 1.02071 
10 3.335 0.258422 1.01218 
10 3.335 0.261404 0.984826 
10 3.335 0.262164 1.00918 
10 3.34 0.25759 0.990991 
10 3.34 0.263608 0.99927 
10 3.34 0.261514 0.990594 
10 3.34 0.255646 0.988643 
10 3.34 0.266156 1.01409 
10 3.345 0.260796 0.996867 
10 3.345 0.259986 0.985262 
10 3.345 0.257796 0.985979 
10 3.345 0.257442 0.990048 
10 3.345 0.261318 1.00503 
10 3.35 0.258382 1.00324 
10 3.35 0.259482 0.996595 
10 3.35 0.260622 0.991388 
10 3.35 0.258368 0.962423 
10 3.35 0.258344 0.979214 
10 3.355 0.257582 0.979439 
10 3.355 0.258394 0.990184 
10 3.355 0.253916 0.957378 
10 3.355 0.254078 0.960606 
10 3.355 0.260492 0.992866 
10 3.36 0.25442 0.960445 
10 3.36 0.255074 0.943772 
10 3.36 0.256306 0.969362 
10 3.36 0.254638 0.954715 
10 3.36 0.257678 0.970198 
10 3.365 0.254956 0.949 
10 3.365 0.257922 0.959186 
10 3.365 0.257394 0.979261 
10 3.365 0.253282 0.972456 
10 3.365 0.257462 0.963098 
10 3.37 0.25368 0.95726 
10 3.37 0.252724 0.935557 
10 3.37 0.254692 0.982544 
10 3.37 0.25016 0.93433 
10 3.37 0.255714 0.94851 
10 3.375 0.253684 0.942858 
10 3.375 0.25328 0.956877 
10 3.375 0.25366 0.934901 
10 3.375 0.255046 0.937851 
10 3.375 0.253364 0.937793 
10 3.38 0.251142 0.94638 
10 3.38 0.252522 0.959298 
10 3.38 0.249722 0.917053 
10 3.38 0.252748 0.915758 
10 3.38 0.252866 0.945899 
10 3.385 0.253878 0.944773 
10 3.385 0.25306 0.940462 
10 3.385 0.251774 0.946419 
10 3.385 0.248948 0.921357 
10 3.385 0.25363 0.923803 
10 3.39 0.248866 0.910322 
10 3.39 0.249606 0.903979 
10 3.39 0.249968 0.917683 
10 3.39 0.25126 0.933442 
10 3.39 0.252358 0.926741 
10 3.395 0.249618 0.910747 
10 3.395 0.249536 0.912868 
10 3.395 0.248876 0.918994 
10 3.395 0.248094 0.923263 
10 3.395 0.251788 0.918447 
10 3.4 0.250832 0.920262 
10 3.4 0.244832 0.894407 
10 3.4 0.248142 0.917061 
10 3.4 0.250094 0.931372 
10 3.4 0.248958 0.926707 
10 3.405 0.245936 0.902845 
10 3.405 0.248718 0.896915 
10 3.405 0.24662 0.881105 
10 3.405 0.249088 0.895595 
10 3.405 0.247448 0.902218 
10 3.41 0.245618 0.89513 
10 3.41 0.246776 0.911836 
10 3.41 0.247048 0.893319 
10 3.41 0.245574 0.885767 
10 3.41 0.248038 0.905888 
10 3.415 0.2471 0.897642 
10 3.415 0.24621 0.904498 
10 3.415 0.24795 0.895886 
10 3.415 0.249704 0.898415 
10 3.415 0.245644 0.883945 
10 3.42 0.246112 0.894283 
10 3.42 0.245788 0.862316 
10 3.42 0.244898 0.88911 
10 3.42 0.245722 0.897018 
10 3.42 0.24294 0.861429 
10 3.425 0.2462 0.867341 
10 3.425 0.24522 0.878263 
10 3.425 0.245484 0.885188 
10 3.425 0.24331 0.877278 
10 3.425 0.242846 0.875418 
10 3.43 0.243288 0.875391 
10 3.43 0.241768 0.864653 
10 3.43 0.24665 0.891281 
10 3.43 0.2423 0.859669 
10 3.43 0.240116 0.858654 
10 3.435 0.244488 0.869294 
10 3.435 0.241848 0.873212 
10 3.435 0.245582 0.849656 
10 3.435 0.244418 0.874353 
10 3.435 0.243352 0.866668 
10 3.44 0.24324 0.863727 
10 3.44 0.24447 0.891167 
10 3.44 0.244646 0.863392 
10 3.44 0.240402 0.877524 
10 3.44 0.24016 0.840504 
10 3.445 0.24366 0.866827 
10 3.445 0.239306 0.858323 
10 3.445 0.240306 0.85494 
10 3.445 0.243418 0.853937 
10 3.445 0.243212 0.851511 
10 3.45 0.2381 0.830722 
10 3.45 0.241116 0.842002 
10 3.45 0.23725 0.846092 
10 3.45 0.239736 0.859043 
10 3.45 0.240688 0.843138 
10 3.455 0.241324 0.855438 
10 3.455 0.239282 0.828147 
10 3.455 0.238948 0.835217 
10 3.455 0.240982 0.851127 
10 3.455 0.241164 0.831759 
10 3.46 0.239644 0.843111 
10 3.46 0.238666 0.848648 
10 3.46 0.241078 0.854668 
10 3.46 0.236316 0.822926 
10 3.46 0.24112 0.844357 
10 3.465 0.237408 0.826928 
10 3.465 0.239014 0.842347 
10 3.465 0.23587 0.827335 
10 3.465 0.239294 0.836027 
10 3.465 0.237614 0.828327 
10 3.47 0.23573 0.824963 
10 3.47 0.235874 0.823091 
10 3.47 0.236978 0.821665 
10 3.47 0.236108 0.824138 
10 3.47 0.238086 0.825585 
10 3.475 0.23658 0.831594 
10 3.475 0.238608 0.838282 
10 3.475 0.234694 0.82841 
10 3.475 0.238228 0.834679 
10 3.475 0.235076 0.831337 
10 3.48 0.235128 0.805881 
10 3.48 0.234362 0.785925 
10 3.48 0.23528 0.818431 
10 3.48 0.234944 0.813459 
10 3.48 0.234544 0.808912 
10 3.485 0.23336 0.812926 
10 3.485 0.233456 0.811709 
10 3.485 0.236832 0.811187 
10 3.485 0.234286 0.821636 
10 3.485 0.235 0.81155 
10 3.49 0.235088 0.7999 
10 3.49 0.232592 0.796497 
10 3.49 0.232848 0.804322 
10 3.49 0.233492 0.791424 
10 3.49 0.23233 0.798873 
10 3.495 0.2307 0.779765 
10 3.495 0.234326 0.792094 
10 3.495 0.23012 0.787932 
10 3.495 0.229676 0.78247 
10 3.495 0.230918 0.80156 
