J2 J3 temperature m m2 m4 ms e sp_h 
0.05 -0.05 2.035 0.88981 0.804087 0.673727 0.605679 -170.908 0.845727 
0.05 -0.05 2.04 0.888004 0.801724 0.671208 0.64575 -170.647 0.867199 
0.05 -0.05 2.04 0.88508 0.796411 0.662849 0.639409 -170.115 0.841004 
0.05 -0.05 2.045 0.883868 0.795107 0.661707 0.678955 -169.84 0.856683 
0.05 -0.05 2.045 0.883468 0.794532 0.661048 0.685417 -169.833 0.883987 
0.05 -0.05 2.05 0.880322 0.789406 0.653853 0.704329 -169.199 0.907747 
0.05 -0.05 2.05 0.883392 0.79351 0.658544 0.640442 -169.559 0.874561 
0.05 -0.05 2.055 0.878922 0.787359 0.651055 0.722877 -168.915 0.902571 
0.05 -0.05 2.055 0.880388 0.790026 0.655106 0.727132 -169.169 0.89366 
0.05 -0.05 2.06 0.873968 0.780472 0.64276 0.808335 -168.301 0.922533 
0.05 -0.05 2.06 0.876114 0.782951 0.644653 0.746368 -168.414 0.910162 
0.05 -0.05 2.065 0.87441 0.780755 0.642544 0.782679 -168.064 0.938852 
0.05 -0.05 2.065 0.876794 0.7837 0.645738 0.723111 -168.353 0.908877 
0.05 -0.05 2.07 0.872568 0.777121 0.636275 0.760659 -167.527 0.909395 
0.05 -0.05 2.07 0.870336 0.77408 0.632921 0.801699 -167.467 0.925087 
0.05 -0.05 2.075 0.873262 0.777746 0.636936 0.730595 -167.779 0.900717 
0.05 -0.05 2.075 0.86956 0.773061 0.631714 0.81574 -167.247 0.937868 
0.05 -0.05 2.08 0.869618 0.773301 0.632069 0.82047 -167.135 0.933649 
0.05 -0.05 2.08 0.866566 0.768487 0.625296 0.843787 -166.592 0.939956 
0.05 -0.05 2.085 0.863784 0.764355 0.62038 0.87444 -166.089 0.984016 
0.05 -0.05 2.085 0.863644 0.764083 0.619995 0.872994 -166.153 0.969167 
0.05 -0.05 2.09 0.862068 0.76145 0.61633 0.875072 -165.825 0.984603 
0.05 -0.05 2.09 0.859642 0.759503 0.615374 0.981776 -165.597 1.01617 
0.05 -0.05 2.095 0.85931 0.757331 0.610764 0.902967 -165.309 0.966649 
0.05 -0.05 2.095 0.859382 0.757735 0.612092 0.916337 -165.445 0.987927 
0.05 -0.05 2.1 0.854268 0.749842 0.601152 0.955616 -164.514 0.997626 
0.05 -0.05 2.1 0.857326 0.754551 0.607387 0.930614 -165.089 0.967507 
0.05 -0.05 2.105 0.847904 0.741548 0.591754 1.07395 -163.657 1.02873 
0.05 -0.05 2.105 0.851962 0.747323 0.598661 1.02058 -164.246 1.01813 
0.05 -0.05 2.11 0.85063 0.74483 0.594634 1.00753 -163.903 0.999343 
0.05 -0.05 2.11 0.846126 0.737602 0.585007 1.02716 -163.006 1.02383 
0.05 -0.05 2.115 0.847666 0.740002 0.588317 1.01485 -163.215 1.03762 
0.05 -0.05 2.115 0.84753 0.740077 0.588734 1.02931 -163.315 1.02007 
0.05 -0.05 2.12 0.84434 0.735645 0.583933 1.07239 -162.883 1.0515 
0.05 -0.05 2.12 0.840428 0.730284 0.577683 1.13043 -162.512 1.06563 
0.05 -0.05 2.125 0.841746 0.731269 0.577415 1.06978 -162.369 1.04633 
0.05 -0.05 2.125 0.837164 0.725809 0.572045 1.17485 -161.819 1.09671 
0.05 -0.05 2.13 0.836456 0.723561 0.567326 1.12218 -161.482 1.04758 
0.05 -0.05 2.13 0.837468 0.72538 0.570435 1.12807 -161.835 1.0544 
0.05 -0.05 2.135 0.833674 0.720238 0.564028 1.18153 -161.004 1.09447 
0.05 -0.05 2.135 0.834694 0.721171 0.565013 1.14553 -161.249 1.07615 
0.05 -0.05 2.14 0.82685 0.711139 0.554135 1.28307 -160.152 1.12866 
0.05 -0.05 2.14 0.827124 0.71206 0.555715 1.30493 -160.304 1.11672 
0.05 -0.05 2.145 0.82572 0.708679 0.549714 1.25249 -159.822 1.09589 
0.05 -0.05 2.145 0.828712 0.712816 0.554399 1.21457 -160.267 1.07896 
0.05 -0.05 2.15 0.822262 0.703128 0.54213 1.25642 -159.175 1.09443 
0.05 -0.05 2.15 0.822764 0.70551 0.546839 1.32883 -159.422 1.13755 
0.05 -0.05 2.155 0.820896 0.702248 0.541988 1.31682 -159.033 1.11445 
0.05 -0.05 2.155 0.822216 0.704864 0.546337 1.33757 -159.41 1.11913 
0.05 -0.05 2.16 0.820186 0.700801 0.539978 1.30072 -158.706 1.12451 
0.05 -0.05 2.16 0.815574 0.693652 0.530788 1.31903 -158.01 1.14118 
0.05 -0.05 2.165 0.811722 0.688495 0.525543 1.36731 -157.38 1.16759 
0.05 -0.05 2.165 0.811892 0.688724 0.524835 1.36513 -157.595 1.10962 
0.05 -0.05 2.17 0.80774 0.683442 0.519601 1.4285 -156.833 1.18386 
0.05 -0.05 2.17 0.810692 0.687889 0.524806 1.41323 -157.393 1.12899 
0.05 -0.05 2.175 0.80916 0.684947 0.520536 1.38883 -157.06 1.12102 
0.05 -0.05 2.175 0.8058 0.681281 0.517685 1.46977 -156.78 1.17115 
0.05 -0.05 2.18 0.79956 0.67322 0.508717 1.55613 -156.023 1.1845 
0.05 -0.05 2.18 0.802654 0.676009 0.510087 1.45668 -155.975 1.16193 
0.05 -0.05 2.185 0.795336 0.667568 0.50212 1.60223 -155.221 1.19196 
0.05 -0.05 2.185 0.796762 0.668704 0.502558 1.55032 -155.359 1.1751 
0.05 -0.05 2.19 0.792126 0.662337 0.495166 1.59239 -154.692 1.17915 
0.05 -0.05 2.19 0.797446 0.668905 0.501943 1.50616 -155.326 1.16639 
0.05 -0.05 2.195 0.78587 0.654494 0.486936 1.68119 -153.873 1.21538 
0.05 -0.05 2.195 0.791414 0.661509 0.494263 1.60242 -154.491 1.20815 
0.05 -0.05 2.2 0.788148 0.656463 0.488199 1.60388 -153.859 1.20064 
0.05 -0.05 2.2 0.787528 0.656604 0.489349 1.65471 -153.968 1.2059 
0.05 -0.05 2.205 0.781402 0.647864 0.478472 1.69049 -152.957 1.20671 
0.05 -0.05 2.205 0.782482 0.649792 0.480943 1.7013 -153.11 1.19864 
0.05 -0.05 2.21 0.77735 0.64291 0.473777 1.74827 -152.559 1.22771 
0.05 -0.05 2.21 0.777176 0.643035 0.474123 1.76618 -152.505 1.23704 
0.05 -0.05 2.215 0.769618 0.631817 0.460169 1.78352 -151.283 1.22661 
0.05 -0.05 2.215 0.773106 0.637517 0.466935 1.79794 -151.929 1.20975 
0.05 -0.05 2.22 0.765074 0.626177 0.454683 1.8396 -151.005 1.24577 
0.05 -0.05 2.22 0.765378 0.626031 0.453844 1.81206 -150.655 1.26388 
0.05 -0.05 2.225 0.761572 0.621134 0.448783 1.84907 -150.255 1.25046 
0.05 -0.05 2.225 0.765382 0.625645 0.452632 1.79037 -150.43 1.22888 
0.05 -0.05 2.23 0.758032 0.616187 0.442332 1.86432 -149.415 1.2637 
0.05 -0.05 2.23 0.759136 0.617513 0.444762 1.84868 -149.903 1.23083 
0.05 -0.05 2.235 0.760936 0.620493 0.448232 1.85545 -150.052 1.25225 
0.05 -0.05 2.235 0.754376 0.611857 0.43841 1.91382 -149.148 1.24753 
0.05 -0.05 2.24 0.75092 0.607287 0.43305 1.93777 -148.479 1.26793 
0.05 -0.05 2.24 0.752396 0.609051 0.43538 1.91746 -148.706 1.26383 
0.05 -0.05 2.245 0.74604 0.60067 0.426185 1.96413 -148.105 1.24839 
0.05 -0.05 2.245 0.747866 0.603786 0.429883 1.98141 -148.155 1.277 
0.05 -0.05 2.25 0.74294 0.596997 0.422251 2.00165 -147.497 1.27593 
0.05 -0.05 2.25 0.746292 0.601516 0.426816 1.98063 -147.853 1.26412 
0.05 -0.05 2.255 0.739024 0.591742 0.416748 2.02153 -146.871 1.26947 
0.05 -0.05 2.255 0.738606 0.591896 0.418237 2.05577 -146.91 1.323 
0.05 -0.05 2.26 0.731332 0.582782 0.408382 2.12105 -145.97 1.30218 
0.05 -0.05 2.26 0.731784 0.583914 0.409496 2.14188 -145.933 1.31528 
0.05 -0.05 2.265 0.725596 0.575186 0.399959 2.14994 -145.333 1.28409 
0.05 -0.05 2.265 0.729524 0.580343 0.405144 2.12527 -145.715 1.29671 
0.05 -0.05 2.27 0.722582 0.571273 0.395763 2.16513 -144.693 1.30841 
0.05 -0.05 2.27 0.723906 0.57209 0.396151 2.11675 -144.791 1.31394 
0.05 -0.05 2.275 0.714912 0.562374 0.387689 2.25382 -143.711 1.35186 
0.05 -0.05 2.275 0.71725 0.56526 0.389407 2.23352 -144.054 1.29128 
0.05 -0.05 2.28 0.713892 0.560445 0.384425 2.22821 -143.326 1.3124 
0.05 -0.05 2.28 0.715932 0.562679 0.38651 2.19828 -143.868 1.28212 
0.05 -0.05 2.285 0.704898 0.550465 0.37588 2.34502 -142.637 1.31855 
0.05 -0.05 2.285 0.713092 0.558669 0.381782 2.19559 -143.436 1.28328 
0.05 -0.05 2.29 0.699428 0.543206 0.36708 2.35836 -141.761 1.31297 
0.05 -0.05 2.29 0.703754 0.547537 0.370386 2.28243 -141.958 1.27874 
0.05 -0.05 2.295 0.700198 0.543355 0.366948 2.31275 -141.76 1.3055 
0.05 -0.05 2.295 0.705292 0.549917 0.373538 2.28672 -142.535 1.29136 
0.05 -0.05 2.3 0.695506 0.538603 0.363206 2.38584 -141.269 1.31484 
0.05 -0.05 2.3 0.694192 0.535891 0.358946 2.34732 -140.882 1.27582 
0.05 -0.05 2.305 0.69018 0.531054 0.354764 2.37335 -140.405 1.29978 
0.05 -0.05 2.305 0.689404 0.52963 0.353108 2.35802 -140.271 1.304 
0.05 -0.05 2.31 0.682946 0.522136 0.345864 2.41216 -139.556 1.2948 
0.05 -0.05 2.31 0.6848 0.52438 0.347708 2.39954 -139.619 1.29873 
0.05 -0.05 2.315 0.680676 0.520637 0.345175 2.4759 -139.411 1.3168 
0.05 -0.05 2.315 0.674644 0.511412 0.334625 2.43056 -138.274 1.30821 
0.05 -0.05 2.32 0.67097 0.508747 0.333262 2.52356 -138.018 1.32019 
0.05 -0.05 2.32 0.676718 0.513875 0.336205 2.41069 -138.236 1.28343 
0.05 -0.05 2.325 0.669686 0.507465 0.332845 2.53704 -137.902 1.31407 
0.05 -0.05 2.325 0.662042 0.498286 0.323926 2.58005 -137.029 1.31973 
0.05 -0.05 2.33 0.671922 0.507488 0.32938 2.40383 -137.748 1.2457 
0.05 -0.05 2.33 0.660862 0.495533 0.319933 2.52335 -136.706 1.29395 
0.05 -0.05 2.335 0.657966 0.491165 0.315262 2.49445 -136.059 1.27738 
0.05 -0.05 2.335 0.662002 0.496909 0.321468 2.51231 -136.642 1.316 
0.05 -0.05 2.34 0.655328 0.489658 0.314899 2.57278 -135.964 1.3101 
0.05 -0.05 2.34 0.654998 0.488022 0.312134 2.52137 -135.91 1.27594 
0.05 -0.05 2.345 0.643654 0.475533 0.300674 2.61164 -134.658 1.25508 
0.05 -0.05 2.345 0.647444 0.480829 0.306612 2.62879 -134.967 1.31672 
0.05 -0.05 2.35 0.640222 0.473203 0.300478 2.69443 -134.211 1.2995 
0.05 -0.05 2.35 0.641186 0.473013 0.29914 2.63377 -134.436 1.26364 
0.05 -0.05 2.355 0.629144 0.459851 0.287777 2.71886 -132.891 1.30047 
0.05 -0.05 2.355 0.641076 0.47128 0.296528 2.56057 -133.835 1.30201 
0.05 -0.05 2.36 0.645142 0.474928 0.298357 2.48813 -134.146 1.25193 
0.05 -0.05 2.36 0.63528 0.465016 0.290538 2.60321 -133.432 1.25445 
0.05 -0.05 2.365 0.623236 0.452874 0.28045 2.72519 -132.119 1.26329 
0.05 -0.05 2.365 0.623988 0.452822 0.279735 2.68334 -132.028 1.26438 
0.05 -0.05 2.37 0.623178 0.45272 0.280991 2.716 -131.801 1.29826 
0.05 -0.05 2.37 0.621492 0.449778 0.276503 2.68039 -131.655 1.24523 
0.05 -0.05 2.375 0.624194 0.452818 0.279352 2.66106 -131.788 1.2625 
0.05 -0.05 2.375 0.618556 0.446551 0.275141 2.69221 -131.228 1.26884 
0.05 -0.05 2.38 0.611534 0.43918 0.268352 2.73975 -130.057 1.31025 
0.05 -0.05 2.38 0.614486 0.441705 0.269464 2.69378 -130.52 1.26206 
0.05 -0.05 2.385 0.604984 0.430047 0.258816 2.68517 -129.393 1.25411 
0.05 -0.05 2.385 0.614556 0.442194 0.270785 2.70501 -130.599 1.27405 
0.05 -0.05 2.39 0.608602 0.434005 0.262152 2.66147 -129.746 1.23882 
0.05 -0.05 2.39 0.610326 0.43404 0.260808 2.57499 -129.897 1.23978 
0.05 -0.05 2.395 0.596076 0.419505 0.248494 2.68051 -128.052 1.22513 
0.05 -0.05 2.395 0.597184 0.420941 0.250422 2.68526 -128.314 1.24832 
0.05 -0.05 2.4 0.591476 0.415676 0.246193 2.74299 -127.827 1.23509 
0.05 -0.05 2.4 0.59371 0.41737 0.247204 2.70329 -127.939 1.22758 
0.05 -0.05 2.405 0.58936 0.412943 0.243659 2.72755 -127.555 1.20789 
0.05 -0.05 2.405 0.594802 0.418886 0.249407 2.70674 -127.995 1.25037 
0.05 -0.05 2.41 0.57988 0.401427 0.233052 2.70397 -126.075 1.20484 
0.05 -0.05 2.41 0.582156 0.404954 0.237047 2.74059 -126.518 1.225 
0.05 -0.05 2.415 0.582808 0.406331 0.23831 2.7605 -126.776 1.21322 
0.05 -0.05 2.415 0.584648 0.407176 0.237958 2.70655 -126.769 1.20005 
0.05 -0.05 2.42 0.573886 0.393957 0.225584 2.66993 -125.332 1.16626 
0.05 -0.05 2.42 0.571484 0.392649 0.22603 2.72954 -125.453 1.17887 
0.05 -0.05 2.425 0.569792 0.391632 0.226142 2.7616 -125.329 1.19439 
0.05 -0.05 2.425 0.569006 0.390328 0.224885 2.74476 -124.87 1.20624 
0.05 -0.05 2.43 0.563104 0.384883 0.219868 2.79 -124.465 1.16223 
0.05 -0.05 2.43 0.56594 0.386415 0.220358 2.72128 -124.259 1.1843 
0.05 -0.05 2.435 0.557028 0.376266 0.210651 2.7099 -123.34 1.14277 
0.05 -0.05 2.435 0.560064 0.381273 0.21785 2.77623 -124.089 1.20615 
0.05 -0.05 2.44 0.5602 0.380252 0.21435 2.72245 -123.56 1.15898 
0.05 -0.05 2.44 0.547622 0.368223 0.206959 2.80054 -122.411 1.19882 
0.05 -0.05 2.445 0.548812 0.367825 0.204837 2.72519 -122.671 1.12771 
0.05 -0.05 2.445 0.551604 0.371058 0.2075 2.73175 -123.106 1.14357 
0.05 -0.05 2.45 0.5467 0.365781 0.203232 2.7306 -122.492 1.11937 
0.05 -0.05 2.45 0.544336 0.363829 0.201959 2.75624 -121.907 1.14995 
0.05 -0.05 2.455 0.539922 0.35771 0.196006 2.69632 -121.338 1.13745 
0.05 -0.05 2.455 0.548258 0.366145 0.202702 2.67039 -121.977 1.13505 
0.05 -0.05 2.46 0.5402 0.358555 0.196805 2.71298 -121.266 1.11374 
0.05 -0.05 2.46 0.541518 0.35966 0.197572 2.69993 -121.351 1.12609 
0.05 -0.05 2.465 0.537916 0.355769 0.194444 2.69433 -121.029 1.11646 
0.05 -0.05 2.465 0.535062 0.354183 0.193696 2.75421 -121.104 1.09653 
0.05 -0.05 2.47 0.530174 0.347248 0.186873 2.67868 -119.894 1.08925 
0.05 -0.05 2.47 0.53259 0.349699 0.188873 2.67396 -120.555 1.0817 
0.05 -0.05 2.475 0.521416 0.339787 0.182691 2.74394 -119.123 1.10823 
0.05 -0.05 2.475 0.529608 0.348072 0.189332 2.73082 -119.86 1.13312 
0.05 -0.05 2.48 0.518748 0.336148 0.17896 2.70356 -118.591 1.11198 
0.05 -0.05 2.48 0.51698 0.334516 0.178184 2.7116 -118.492 1.10069 
0.05 -0.05 2.485 0.512568 0.329667 0.173855 2.69379 -117.782 1.10097 
0.05 -0.05 2.485 0.51953 0.336712 0.179698 2.68816 -118.835 1.09239 
0.05 -0.05 2.49 0.512836 0.32961 0.174075 2.67507 -117.967 1.08941 
0.05 -0.05 2.49 0.504848 0.322437 0.169623 2.71346 -117.482 1.06483 
0.05 -0.05 2.495 0.509728 0.325933 0.170311 2.64973 -117.55 1.05863 
0.05 -0.05 2.495 0.506966 0.323529 0.168835 2.66593 -117.536 1.05682 
0.05 -0.05 2.5 0.50084 0.317352 0.164686 2.66045 -116.425 1.06556 
0.05 -0.05 2.5 0.505402 0.321881 0.167873 2.65799 -117.004 1.06674 
0.05 -0.05 2.505 0.498544 0.314664 0.161935 2.63945 -116.171 1.0371 
0.05 -0.05 2.505 0.49538 0.312316 0.160543 2.67125 -115.899 1.0334 
0.05 -0.05 2.51 0.490478 0.306799 0.156204 2.63867 -115.124 1.02013 
0.05 -0.05 2.51 0.493812 0.310142 0.158671 2.6411 -115.585 1.03291 
0.05 -0.05 2.515 0.491156 0.3073 0.156133 2.62688 -115.301 1.01699 
0.05 -0.05 2.515 0.48854 0.304488 0.153881 2.61696 -115.109 1.01528 
0.05 -0.05 2.52 0.487708 0.304496 0.154918 2.64431 -114.666 1.02806 
0.05 -0.05 2.52 0.487356 0.304084 0.154205 2.6416 -114.843 1.03078 
0.05 -0.05 2.525 0.48495 0.30069 0.151122 2.59461 -114.492 1.01214 
0.05 -0.05 2.525 0.488696 0.303835 0.153231 2.57471 -114.729 1.01023 
0.05 -0.05 2.53 0.480768 0.295748 0.147161 2.55374 -113.9 1.0088 
0.05 -0.05 2.53 0.476698 0.291866 0.143364 2.55433 -113.528 0.971732 
0.05 -0.05 2.535 0.473612 0.289923 0.143387 2.58835 -113.437 0.979131 
0.05 -0.05 2.535 0.472958 0.289529 0.143304 2.59725 -113.126 0.982277 
0.05 -0.05 2.54 0.472634 0.287018 0.139924 2.50532 -112.791 0.948701 
0.05 -0.05 2.54 0.468602 0.28418 0.138908 2.54299 -112.62 0.966198 
0.05 -0.05 2.545 0.469644 0.284721 0.138373 2.52086 -112.499 0.944818 
0.05 -0.05 2.545 0.467484 0.283164 0.137506 2.53921 -112.365 0.946919 
0.05 -0.05 2.55 0.46312 0.278666 0.134465 2.51707 -112.032 0.945665 
0.05 -0.05 2.55 0.463068 0.278355 0.133791 2.50678 -111.646 0.933028 
0.05 -0.05 2.555 0.456168 0.270718 0.127663 2.45122 -111.041 0.910659 
0.05 -0.05 2.555 0.457078 0.272393 0.129343 2.48427 -111.021 0.91754 
0.05 -0.05 2.56 0.455122 0.270089 0.127853 2.45912 -110.837 0.92791 
0.05 -0.05 2.56 0.457924 0.272749 0.129633 2.46307 -111.025 0.936134 
0.05 -0.05 2.565 0.445798 0.26154 0.122134 2.4485 -109.79 0.923809 
0.05 -0.05 2.565 0.453978 0.269632 0.127711 2.47703 -110.562 0.922366 
0.05 -0.05 2.57 0.447722 0.26434 0.124526 2.48581 -110.084 0.913591 
0.05 -0.05 2.57 0.44864 0.264249 0.124068 2.45024 -110.102 0.911468 
0.05 -0.05 2.575 0.44405 0.258757 0.119211 2.39134 -109.13 0.895336 
0.05 -0.05 2.575 0.44251 0.2584 0.119833 2.43047 -109.37 0.894395 
0.05 -0.05 2.58 0.4409 0.256354 0.117908 2.40158 -109.062 0.86876 
0.05 -0.05 2.58 0.440254 0.255671 0.117142 2.39719 -109.068 0.869056 
0.05 -0.05 2.585 0.436336 0.252311 0.114963 2.39542 -108.512 0.878839 
0.05 -0.05 2.585 0.44102 0.256587 0.11794 2.40186 -108.641 0.889712 
0.05 -0.05 2.59 0.431306 0.246469 0.110604 2.33374 -108.449 0.840761 
0.05 -0.05 2.59 0.434508 0.250129 0.113189 2.36803 -108.154 0.85524 
0.05 -0.05 2.595 0.428496 0.244643 0.110089 2.35199 -107.247 0.85804 
0.05 -0.05 2.595 0.432212 0.247685 0.111304 2.34596 -107.85 0.850425 
0.05 -0.05 2.6 0.42879 0.244238 0.109041 2.32221 -106.933 0.856313 
0.05 -0.05 2.6 0.428472 0.244609 0.110194 2.34697 -107.287 0.85495 
0.05 -0.05 2.605 0.42652 0.243087 0.108605 2.34808 -107.26 0.8396 
0.05 -0.05 2.605 0.424688 0.241522 0.107893 2.34789 -107.159 0.825161 
0.05 -0.05 2.61 0.413546 0.231807 0.101682 2.32898 -106.099 0.842789 
0.05 -0.05 2.61 0.422442 0.239134 0.10624 2.32478 -106.558 0.846541 
0.05 -0.05 2.615 0.41571 0.23255 0.101224 2.28431 -105.98 0.812977 
0.05 -0.05 2.615 0.418736 0.234727 0.102031 2.27102 -105.975 0.814454 
0.05 -0.05 2.62 0.416562 0.233097 0.101756 2.27378 -105.827 0.822313 
0.05 -0.05 2.62 0.416724 0.233379 0.102 2.27938 -105.91 0.826172 
0.05 -0.05 2.625 0.410774 0.228372 0.0992205 2.27189 -105.131 0.822587 
0.05 -0.05 2.625 0.410076 0.227264 0.0976686 2.2515 -105.13 0.792272 
0.05 -0.05 2.63 0.409646 0.226053 0.0965387 2.21455 -104.826 0.795897 
0.05 -0.05 2.63 0.4127 0.22877 0.0977733 2.22238 -105.012 0.784907 
0.05 -0.05 2.635 0.404994 0.221705 0.0934412 2.18916 -104.284 0.77084 
0.05 -0.05 2.635 0.400548 0.218343 0.0926645 2.19751 -103.98 0.797824 
0.05 -0.05 2.64 0.401476 0.21801 0.0906972 2.15255 -103.845 0.761964 
0.05 -0.05 2.64 0.400426 0.217782 0.091194 2.17581 -103.701 0.77752 
0.05 -0.05 2.645 0.399898 0.217384 0.0909642 2.17261 -103.883 0.75984 
0.05 -0.05 2.645 0.396894 0.2153 0.0901614 2.1843 -103.712 0.768995 
0.05 -0.05 2.65 0.395004 0.212455 0.0878386 2.12933 -103.424 0.765543 
0.05 -0.05 2.65 0.398924 0.216512 0.090422 2.16497 -103.402 0.775967 
0.05 -0.05 2.655 0.394226 0.210601 0.0856597 2.07861 -102.701 0.745336 
0.05 -0.05 2.655 0.395468 0.213576 0.088569 2.15373 -103.161 0.746944 
0.05 -0.05 2.66 0.392178 0.20916 0.0848044 2.08106 -102.499 0.741344 
0.05 -0.05 2.66 0.395646 0.214247 0.0896841 2.16961 -102.948 0.777233 
0.05 -0.05 2.665 0.387052 0.205449 0.083307 2.08779 -102.17 0.740955 
0.05 -0.05 2.665 0.391166 0.209772 0.0856234 2.12988 -102.236 0.739902 
0.05 -0.05 2.67 0.385358 0.204518 0.083168 2.09802 -101.776 0.741679 
0.05 -0.05 2.67 0.382746 0.203403 0.08276 2.1314 -101.799 0.735206 
0.05 -0.05 2.675 0.381194 0.200425 0.0799487 2.06043 -101.118 0.720729 
0.05 -0.05 2.675 0.38181 0.200605 0.0798596 2.04956 -101.158 0.712378 
0.05 -0.05 2.68 0.380768 0.200014 0.0795597 2.05336 -101.049 0.7155 
0.05 -0.05 2.68 0.379328 0.198281 0.0780955 2.02953 -101.077 0.715022 
0.05 -0.05 2.685 0.37472 0.194365 0.0761568 2.00929 -100.445 0.700461 
0.05 -0.05 2.685 0.378728 0.197621 0.0781138 2.01809 -100.758 0.722486 
0.05 -0.05 2.69 0.375594 0.194379 0.0754324 1.98172 -100.238 0.695629 
0.05 -0.05 2.69 0.372444 0.192564 0.0747946 2.00184 -100.129 0.698021 
0.05 -0.05 2.695 0.374126 0.193758 0.0754855 1.99582 -100.109 0.690412 
0.05 -0.05 2.695 0.372978 0.192576 0.0748576 1.98379 -100.17 0.687663 
0.05 -0.05 2.7 0.37018 0.189312 0.072314 1.93624 -99.7095 0.687594 
0.05 -0.05 2.7 0.371056 0.191045 0.0737773 1.9764 -99.6407 0.685113 
0.05 -0.05 2.705 0.367578 0.188428 0.0727152 1.97096 -99.5044 0.684592 
0.05 -0.05 2.705 0.368694 0.188856 0.072917 1.95639 -99.332 0.686642 
0.05 -0.05 2.71 0.366282 0.18741 0.0719377 1.96485 -98.8573 0.683087 
0.05 -0.05 2.71 0.362398 0.183443 0.0690662 1.9229 -98.7089 0.661965 
0.05 -0.05 2.715 0.363546 0.184726 0.0705455 1.93594 -98.7349 0.667492 
0.05 -0.05 2.715 0.363274 0.184325 0.0700589 1.92842 -98.5889 0.68034 
0.05 -0.05 2.72 0.364278 0.183955 0.0690204 1.88444 -98.6082 0.658709 
0.05 -0.05 2.72 0.360454 0.181252 0.0678022 1.88696 -98.2442 0.671001 
0.05 -0.05 2.725 0.361008 0.182557 0.0688568 1.91669 -98.3091 0.660416 
0.05 -0.05 2.725 0.354314 0.176269 0.0647338 1.86168 -97.6521 0.644327 
0.05 -0.05 2.73 0.356868 0.177847 0.0657174 1.84954 -97.7203 0.65123 
0.05 -0.05 2.73 0.352606 0.175154 0.0646021 1.86164 -97.8225 0.638934 
0.05 -0.05 2.735 0.35144 0.173872 0.0632995 1.84139 -97.2923 0.630828 
0.05 -0.05 2.735 0.351208 0.173476 0.06343 1.83289 -97.2797 0.635696 
0.05 -0.05 2.74 0.34785 0.171212 0.0620296 1.83255 -96.9723 0.617805 
0.05 -0.05 2.74 0.348986 0.171929 0.0624366 1.82985 -96.9115 0.631717 
0.05 -0.05 2.745 0.345336 0.169933 0.0619479 1.84613 -96.6139 0.638363 
0.05 -0.05 2.745 0.349848 0.17265 0.0628634 1.83082 -96.6856 0.637099 
0.05 -0.05 2.75 0.347028 0.169761 0.061207 1.79391 -96.2592 0.630557 
0.05 -0.05 2.75 0.348952 0.171617 0.0620584 1.8127 -96.8724 0.624135 
0.05 -0.05 2.755 0.346024 0.169068 0.0610002 1.79077 -96.3499 0.620873 
0.05 -0.05 2.755 0.3431 0.166504 0.0589056 1.77084 -95.8812 0.620227 
0.05 -0.05 2.76 0.344204 0.168154 0.0606402 1.79993 -95.9579 0.632038 
0.05 -0.05 2.76 0.342294 0.165905 0.0586515 1.76594 -95.9485 0.595638 
0.05 -0.05 2.765 0.34224 0.166465 0.059433 1.78432 -95.7662 0.618423 
0.05 -0.05 2.765 0.337746 0.162001 0.0567439 1.7334 -95.1979 0.602817 
0.05 -0.05 2.77 0.337452 0.162367 0.0572048 1.75065 -95.1021 0.608558 
0.05 -0.05 2.77 0.337794 0.161935 0.0562842 1.72673 -94.9263 0.602658 
0.05 -0.05 2.775 0.335956 0.160645 0.0560349 1.72176 -94.9218 0.600723 
0.05 -0.05 2.775 0.334388 0.15821 0.0539623 1.67189 -94.6119 0.591514 
0.05 -0.05 2.78 0.327854 0.153859 0.051988 1.668 -94.1876 0.586969 
0.05 -0.05 2.78 0.334524 0.159518 0.0549295 1.71264 -94.4133 0.580054 
0.05 -0.05 2.785 0.330108 0.155656 0.0529587 1.6763 -93.8931 0.578731 
0.05 -0.05 2.785 0.331054 0.15553 0.0524298 1.6493 -94.1829 0.572132 
0.05 -0.05 2.79 0.33177 0.156118 0.0528812 1.65042 -94.1391 0.577385 
0.05 -0.05 2.79 0.329548 0.155482 0.0530185 1.68029 -94.1219 0.576546 
0.05 -0.05 2.795 0.32854 0.154321 0.0524907 1.65948 -94.0662 0.580051 
0.05 -0.05 2.795 0.331004 0.156152 0.0531744 1.66684 -93.6984 0.589344 
0.05 -0.05 2.8 0.322672 0.149665 0.0498991 1.6267 -93.231 0.564022 
0.05 -0.05 2.8 0.326348 0.151857 0.0506155 1.61979 -93.3712 0.574149 
0.05 -0.05 2.805 0.326782 0.153069 0.0516724 1.65 -93.4163 0.569169 
0.05 -0.05 2.805 0.320604 0.14803 0.0488102 1.61296 -92.9316 0.557322 
0.05 -0.05 2.81 0.321204 0.147317 0.0478192 1.571 -92.503 0.547183 
0.05 -0.05 2.81 0.323218 0.1492 0.0490327 1.59182 -92.8408 0.557775 
0.05 -0.05 2.815 0.320314 0.147527 0.0484781 1.59595 -92.2104 0.56146 
0.05 -0.05 2.815 0.320954 0.147869 0.0486256 1.59353 -92.6307 0.557075 
0.05 -0.05 2.82 0.315368 0.143813 0.0465907 1.57292 -92.2375 0.539763 
0.05 -0.05 2.82 0.31767 0.145313 0.0475518 1.57442 -92.0593 0.54496 
