J2 J3 temperature m m2 m4 ms e sp_h 
0 0.05 1.89 0.960558 0.924249 0.859608 0.0834777 -195.918 0.40712 
0 0.05 1.89 0.961464 0.925954 0.862541 0.0815205 -196.193 0.392118 
0 0.05 1.895 0.959908 0.923075 0.857611 0.0871383 -195.741 0.412944 
0 0.05 1.895 0.9603 0.923803 0.858909 0.0858633 -195.817 0.417998 
0 0.05 1.9 0.959636 0.922521 0.856546 0.085273 -195.635 0.409594 
0 0.05 1.9 0.959064 0.921554 0.855107 0.0921392 -195.462 0.427848 
0 0.05 1.905 0.958208 0.919852 0.851811 0.0886755 -195.176 0.414282 
0 0.05 1.905 0.958902 0.9211 0.853933 0.0843651 -195.355 0.420268 
0 0.05 1.91 0.958142 0.919778 0.851828 0.0911931 -195.125 0.426939 
0 0.05 1.91 0.958358 0.920121 0.852254 0.0874965 -195.173 0.410458 
0 0.05 1.915 0.957608 0.918857 0.850289 0.0962819 -194.98 0.433166 
0 0.05 1.915 0.95813 0.919662 0.851384 0.0861067 -195.092 0.414315 
0 0.05 1.92 0.956666 0.917021 0.847025 0.0943273 -194.727 0.434035 
0 0.05 1.92 0.95617 0.91614 0.8455 0.0978422 -194.539 0.431165 
0 0.05 1.925 0.955298 0.914472 0.842506 0.0975299 -194.238 0.440905 
0 0.05 1.925 0.956526 0.916723 0.846333 0.0925242 -194.584 0.427663 
0 0.05 1.93 0.955548 0.915011 0.843596 0.10049 -194.345 0.440504 
0 0.05 1.93 0.954948 0.913865 0.84155 0.100493 -194.188 0.443108 
0 0.05 1.935 0.9542 0.912506 0.839312 0.103812 -193.983 0.450986 
0 0.05 1.935 0.9543 0.91258 0.839075 0.0977731 -193.89 0.435756 
0 0.05 1.94 0.953848 0.911815 0.837942 0.102548 -193.788 0.444524 
0 0.05 1.94 0.954086 0.912285 0.838911 0.103329 -193.865 0.461613 
0 0.05 1.945 0.953812 0.911718 0.837756 0.10081 -193.743 0.455489 
0 0.05 1.945 0.953838 0.911838 0.838074 0.104407 -193.748 0.449837 
0 0.05 1.95 0.952286 0.908966 0.833135 0.108589 -193.329 0.463241 
0 0.05 1.95 0.952686 0.909735 0.834567 0.108963 -193.466 0.467399 
0 0.05 1.955 0.952104 0.908617 0.832421 0.108164 -193.228 0.449106 
0 0.05 1.955 0.95103 0.906603 0.828976 0.10972 -192.894 0.469772 
0 0.05 1.96 0.95037 0.905545 0.827582 0.119479 -192.831 0.490351 
0 0.05 1.96 0.950984 0.906521 0.828836 0.109702 -192.867 0.469488 
0 0.05 1.965 0.950118 0.905088 0.826702 0.120296 -192.734 0.475308 
0 0.05 1.965 0.95089 0.90636 0.828551 0.110339 -192.794 0.469168 
0 0.05 1.97 0.94983 0.904455 0.825405 0.115641 -192.559 0.474599 
0 0.05 1.97 0.949904 0.904659 0.825909 0.118834 -192.615 0.488303 
0 0.05 1.975 0.948666 0.902329 0.821864 0.119602 -192.242 0.488992 
0 0.05 1.975 0.948892 0.902828 0.822779 0.123122 -192.349 0.479214 
0 0.05 1.98 0.947736 0.900604 0.818764 0.121224 -191.909 0.492488 
0 0.05 1.98 0.947624 0.900442 0.818697 0.123771 -191.931 0.496647 
0 0.05 1.985 0.94728 0.899787 0.817445 0.123295 -191.785 0.489568 
0 0.05 1.985 0.946966 0.899337 0.81695 0.130591 -191.747 0.495167 
0 0.05 1.99 0.945766 0.897094 0.813088 0.131706 -191.402 0.506781 
0 0.05 1.99 0.946724 0.898785 0.815873 0.125571 -191.68 0.497556 
0 0.05 1.995 0.94548 0.896731 0.812687 0.140277 -191.308 0.519097 
0 0.05 1.995 0.944688 0.895296 0.810434 0.143404 -191.177 0.516188 
0 0.05 2 0.94391 0.893837 0.807837 0.143558 -190.882 0.520113 
0 0.05 2 0.944834 0.895389 0.810007 0.13387 -191.087 0.499269 
0 0.05 2.005 0.944086 0.894192 0.808468 0.144326 -190.934 0.51704 
0 0.05 2.005 0.942992 0.892157 0.80495 0.145812 -190.637 0.518592 
0 0.05 2.01 0.94216 0.890655 0.802334 0.148723 -190.351 0.529284 
0 0.05 2.01 0.942884 0.89174 0.8038 0.134822 -190.405 0.524813 
0 0.05 2.015 0.942126 0.890507 0.802039 0.144218 -190.277 0.526189 
0 0.05 2.015 0.94265 0.89138 0.80323 0.138508 -190.331 0.513754 
0 0.05 2.02 0.939918 0.886623 0.795933 0.157281 -189.728 0.557826 
0 0.05 2.02 0.939668 0.886293 0.79544 0.1642 -189.652 0.555602 
0 0.05 2.025 0.939598 0.886049 0.794934 0.158236 -189.559 0.556686 
0 0.05 2.025 0.939682 0.886392 0.795602 0.167408 -189.692 0.544152 
0 0.05 2.03 0.939414 0.885765 0.794261 0.160891 -189.495 0.546934 
0 0.05 2.03 0.93861 0.884198 0.791514 0.158098 -189.264 0.539076 
0 0.05 2.035 0.938296 0.883667 0.790712 0.160565 -189.134 0.552627 
0 0.05 2.035 0.938328 0.883754 0.791048 0.161899 -189.228 0.559984 
0 0.05 2.04 0.936808 0.880861 0.78582 0.159414 -188.615 0.560462 
0 0.05 2.04 0.93733 0.882092 0.788511 0.171802 -188.999 0.562863 
0 0.05 2.045 0.93657 0.880696 0.786105 0.172723 -188.785 0.562005 
0 0.05 2.045 0.93535 0.878553 0.782681 0.179635 -188.444 0.576481 
0 0.05 2.05 0.933718 0.87577 0.778403 0.192223 -188.028 0.592542 
0 0.05 2.05 0.93436 0.876817 0.779843 0.18479 -188.139 0.584547 
0 0.05 2.055 0.93321 0.874771 0.77654 0.189276 -187.83 0.585076 
0 0.05 2.055 0.933574 0.875289 0.777294 0.181416 -187.91 0.58987 
0 0.05 2.06 0.93302 0.874405 0.77588 0.188264 -187.718 0.583826 
0 0.05 2.06 0.934128 0.87619 0.778453 0.174532 -187.971 0.573398 
0 0.05 2.065 0.931726 0.87215 0.772006 0.195501 -187.366 0.580196 
0 0.05 2.065 0.931844 0.872426 0.772861 0.198208 -187.408 0.603291 
0 0.05 2.07 0.930138 0.869001 0.766551 0.185723 -186.878 0.590283 
0 0.05 2.07 0.930358 0.86958 0.768034 0.19393 -186.984 0.601919 
0 0.05 2.075 0.929956 0.868748 0.766472 0.189386 -186.836 0.602378 
0 0.05 2.075 0.929452 0.868526 0.767013 0.223874 -186.924 0.619702 
0 0.05 2.08 0.928314 0.866055 0.762204 0.206183 -186.352 0.6014 
0 0.05 2.08 0.92986 0.868891 0.767021 0.204376 -186.868 0.60189 
0 0.05 2.085 0.92748 0.864444 0.75956 0.202611 -186.171 0.611453 
0 0.05 2.085 0.927298 0.864287 0.75958 0.211272 -186.148 0.618903 
0 0.05 2.09 0.926046 0.861918 0.7555 0.208473 -185.763 0.627621 
0 0.05 2.09 0.925632 0.861423 0.755135 0.22146 -185.728 0.636057 
0 0.05 2.095 0.92586 0.861806 0.755672 0.21905 -185.733 0.627307 
0 0.05 2.095 0.924022 0.858473 0.750105 0.222252 -185.304 0.6373 
0 0.05 2.1 0.923748 0.858368 0.750785 0.24084 -185.312 0.648798 
0 0.05 2.1 0.92437 0.859669 0.752805 0.248037 -185.417 0.634577 
0 0.05 2.105 0.922698 0.856466 0.747152 0.242001 -184.871 0.646852 
0 0.05 2.105 0.923588 0.857727 0.748783 0.22386 -185.102 0.628946 
0 0.05 2.11 0.921846 0.854695 0.744295 0.231992 -184.646 0.651516 
0 0.05 2.11 0.91983 0.851625 0.740051 0.26245 -184.193 0.678284 
0 0.05 2.115 0.920324 0.852126 0.740248 0.242552 -184.21 0.657565 
0 0.05 2.115 0.92063 0.852799 0.741596 0.247703 -184.411 0.660654 
0 0.05 2.12 0.91923 0.850474 0.737763 0.258974 -183.953 0.657569 
0 0.05 2.12 0.920656 0.852719 0.741037 0.241116 -184.265 0.640682 
0 0.05 2.125 0.917448 0.847602 0.734033 0.277224 -183.66 0.68648 
0 0.05 2.125 0.916638 0.845911 0.730902 0.267585 -183.404 0.683309 
0 0.05 2.13 0.916586 0.845588 0.729946 0.25624 -183.251 0.674737 
0 0.05 2.13 0.916798 0.846455 0.732238 0.278724 -183.474 0.683388 
0 0.05 2.135 0.91396 0.841931 0.725521 0.309497 -182.778 0.705509 
0 0.05 2.135 0.915706 0.844003 0.727405 0.256952 -183.005 0.670086 
0 0.05 2.14 0.912778 0.839558 0.72161 0.298783 -182.523 0.71153 
0 0.05 2.14 0.912748 0.83913 0.720419 0.281341 -182.32 0.71693 
0 0.05 2.145 0.912994 0.839938 0.721881 0.297443 -182.507 0.691189 
0 0.05 2.145 0.91235 0.838819 0.720196 0.300088 -182.416 0.687979 
0 0.05 2.15 0.911452 0.837434 0.718253 0.311139 -182.128 0.700985 
0 0.05 2.15 0.911108 0.83669 0.7172 0.305707 -182.03 0.7147 
0 0.05 2.155 0.90806 0.831455 0.708955 0.319339 -181.198 0.724765 
0 0.05 2.155 0.909934 0.834427 0.713197 0.299159 -181.577 0.706746 
0 0.05 2.16 0.90811 0.832085 0.710772 0.343583 -181.4 0.737196 
0 0.05 2.16 0.906764 0.829234 0.705932 0.324689 -180.973 0.740912 
0 0.05 2.165 0.906564 0.829122 0.705582 0.335488 -180.922 0.726678 
0 0.05 2.165 0.905294 0.827487 0.704062 0.366257 -180.687 0.765403 
0 0.05 2.17 0.904192 0.82507 0.699714 0.345948 -180.344 0.753344 
0 0.05 2.17 0.90458 0.825752 0.700984 0.345002 -180.372 0.767757 
0 0.05 2.175 0.90566 0.827522 0.703275 0.335734 -180.588 0.737054 
0 0.05 2.175 0.901096 0.820755 0.69432 0.403711 -179.796 0.780182 
0 0.05 2.18 0.902204 0.821926 0.69486 0.364878 -179.826 0.742231 
0 0.05 2.18 0.900952 0.820271 0.693253 0.392505 -179.706 0.770804 
0 0.05 2.185 0.899588 0.81756 0.688555 0.379914 -179.157 0.779841 
0 0.05 2.185 0.899772 0.818064 0.689475 0.387827 -179.196 0.778879 
0 0.05 2.19 0.897578 0.814434 0.684196 0.401257 -178.772 0.788092 
0 0.05 2.19 0.898772 0.815732 0.685163 0.362576 -178.798 0.770814 
0 0.05 2.195 0.895872 0.811605 0.680289 0.410843 -178.383 0.806424 
0 0.05 2.195 0.896202 0.811651 0.679316 0.386027 -178.271 0.785611 
0 0.05 2.2 0.894432 0.809584 0.677809 0.435253 -178.109 0.815615 
0 0.05 2.2 0.894404 0.809473 0.677204 0.432471 -178.014 0.812595 
0 0.05 2.205 0.893242 0.806855 0.672653 0.406965 -177.555 0.80508 
0 0.05 2.205 0.89368 0.807679 0.673912 0.408862 -177.836 0.785847 
0 0.05 2.21 0.889872 0.801402 0.664708 0.431221 -176.898 0.819076 
0 0.05 2.21 0.890982 0.803416 0.668519 0.432916 -177.283 0.828235 
0 0.05 2.215 0.888826 0.799692 0.662577 0.437023 -176.625 0.830096 
0 0.05 2.215 0.890776 0.802949 0.667096 0.427411 -177.058 0.819976 
0 0.05 2.22 0.888822 0.799845 0.662654 0.443267 -176.623 0.814856 
0 0.05 2.22 0.889552 0.800791 0.664122 0.427414 -176.707 0.83296 
0 0.05 2.225 0.887962 0.798559 0.660957 0.453153 -176.394 0.830311 
0 0.05 2.225 0.885248 0.794429 0.655663 0.483821 -176.02 0.835573 
0 0.05 2.23 0.883316 0.791221 0.650782 0.492095 -175.365 0.850187 
0 0.05 2.23 0.884022 0.792128 0.651608 0.476826 -175.436 0.837798 
0 0.05 2.235 0.881826 0.789357 0.649109 0.525286 -175.329 0.877224 
0 0.05 2.235 0.881968 0.788829 0.647036 0.49044 -174.993 0.849068 
0 0.05 2.24 0.879532 0.785586 0.643313 0.536133 -174.556 0.860772 
0 0.05 2.24 0.8821 0.788748 0.646637 0.475339 -174.995 0.839665 
0 0.05 2.245 0.876334 0.780067 0.635302 0.539223 -173.87 0.894306 
0 0.05 2.245 0.877454 0.781947 0.637969 0.535499 -174.23 0.864102 
0 0.05 2.25 0.875476 0.779165 0.63438 0.564737 -173.883 0.885341 
0 0.05 2.25 0.878076 0.782961 0.639461 0.530843 -174.326 0.877774 
0 0.05 2.255 0.875944 0.779153 0.633718 0.526593 -173.691 0.883132 
0 0.05 2.255 0.87555 0.778591 0.632774 0.532303 -173.686 0.884918 
0 0.05 2.26 0.870902 0.772105 0.624893 0.603309 -172.88 0.901635 
0 0.05 2.26 0.872958 0.774841 0.627863 0.565733 -173.103 0.880785 
0 0.05 2.265 0.869368 0.769543 0.621331 0.606739 -172.408 0.918468 
0 0.05 2.265 0.870328 0.771116 0.623322 0.602457 -172.721 0.91231 
0 0.05 2.27 0.867286 0.766164 0.616589 0.615831 -171.97 0.922268 
0 0.05 2.27 0.867436 0.766411 0.616478 0.615238 -171.875 0.930643 
0 0.05 2.275 0.865906 0.764325 0.614479 0.63875 -171.685 0.938285 
0 0.05 2.275 0.866728 0.765016 0.614226 0.606531 -171.736 0.904985 
0 0.05 2.28 0.863198 0.76022 0.608795 0.662697 -171.177 0.939101 
0 0.05 2.28 0.863814 0.761397 0.610877 0.667637 -171.603 0.929999 
0 0.05 2.285 0.858744 0.753765 0.601126 0.714406 -170.335 0.997675 
0 0.05 2.285 0.860084 0.755675 0.603392 0.697162 -170.758 0.971158 
0 0.05 2.29 0.858912 0.753314 0.599255 0.680511 -170.318 0.943428 
0 0.05 2.29 0.859678 0.754342 0.600393 0.66792 -170.435 0.925863 
0 0.05 2.295 0.854966 0.74762 0.592152 0.725639 -169.447 0.982387 
0 0.05 2.295 0.855902 0.748489 0.592573 0.693705 -169.567 0.966823 
0 0.05 2.3 0.853798 0.745603 0.589193 0.723133 -169.186 0.975562 
0 0.05 2.3 0.853408 0.744968 0.588696 0.724452 -169.139 0.985937 
0 0.05 2.305 0.84826 0.737555 0.579354 0.781359 -168.143 1.02015 
0 0.05 2.305 0.849396 0.739915 0.582914 0.800054 -168.379 1.014 
0 0.05 2.31 0.84942 0.739188 0.581078 0.765083 -168.329 0.997021 
0 0.05 2.31 0.849068 0.739466 0.582707 0.802996 -168.388 1.0349 
0 0.05 2.315 0.845898 0.733887 0.574439 0.792369 -167.689 1.01252 
0 0.05 2.315 0.844018 0.731008 0.570653 0.805241 -167.302 1.01592 
0 0.05 2.32 0.844968 0.732698 0.573051 0.807212 -167.471 1.01916 
0 0.05 2.32 0.844518 0.731337 0.570598 0.781325 -167.244 1.01234 
0 0.05 2.325 0.840566 0.72663 0.565454 0.86362 -166.682 1.03014 
0 0.05 2.325 0.84265 0.729127 0.568305 0.820121 -166.973 1.01951 
0 0.05 2.33 0.84092 0.726464 0.56464 0.829059 -166.539 1.02193 
0 0.05 2.33 0.839522 0.724512 0.562256 0.846131 -166.322 1.02436 
0 0.05 2.335 0.832094 0.71434 0.54995 0.940458 -165.147 1.06669 
0 0.05 2.335 0.837058 0.721339 0.558998 0.885342 -165.956 1.05592 
0 0.05 2.34 0.833998 0.715532 0.550215 0.853826 -164.988 1.07463 
0 0.05 2.34 0.831834 0.71302 0.548285 0.900506 -164.853 1.08135 
0 0.05 2.345 0.82878 0.709888 0.545553 0.981293 -164.628 1.10423 
0 0.05 2.345 0.829614 0.710032 0.544545 0.928461 -164.416 1.09751 
0 0.05 2.35 0.829922 0.710097 0.543823 0.907506 -164.41 1.05666 
0 0.05 2.35 0.826434 0.705046 0.537625 0.938427 -163.794 1.0613 
0 0.05 2.355 0.823376 0.700787 0.532683 0.969792 -163.342 1.0801 
0 0.05 2.355 0.826584 0.706347 0.540487 0.981123 -164.092 1.09069 
0 0.05 2.36 0.820482 0.698012 0.530916 1.05174 -163.097 1.11068 
0 0.05 2.36 0.821558 0.697996 0.528899 0.976217 -162.853 1.0878 
0 0.05 2.365 0.820424 0.697163 0.528789 1.01767 -162.698 1.10656 
0 0.05 2.365 0.819 0.695055 0.526454 1.02724 -162.437 1.12858 
0 0.05 2.37 0.817396 0.692424 0.522632 1.02478 -162.128 1.10023 
0 0.05 2.37 0.814038 0.687946 0.517552 1.067 -161.705 1.11706 
0 0.05 2.375 0.81577 0.690728 0.521257 1.06305 -161.952 1.12855 
0 0.05 2.375 0.812624 0.685954 0.515435 1.07775 -161.419 1.13195 
0 0.05 2.38 0.80833 0.67999 0.50845 1.11732 -160.736 1.14534 
0 0.05 2.38 0.806666 0.678284 0.506324 1.15859 -160.43 1.15109 
0 0.05 2.385 0.804898 0.67574 0.504515 1.16893 -160.168 1.1746 
0 0.05 2.385 0.80392 0.674022 0.500955 1.16286 -159.903 1.12683 
0 0.05 2.39 0.803762 0.672498 0.498777 1.10731 -159.704 1.14592 
0 0.05 2.39 0.80421 0.673617 0.500167 1.12397 -159.638 1.15174 
0 0.05 2.395 0.798354 0.666632 0.493041 1.22182 -158.892 1.17921 
0 0.05 2.395 0.796532 0.663282 0.488175 1.20331 -158.47 1.16944 
0 0.05 2.4 0.794156 0.661462 0.487856 1.28243 -158.334 1.20266 
0 0.05 2.4 0.794504 0.661321 0.486823 1.25352 -158.141 1.18971 
0 0.05 2.405 0.791994 0.657535 0.482053 1.25907 -157.576 1.1869 
0 0.05 2.405 0.794244 0.660511 0.485533 1.2344 -158.125 1.17174 
0 0.05 2.41 0.788058 0.65164 0.475061 1.26991 -157.192 1.18794 
0 0.05 2.41 0.791034 0.655499 0.479024 1.23503 -157.52 1.17649 
0 0.05 2.415 0.783476 0.645976 0.468691 1.33092 -156.368 1.18774 
0 0.05 2.415 0.783916 0.64678 0.469892 1.33563 -156.298 1.20752 
0 0.05 2.42 0.782274 0.64449 0.467422 1.34452 -156.105 1.20237 
0 0.05 2.42 0.783392 0.646308 0.469549 1.3473 -156.213 1.19923 
0 0.05 2.425 0.7754 0.635135 0.456851 1.39751 -154.967 1.23644 
0 0.05 2.425 0.777236 0.637361 0.459725 1.37177 -155.392 1.21234 
0 0.05 2.43 0.77318 0.632365 0.454203 1.42215 -154.749 1.22521 
0 0.05 2.43 0.77307 0.632384 0.453929 1.42992 -154.589 1.24416 
0 0.05 2.435 0.770532 0.62849 0.448879 1.42793 -154.054 1.22167 
0 0.05 2.435 0.770634 0.628393 0.449608 1.4175 -154.085 1.25613 
0 0.05 2.44 0.766378 0.623238 0.443858 1.47142 -153.427 1.24168 
0 0.05 2.44 0.764518 0.619967 0.439598 1.45405 -153.216 1.21651 
0 0.05 2.445 0.763286 0.618083 0.436926 1.45101 -152.813 1.22353 
0 0.05 2.445 0.761902 0.617465 0.437396 1.51208 -152.726 1.23656 
0 0.05 2.45 0.758934 0.613034 0.432685 1.51238 -152.251 1.26167 
0 0.05 2.45 0.75822 0.611317 0.429249 1.48651 -151.979 1.21297 
0 0.05 2.455 0.755186 0.607885 0.426389 1.53073 -151.475 1.2321 
0 0.05 2.455 0.756194 0.608804 0.427293 1.50608 -151.442 1.26155 
0 0.05 2.46 0.755152 0.607625 0.426361 1.51911 -151.506 1.25441 
0 0.05 2.46 0.750932 0.601745 0.419381 1.53848 -150.797 1.25441 
0 0.05 2.465 0.74842 0.598968 0.4167 1.57546 -150.365 1.2734 
0 0.05 2.465 0.74951 0.59988 0.417194 1.54623 -150.477 1.24779 
0 0.05 2.47 0.744244 0.594245 0.412218 1.63344 -149.886 1.2754 
0 0.05 2.47 0.745934 0.595267 0.41236 1.57286 -149.861 1.26567 
0 0.05 2.475 0.741706 0.591453 0.40954 1.6697 -149.344 1.29221 
0 0.05 2.475 0.739826 0.588277 0.405645 1.65393 -148.995 1.28228 
0 0.05 2.48 0.738916 0.586955 0.40442 1.65154 -148.907 1.26085 
0 0.05 2.48 0.737714 0.584884 0.401913 1.63958 -148.64 1.27169 
0 0.05 2.485 0.732978 0.579456 0.396593 1.69815 -148.042 1.267 
0 0.05 2.485 0.729734 0.57515 0.392514 1.71583 -147.44 1.30891 
0 0.05 2.49 0.72997 0.576462 0.393852 1.75124 -147.701 1.27852 
0 0.05 2.49 0.72975 0.57601 0.393392 1.74598 -147.533 1.30341 
0 0.05 2.495 0.723032 0.567131 0.383351 1.77777 -146.514 1.26309 
0 0.05 2.495 0.721852 0.566743 0.385117 1.83055 -146.517 1.31762 
0 0.05 2.5 0.7222 0.565554 0.382093 1.75925 -146.104 1.29787 
0 0.05 2.5 0.724074 0.568337 0.384625 1.76214 -146.446 1.27535 
0 0.05 2.505 0.715692 0.559092 0.377474 1.87134 -145.785 1.323 
0 0.05 2.505 0.715926 0.558748 0.376128 1.84425 -145.314 1.3199 
0 0.05 2.51 0.709242 0.549626 0.365966 1.85663 -144.31 1.29179 
0 0.05 2.51 0.709612 0.550478 0.367147 1.86969 -144.244 1.32942 
0 0.05 2.515 0.706636 0.546027 0.362219 1.85658 -143.756 1.31167 
0 0.05 2.515 0.704032 0.54371 0.360677 1.91048 -143.547 1.3146 
0 0.05 2.52 0.707122 0.546548 0.36219 1.84627 -143.838 1.28253 
0 0.05 2.52 0.70016 0.53965 0.357228 1.96134 -143.151 1.32164 
0 0.05 2.525 0.69888 0.53691 0.353542 1.91986 -142.605 1.33008 
0 0.05 2.525 0.697974 0.534662 0.350192 1.88097 -142.197 1.32015 
0 0.05 2.53 0.693682 0.529918 0.346018 1.92583 -141.866 1.3244 
0 0.05 2.53 0.692874 0.528442 0.344242 1.91178 -141.831 1.2887 
0 0.05 2.535 0.68923 0.524605 0.341064 1.95532 -141.193 1.3193 
0 0.05 2.535 0.689472 0.526485 0.344335 2.0163 -141.533 1.33928 
0 0.05 2.54 0.684542 0.518946 0.335489 1.98221 -140.557 1.32158 
0 0.05 2.54 0.68219 0.518042 0.336354 2.0732 -140.495 1.34813 
0 0.05 2.545 0.681738 0.515869 0.331724 2.00797 -140.06 1.30046 
0 0.05 2.545 0.680264 0.51369 0.330736 2.00122 -139.837 1.32666 
0 0.05 2.55 0.678462 0.512471 0.330017 2.04552 -139.613 1.32318 
0 0.05 2.55 0.675044 0.509286 0.327687 2.10202 -139.303 1.34607 
0 0.05 2.555 0.67536 0.50766 0.323829 2.01755 -139.247 1.28023 
0 0.05 2.555 0.676324 0.509384 0.32613 2.03406 -139.101 1.29099 
0 0.05 2.56 0.66579 0.497052 0.315079 2.10063 -137.656 1.33094 
0 0.05 2.56 0.666556 0.498494 0.316325 2.11709 -137.976 1.31193 
0 0.05 2.565 0.659148 0.489774 0.308722 2.15588 -137.217 1.32763 
0 0.05 2.565 0.659386 0.489504 0.307808 2.13309 -136.92 1.31065 
0 0.05 2.57 0.660628 0.491218 0.309209 2.13185 -136.98 1.30682 
0 0.05 2.57 0.66405 0.493595 0.309776 2.04797 -137.258 1.2565 
0 0.05 2.575 0.655168 0.483449 0.300674 2.105 -136.069 1.28215 
0 0.05 2.575 0.654122 0.483217 0.301574 2.1492 -135.891 1.31155 
0 0.05 2.58 0.651822 0.480298 0.299052 2.14829 -135.796 1.30996 
0 0.05 2.58 0.650632 0.479549 0.298474 2.17935 -135.665 1.30837 
0 0.05 2.585 0.650796 0.478242 0.296353 2.11629 -135.251 1.30375 
0 0.05 2.585 0.645598 0.473339 0.292349 2.18732 -134.716 1.31699 
0 0.05 2.59 0.640952 0.467922 0.287802 2.20471 -134.27 1.30155 
0 0.05 2.59 0.643588 0.471361 0.290912 2.20678 -134.315 1.31168 
0 0.05 2.595 0.63834 0.464503 0.283887 2.19748 -133.667 1.2682 
0 0.05 2.595 0.635342 0.46049 0.280763 2.19001 -133.4 1.28241 
0 0.05 2.6 0.637212 0.463976 0.28394 2.22836 -133.361 1.29096 
0 0.05 2.6 0.63236 0.458905 0.280047 2.27021 -133.05 1.29266 
0 0.05 2.605 0.630004 0.454486 0.27465 2.21041 -132.523 1.27492 
0 0.05 2.605 0.62707 0.451653 0.272384 2.24324 -132.178 1.28233 
0 0.05 2.61 0.619304 0.442381 0.26434 2.25455 -131.109 1.27749 
0 0.05 2.61 0.621056 0.443624 0.264741 2.21891 -131.063 1.2822 
0 0.05 2.615 0.620486 0.444346 0.265803 2.26933 -131.129 1.25771 
0 0.05 2.615 0.620872 0.443614 0.264417 2.22302 -130.993 1.2724 
0 0.05 2.62 0.61255 0.434739 0.257325 2.2718 -129.977 1.27715 
0 0.05 2.62 0.613244 0.435525 0.258096 2.26935 -130.121 1.25627 
0 0.05 2.625 0.609866 0.431546 0.254572 2.27084 -129.397 1.27005 
0 0.05 2.625 0.609132 0.431916 0.255749 2.319 -129.748 1.27232 
0 0.05 2.63 0.603078 0.424305 0.247965 2.30424 -128.75 1.23699 
0 0.05 2.63 0.607514 0.429551 0.253307 2.29952 -129.602 1.26022 
0 0.05 2.635 0.60616 0.426795 0.249759 2.25296 -128.654 1.27022 
0 0.05 2.635 0.6022 0.42286 0.246118 2.28522 -128.333 1.25497 
0 0.05 2.64 0.597734 0.417516 0.241828 2.28143 -127.708 1.25945 
0 0.05 2.64 0.59428 0.414731 0.240278 2.33192 -127.556 1.2375 
0 0.05 2.645 0.590872 0.409885 0.235861 2.297 -126.979 1.23938 
0 0.05 2.645 0.593482 0.413071 0.238119 2.30057 -127.248 1.24174 
0 0.05 2.65 0.587448 0.406709 0.232891 2.32506 -126.546 1.24597 
0 0.05 2.65 0.586164 0.40393 0.229316 2.27704 -126.119 1.20341 
0 0.05 2.655 0.586816 0.40539 0.231309 2.29894 -126.107 1.25433 
0 0.05 2.655 0.583642 0.401872 0.227642 2.30635 -125.752 1.2025 
0 0.05 2.66 0.580752 0.399326 0.226159 2.33284 -125.549 1.20371 
0 0.05 2.66 0.581014 0.399439 0.225905 2.32562 -125.348 1.21913 
0 0.05 2.665 0.57028 0.38765 0.217019 2.3426 -124.173 1.21035 
0 0.05 2.665 0.574502 0.393181 0.22239 2.36882 -124.814 1.23021 
0 0.05 2.67 0.574622 0.393329 0.222152 2.36474 -124.827 1.21929 
0 0.05 2.67 0.572208 0.388903 0.216863 2.30267 -124.207 1.18742 
0 0.05 2.675 0.56399 0.381275 0.211562 2.36224 -123.272 1.19043 
0 0.05 2.675 0.565664 0.38239 0.21172 2.33326 -123.282 1.19187 
0 0.05 2.68 0.56251 0.379445 0.210044 2.35176 -122.993 1.19091 
0 0.05 2.68 0.558934 0.37551 0.207417 2.35459 -122.638 1.2123 
0 0.05 2.685 0.55805 0.374745 0.205764 2.35848 -122.324 1.18193 
0 0.05 2.685 0.560796 0.376778 0.206717 2.31978 -122.543 1.16787 
0 0.05 2.69 0.555088 0.370241 0.20197 2.30922 -121.591 1.17311 
0 0.05 2.69 0.549954 0.365332 0.197646 2.33766 -121.328 1.15345 
0 0.05 2.695 0.548424 0.363698 0.196225 2.33503 -120.936 1.16037 
0 0.05 2.695 0.551594 0.367267 0.199427 2.33807 -121.37 1.16085 
0 0.05 2.7 0.546628 0.361507 0.194546 2.32238 -120.601 1.15631 
0 0.05 2.7 0.546408 0.361468 0.194535 2.32985 -120.701 1.15143 
0 0.05 2.705 0.539014 0.354403 0.189985 2.36105 -120.108 1.13496 
0 0.05 2.705 0.54113 0.355571 0.189729 2.31977 -119.949 1.14373 
0 0.05 2.71 0.53991 0.354139 0.188676 2.3113 -119.491 1.1415 
0 0.05 2.71 0.533596 0.348884 0.185187 2.36751 -119.088 1.14465 
0 0.05 2.715 0.530492 0.344701 0.181467 2.33072 -118.783 1.12192 
0 0.05 2.715 0.530478 0.345328 0.182006 2.35438 -118.598 1.13315 
0 0.05 2.72 0.523868 0.337933 0.176313 2.33437 -117.879 1.09719 
0 0.05 2.72 0.53272 0.347588 0.183782 2.34551 -118.726 1.129 
0 0.05 2.725 0.523912 0.338569 0.177041 2.35176 -117.67 1.12166 
0 0.05 2.725 0.523748 0.337371 0.17571 2.31409 -117.543 1.09476 
0 0.05 2.73 0.52064 0.333923 0.171981 2.30245 -116.988 1.09391 
0 0.05 2.73 0.52126 0.335265 0.174405 2.32794 -117.284 1.11496 
0 0.05 2.735 0.518674 0.332529 0.171671 2.32199 -116.934 1.08992 
0 0.05 2.735 0.519004 0.332682 0.171925 2.31505 -117.037 1.08956 
