J: 3.41735 1.11132 0 0 
nth step2 temperature e 
1 2048 1.61 -216.664 
1 2048 1.61 -216.754 
1 2048 1.61 -216.742 
1 2048 1.61 -216.693 
1 2048 1.61 -216.706 
1 2048 1.61 -217.04 
1 2048 1.615 -216.706 
1 2048 1.615 -216.717 
1 2048 1.615 -216.786 
1 2048 1.615 -216.589 
1 2048 1.615 -216.81 
1 2048 1.615 -216.664 
1 2048 1.615 -216.487 
1 2048 1.615 -216.67 
1 2048 1.615 -216.49 
1 2048 1.615 -216.711 
1 2048 1.615 -216.406 
1 2048 1.615 -216.989 
1 2048 1.615 -216.714 
1 2048 1.615 -216.549 
1 2048 1.615 -216.413 
1 2048 1.615 -216.682 
1 2048 1.615 -216.578 
1 2048 1.615 -216.665 
1 2048 1.615 -216.745 
1 2048 1.615 -216.648 
1 2048 1.615 -216.783 
1 2048 1.615 -216.781 
1 2048 1.615 -216.825 
1 2048 1.615 -216.686 
1 2048 1.615 -216.72 
1 2048 1.62 -216.578 
1 2048 1.62 -216.644 
1 2048 1.62 -216.614 
1 2048 1.62 -216.818 
1 2048 1.62 -216.655 
1 2048 1.62 -216.545 
1 2048 1.62 -216.336 
1 2048 1.62 -216.513 
1 2048 1.62 -216.386 
1 2048 1.62 -216.533 
1 2048 1.62 -216.561 
1 2048 1.62 -216.68 
1 2048 1.62 -216.621 
1 2048 1.62 -216.632 
1 2048 1.62 -216.566 
1 2048 1.62 -216.449 
1 2048 1.62 -216.535 
1 2048 1.62 -216.38 
1 2048 1.62 -216.937 
1 2048 1.62 -216.82 
1 2048 1.62 -216.362 
1 2048 1.62 -216.429 
1 2048 1.62 -216.508 
1 2048 1.62 -216.471 
1 2048 1.62 -216.571 
1 2048 1.625 -216.493 
1 2048 1.625 -216.482 
1 2048 1.625 -216.51 
1 2048 1.625 -216.645 
1 2048 1.625 -216.573 
1 2048 1.625 -216.595 
1 2048 1.625 -216.711 
1 2048 1.625 -216.598 
1 2048 1.625 -216.757 
1 2048 1.625 -216.451 
1 2048 1.625 -216.424 
1 2048 1.625 -216.543 
1 2048 1.625 -216.668 
1 2048 1.625 -216.517 
1 2048 1.625 -216.504 
1 2048 1.625 -216.517 
1 2048 1.625 -216.582 
1 2048 1.625 -216.67 
1 2048 1.625 -216.709 
1 2048 1.625 -216.344 
1 2048 1.625 -216.259 
1 2048 1.625 -216.526 
1 2048 1.625 -216.592 
1 2048 1.625 -216.555 
1 2048 1.625 -216.555 
1 2048 1.63 -216.539 
1 2048 1.63 -216.475 
1 2048 1.63 -216.333 
1 2048 1.63 -216.443 
1 2048 1.63 -216.294 
1 2048 1.63 -216.527 
1 2048 1.63 -216.358 
1 2048 1.63 -216.705 
1 2048 1.63 -216.439 
1 2048 1.63 -216.457 
1 2048 1.63 -216.568 
1 2048 1.63 -216.263 
1 2048 1.63 -216.385 
1 2048 1.63 -216.581 
1 2048 1.63 -216.481 
1 2048 1.63 -216.273 
1 2048 1.63 -216.54 
1 2048 1.63 -216.551 
1 2048 1.63 -216.714 
1 2048 1.63 -216.391 
1 2048 1.63 -216.634 
1 2048 1.63 -216.413 
1 2048 1.63 -216.402 
1 2048 1.63 -216.478 
1 2048 1.63 -216.426 
1 2048 1.635 -216.214 
1 2048 1.635 -216.773 
1 2048 1.635 -216.447 
1 2048 1.635 -216.459 
1 2048 1.635 -216.197 
1 2048 1.635 -216.309 
1 2048 1.635 -216.377 
1 2048 1.635 -216.661 
1 2048 1.635 -216.373 
1 2048 1.635 -216.388 
1 2048 1.635 -216.451 
1 2048 1.635 -216.528 
1 2048 1.635 -216.436 
1 2048 1.635 -216.186 
1 2048 1.635 -216.496 
1 2048 1.635 -216.645 
1 2048 1.635 -216.266 
1 2048 1.635 -216.64 
1 2048 1.635 -216.321 
1 2048 1.635 -216.31 
1 2048 1.635 -216.39 
1 2048 1.635 -216.648 
1 2048 1.635 -216.609 
1 2048 1.635 -216.4 
1 2048 1.635 -216.231 
1 2048 1.64 -216.314 
1 2048 1.64 -216.197 
1 2048 1.64 -216.387 
1 2048 1.64 -216.361 
1 2048 1.64 -216.417 
1 2048 1.64 -216.318 
1 2048 1.64 -216.387 
1 2048 1.64 -216.086 
1 2048 1.64 -216.298 
1 2048 1.64 -216.475 
1 2048 1.64 -216.493 
1 2048 1.64 -216.353 
1 2048 1.64 -216.132 
1 2048 1.64 -216.29 
1 2048 1.64 -216.367 
1 2048 1.64 -216.299 
