J: 8.66854 1.22259 -0.0641977 -0.0207783 
nth temperature m m2 m4 ms e sp_h 
3 1.45 0.991212 0.98275 0.966741 0.0171897 -216.195 0.192115 
3 1.455 0.990854 0.982051 0.965405 0.0178138 -216.042 0.200752 
3 1.455 0.991112 0.98255 0.966342 0.0169927 -216.133 0.193046 
3 1.46 0.990504 0.981367 0.964096 0.0183936 -215.893 0.204444 
3 1.46 0.990638 0.981627 0.964586 0.0180598 -215.931 0.200272 
3 1.465 0.99034 0.981035 0.96342 0.0178651 -215.777 0.204354 
3 1.465 0.990488 0.981329 0.964001 0.0179114 -215.871 0.203301 
3 1.47 0.99025 0.980872 0.963156 0.0188474 -215.774 0.208678 
3 1.47 0.990016 0.980415 0.96228 0.0192979 -215.684 0.208421 
3 1.475 0.989934 0.980255 0.961975 0.0193407 -215.66 0.20982 
3 1.475 0.990104 0.980577 0.962556 0.0183749 -215.704 0.20436 
3 1.48 0.98985 0.980093 0.961674 0.0196039 -215.622 0.208786 
3 1.48 0.989882 0.980144 0.961735 0.0187882 -215.602 0.211239 
3 1.485 0.989936 0.980263 0.962008 0.0195176 -215.66 0.20993 
3 1.485 0.98968 0.979767 0.961077 0.0202544 -215.579 0.215136 
3 1.49 0.989244 0.97892 0.959468 0.0212019 -215.389 0.220217 
3 1.49 0.989696 0.979784 0.961055 0.0191616 -215.547 0.206555 
3 1.495 0.989496 0.979396 0.960324 0.0196325 -215.451 0.213451 
3 1.495 0.989102 0.978639 0.958922 0.0211206 -215.313 0.22575 
3 1.5 0.988684 0.97783 0.957404 0.0222472 -215.162 0.231378 
3 1.5 0.988208 0.976893 0.955593 0.0225432 -214.964 0.23583 
3 1.505 0.988704 0.977867 0.957471 0.0220226 -215.146 0.232968 
3 1.505 0.988458 0.977381 0.956519 0.0220134 -215.061 0.229153 
3 1.51 0.988694 0.977833 0.957351 0.0210102 -215.105 0.223937 
3 1.51 0.988648 0.977748 0.957208 0.0214207 -215.111 0.226147 
3 1.515 0.988004 0.976508 0.954899 0.02351 -214.873 0.239485 
3 1.515 0.988252 0.976977 0.955742 0.022098 -214.955 0.230695 
3 1.52 0.987944 0.976373 0.95458 0.0223535 -214.816 0.232411 
3 1.52 0.98793 0.976349 0.954547 0.0225918 -214.834 0.232341 
3 1.525 0.987758 0.976019 0.953937 0.023151 -214.741 0.238751 
