size temperature err_m err_ms
48 2.249 0.00287328 0.850889
48 2.249 0.00329827 0.919659
48 2.249 0.00335948 0.868656
48 2.25 0.00321068 0.910623
48 2.25 0.00328691 1.04555
48 2.25 0.00312668 0.968876
48 2.25 0.00372931 0.970014
48 2.25 0.00333989 0.961275
48 2.251 0.00343896 1.04714
48 2.251 0.00377504 1.14702
48 2.251 0.00326773 1.01164
48 2.251 0.00329989 1.14699
48 2.251 0.00355522 0.983058
48 2.252 0.00325166 0.936898
48 2.252 0.00349265 1.10191
48 2.252 0.0031914 0.827186
48 2.252 0.00382737 1.1327
48 2.252 0.00350605 0.989812
48 2.253 0.00349458 0.997957
48 2.253 0.0035582 0.999699
48 2.253 0.00361534 1.15428
48 2.253 0.00381807 1.13632
48 2.253 0.00317895 0.979645
48 2.254 0.00335282 1.01111
48 2.254 0.00367398 0.993661
48 2.254 0.00323698 0.951895
48 2.254 0.00341363 0.926067
48 2.254 0.00346139 0.963415
48 2.255 0.00355016 0.923085
48 2.255 0.00368561 1.15218
48 2.255 0.00349445 0.996204
48 2.255 0.0033311 0.989198
48 2.255 0.0033093 0.94381
48 2.256 0.00349249 1.08351
48 2.256 0.00344578 0.931823
48 2.256 0.00359215 0.966663
48 2.256 0.00386551 1.1172
48 2.256 0.00342902 0.974761
48 2.257 0.00375013 1.18946
48 2.257 0.0041239 1.1271
48 2.257 0.00405413 1.01127
48 2.257 0.00346072 0.956519
48 2.257 0.0037996 1.15203
48 2.258 0.00386854 1.08437
48 2.258 0.00411617 1.09749
48 2.258 0.00351942 0.998441
48 2.258 0.00376386 1.07509
48 2.258 0.0039874 1.12834
48 2.259 0.00432492 1.20516
48 2.259 0.00451221 2.13734
48 2.259 0.00363198 0.989355
48 2.259 0.00387665 1.14551
48 2.259 0.00386872 1.03988
48 2.26 0.00379998 1.14051
48 2.26 0.004277 1.13029
48 2.26 0.0042704 1.20234
48 2.26 0.00379225 1.04641
48 2.26 0.0039816 1.03434
48 2.261 0.0044971 1.38407
48 2.261 0.00388198 1.1454
48 2.261 0.00361884 1.1061
48 2.261 0.00394056 1.06894
48 2.261 0.00427262 1.37629
48 2.262 0.00392156 1.00115
48 2.262 0.00411279 1.22483
48 2.262 0.00449317 1.86565
48 2.262 0.00405404 1.17493
48 2.262 0.00403748 1.1008
48 2.263 0.00385911 1.06068
48 2.263 0.00389614 1.05157
48 2.263 0.00372975 0.954293
48 2.263 0.00406567 1.17648
48 2.263 0.00404081 1.09941
48 2.264 0.00446799 1.18685
48 2.264 0.00386814 1.05168
48 2.264 0.00401545 1.2564
48 2.264 0.00385509 1.13813
48 2.264 0.00447548 1.16899
48 2.265 0.0040273 1.11675
48 2.265 0.00418738 1.05772
48 2.265 0.00396861 0.95761
48 2.265 0.00411983 1.10068
48 2.265 0.00455095 1.18666
48 2.266 0.00408795 1.2193
48 2.266 0.00412803 1.08262
48 2.266 0.00456071 1.19272
48 2.266 0.00401733 1.11252
48 2.266 0.00477659 1.33948
