J2 temperature m m2 m4 ms e sp_h 
0.2 1.74 0.990234 0.980808 0.962914 0.0140566 -235.531 0.154887 
0.2 1.74 0.990044 0.980437 0.962204 0.0143769 -235.466 0.152818 
0.2 1.74 0.990186 0.980711 0.962714 0.0139244 -235.498 0.155254 
0.2 1.745 0.99004 0.98044 0.962248 0.0149317 -235.467 0.159484 
0.2 1.745 0.989822 0.980007 0.961394 0.0148704 -235.35 0.160759 
0.2 1.745 0.990444 0.98122 0.963708 0.0138019 -235.627 0.151408 
0.2 1.75 0.990158 0.98066 0.96263 0.0141151 -235.501 0.152403 
0.2 1.75 0.989944 0.980258 0.961919 0.0153415 -235.42 0.163271 
0.2 1.75 0.990224 0.980807 0.962972 0.0150417 -235.535 0.159211 
0.2 1.755 0.98942 0.979239 0.959988 0.0163546 -235.197 0.170211 
0.2 1.755 0.98974 0.979843 0.961072 0.0146924 -235.308 0.160979 
0.2 1.755 0.989896 0.980145 0.961637 0.0142763 -235.384 0.156611 
0.2 1.76 0.9894 0.979188 0.959845 0.0156386 -235.166 0.16423 
0.2 1.76 0.989364 0.979108 0.959666 0.0151816 -235.15 0.16368 
0.2 1.76 0.98976 0.979886 0.961164 0.0148285 -235.33 0.157806 
0.2 1.765 0.989062 0.978521 0.958552 0.0156963 -235.003 0.169554 
0.2 1.765 0.989344 0.979071 0.9596 0.0152549 -235.13 0.165735 
0.2 1.765 0.989314 0.979014 0.959497 0.0153841 -235.135 0.164022 
0.2 1.77 0.989058 0.97852 0.958573 0.0160493 -235.043 0.164841 
0.2 1.77 0.98901 0.978415 0.958338 0.0155107 -234.975 0.168518 
0.2 1.77 0.98907 0.978549 0.958651 0.0163624 -235.029 0.171278 
0.2 1.775 0.989046 0.978498 0.958538 0.016129 -235.028 0.165628 
0.2 1.775 0.988826 0.978066 0.957704 0.0162829 -234.91 0.170823 
0.2 1.775 0.988688 0.977796 0.957186 0.0164439 -234.845 0.172656 
0.2 1.78 0.988986 0.978381 0.958318 0.0161894 -234.998 0.167564 
0.2 1.78 0.988878 0.978159 0.957854 0.0156821 -234.934 0.166997 
0.2 1.78 0.98863 0.977688 0.956991 0.0167889 -234.83 0.169544 
0.2 1.785 0.988586 0.977598 0.956813 0.0165603 -234.799 0.173988 
0.2 1.785 0.988512 0.977459 0.956561 0.0169561 -234.789 0.171111 
0.2 1.785 0.988486 0.977405 0.956456 0.0168486 -234.752 0.176919 
0.2 1.79 0.988452 0.977334 0.956299 0.0165589 -234.744 0.172438 
0.2 1.79 0.98844 0.977315 0.956278 0.016816 -234.749 0.173115 
0.2 1.79 0.988722 0.977863 0.957319 0.0163244 -234.871 0.168756 
0.2 1.795 0.988282 0.977006 0.955689 0.0169587 -234.675 0.175524 
0.2 1.795 0.988076 0.976603 0.954921 0.017211 -234.593 0.177928 
0.2 1.795 0.988126 0.976705 0.955128 0.0173999 -234.615 0.176151 
0.2 1.8 0.987914 0.976299 0.954382 0.0180783 -234.526 0.182753 
0.2 1.8 0.98787 0.976209 0.954197 0.017908 -234.504 0.181458 
