size temperature m m2 m4 mag_sus 
10 1.975 0.966504 0.935844 0.881543 0.0867979 
10 1.975 0.966392 0.935787 0.881729 0.0948508 
10 1.975 0.966088 0.935291 0.880925 0.0994985 
10 1.98 0.965244 0.933721 0.878335 0.102256 
10 1.98 0.96642 0.935652 0.881112 0.0850618 
10 1.98 0.966062 0.93511 0.880379 0.0926511 
10 1.98 0.965378 0.933809 0.878124 0.0936483 
10 1.98 0.966354 0.935651 0.88135 0.0914377 
10 1.985 0.965362 0.933749 0.877875 0.091942 
10 1.985 0.965084 0.933327 0.877417 0.0977165 
10 1.985 0.965292 0.933657 0.877853 0.0941136 
10 1.985 0.965344 0.933746 0.877955 0.0935578 
10 1.985 0.965832 0.934589 0.879286 0.0885636 
10 1.99 0.964184 0.931652 0.874455 0.100588 
10 1.99 0.965064 0.933285 0.877269 0.0973124 
10 1.99 0.964486 0.932164 0.875179 0.0970008 
10 1.99 0.96504 0.933067 0.87649 0.0887014 
10 1.99 0.96497 0.933015 0.876666 0.0928351 
10 1.995 0.964144 0.931492 0.874027 0.0961778 
10 1.995 0.964156 0.931525 0.874081 0.0966741 
10 1.995 0.96417 0.931554 0.874181 0.0967544 
10 1.995 0.964044 0.931337 0.873736 0.0980635 
