size temperature m m2 m4 ms e sp_h 
40 2.705 0.181967 0.0502674 0.0066693 10.1474 -2018.38 1.04485 
40 2.705 0.181523 0.049378 0.00628239 9.7169 -2019.55 1.0104 
40 2.705 0.182079 0.0500821 0.00648056 10.0136 -2022.76 1.03732 
40 2.71 0.177247 0.0478184 0.00601683 9.68368 -2010.49 1.02094 
40 2.71 0.178878 0.0486746 0.00622844 9.84643 -2012.34 1.01746 
40 2.71 0.179693 0.0490224 0.00625072 9.87921 -2012.58 1.01366 
40 2.715 0.176506 0.0470943 0.00572134 9.39381 -2003.88 1.01903 
40 2.715 0.176643 0.0473206 0.0058371 9.49853 -2004.73 1.01808 
40 2.715 0.175555 0.0469173 0.00578553 9.48667 -2004.33 1.00008 
40 2.72 0.170862 0.0442054 0.00507574 8.83034 -1996.07 0.974248 
40 2.72 0.172726 0.0453002 0.00544183 9.09752 -1993.64 1.01643 
40 2.72 0.172141 0.0452559 0.0055134 9.19021 -1996.13 0.975167 
40 2.725 0.169839 0.0439899 0.00513848 8.89218 -1988.73 0.978666 
40 2.725 0.167748 0.0432821 0.00514189 8.89117 -1988.94 0.991249 
40 2.725 0.17166 0.0447028 0.00525367 8.94573 -1987.54 0.97458 
40 2.73 0.164509 0.0414571 0.00467139 8.43603 -1982.32 0.998213 
40 2.73 0.166522 0.0421465 0.0046634 8.44942 -1980.55 0.983305 
40 2.73 0.168319 0.0429088 0.00485616 8.54357 -1981.9 0.989476 
40 2.735 0.163116 0.040596 0.00445163 8.1838 -1973.91 0.954857 
40 2.735 0.163407 0.0406969 0.00441858 8.18719 -1971.29 0.953504 
40 2.735 0.162918 0.0406747 0.00447265 8.26751 -1974.15 0.96401 
40 2.74 0.161519 0.0397663 0.00422133 7.98715 -1965.69 0.931291 
40 2.74 0.163698 0.0408986 0.00451078 8.2345 -1966.76 0.931544 
40 2.74 0.159786 0.0391844 0.00420169 7.97253 -1965.61 0.942867 
40 2.745 0.159588 0.038713 0.00399365 7.7201 -1957.44 0.937916 
40 2.745 0.157992 0.0383473 0.00402611 7.80223 -1957.47 0.937223 
40 2.745 0.156511 0.0374247 0.00376638 7.53597 -1956.85 0.942319 
40 2.75 0.153936 0.0361844 0.00355285 7.26578 -1947.42 0.931511 
40 2.75 0.155754 0.0370103 0.00371733 7.41869 -1949.26 0.944716 
40 2.75 0.153958 0.0360996 0.0034783 7.21253 -1949.6 0.95282 
40 2.755 0.151965 0.0357232 0.00357276 7.33504 -1941.66 0.928406 
40 2.755 0.152681 0.0355925 0.00341888 7.13233 -1942.24 0.916427 
40 2.755 0.151963 0.0353706 0.00339405 7.1306 -1942.12 0.909283 
40 2.76 0.150739 0.0346169 0.00323545 6.89554 -1936.34 0.883302 
40 2.76 0.14949 0.0344249 0.00326808 7.00156 -1934.4 0.934933 
40 2.76 0.149222 0.0343604 0.0032399 7.01055 -1934.02 0.903197 
40 2.765 0.147694 0.0336328 0.0031477 6.83944 -1926.33 0.884419 
40 2.765 0.150424 0.0347517 0.00332892 7.01591 -1927.97 0.915659 
40 2.765 0.148175 0.033928 0.00319129 6.92782 -1928.62 0.899218 
40 2.77 0.145682 0.0327621 0.00295428 6.66501 -1920.36 0.881046 
40 2.77 0.147252 0.0332799 0.00305836 6.69847 -1922.24 0.885129 
40 2.77 0.148193 0.0337835 0.00312274 6.82885 -1922.71 0.893113 
40 2.775 0.144518 0.0322368 0.0028751 6.54489 -1914.38 0.891654 
40 2.775 0.144975 0.032177 0.00283091 6.43414 -1913.6 0.863305 
40 2.775 0.144331 0.0322733 0.00291069 6.59706 -1915.27 0.885507 
40 2.78 0.143895 0.0317061 0.00272172 6.33111 -1906.35 0.879604 
40 2.78 0.142475 0.0310504 0.0026082 6.1878 -1908.38 0.86356 
40 2.78 0.141307 0.0307049 0.00261869 6.17969 -1906.99 0.870891 
40 2.785 0.140103 0.0300499 0.00247264 5.98693 -1900.12 0.874445 
40 2.785 0.142047 0.0310478 0.00267236 6.24521 -1898.6 0.862787 
40 2.785 0.138715 0.0296151 0.00240469 5.9595 -1901.16 0.877234 
40 2.79 0.138839 0.0297676 0.0025131 6.01648 -1895.94 0.868591 
40 2.79 0.139217 0.0297141 0.00242187 5.92559 -1894.27 0.846219 
40 2.79 0.137858 0.029202 0.0023616 5.8479 -1894.4 0.855831 
40 2.795 0.134012 0.0276071 0.00212367 5.5229 -1884.32 0.816746 
40 2.795 0.136245 0.0286287 0.00231668 5.76224 -1885.46 0.845606 
40 2.795 0.13643 0.028828 0.00234416 5.84758 -1885.69 0.832225 
40 2.8 0.133796 0.0277834 0.00217885 5.64693 -1879.15 0.83343 
40 2.8 0.133961 0.0279403 0.0022322 5.71128 -1879.01 0.841846 
40 2.8 0.13482 0.027808 0.00214603 5.50384 -1880.01 0.833973 
40 2.805 0.132495 0.0272442 0.00213689 5.52682 -1873.19 0.825774 
40 2.805 0.133647 0.027415 0.00205749 5.44938 -1871.94 0.820849 
40 2.805 0.131707 0.0268408 0.00202336 5.41559 -1873.41 0.835325 
40 2.81 0.129794 0.0262839 0.00197897 5.37358 -1866.5 0.826914 
40 2.81 0.130785 0.0267176 0.00203141 5.47361 -1866.51 0.808218 
40 2.81 0.131393 0.0266141 0.00196175 5.32381 -1865.18 0.811365 
40 2.815 0.130663 0.0264629 0.00196171 5.33713 -1860.33 0.820127 
40 2.815 0.127486 0.0250223 0.00172657 4.98451 -1859.55 0.804997 
40 2.815 0.128204 0.0255815 0.00190098 5.19795 -1857.83 0.82441 
40 2.82 0.128222 0.0255319 0.00187835 5.15805 -1854.9 0.812841 
40 2.82 0.126366 0.024832 0.00175847 5.029 -1853.2 0.806655 
40 2.82 0.125848 0.0243886 0.00167048 4.85161 -1853.85 0.801396 
40 2.825 0.125795 0.0243378 0.00164714 4.82181 -1847.31 0.774853 
40 2.825 0.126003 0.0247453 0.00176562 5.02292 -1845.31 0.819808 
40 2.825 0.126549 0.0244921 0.00166943 4.80139 -1846.23 0.811731 
40 2.83 0.12563 0.0243392 0.00168225 4.83755 -1839.84 0.781164 
40 2.83 0.125513 0.0243969 0.00168541 4.88666 -1840.9 0.785342 
40 2.83 0.124084 0.0238872 0.00160407 4.8002 -1840.3 0.786151 
40 2.835 0.123397 0.0235032 0.00154949 4.67095 -1831.23 0.779339 
40 2.835 0.123945 0.0236799 0.00157149 4.6942 -1834.45 0.796085 
40 2.835 0.124154 0.0236186 0.00153588 4.63039 -1833.53 0.814019 
40 2.84 0.12333 0.0235221 0.00158055 4.68267 -1826.64 0.772106 
40 2.84 0.121044 0.0226168 0.00143753 4.48736 -1827.99 0.784794 
40 2.84 0.120699 0.0226022 0.00144967 4.52618 -1828.08 0.779188 
40 2.845 0.120236 0.0225245 0.00143879 4.53726 -1821.39 0.770299 
40 2.845 0.11963 0.0223231 0.00143612 4.50572 -1820.43 0.778966 
40 2.845 0.121576 0.0230078 0.00150707 4.62681 -1822.47 0.796053 
40 2.85 0.117488 0.0215343 0.00133428 4.34011 -1814.98 0.763574 
40 2.85 0.118375 0.0215307 0.00130509 4.22071 -1814.05 0.774482 
40 2.85 0.120983 0.0228085 0.00149585 4.58756 -1816.17 0.766912 
40 2.855 0.11868 0.0216899 0.00131366 4.26201 -1808.9 0.729106 
40 2.855 0.117497 0.0215711 0.00136123 4.35194 -1808.3 0.780135 
40 2.855 0.118715 0.0217676 0.00132901 4.30089 -1808.82 0.755813 
40 2.86 0.115243 0.0207864 0.00126294 4.19879 -1802.53 0.743504 
40 2.86 0.11732 0.0213169 0.00130416 4.22537 -1803.05 0.761085 
40 2.86 0.117446 0.0214178 0.00130755 4.2653 -1801.74 0.761899 
40 2.865 0.115459 0.0208543 0.00124332 4.20169 -1797.94 0.759344 
40 2.865 0.115224 0.0205999 0.00122762 4.08989 -1796.27 0.75659 
40 2.865 0.115522 0.0206419 0.00122778 4.07491 -1796.3 0.737119 
40 2.87 0.116011 0.0208798 0.00124074 4.13731 -1791.48 0.744809 
40 2.87 0.113648 0.0200489 0.00113301 3.97655 -1791.02 0.760084 
40 2.87 0.11295 0.0199794 0.00116995 4.02602 -1789.13 0.754964 
40 2.875 0.114091 0.0201552 0.00116523 3.97278 -1785.79 0.736867 
40 2.875 0.112684 0.019845 0.00112566 3.97759 -1784.24 0.740627 
40 2.875 0.112592 0.0195892 0.00107974 3.84678 -1784.63 0.732138 
40 2.88 0.112441 0.0196279 0.0010961 3.8805 -1780.17 0.730621 
40 2.88 0.112485 0.019543 0.00108665 3.82783 -1778.08 0.731431 
40 2.88 0.113172 0.0197581 0.00109474 3.86129 -1780.53 0.733896 
40 2.885 0.110983 0.0190939 0.00103755 3.75828 -1773.27 0.719149 
40 2.885 0.110076 0.0188162 0.00100576 3.71546 -1773.55 0.732765 
40 2.885 0.10852 0.0184246 0.000996693 3.68696 -1771.23 0.730902 
40 2.89 0.108998 0.0185413 0.00100958 3.68763 -1767.58 0.734616 
40 2.89 0.109306 0.0186912 0.0010243 3.73344 -1766.72 0.708795 
40 2.89 0.109366 0.018585 0.000998747 3.66725 -1766.87 0.714485 
40 2.895 0.10966 0.0186814 0.00101713 3.67871 -1761.77 0.697921 
40 2.895 0.109378 0.0185309 0.000991108 3.62969 -1762.98 0.7341 
40 2.895 0.10807 0.0181763 0.000951488 3.59091 -1762.3 0.72475 
40 2.9 0.109143 0.0182915 0.000947638 3.51959 -1756.54 0.69697 
40 2.9 0.107114 0.017824 0.000909002 3.50384 -1755.53 0.720659 
40 2.9 0.107769 0.0181188 0.000958332 3.58878 -1756.62 0.7168 
40 2.905 0.108578 0.0183151 0.000959648 3.59429 -1753.35 0.704366 
40 2.905 0.106194 0.017507 0.00088207 3.43118 -1750.19 0.705043 
40 2.905 0.107151 0.0177409 0.000883319 3.44763 -1751.78 0.704085 
40 2.91 0.104559 0.0170197 0.000838042 3.34693 -1745.26 0.69138 
40 2.91 0.106188 0.0174403 0.000874771 3.38938 -1745.95 0.675493 
40 2.91 0.105386 0.0171645 0.000846194 3.33099 -1743.24 0.70622 
40 2.915 0.107672 0.0180126 0.000922815 3.52343 -1740.68 0.693524 
40 2.915 0.104791 0.0171165 0.000852781 3.36765 -1739.32 0.689609 
40 2.915 0.104556 0.0169488 0.00082633 3.30252 -1739.63 0.683064 
40 2.92 0.104646 0.0170313 0.000839429 3.3318 -1733.01 0.691947 
40 2.92 0.105513 0.0172023 0.00085815 3.32562 -1734.55 0.693235 
40 2.92 0.102237 0.0161992 0.000762275 3.14897 -1733.52 0.687016 
40 2.925 0.103742 0.0166874 0.000788527 3.24102 -1729.96 0.671342 
40 2.925 0.103153 0.0165121 0.000778462 3.21177 -1727.37 0.679112 
40 2.925 0.103508 0.0166038 0.000779021 3.22178 -1729.56 0.692321 
40 2.93 0.102017 0.016126 0.000740609 3.12279 -1722.79 0.684192 
40 2.93 0.103584 0.0166661 0.00079795 3.24172 -1723.44 0.686244 
40 2.93 0.102664 0.0163903 0.000779541 3.19477 -1725.66 0.659264 
40 2.935 0.101127 0.0157223 0.000696429 2.99593 -1719.84 0.676021 
40 2.935 0.101417 0.0160014 0.000746537 3.11604 -1719.08 0.683526 
40 2.935 0.100662 0.0158245 0.000732367 3.10282 -1717.67 0.681339 
40 2.94 0.0996148 0.0154452 0.000691254 3.00522 -1710.78 0.662201 
40 2.94 0.10038 0.0157883 0.000729127 3.10861 -1714.02 0.670847 
40 2.94 0.100833 0.0157464 0.000706991 3.0362 -1712.73 0.667664 
40 2.945 0.098849 0.0151884 0.000664819 2.94315 -1706.84 0.663145 
40 2.945 0.0993161 0.0152789 0.000671182 2.94206 -1707.31 0.662394 
40 2.945 0.0982084 0.0149496 0.000643241 2.88202 -1709.72 0.652207 
40 2.95 0.0992196 0.0153274 0.000680417 2.97377 -1701.62 0.651046 
40 2.95 0.0987774 0.0151395 0.000656324 2.91935 -1699.99 0.660758 
40 2.95 0.0986978 0.0151352 0.000650417 2.92553 -1700.84 0.651699 
40 2.955 0.098443 0.0151668 0.00067458 2.96486 -1696.68 0.654599 
40 2.955 0.0988878 0.0151602 0.000661733 2.9138 -1695.88 0.665198 
40 2.955 0.097076 0.0146278 0.000610697 2.81778 -1697.28 0.670251 
40 2.96 0.0983214 0.0150395 0.000659195 2.90398 -1690.75 0.648875 
40 2.96 0.0958119 0.014389 0.000619161 2.81574 -1689.2 0.650173 
40 2.96 0.0983075 0.0149735 0.000639125 2.86978 -1691.76 0.651793 
40 2.965 0.0962656 0.0143184 0.000589132 2.72585 -1686.84 0.643256 
40 2.965 0.0964355 0.014456 0.000603796 2.78244 -1685.8 0.637825 
40 2.965 0.096236 0.01446 0.000622989 2.80533 -1684.88 0.65544 
40 2.97 0.096196 0.0143804 0.000590666 2.76189 -1683.29 0.643597 
40 2.97 0.0966681 0.0145244 0.000608013 2.79039 -1681.04 0.637157 
40 2.97 0.0946015 0.0139351 0.000573155 2.68589 -1681.84 0.641505 
40 2.975 0.0960725 0.0143551 0.0006037 2.75638 -1676.76 0.626287 
40 2.975 0.0950119 0.0140585 0.000565508 2.70586 -1674.74 0.637968 
40 2.975 0.0945631 0.013895 0.000558177 2.66369 -1675.25 0.617484 
40 2.98 0.0950464 0.0140002 0.000559223 2.66652 -1672.07 0.635263 
40 2.98 0.093511 0.0136289 0.000533801 2.62258 -1672.01 0.633493 
40 2.98 0.0948098 0.0138937 0.000545218 2.63347 -1670.93 0.636195 
40 2.985 0.0936985 0.0136379 0.000533654 2.60421 -1666.08 0.625824 
40 2.985 0.0930001 0.0135441 0.000535645 2.6238 -1667.08 0.614546 
40 2.985 0.093555 0.013558 0.000530118 2.57579 -1664.63 0.639236 
40 2.99 0.0931863 0.0135926 0.00054893 2.62684 -1661.95 0.626023 
40 2.99 0.0929535 0.0134054 0.000517988 2.54988 -1660.03 0.622903 
40 2.99 0.0927834 0.0134551 0.000531866 2.59336 -1661.15 0.628848 
40 2.995 0.0909146 0.0129175 0.000483122 2.48523 -1657.41 0.613137 
40 2.995 0.0923085 0.0132471 0.000508676 2.52489 -1655.8 0.605793 
40 2.995 0.0921166 0.0131632 0.000497307 2.49895 -1654.77 0.621273 
40 3 0.0913428 0.0131745 0.000520824 2.57651 -1651.24 0.612764 
40 3 0.091111 0.0129914 0.000497613 2.50143 -1651.66 0.609526 
40 3 0.091305 0.0130543 0.000495153 2.5161 -1651.98 0.612982 
40 3.005 0.0906458 0.0127123 0.000459161 2.3937 -1646.66 0.599164 
40 3.005 0.0900626 0.0126522 0.000458573 2.41779 -1646.99 0.608672 
40 3.005 0.0905054 0.0129383 0.000506172 2.52756 -1647.07 0.607869 
40 3.01 0.0893041 0.0125032 0.000463389 2.40688 -1641.53 0.61988 
40 3.01 0.0886319 0.0123168 0.000444575 2.37142 -1641.63 0.592009 
40 3.01 0.088237 0.0121846 0.000431685 2.33827 -1640.41 0.593573 
40 3.015 0.0901289 0.0127266 0.000473306 2.4429 -1636.61 0.586659 
40 3.015 0.0894853 0.0125419 0.000467092 2.40625 -1637.03 0.608081 
40 3.015 0.0883026 0.0121656 0.000425923 2.31812 -1635.88 0.598358 
40 3.02 0.0895508 0.0124062 0.000435466 2.32417 -1630.91 0.585877 
40 3.02 0.0898568 0.0125587 0.000463147 2.37589 -1630.95 0.600124 
40 3.02 0.0888046 0.0123517 0.000452738 2.36579 -1632.95 0.598096 
40 3.025 0.0897298 0.0125585 0.000459906 2.38393 -1628.14 0.580872 
40 3.025 0.0875445 0.0119657 0.00042737 2.27527 -1627.27 0.593633 
40 3.025 0.0860174 0.0115677 0.000397286 2.20492 -1626.78 0.596416 
40 3.03 0.0878226 0.0119331 0.000412287 2.22852 -1621.58 0.603137 
40 3.03 0.0881945 0.0120601 0.000422758 2.26105 -1623.64 0.58434 
40 3.03 0.088147 0.0121532 0.000433774 2.31461 -1623 0.585245 
40 3.035 0.0872574 0.0117774 0.000393538 2.19497 -1618.17 0.58401 
40 3.035 0.0875703 0.0119842 0.000421942 2.27514 -1619.37 0.576114 
40 3.035 0.087067 0.0118393 0.000414821 2.24507 -1615.68 0.567961 
40 3.04 0.0855983 0.011515 0.00039306 2.2042 -1612.58 0.576534 
40 3.04 0.0863624 0.0116899 0.000404344 2.22709 -1612.87 0.585031 
40 3.04 0.0867215 0.0117236 0.000403259 2.21209 -1615.23 0.576878 
40 3.045 0.0858563 0.0115041 0.000390189 2.17158 -1607.61 0.566114 
40 3.045 0.0853659 0.0115052 0.00039764 2.21626 -1608.66 0.582194 
40 3.045 0.0857039 0.0115371 0.000396299 2.20267 -1607.9 0.557819 
40 3.05 0.0858819 0.0115892 0.00039705 2.21035 -1603.78 0.575094 
40 3.05 0.0861124 0.0115178 0.000378986 2.15213 -1604.45 0.579126 
40 3.05 0.0857294 0.0113944 0.000370794 2.12188 -1603.95 0.565924 
40 3.055 0.0844534 0.0111722 0.000368009 2.11577 -1599.54 0.550788 
40 3.055 0.084373 0.0111361 0.000364855 2.10396 -1599.42 0.576045 
40 3.055 0.0858414 0.0113745 0.000371048 2.09796 -1600.23 0.557553 
40 3.06 0.084705 0.0112358 0.000370369 2.12335 -1595.49 0.565163 
40 3.06 0.084311 0.0111471 0.000364904 2.11179 -1596.08 0.567968 
40 3.06 0.0839798 0.0110466 0.0003633 2.08839 -1595.17 0.554259 
40 3.065 0.0829203 0.0107311 0.000338873 2.01258 -1589.71 0.559315 
40 3.065 0.0833798 0.0109036 0.000351852 2.06272 -1590.95 0.560498 
40 3.065 0.0841606 0.011064 0.000362141 2.07814 -1590.45 0.562878 
40 3.07 0.0824795 0.0106061 0.000337118 1.98213 -1585.67 0.555444 
40 3.07 0.0831065 0.0108782 0.000351745 2.06982 -1586.07 0.564843 
40 3.07 0.083473 0.0109092 0.000350836 2.05419 -1586.48 0.546837 
40 3.075 0.0832448 0.0107773 0.000342885 2.00201 -1581.63 0.554796 
40 3.075 0.0824393 0.0106184 0.000328115 1.98876 -1581.23 0.561965 
40 3.075 0.0819288 0.0105033 0.000324216 1.97257 -1582.22 0.546641 
40 3.08 0.0825638 0.0106529 0.000333041 1.99282 -1577.64 0.554161 
40 3.08 0.082615 0.010676 0.000332196 2.00041 -1579.62 0.544776 
40 3.08 0.0828165 0.0107716 0.000344979 2.03272 -1578.69 0.561625 
40 3.085 0.0817824 0.0104113 0.000317068 1.93086 -1572.52 0.564961 
40 3.085 0.0813673 0.010439 0.000329076 1.98037 -1574.33 0.534037 
40 3.085 0.0827003 0.010587 0.000325005 1.94369 -1574.87 0.553572 
40 3.09 0.0813256 0.010306 0.000307412 1.91178 -1568.46 0.530602 
40 3.09 0.080907 0.0103049 0.000313185 1.9464 -1567.91 0.527447 
40 3.09 0.0807066 0.0102514 0.000321292 1.93547 -1568.99 0.546269 
40 3.095 0.080659 0.0101484 0.000300895 1.88307 -1563.62 0.546536 
40 3.095 0.0812189 0.0103934 0.000320529 1.96286 -1564.09 0.534704 
40 3.095 0.0796546 0.00999413 0.000297175 1.88654 -1563.75 0.529047 
40 3.1 0.0795783 0.009957 0.000295454 1.87061 -1561.08 0.527528 
40 3.1 0.0802611 0.0100458 0.000293147 1.86013 -1560 0.545973 
40 3.1 0.0811024 0.0101595 0.000294466 1.8487 -1559.31 0.539486 
40 3.105 0.0795683 0.00991617 0.000294555 1.84738 -1556.55 0.530228 
40 3.105 0.0787714 0.00967594 0.000274686 1.7886 -1554.82 0.526951 
40 3.105 0.079301 0.00983177 0.000288506 1.82576 -1554.77 0.538838 
40 3.11 0.0786776 0.00966543 0.000275876 1.78792 -1551.2 0.539277 
40 3.11 0.0790168 0.00974044 0.000273176 1.799 -1551.32 0.526864 
40 3.11 0.0791283 0.00987542 0.000291034 1.85936 -1549.82 0.535119 
40 3.115 0.078074 0.009497 0.000264318 1.74713 -1546.61 0.513079 
40 3.115 0.0784637 0.00955429 0.000260022 1.74522 -1547.86 0.51608 
40 3.115 0.0793716 0.00996098 0.000296968 1.88051 -1548.47 0.521308 
40 3.12 0.0784753 0.00961953 0.000268568 1.77496 -1541.35 0.530821 
40 3.12 0.0777985 0.00946268 0.000264102 1.74876 -1543.03 0.533205 
40 3.12 0.0790626 0.00979855 0.000282903 1.81931 -1543.17 0.522186 
40 3.125 0.0780938 0.00942201 0.000250821 1.70157 -1538.51 0.516622 
40 3.125 0.0772736 0.00940963 0.000265734 1.76047 -1536.96 0.517869 
40 3.125 0.0791514 0.00982332 0.000284233 1.82189 -1538.47 0.518671 
40 3.13 0.0774171 0.00937209 0.00025749 1.72712 -1533.26 0.516039 
40 3.13 0.0782203 0.00964566 0.000281673 1.80307 -1533.76 0.515451 
40 3.13 0.0765804 0.00922705 0.000253912 1.71885 -1531.99 0.52494 
40 3.135 0.0774609 0.00938685 0.000260907 1.72844 -1532.24 0.514919 
40 3.135 0.076665 0.0091031 0.000239727 1.64623 -1529.43 0.515175 
40 3.135 0.0771454 0.0092648 0.000251619 1.69104 -1529.1 0.501149 
40 3.14 0.0770831 0.00927551 0.000253044 1.6987 -1526.96 0.5204 
40 3.14 0.0771464 0.00929313 0.000250819 1.70271 -1526.99 0.496207 
40 3.14 0.0765979 0.00921433 0.000252764 1.70553 -1525.64 0.506009 
40 3.145 0.0765195 0.00920819 0.000253415 1.7058 -1522.17 0.498794 
40 3.145 0.076524 0.0091354 0.000244267 1.66842 -1522.49 0.511348 
40 3.145 0.0760574 0.00901848 0.000238077 1.64515 -1524.45 0.49484 
40 3.15 0.0755996 0.00898022 0.000241898 1.65837 -1518.53 0.50376 
40 3.15 0.075405 0.00886573 0.000225564 1.61514 -1518.24 0.500645 
40 3.15 0.0760069 0.00899724 0.000235267 1.63565 -1519.4 0.496491 
40 3.155 0.0762059 0.00903454 0.000241291 1.63662 -1514.75 0.494146 
40 3.155 0.0754883 0.00885981 0.000230165 1.60321 -1511.41 0.507803 
40 3.155 0.0765183 0.00916953 0.000246705 1.68088 -1517.43 0.503857 
40 3.16 0.075434 0.00879452 0.000224685 1.57176 -1510.17 0.498939 
40 3.16 0.0754435 0.00881471 0.000222102 1.58126 -1510.86 0.513354 
40 3.16 0.074589 0.00880305 0.000235911 1.64027 -1511.42 0.507731 
40 3.165 0.074733 0.00872596 0.000223756 1.58784 -1505.67 0.494136 
40 3.165 0.0750448 0.00882051 0.000231702 1.61203 -1506.4 0.500917 
40 3.165 0.0752115 0.00881377 0.000227868 1.59596 -1507.24 0.492891 
40 3.17 0.0743136 0.00858893 0.000212965 1.54772 -1502.72 0.494798 
40 3.17 0.0739398 0.0086163 0.000220562 1.58951 -1500.93 0.498969 
40 3.17 0.0748471 0.00883083 0.000236083 1.62965 -1502.31 0.489933 
40 3.175 0.0744855 0.00871815 0.000226297 1.59751 -1499.16 0.478173 
40 3.175 0.0733613 0.00843662 0.000211206 1.5394 -1499.07 0.485673 
40 3.175 0.0728208 0.00830033 0.000203128 1.51054 -1497.92 0.482318 
40 3.18 0.0737753 0.00850297 0.000210225 1.53971 -1494.47 0.48539 
40 3.18 0.0732648 0.00843054 0.000210645 1.54104 -1496.11 0.49524 
40 3.18 0.0735978 0.00851627 0.000215931 1.55957 -1495.68 0.485448 
40 3.185 0.0738993 0.00851061 0.000213494 1.53194 -1490.16 0.478723 
40 3.185 0.072808 0.0083145 0.000207596 1.51384 -1490.21 0.494453 
40 3.185 0.0742198 0.00857879 0.000211942 1.54234 -1491.12 0.49692 
40 3.19 0.0733503 0.00830626 0.000197444 1.46759 -1487.78 0.49341 
40 3.19 0.0726829 0.00827592 0.000205097 1.50125 -1486.26 0.474586 
40 3.19 0.0722378 0.00819043 0.000200124 1.49073 -1485.72 0.469774 
40 3.195 0.0729684 0.00833383 0.000206419 1.50708 -1482.47 0.481029 
40 3.195 0.0716921 0.00800129 0.000185612 1.433 -1484.48 0.460776 
40 3.195 0.072541 0.00814256 0.000190762 1.44243 -1483.19 0.48114 
40 3.2 0.072041 0.0081096 0.000196738 1.45985 -1479.18 0.478296 
40 3.2 0.0724105 0.00817253 0.000196656 1.46463 -1475.77 0.482088 
40 3.2 0.0711144 0.00789318 0.000182506 1.41797 -1479.19 0.474436 
40 3.205 0.0712633 0.00799563 0.00018806 1.45631 -1475.84 0.470596 
40 3.205 0.0712156 0.00790339 0.000182115 1.41365 -1474.69 0.473131 
40 3.205 0.0724928 0.00824457 0.000201636 1.49235 -1476.28 0.469827 
40 3.21 0.0715291 0.00796429 0.00018548 1.4195 -1470.19 0.476099 
40 3.21 0.071392 0.00791525 0.000180735 1.40483 -1471.13 0.458906 
40 3.21 0.0714314 0.00801945 0.000191777 1.45396 -1471.24 0.476593 
40 3.215 0.0716958 0.00806286 0.000197905 1.45447 -1469.72 0.47569 
40 3.215 0.0705474 0.00778863 0.00018017 1.39929 -1468.25 0.468841 
40 3.215 0.0712434 0.00790439 0.000182604 1.40779 -1468.23 0.475736 
40 3.22 0.070963 0.00794772 0.000188885 1.44694 -1464.57 0.468181 
40 3.22 0.0711371 0.00792183 0.000184927 1.42179 -1465.1 0.464008 
40 3.22 0.0713101 0.00793312 0.00018072 1.41515 -1463.61 0.456777 
40 3.225 0.0695598 0.00768285 0.000180477 1.41112 -1460.68 0.459827 
40 3.225 0.0714661 0.00791576 0.000180769 1.39329 -1460.02 0.462161 
40 3.225 0.0700333 0.00771743 0.000179204 1.39548 -1460.3 0.470355 
40 3.23 0.0689054 0.0074585 0.000168185 1.34269 -1457.18 0.462682 
40 3.23 0.0698604 0.00770745 0.000180996 1.40036 -1455.82 0.446999 
40 3.23 0.0694359 0.00761236 0.00017411 1.38255 -1457.56 0.463934 
40 3.235 0.0705986 0.00778147 0.000179906 1.38352 -1454.7 0.463655 
40 3.235 0.0699254 0.00761827 0.000170139 1.34959 -1452.09 0.441484 
40 3.235 0.0691434 0.00753232 0.000168012 1.36087 -1453.25 0.451499 
40 3.24 0.0705129 0.00779682 0.000179315 1.39494 -1448.24 0.454087 
40 3.24 0.0697845 0.00757958 0.000168126 1.33813 -1449.81 0.453345 
40 3.24 0.0692903 0.00758874 0.000173056 1.37659 -1450.24 0.440837 
40 3.245 0.070115 0.0077251 0.000179824 1.38502 -1446.65 0.468078 
40 3.245 0.0691971 0.00749313 0.000166591 1.33369 -1445 0.450705 
40 3.245 0.0691385 0.00755437 0.00017526 1.36788 -1446.06 0.444285 
40 3.25 0.0702878 0.00770541 0.00017344 1.36125 -1442.96 0.453487 
40 3.25 0.0691434 0.0074264 0.000161182 1.30245 -1442.05 0.448494 
40 3.25 0.0681241 0.00728136 0.000158723 1.29992 -1441.37 0.447134 
40 3.255 0.0687831 0.00737171 0.000157593 1.29799 -1439.37 0.438391 
40 3.255 0.0684231 0.007276 0.000153018 1.27522 -1437.22 0.446598 
40 3.255 0.0682583 0.00736287 0.000163278 1.329 -1439.25 0.449662 
40 3.26 0.0681603 0.00726038 0.000152891 1.28322 -1435.3 0.445132 
40 3.26 0.0685531 0.00743145 0.000170613 1.34082 -1435.49 0.451148 
40 3.26 0.0677488 0.00723471 0.000156404 1.29807 -1434.66 0.450753 
40 3.265 0.0674011 0.00716599 0.000154931 1.28543 -1431.9 0.436865 
40 3.265 0.0679496 0.00717768 0.000151331 1.25478 -1431.6 0.446131 
40 3.265 0.0682638 0.00727316 0.000156216 1.2806 -1430.37 0.434838 
40 3.27 0.067343 0.00713036 0.000151666 1.26986 -1427.13 0.451478 
40 3.27 0.067688 0.0072245 0.000157654 1.29313 -1427.95 0.448103 
40 3.27 0.0682525 0.00732658 0.000165128 1.30553 -1428.08 0.44958 
40 3.275 0.0678406 0.00713758 0.000146439 1.23858 -1424.33 0.434346 
40 3.275 0.0679796 0.00721898 0.000154134 1.26913 -1423.95 0.44181 
40 3.275 0.0672291 0.00709078 0.000150074 1.25607 -1424.41 0.4408 
40 3.28 0.0672013 0.00701401 0.000141997 1.21854 -1421.07 0.435757 
