size temperature m m2 m4 ms e sp_h 
10 2.115 0.945506 0.897947 0.817773 0.187482 -201.338 0.564219 
10 2.115 0.944336 0.89581 0.814162 0.191013 -200.998 0.566113 
10 2.12 0.943054 0.893584 0.810644 0.199675 -200.7 0.573669 
10 2.12 0.943684 0.894559 0.812116 0.189586 -200.8 0.566286 
10 2.12 0.943628 0.894745 0.812753 0.20336 -200.87 0.572158 
10 2.125 0.942786 0.893027 0.809572 0.196791 -200.549 0.568408 
10 2.125 0.942992 0.893555 0.810595 0.203347 -200.598 0.571811 
10 2.125 0.942446 0.892589 0.809193 0.206324 -200.56 0.576253 
10 2.13 0.941196 0.89052 0.806158 0.219249 -200.206 0.597925 
10 2.13 0.94306 0.893353 0.809742 0.187361 -200.443 0.566686 
10 2.13 0.941898 0.891629 0.807553 0.209275 -200.449 0.57074 
10 2.135 0.940044 0.888486 0.802616 0.224989 -199.877 0.592967 
10 2.135 0.940428 0.889042 0.803319 0.217205 -199.888 0.597377 
10 2.135 0.939406 0.887588 0.801759 0.239079 -199.854 0.610721 
10 2.14 0.938868 0.886061 0.798242 0.214389 -199.528 0.593203 
10 2.14 0.93996 0.888147 0.801772 0.21597 -199.749 0.578203 
10 2.14 0.93997 0.88833 0.802126 0.223665 -199.859 0.583234 
10 2.145 0.937982 0.884761 0.796546 0.230812 -199.324 0.603247 
10 2.145 0.938576 0.885839 0.798411 0.22909 -199.451 0.603968 
10 2.145 0.937732 0.8846 0.796658 0.245183 -199.275 0.622121 
10 2.15 0.93711 0.883043 0.793565 0.226434 -199.003 0.614466 
10 2.15 0.93679 0.882748 0.793548 0.240598 -199.031 0.623367 
10 2.15 0.936432 0.88237 0.793085 0.254195 -199.028 0.61413 
10 2.155 0.936144 0.881845 0.792235 0.254252 -198.875 0.629098 
10 2.155 0.934854 0.879579 0.788493 0.261117 -198.522 0.630116 
10 2.155 0.934898 0.879658 0.788918 0.260945 -198.573 0.645759 
10 2.16 0.93464 0.879141 0.787924 0.258766 -198.513 0.634666 
10 2.16 0.934902 0.879315 0.787644 0.244132 -198.437 0.624014 
10 2.16 0.934948 0.879418 0.787825 0.2449 -198.43 0.633409 
10 2.165 0.933542 0.877205 0.784655 0.263476 -198.201 0.627305 
10 2.165 0.934228 0.87833 0.786255 0.256242 -198.227 0.628732 
10 2.165 0.932652 0.875924 0.782957 0.281005 -197.998 0.644283 
10 2.17 0.931802 0.8741 0.779851 0.269362 -197.73 0.670851 
10 2.17 0.931018 0.87275 0.777723 0.274467 -197.435 0.671702 
10 2.17 0.932116 0.874703 0.780812 0.270175 -197.728 0.66288 
10 2.175 0.930916 0.872547 0.777311 0.273219 -197.473 0.653644 
10 2.175 0.931838 0.874156 0.779968 0.268218 -197.626 0.664261 
10 2.175 0.92862 0.869253 0.77309 0.318077 -197.093 0.685855 
10 2.18 0.928662 0.868973 0.772082 0.30092 -197.011 0.669848 
10 2.18 0.92885 0.869221 0.772367 0.29627 -197.01 0.675383 
10 2.18 0.928798 0.868747 0.771032 0.278965 -196.929 0.667486 
10 2.185 0.9276 0.867166 0.769348 0.307731 -196.706 0.683553 
10 2.185 0.929078 0.869527 0.772716 0.290213 -196.968 0.675935 
10 2.185 0.927462 0.866748 0.768348 0.300326 -196.575 0.673325 
10 2.19 0.92733 0.866314 0.767396 0.291028 -196.506 0.667348 
10 2.19 0.925872 0.864204 0.764899 0.31802 -196.179 0.70724 
10 2.19 0.926166 0.864448 0.764699 0.304319 -196.186 0.692346 
10 2.195 0.92422 0.861501 0.760694 0.333428 -195.827 0.707691 
10 2.195 0.927076 0.865804 0.766482 0.288565 -196.497 0.669418 
10 2.195 0.922808 0.858855 0.756384 0.331683 -195.421 0.721255 
10 2.2 0.923118 0.859539 0.757761 0.335996 -195.631 0.715731 
10 2.2 0.925232 0.863054 0.762864 0.318178 -196.036 0.710426 
10 2.2 0.924552 0.861653 0.760311 0.311662 -195.873 0.686426 
10 2.205 0.922134 0.858302 0.756053 0.361504 -195.409 0.715325 
10 2.205 0.921556 0.856771 0.752967 0.340389 -195.028 0.720762 
10 2.205 0.92218 0.857915 0.755102 0.340113 -195.324 0.728583 
10 2.21 0.919864 0.854976 0.752031 0.399384 -195.132 0.740534 
10 2.21 0.922894 0.85887 0.756038 0.322928 -195.245 0.707986 
10 2.21 0.920778 0.85584 0.752122 0.362349 -194.928 0.735675 
10 2.215 0.919002 0.852388 0.746576 0.353192 -194.402 0.743093 
10 2.215 0.917924 0.851001 0.745253 0.379991 -194.399 0.769384 
10 2.215 0.92064 0.855575 0.751667 0.361054 -194.961 0.717442 
10 2.22 0.916718 0.848958 0.741143 0.386742 -193.915 0.747824 
10 2.22 0.918284 0.851495 0.745799 0.371597 -194.299 0.763007 
10 2.22 0.91871 0.852446 0.747597 0.379195 -194.572 0.75889 
10 2.225 0.917942 0.850589 0.743631 0.358247 -194.194 0.740821 
10 2.225 0.915324 0.846338 0.737614 0.382902 -193.688 0.763288 
10 2.225 0.91546 0.847153 0.739536 0.408343 -193.803 0.774421 
10 2.23 0.915618 0.847064 0.738673 0.390495 -193.655 0.757368 
10 2.23 0.91462 0.845763 0.737165 0.414031 -193.444 0.789592 
10 2.23 0.915468 0.846616 0.737953 0.382688 -193.51 0.760463 
10 2.235 0.91321 0.843284 0.733524 0.417522 -193.184 0.775602 
10 2.235 0.91449 0.844841 0.735149 0.382518 -193.217 0.768846 
10 2.235 0.913182 0.843202 0.73315 0.416155 -193.281 0.765575 
10 2.24 0.91152 0.840194 0.728283 0.416318 -192.64 0.782299 
10 2.24 0.910572 0.83889 0.726914 0.435225 -192.545 0.79763 
10 2.24 0.911676 0.840746 0.729644 0.428271 -192.888 0.77397 
10 2.245 0.90935 0.83666 0.723278 0.433948 -192.23 0.796858 
10 2.245 0.90892 0.836225 0.722943 0.449423 -192.143 0.808466 
10 2.245 0.91043 0.838252 0.725449 0.417321 -192.357 0.79823 
10 2.25 0.909496 0.836648 0.72297 0.420646 -192.193 0.794242 
10 2.25 0.906656 0.832358 0.71696 0.459254 -191.695 0.785503 
10 2.25 0.909228 0.836579 0.723151 0.439245 -192.178 0.776914 
10 2.255 0.906426 0.832139 0.717103 0.467003 -191.566 0.830855 
10 2.255 0.905392 0.83074 0.715252 0.488059 -191.396 0.832663 
10 2.255 0.90834 0.834639 0.719408 0.423849 -191.637 0.788555 
10 2.26 0.903286 0.826505 0.708153 0.468094 -190.715 0.84837 
10 2.26 0.903332 0.826648 0.708418 0.470762 -190.953 0.816744 
10 2.26 0.90389 0.828491 0.712396 0.507686 -191.179 0.844682 
10 2.265 0.903104 0.826584 0.708298 0.485092 -190.699 0.820166 
10 2.265 0.903276 0.826897 0.708995 0.485174 -190.748 0.824156 
10 2.265 0.901104 0.823354 0.70409 0.501802 -190.425 0.831288 
10 2.27 0.900574 0.822721 0.703743 0.514856 -190.292 0.869522 
10 2.27 0.900226 0.821897 0.702073 0.506181 -190.103 0.863617 
10 2.27 0.900114 0.821794 0.701665 0.510507 -190.156 0.842417 
10 2.275 0.899998 0.821613 0.701667 0.510623 -190.062 0.853808 
10 2.275 0.899978 0.821388 0.701149 0.502324 -190.083 0.858182 
10 2.275 0.901734 0.824384 0.705269 0.494917 -190.347 0.827055 
10 2.28 0.89784 0.817578 0.694728 0.502669 -189.337 0.849206 
10 2.28 0.897902 0.818975 0.698481 0.559096 -189.775 0.850134 
10 2.28 0.894896 0.814326 0.692285 0.591521 -189.205 0.88954 
10 2.285 0.895428 0.81427 0.691133 0.546096 -189.059 0.883126 
10 2.285 0.896494 0.815566 0.692366 0.519222 -189.233 0.859226 
10 2.285 0.894972 0.813938 0.690952 0.56731 -188.983 0.878407 
10 2.29 0.892178 0.809807 0.685862 0.603737 -188.624 0.919513 
10 2.29 0.89285 0.810072 0.684868 0.562908 -188.451 0.880472 
10 2.29 0.894238 0.812031 0.687442 0.540166 -188.634 0.883198 
10 2.295 0.891904 0.808721 0.682987 0.576386 -188.398 0.874376 
10 2.295 0.893054 0.810451 0.685373 0.562316 -188.49 0.862007 
10 2.295 0.89022 0.806077 0.679805 0.591973 -187.976 0.906527 
10 2.3 0.89087 0.807744 0.682317 0.612816 -188.214 0.90617 
10 2.3 0.889072 0.804745 0.678522 0.621559 -187.914 0.915078 
10 2.3 0.888168 0.803358 0.676263 0.631113 -187.634 0.899499 
10 2.305 0.887486 0.80201 0.673713 0.623792 -187.298 0.903223 
10 2.305 0.886564 0.800683 0.672116 0.637197 -187.125 0.906466 
10 2.305 0.88705 0.801297 0.673069 0.626427 -187.314 0.921449 
10 2.31 0.884318 0.797477 0.668466 0.669203 -186.854 0.944034 
10 2.31 0.885352 0.798676 0.669432 0.641877 -186.813 0.943022 
10 2.31 0.884528 0.797881 0.668509 0.670617 -186.812 0.925352 
10 2.315 0.881084 0.79204 0.660563 0.679514 -186.153 0.94942 
10 2.315 0.8812 0.792093 0.660347 0.672971 -186.077 0.947293 
10 2.315 0.881404 0.792648 0.661257 0.681422 -186.133 0.950382 
10 2.32 0.88057 0.791563 0.660368 0.696508 -186.032 0.976448 
10 2.32 0.88146 0.792983 0.662005 0.690129 -186.098 0.952559 
10 2.32 0.878206 0.788023 0.655832 0.723146 -185.587 0.996783 
10 2.325 0.878834 0.788963 0.656484 0.714569 -185.567 0.960006 
10 2.325 0.877106 0.785897 0.65205 0.713221 -185.147 0.969307 
10 2.325 0.875874 0.783984 0.649505 0.723805 -184.962 0.97831 
10 2.33 0.874954 0.782934 0.648538 0.746332 -184.884 0.98111 
10 2.33 0.87352 0.780853 0.645875 0.764612 -184.713 0.993898 
10 2.33 0.873472 0.780621 0.645337 0.75826 -184.494 1.01418 
10 2.335 0.871436 0.777817 0.641348 0.788722 -184.126 0.996663 
10 2.335 0.87339 0.779932 0.643656 0.733288 -184.308 0.999747 
10 2.335 0.87272 0.778891 0.642128 0.738808 -184.167 0.985624 
10 2.34 0.870906 0.7761 0.638095 0.753114 -183.798 1.00862 
10 2.34 0.869498 0.774619 0.637552 0.794529 -183.591 1.04606 
10 2.34 0.867858 0.772684 0.635552 0.833623 -183.584 1.03063 
10 2.345 0.865908 0.768829 0.629034 0.811625 -182.985 1.01919 
10 2.345 0.86791 0.771902 0.632879 0.794642 -183.243 1.01296 
10 2.345 0.86803 0.772494 0.634699 0.811011 -183.44 1.02357 
10 2.35 0.86339 0.765626 0.625582 0.858862 -182.559 1.05599 
10 2.35 0.864262 0.766736 0.626959 0.842 -182.643 1.05107 
10 2.35 0.862152 0.764256 0.624253 0.891466 -182.388 1.06251 
10 2.355 0.861266 0.762275 0.621334 0.870296 -182.12 1.07189 
10 2.355 0.86048 0.761499 0.620589 0.894811 -182.001 1.06972 
10 2.355 0.86279 0.763689 0.621592 0.818779 -182.132 1.04639 
10 2.36 0.857526 0.75758 0.616133 0.941929 -181.622 1.06996 
10 2.36 0.858894 0.758258 0.615256 0.871163 -181.565 1.04564 
10 2.36 0.860666 0.761715 0.620455 0.888522 -182.004 1.05468 
10 2.365 0.85635 0.755571 0.613584 0.940188 -181.309 1.11297 
10 2.365 0.85692 0.755596 0.612146 0.899966 -181.196 1.08955 
10 2.365 0.858536 0.75751 0.614063 0.863686 -181.6 1.02831 
10 2.37 0.853834 0.750854 0.605617 0.92075 -180.443 1.09313 
10 2.37 0.852864 0.750244 0.605985 0.964849 -180.636 1.09116 
10 2.37 0.854912 0.752816 0.60879 0.925801 -180.993 1.07099 
10 2.375 0.852966 0.748951 0.602232 0.901033 -180.196 1.0529 
10 2.375 0.85166 0.748308 0.603063 0.967732 -180.336 1.0976 
10 2.375 0.852766 0.750103 0.605572 0.963925 -180.448 1.09501 
10 2.38 0.847808 0.742357 0.595212 0.990706 -179.434 1.09697 
10 2.38 0.846678 0.741073 0.594102 1.01721 -179.311 1.11551 
10 2.38 0.848502 0.744283 0.598534 1.02215 -179.625 1.13108 
10 2.385 0.847336 0.741954 0.59521 1.00529 -179.361 1.11972 
10 2.385 0.845396 0.738985 0.591281 1.01849 -179.084 1.11749 
10 2.385 0.84662 0.741305 0.594656 1.02891 -179.405 1.11589 
10 2.39 0.84183 0.733472 0.584297 1.03743 -178.291 1.14633 
10 2.39 0.841188 0.732293 0.582234 1.0333 -178.131 1.14073 
10 2.39 0.844234 0.737296 0.589059 1.02784 -178.902 1.11917 
10 2.395 0.839548 0.730242 0.579337 1.06057 -177.696 1.12507 
10 2.395 0.839366 0.730128 0.580547 1.06858 -177.947 1.1644 
10 2.395 0.842598 0.734233 0.584148 1.01301 -178.417 1.11798 
10 2.4 0.835124 0.724242 0.57352 1.1171 -177.238 1.18496 
10 2.4 0.837962 0.727898 0.576615 1.07157 -177.696 1.12956 
10 2.4 0.835516 0.724619 0.572773 1.10549 -177.161 1.14912 
10 2.405 0.835396 0.723268 0.569704 1.05538 -176.782 1.12453 
10 2.405 0.835158 0.724114 0.572309 1.10709 -177.067 1.15125 
10 2.405 0.833946 0.722636 0.57143 1.12973 -177.105 1.1757 
10 2.41 0.828058 0.71438 0.561039 1.19088 -175.925 1.19246 
10 2.41 0.834524 0.722814 0.570443 1.09475 -176.824 1.15857 
10 2.41 0.830486 0.717309 0.563833 1.14531 -176.192 1.17135 
10 2.415 0.826242 0.711736 0.557506 1.20332 -175.479 1.20869 
10 2.415 0.822802 0.707732 0.553506 1.27243 -175.285 1.20056 
10 2.415 0.823868 0.70856 0.554407 1.23402 -175.379 1.19818 
10 2.42 0.824846 0.709358 0.554411 1.19779 -175.234 1.21043 
10 2.42 0.822534 0.706672 0.551704 1.24421 -175.125 1.19167 
10 2.42 0.82295 0.706651 0.551039 1.21506 -174.843 1.20222 
10 2.425 0.820004 0.702 0.544956 1.22035 -174.375 1.21072 
10 2.425 0.819618 0.702497 0.546517 1.26695 -174.505 1.21653 
10 2.425 0.819564 0.702454 0.546566 1.26882 -174.389 1.22791 
10 2.43 0.816398 0.696911 0.53832 1.25124 -173.67 1.18983 
10 2.43 0.815906 0.69681 0.538895 1.28013 -173.613 1.2088 
10 2.43 0.814824 0.69487 0.535905 1.27294 -173.426 1.20953 
10 2.435 0.811934 0.692077 0.533833 1.34866 -173.129 1.24305 
10 2.435 0.811374 0.690388 0.531494 1.31666 -173.016 1.25247 
10 2.435 0.815328 0.695154 0.535985 1.24822 -173.242 1.2127 
10 2.44 0.808494 0.686715 0.526504 1.35461 -172.244 1.24164 
10 2.44 0.811978 0.691596 0.532879 1.32326 -172.947 1.22852 
10 2.44 0.808018 0.686489 0.52724 1.37688 -172.245 1.26813 
10 2.445 0.808562 0.685861 0.52503 1.31242 -172.009 1.23949 
10 2.445 0.801056 0.677942 0.518795 1.48266 -171.453 1.29839 
10 2.445 0.805734 0.682104 0.521126 1.34546 -171.797 1.25851 
10 2.45 0.803726 0.679427 0.518262 1.36537 -171.467 1.25323 
10 2.45 0.801386 0.676143 0.513678 1.38462 -170.969 1.24161 
10 2.45 0.800386 0.675738 0.514234 1.43347 -170.944 1.26953 
10 2.455 0.797516 0.671821 0.510123 1.45781 -170.581 1.28035 
10 2.455 0.79983 0.674368 0.512222 1.411 -170.696 1.2723 
10 2.455 0.800876 0.674942 0.511485 1.36616 -170.716 1.24421 
10 2.46 0.79319 0.665674 0.502713 1.48469 -169.892 1.2858 
10 2.46 0.7973 0.670123 0.506055 1.39982 -169.97 1.25276 
10 2.46 0.791238 0.662747 0.499376 1.49142 -169.584 1.28926 
10 2.465 0.791766 0.663385 0.499127 1.48038 -169.447 1.26016 
10 2.465 0.791336 0.662455 0.498204 1.47029 -169.342 1.27936 
10 2.465 0.791542 0.662975 0.499387 1.47815 -169.376 1.29787 
10 2.47 0.785508 0.6558 0.491856 1.56993 -168.548 1.33024 
10 2.47 0.789796 0.660696 0.496268 1.49466 -168.852 1.30005 
10 2.47 0.79003 0.660833 0.496714 1.48526 -169.191 1.28107 
10 2.475 0.786878 0.656206 0.490687 1.49614 -168.247 1.30268 
10 2.475 0.78357 0.652169 0.486456 1.5429 -168.065 1.29912 
10 2.475 0.781298 0.649629 0.48432 1.58392 -167.69 1.31861 
10 2.48 0.77935 0.646449 0.479332 1.57512 -167.175 1.29732 
10 2.48 0.779634 0.647179 0.48162 1.58669 -167.859 1.2993 
10 2.48 0.778164 0.644911 0.478333 1.58756 -166.891 1.33688 
10 2.485 0.773 0.638885 0.472677 1.66421 -166.537 1.33319 
10 2.485 0.77487 0.641356 0.475073 1.64717 -166.66 1.34079 
10 2.485 0.774174 0.640404 0.47354 1.65226 -166.573 1.32334 
10 2.49 0.771728 0.637103 0.470289 1.66824 -166.19 1.32479 
10 2.49 0.776308 0.642492 0.475253 1.59991 -166.724 1.30976 
10 2.49 0.769768 0.633991 0.466205 1.66457 -165.769 1.35399 
10 2.495 0.768036 0.631007 0.462827 1.6484 -165.392 1.362 
10 2.495 0.769222 0.633363 0.465886 1.66976 -165.782 1.32635 
10 2.495 0.763672 0.627111 0.45949 1.76016 -165.233 1.33187 
10 2.5 0.761426 0.623423 0.455243 1.74612 -164.65 1.36353 
10 2.5 0.761996 0.624988 0.457447 1.77398 -164.817 1.35203 
10 2.5 0.766244 0.62924 0.461178 1.68441 -165.007 1.3583 
10 2.505 0.761266 0.622593 0.453403 1.71924 -164.386 1.3531 
10 2.505 0.758078 0.618317 0.448453 1.74189 -163.996 1.34468 
10 2.505 0.76079 0.622759 0.454924 1.75479 -164.442 1.3545 
10 2.51 0.7524 0.610987 0.440963 1.78809 -163.1 1.36379 
10 2.51 0.753506 0.613318 0.444439 1.81459 -163.271 1.38868 
10 2.51 0.752972 0.61316 0.444264 1.84036 -163.34 1.36127 
10 2.515 0.751314 0.609847 0.439522 1.80416 -162.909 1.34758 
10 2.515 0.748186 0.605995 0.435818 1.83748 -162.319 1.38289 
10 2.515 0.749434 0.608127 0.439026 1.84792 -162.756 1.38807 
10 2.52 0.745618 0.601911 0.430557 1.82399 -161.599 1.37826 
10 2.52 0.744912 0.601677 0.431079 1.85648 -161.697 1.40466 
10 2.52 0.75244 0.612741 0.444208 1.84821 -163.121 1.37296 
10 2.525 0.743652 0.600295 0.430121 1.87234 -161.556 1.3928 
10 2.525 0.740862 0.597344 0.42719 1.9195 -161.278 1.40313 
10 2.525 0.740294 0.596163 0.425805 1.90604 -161.315 1.39155 
10 2.53 0.73904 0.595171 0.425019 1.93642 -160.957 1.38545 
10 2.53 0.735168 0.588984 0.417046 1.91749 -160.145 1.39089 
10 2.53 0.737212 0.591624 0.420058 1.90288 -160.57 1.39322 
10 2.535 0.732152 0.585558 0.414116 1.95311 -159.842 1.39916 
10 2.535 0.732506 0.585929 0.414035 1.94728 -159.812 1.40612 
10 2.535 0.731466 0.584102 0.412235 1.93529 -159.78 1.38023 
10 2.54 0.726414 0.578205 0.406299 1.9893 -158.992 1.41954 
10 2.54 0.726466 0.578528 0.406547 1.99904 -158.939 1.37251 
10 2.54 0.727346 0.579413 0.408133 1.98351 -159.21 1.40907 
10 2.545 0.721728 0.572109 0.400058 2.01249 -158.18 1.42444 
10 2.545 0.723868 0.57478 0.402093 1.99586 -158.463 1.39842 
10 2.545 0.724216 0.575966 0.404541 2.02268 -158.787 1.40781 
10 2.55 0.718182 0.567637 0.394942 2.0334 -157.676 1.41602 
10 2.55 0.7195 0.568928 0.395718 2.00973 -157.632 1.40606 
10 2.55 0.716132 0.565405 0.393206 2.06116 -157.496 1.41792 
10 2.555 0.714222 0.56121 0.387018 1.99988 -156.694 1.40467 
10 2.555 0.717166 0.566677 0.394548 2.04894 -157.347 1.42897 
10 2.555 0.717802 0.56617 0.392293 1.99334 -157.307 1.39623 
10 2.56 0.70916 0.557229 0.384623 2.12193 -156.521 1.4034 
10 2.56 0.71143 0.559401 0.386917 2.08078 -156.483 1.42881 
10 2.56 0.711624 0.559826 0.387322 2.08663 -156.575 1.41178 
10 2.565 0.700502 0.54565 0.372575 2.14217 -154.864 1.43842 
10 2.565 0.704162 0.550052 0.376638 2.11336 -155.372 1.40685 
10 2.565 0.705344 0.551778 0.378867 2.11569 -155.625 1.41221 
10 2.57 0.700294 0.545193 0.372117 2.13157 -154.8 1.42956 
10 2.57 0.701114 0.54657 0.373145 2.14043 -154.788 1.40564 
10 2.57 0.700564 0.545811 0.372699 2.14089 -154.849 1.42608 
10 2.575 0.696576 0.540264 0.366584 2.13771 -154.448 1.38771 
10 2.575 0.6955 0.53907 0.365881 2.14949 -154.386 1.40188 
10 2.575 0.692604 0.535192 0.361895 2.15502 -153.653 1.43097 
10 2.58 0.694328 0.537264 0.363018 2.13846 -153.874 1.39408 
10 2.58 0.690868 0.533954 0.360521 2.19594 -153.583 1.40069 
10 2.58 0.689432 0.532067 0.358264 2.19962 -153.476 1.40187 
10 2.585 0.68969 0.532269 0.358926 2.18944 -153.451 1.40222 
10 2.585 0.686584 0.530158 0.358277 2.27313 -152.921 1.44106 
10 2.585 0.683854 0.525376 0.351821 2.23285 -152.425 1.43244 
10 2.59 0.680764 0.521891 0.349037 2.25683 -151.801 1.43622 
10 2.59 0.679028 0.519637 0.346894 2.26091 -151.807 1.41698 
10 2.59 0.685274 0.526003 0.35236 2.17769 -152.498 1.411 
10 2.595 0.676872 0.516113 0.342724 2.23342 -151.277 1.41528 
10 2.595 0.676686 0.517088 0.3447 2.28069 -151.285 1.45058 
10 2.595 0.678988 0.518947 0.344832 2.23208 -151.599 1.40558 
10 2.6 0.672632 0.511376 0.337822 2.26701 -150.485 1.42157 
10 2.6 0.674666 0.513645 0.339356 2.24889 -150.798 1.38786 
10 2.6 0.670494 0.508411 0.334305 2.26341 -150.535 1.37929 
10 2.605 0.666926 0.504696 0.331626 2.29964 -150.025 1.38883 
10 2.605 0.664866 0.502514 0.329961 2.32119 -149.983 1.396 
10 2.605 0.669634 0.506852 0.332717 2.24347 -150.176 1.39424 
10 2.61 0.66509 0.501352 0.326963 2.2608 -149.523 1.37437 
10 2.61 0.663224 0.49975 0.326768 2.29442 -149.365 1.40437 
10 2.61 0.659472 0.495027 0.321066 2.30358 -148.73 1.3735 
10 2.615 0.65877 0.494182 0.321095 2.30225 -148.678 1.41273 
10 2.615 0.66011 0.495441 0.321596 2.28281 -148.69 1.40027 
10 2.615 0.661166 0.497347 0.324158 2.30235 -148.816 1.41641 
10 2.62 0.654858 0.490121 0.317289 2.33901 -147.921 1.41393 
10 2.62 0.657114 0.492309 0.319891 2.30955 -148.245 1.42973 
10 2.62 0.654238 0.489539 0.316458 2.34778 -147.816 1.38968 
10 2.625 0.651988 0.485842 0.312897 2.31442 -147.382 1.40615 
10 2.625 0.653498 0.487747 0.314453 2.31189 -147.613 1.39624 
10 2.625 0.653958 0.488894 0.31583 2.33267 -147.574 1.39247 
10 2.63 0.638284 0.471968 0.301385 2.45479 -146.001 1.42211 
10 2.63 0.643438 0.476924 0.305103 2.39207 -146.477 1.3928 
10 2.63 0.646058 0.479811 0.307408 2.37339 -146.57 1.39987 
10 2.635 0.638452 0.471384 0.300028 2.41986 -145.672 1.3984 
10 2.635 0.639532 0.472491 0.300624 2.40946 -145.861 1.38587 
10 2.635 0.640202 0.471615 0.29907 2.34369 -145.894 1.38451 
10 2.64 0.633446 0.464333 0.292482 2.38936 -145.013 1.38891 
10 2.64 0.63228 0.463963 0.292964 2.43124 -144.868 1.40269 
10 2.64 0.636732 0.468523 0.296889 2.38997 -145.478 1.3866 
10 2.645 0.625354 0.455017 0.283692 2.41775 -143.959 1.3609 
10 2.645 0.630748 0.462194 0.291276 2.43294 -144.792 1.38336 
10 2.645 0.625554 0.45566 0.28477 2.4326 -143.998 1.35928 
10 2.65 0.626698 0.457742 0.287409 2.45252 -143.703 1.4158 
10 2.65 0.628964 0.458708 0.28637 2.38158 -143.857 1.3719 
10 2.65 0.625234 0.455075 0.28396 2.42102 -143.614 1.37609 
10 2.655 0.62424 0.452923 0.281081 2.3822 -143.104 1.3698 
10 2.655 0.619008 0.449611 0.280482 2.50244 -143.074 1.39934 
10 2.655 0.621996 0.451569 0.280757 2.43652 -143.216 1.34919 
10 2.66 0.615142 0.443702 0.273824 2.45496 -142.344 1.35901 
10 2.66 0.61773 0.446746 0.276276 2.44946 -142.458 1.36462 
10 2.66 0.613722 0.441414 0.270571 2.43456 -141.894 1.3349 
10 2.665 0.609156 0.437365 0.26908 2.48756 -141.539 1.37711 
10 2.665 0.609158 0.436118 0.265969 2.44069 -141.343 1.33073 
10 2.665 0.6129 0.440814 0.270763 2.44531 -141.705 1.36256 
10 2.67 0.607106 0.434632 0.266173 2.47393 -140.887 1.38513 
10 2.67 0.604084 0.431481 0.26287 2.493 -141.221 1.34495 
10 2.67 0.602608 0.429966 0.262337 2.50299 -140.494 1.39117 
10 2.675 0.600224 0.427289 0.259493 2.50543 -140.454 1.36628 
10 2.675 0.608154 0.434995 0.265039 2.43527 -140.962 1.35238 
10 2.675 0.600734 0.426929 0.258643 2.46907 -140.097 1.3687 
10 2.68 0.597046 0.422207 0.252964 2.45311 -139.183 1.33647 
10 2.68 0.5948 0.419953 0.251735 2.46889 -139.414 1.33249 
10 2.68 0.59762 0.423834 0.255593 2.48822 -139.45 1.35364 
10 2.685 0.589254 0.414631 0.247602 2.51064 -138.681 1.336 
10 2.685 0.595166 0.420257 0.251381 2.45937 -139.343 1.30382 
10 2.685 0.594168 0.419769 0.252188 2.4854 -139.138 1.3468 
10 2.69 0.585548 0.409604 0.24293 2.48095 -138.204 1.33569 
10 2.69 0.58573 0.410608 0.244315 2.51034 -138.262 1.31086 
10 2.69 0.588716 0.413716 0.246131 2.49552 -138.334 1.31844 
10 2.695 0.581448 0.406012 0.240811 2.52062 -137.475 1.33711 
10 2.695 0.58393 0.40921 0.243548 2.53194 -138.117 1.32401 
10 2.695 0.5857 0.409943 0.242828 2.48232 -137.816 1.30587 
10 2.7 0.57567 0.398389 0.232467 2.48122 -136.49 1.29419 
10 2.7 0.570978 0.394541 0.230235 2.53795 -136.236 1.29663 
10 2.7 0.579556 0.403436 0.237632 2.5019 -137.136 1.31069 
10 2.705 0.573242 0.397198 0.233252 2.53575 -136.352 1.3275 
10 2.705 0.574914 0.398366 0.2334 2.50794 -136.601 1.30508 
10 2.705 0.575018 0.399072 0.234961 2.52961 -136.55 1.34368 
10 2.71 0.574446 0.39763 0.23259 2.49601 -136.238 1.3169 
10 2.71 0.572494 0.395678 0.23085 2.5066 -135.966 1.30742 
10 2.71 0.571348 0.394053 0.229317 2.495 -135.838 1.29901 
10 2.715 0.56482 0.387373 0.223835 2.51754 -135.208 1.27719 
10 2.715 0.56671 0.38839 0.223836 2.47623 -135 1.28377 
10 2.715 0.565712 0.388396 0.224417 2.51809 -134.957 1.28569 
10 2.72 0.558018 0.379014 0.216247 2.4864 -134.159 1.28652 
10 2.72 0.55926 0.381679 0.219424 2.53335 -134.479 1.2951 
10 2.72 0.557564 0.378837 0.216847 2.49852 -133.945 1.3135 
10 2.725 0.556026 0.375904 0.212799 2.44915 -133.643 1.25213 
10 2.725 0.559246 0.37974 0.216142 2.45812 -134.059 1.2379 
10 2.725 0.551844 0.372895 0.211395 2.50873 -133.483 1.25794 
10 2.73 0.551762 0.373045 0.211827 2.51295 -133.404 1.2519 
10 2.73 0.553656 0.374585 0.212284 2.49269 -133.351 1.25668 
10 2.73 0.552078 0.372556 0.210195 2.48227 -132.887 1.24594 
10 2.735 0.542406 0.36265 0.202699 2.50258 -132.178 1.23769 
10 2.735 0.54855 0.367379 0.205142 2.43043 -132.285 1.23229 
10 2.735 0.543862 0.363694 0.203262 2.48293 -132.012 1.2388 
10 2.74 0.54183 0.362285 0.202372 2.50749 -131.782 1.25226 
10 2.74 0.538334 0.358031 0.198536 2.49007 -131.657 1.21601 
10 2.74 0.54369 0.364451 0.204092 2.51284 -131.974 1.26179 
10 2.745 0.538982 0.359179 0.200261 2.50191 -131.429 1.24919 
