size temperature err_m err_ms
32 2.303 0.00513686 0.506246
32 2.304 0.00555599 0.501423
32 2.305 0.00561088 0.484751
32 2.306 0.005039 0.467885
32 2.307 0.00523553 0.488562
32 2.308 0.00546299 0.476376
32 2.309 0.00517064 0.487247
32 2.31 0.00525274 0.442033
32 2.311 0.00508602 0.494702
32 2.312 0.00525851 0.423241
32 2.313 0.00497391 0.430138
32 2.314 0.00520449 0.451797
32 2.315 0.00524824 0.451181
32 2.316 0.00531184 0.41285
32 2.317 0.00492431 0.425437
32 2.318 0.00537077 0.404976
32 2.319 0.00582461 0.421496
32 2.32 0.00523536 0.412398
32 2.321 0.00554614 0.391754
32 2.322 0.00510143 0.431491
32 2.323 0.00579506 0.38373
32 2.324 0.00560043 0.40488
32 2.325 0.00518427 0.372537
32 2.326 0.00525029 0.392547
32 2.327 0.00518878 0.401624
32 2.328 0.00536408 0.377193
32 2.329 0.00523556 0.459055
32 2.33 0.00526354 0.405256
32 2.331 0.00642675 0.54928
32 2.332 0.00503917 0.418957
32 2.333 0.00661138 0.620434
32 2.334 0.00569669 0.369905
32 2.335 0.00514091 0.372909
32 2.336 0.00524189 0.391405
32 2.337 0.00559438 0.35047
32 2.338 0.00578914 0.394326
32 2.339 0.00595431 0.381097
32 2.34 0.00489412 0.339915
32 2.341 0.00513218 0.398479
32 2.342 0.00508355 0.33686
32 2.343 0.00517997 0.352761
32 2.344 0.00495793 0.323685
32 2.345 0.0052638 0.361022
32 2.346 0.00507466 0.338885
32 2.347 0.00521668 0.363657
32 2.348 0.00577666 0.395446
32 2.349 0.00530353 0.342295
32 2.35 0.00486621 0.357517
32 2.351 0.00497996 0.331337
32 2.352 0.00582342 0.370207
32 2.353 0.00492871 0.366412
32 2.354 0.00534799 0.362488
32 2.355 0.00495985 0.339579
32 2.356 0.00608495 0.464288
32 2.357 0.00484495 0.366176
32 2.358 0.00503662 0.33448
32 2.359 0.00610937 0.538068
32 2.36 0.00532114 0.341964
32 2.361 0.00546177 0.370362
32 2.362 0.00575711 0.454936
32 2.363 0.00474144 0.337697
32 2.364 0.00449167 0.354686
32 2.365 0.00495451 0.332476
32 2.366 0.00479325 0.366851
32 2.367 0.00452472 0.36559
32 2.368 0.00464368 0.380334
32 2.369 0.00477513 0.352891
32 2.37 0.00443799 0.359176
32 2.371 0.00465564 0.328533
