size temperature err_m err_ms
32 2.409 0.00772139 0.436915
32 2.41 0.0084628 0.520048
32 2.411 0.00839576 0.475043
32 2.412 0.00768587 0.391688
32 2.413 0.00908138 0.516539
32 2.414 0.00883679 0.48115
32 2.415 0.00760358 0.433425
32 2.416 0.00713878 0.443352
32 2.417 0.00835788 0.493516
32 2.418 0.00811143 0.452215
32 2.419 0.00766372 0.461878
32 2.42 0.00828375 0.482258
32 2.421 0.0076522 0.445858
32 2.422 0.00765766 0.494831
32 2.423 0.00765161 0.451282
32 2.424 0.00774451 0.462342
32 2.425 0.00699657 0.38243
32 2.426 0.00706535 0.48573
32 2.427 0.00676154 0.39858
32 2.428 0.0076054 0.494177
32 2.429 0.00749278 0.47643
32 2.43 0.00756589 0.475435
32 2.431 0.00748954 0.458167
32 2.432 0.00656358 0.333413
32 2.433 0.00724863 0.480389
32 2.434 0.00672923 0.41922
32 2.435 0.0071193 0.423459
32 2.436 0.00750452 0.477227
32 2.437 0.00677628 0.408637
32 2.438 0.00697705 0.40301
32 2.439 0.00668533 0.386441
32 2.44 0.00691636 0.423238
32 2.441 0.00653584 0.424045
32 2.442 0.00670653 0.405111
32 2.443 0.00668451 0.416461
32 2.444 0.00657407 0.407716
32 2.445 0.00717147 0.433193
32 2.446 0.00608307 0.315719
32 2.447 0.00614318 0.424223
32 2.448 0.0063566 0.46023
32 2.449 0.00601702 0.366513
32 2.45 0.00636967 0.490826
32 2.451 0.00628281 0.408204
32 2.452 0.00588897 0.389365
32 2.453 0.00652474 0.426927
32 2.454 0.00622627 0.432372
32 2.455 0.00594617 0.359375
32 2.456 0.00529324 0.352685
32 2.457 0.00583751 0.378575
32 2.458 0.00573303 0.418476
32 2.459 0.00591393 0.346049
32 2.46 0.00590241 0.424168
32 2.461 0.00487175 0.359951
32 2.462 0.00633029 0.35893
32 2.463 0.00585465 0.359137
32 2.464 0.00547279 0.382207
32 2.465 0.00537898 0.448702
32 2.466 0.00524968 0.343748
32 2.467 0.00487573 0.333385
32 2.468 0.00548659 0.313482
32 2.469 0.0052946 0.372627
32 2.47 0.00533518 0.359663
32 2.471 0.00559066 0.379915
32 2.472 0.00535288 0.343569
32 2.473 0.00607205 0.400269
32 2.474 0.00452298 0.287508
32 2.475 0.00518864 0.292744
32 2.476 0.00533655 0.38674
32 2.477 0.00589548 0.346126
32 2.478 0.0056138 0.419139
32 2.479 0.0046804 0.254476
32 2.48 0.00508201 0.356103
32 2.481 0.00495432 0.31157
32 2.482 0.00495309 0.32999
32 2.483 0.00516736 0.319181
32 2.484 0.00547666 0.354524
32 2.485 0.00532553 0.382663
32 2.486 0.00453321 0.309018
32 2.487 0.00503408 0.328544
32 2.488 0.00508058 0.327295
32 2.489 0.00558843 0.34258
32 2.49 0.0053167 0.348621
32 2.491 0.00471865 0.288472
32 2.492 0.00450234 0.278175
32 2.493 0.00442704 0.291469
32 2.494 0.00404006 0.310121
32 2.495 0.00517176 0.346905
32 2.496 0.00447798 0.268431
32 2.497 0.00466483 0.291945
32 2.498 0.0044636 0.282178
32 2.499 0.00428505 0.268692
48 2.2 0.00310046 0.378082
48 2.201 0.00749004 3.58872
48 2.202 0.00264586 0.472404
48 2.203 0.0115118 6.02727
48 2.204 0.00390002 0.784432
48 2.205 0.00427006 1.58692
48 2.206 0.00905216 4.6243
48 2.207 0.00405579 1.25662
48 2.208 0.00560171 2.63207
48 2.209 0.0057018 2.06511
48 2.21 0.00824361 3.78983
48 2.211 0.00260763 0.449768
48 2.212 0.0038284 0.980154
48 2.213 0.00363952 0.886446
48 2.214 0.00408286 1.05792
48 2.215 0.00575753 1.97812
48 2.216 0.0395279 2.8187
48 2.217 0.00938067 3.63837
48 2.218 0.00420303 0.638681
48 2.219 0.00291695 0.645894
48 2.22 0.00416423 0.831798
48 2.221 0.00712284 2.53647
48 2.222 0.00446911 0.872933
48 2.223 0.00491975 1.2766
48 2.224 0.011401 5.55811
48 2.225 0.00785194 3.01269
48 2.226 0.0142504 7.6412
48 2.227 0.00451253 0.659474
48 2.228 0.0159141 8.04962
48 2.229 0.00485408 0.867751
48 2.23 0.00833394 1.41992
48 2.231 0.00576035 1.73671
48 2.232 0.00771991 2.0582
48 2.233 0.0161793 9.08013
48 2.234 0.0084556 3.22175
48 2.235 0.00910909 1.97359
48 2.236 0.0126799 4.38272
48 2.237 0.0169414 8.51525
48 2.238 0.0146781 6.80868
48 2.239 0.0117474 4.48818
48 2.24 0.0122442 5.67232
48 2.241 0.016568 8.16521
48 2.242 0.0124028 3.76895
48 2.243 0.0133775 5.75061
48 2.244 0.0124322 5.14264
48 2.245 0.0109053 4.0177
48 2.246 0.0089972 2.88317
48 2.247 0.0146636 5.64943
48 2.248 0.0154323 5.90362
48 2.249 0.018273 8.80847
48 2.25 0.0160995 6.42971
48 2.251 0.0135456 4.80637
48 2.252 0.0136638 4.72434
48 2.253 0.00972203 2.98356
48 2.254 0.00956708 2.94618
48 2.255 0.0148178 4.95135
48 2.256 0.0140541 4.97913
48 2.257 0.00990169 3.08926
48 2.258 0.0191539 6.69937
48 2.259 0.0105723 3.71511
48 2.26 0.00894773 2.97313
48 2.261 0.0120902 3.35031
48 2.262 0.0221288 7.50342
48 2.263 0.0167284 4.94363
48 2.264 0.0284494 9.71463
48 2.265 0.0148328 4.93432
48 2.266 0.0132277 4.72909
48 2.267 0.0102507 2.61581
48 2.268 0.0176237 6.25017
48 2.269 0.0150437 4.67438
48 2.27 0.0133599 3.83116
48 2.271 0.0144207 4.70998
48 2.272 0.0286556 9.08479
48 2.273 0.0185489 5.39353
48 2.274 0.0143941 4.1579
48 2.275 0.0131968 4.04883
48 2.276 0.0126915 3.91987
48 2.277 0.0159929 4.38056
48 2.278 0.0290156 7.32219
48 2.279 0.0340221 9.4236
48 2.28 0.0167134 5.31678
48 2.281 0.0199155 5.3426
48 2.282 0.018821 6.09095
48 2.283 0.0166457 5.59658
48 2.284 0.0171363 4.06477
48 2.285 0.0196413 4.49876
48 2.286 0.0241622 6.06906
48 2.287 0.0181058 4.81898
48 2.288 0.021399 4.46714
48 2.289 0.0179907 3.82114
48 2.29 0.0238287 6.24493
48 2.291 0.0184063 4.92992
