size temperature err_m err_ms
16 2.436 0.00248424 0.0416781
16 2.437 0.00244317 0.0416872
16 2.438 0.00244306 0.0407817
16 2.439 0.00244328 0.0410308
16 2.44 0.00245617 0.0408336
16 2.441 0.00244575 0.0411253
16 2.442 0.00242527 0.0406723
16 2.443 0.00242361 0.0402305
16 2.444 0.00242255 0.039915
16 2.445 0.00241899 0.0399193
16 2.446 0.00247445 0.0405654
16 2.447 0.00241881 0.0393839
16 2.448 0.00243919 0.0396269
16 2.449 0.00241406 0.0393862
16 2.45 0.00238346 0.0396113
16 2.451 0.00240837 0.0388639
16 2.452 0.00238518 0.0388645
16 2.453 0.00241463 0.0384208
16 2.454 0.0023875 0.0381706
16 2.455 0.00242033 0.0381973
16 2.456 0.00238348 0.038379
16 2.457 0.0024019 0.0373473
16 2.458 0.00239508 0.0374598
16 2.459 0.00237083 0.0375182
16 2.46 0.00238973 0.0374673
16 2.461 0.00237402 0.0372279
16 2.462 0.00236127 0.0371164
16 2.463 0.00232035 0.0361135
16 2.464 0.00236925 0.0371749
16 2.465 0.00233062 0.0368437
16 2.466 0.00236237 0.0372607
16 2.467 0.00233904 0.0362153
16 2.468 0.00235012 0.0371579
16 2.469 0.00233129 0.0359144
16 2.47 0.00234022 0.0361689
16 2.471 0.00233064 0.0365446
16 2.472 0.00232594 0.0359376
16 2.473 0.00230533 0.0358124
16 2.474 0.00234186 0.036264
16 2.475 0.00228916 0.0348931
16 2.476 0.00230488 0.0358554
16 2.477 0.00232308 0.0360564
16 2.478 0.00230735 0.0353691
16 2.479 0.00230271 0.0357109
16 2.48 0.00226276 0.035336
16 2.481 0.00230678 0.0355114
16 2.482 0.0022541 0.0353609
16 2.483 0.00227225 0.0350795
16 2.484 0.00227349 0.0350664
16 2.485 0.00229996 0.0354592
16 2.486 0.00226932 0.034941
16 2.487 0.0022588 0.0346678
16 2.488 0.0022622 0.0344727
16 2.489 0.00227936 0.0348983
16 2.49 0.0022095 0.0341138
16 2.491 0.00224794 0.0343418
16 2.492 0.00225235 0.0343732
16 2.493 0.0022144 0.0340093
16 2.494 0.00223333 0.0345567
16 2.495 0.00222673 0.034597
16 2.496 0.00217961 0.0341323
16 2.497 0.00223462 0.0345215
16 2.498 0.00220468 0.0344766
16 2.499 0.0022159 0.0347227
32 2.2 0.00118762 0.17386
32 2.201 0.00131675 0.245878
32 2.202 0.0012614 0.22966
32 2.203 0.00120478 0.201178
32 2.204 0.00137611 0.235844
32 2.205 0.00158981 0.202571
32 2.206 0.0014194 0.237095
32 2.207 0.00147557 0.27818
32 2.208 0.0013642 0.237986
32 2.209 0.0014757 0.278936
32 2.21 0.00155612 0.306047
32 2.211 0.00151259 0.27616
32 2.212 0.00140716 0.260095
32 2.213 0.00159332 0.30683
32 2.214 0.00166939 0.334778
32 2.215 0.00203879 0.304825
32 2.216 0.00152251 0.231692
32 2.217 0.00158059 0.268244
32 2.218 0.0018037 0.262159
32 2.219 0.00156872 0.285674
32 2.22 0.00169452 0.31569
32 2.221 0.00177568 0.339649
32 2.222 0.00171971 0.318413
32 2.223 0.00178057 0.315862
32 2.224 0.00145868 0.229212
32 2.225 0.00180043 0.35138
32 2.226 0.00176725 0.3216
32 2.227 0.00167413 0.314201
32 2.228 0.00180823 0.332578
32 2.229 0.00177251 0.319443
32 2.23 0.00208149 0.32506
32 2.231 0.0020367 0.377338
32 2.232 0.00194256 0.339551
32 2.233 0.00173174 0.308356
32 2.234 0.00221121 0.364238
32 2.235 0.00215763 0.387422
32 2.236 0.00181009 0.34129
32 2.237 0.0020781 0.382935
32 2.238 0.00207635 0.381139
32 2.239 0.00195024 0.354829
32 2.24 0.00190297 0.317905
32 2.241 0.00190001 0.339484
32 2.242 0.00215291 0.386062
32 2.243 0.0022088 0.395051
32 2.244 0.00228026 0.407298
32 2.245 0.00213464 0.377008
32 2.246 0.00375111 0.669999
32 2.247 0.00247334 0.384968
32 2.248 0.00218594 0.37129
32 2.249 0.00203766 0.332238
32 2.25 0.00228896 0.398557
32 2.251 0.00232424 0.410729
32 2.252 0.0022285 0.395943
32 2.253 0.00233124 0.412464
32 2.254 0.00236104 0.378035
32 2.255 0.00222597 0.375068
32 2.256 0.00229787 0.372933
32 2.257 0.00242979 0.416879
32 2.258 0.00245137 0.432965
32 2.259 0.00262456 0.448695
32 2.26 0.00247996 0.430255
32 2.261 0.00318419 0.461948
32 2.262 0.00257838 0.413894
32 2.263 0.00263927 0.428609
32 2.264 0.00245958 0.410061
32 2.265 0.00261079 0.418459
32 2.266 0.00262516 0.431696
32 2.267 0.00241276 0.378087
32 2.268 0.00264919 0.427189
32 2.269 0.00268371 0.416977
32 2.27 0.00270224 0.396698
32 2.271 0.00272338 0.423209
32 2.272 0.00281698 0.422364
32 2.273 0.00279272 0.445457
32 2.274 0.00294167 0.418967
32 2.275 0.00266364 0.403305
32 2.276 0.00462331 0.885079
32 2.277 0.00274229 0.424109
32 2.278 0.00283574 0.435106
32 2.279 0.00299811 0.426021
32 2.28 0.00290518 0.421747
32 2.281 0.00312945 0.399832
32 2.282 0.00307078 0.435897
32 2.283 0.00298936 0.407558
32 2.284 0.00312823 0.410605
32 2.285 0.00303882 0.422515
32 2.286 0.00288408 0.389452
32 2.287 0.00309989 0.42511
32 2.288 0.00302262 0.415779
32 2.289 0.00308704 0.388633
32 2.29 0.0031025 0.402253
32 2.291 0.00302792 0.403593
32 2.292 0.00306983 0.413764
32 2.293 0.0032112 0.397079
32 2.294 0.00339872 0.389315
32 2.295 0.00296859 0.394603
32 2.296 0.00301205 0.402666
32 2.297 0.0048771 0.901194
32 2.298 0.0034364 0.382039
32 2.299 0.00330513 0.37778
32 2.3 0.00315221 0.391528
32 2.301 0.00408294 0.455793
32 2.302 0.00360729 0.398286
32 2.303 0.00314681 0.375784
32 2.304 0.00342707 0.370175
32 2.305 0.00319146 0.379096
32 2.306 0.00458193 0.698983
32 2.307 0.0035689 0.357169
32 2.308 0.00352428 0.364567
32 2.309 0.00353662 0.356246
32 2.31 0.00322848 0.355877
32 2.311 0.00346113 0.341342
32 2.312 0.00317903 0.35545
32 2.313 0.0035443 0.337927
32 2.314 0.00433298 0.5051
32 2.315 0.00352565 0.331968
32 2.316 0.00339856 0.339984
32 2.317 0.00381647 0.348939
32 2.318 0.00322257 0.352998
32 2.319 0.00337154 0.31661
32 2.32 0.00342125 0.31243
32 2.321 0.00384673 0.348482
32 2.322 0.00448894 0.525158
32 2.323 0.00379875 0.33333
32 2.324 0.00325618 0.325872
32 2.325 0.00331265 0.318051
32 2.326 0.00320885 0.328802
32 2.327 0.00343105 0.306379
32 2.328 0.00345782 0.306213
32 2.329 0.00377477 0.287864
32 2.33 0.00364852 0.295245
32 2.331 0.00347989 0.284111
32 2.332 0.00368547 0.291225
32 2.333 0.00328686 0.2951
32 2.334 0.00388205 0.321876
32 2.335 0.00326249 0.292934
32 2.336 0.0040547 0.377613
32 2.337 0.00332929 0.285529
32 2.338 0.00335211 0.284716
32 2.339 0.0032931 0.288631
32 2.34 0.00385773 0.301237
32 2.341 0.00332355 0.27275
32 2.342 0.0032543 0.276787
32 2.343 0.00330798 0.262325
32 2.344 0.00391119 0.297103
32 2.345 0.00360881 0.246765
32 2.346 0.00354201 0.240406
32 2.347 0.00375421 0.270011
32 2.348 0.00316439 0.279911
32 2.349 0.00333306 0.256947
32 2.35 0.00380755 0.267372
32 2.351 0.00419751 0.395494
32 2.352 0.00321337 0.235182
32 2.353 0.00376101 0.249891
32 2.354 0.00335371 0.225305
32 2.355 0.00316531 0.26281
32 2.356 0.00407468 0.335029
32 2.357 0.00339341 0.217591
32 2.358 0.00370066 0.228412
32 2.359 0.00401771 0.327829
32 2.36 0.00323244 0.220265
32 2.361 0.00332655 0.220549
32 2.362 0.00318471 0.230144
32 2.363 0.00339094 0.211139
32 2.364 0.0035097 0.214333
32 2.365 0.00372848 0.251952
32 2.366 0.0031742 0.212353
32 2.367 0.00303669 0.216876
32 2.368 0.00365303 0.232588
32 2.369 0.00303491 0.241829
32 2.37 0.00341398 0.202725
32 2.371 0.00330569 0.199086
32 2.372 0.00352493 0.219197
32 2.373 0.00304731 0.235951
32 2.374 0.00316856 0.197855
32 2.375 0.00342964 0.20593
32 2.376 0.00329355 0.192889
32 2.377 0.00346722 0.207251
32 2.378 0.00327334 0.197643
32 2.379 0.00321574 0.199151
32 2.38 0.00294539 0.224904
32 2.381 0.00331071 0.201008
32 2.382 0.00311705 0.192116
32 2.383 0.00322505 0.186963
32 2.384 0.00306998 0.199182
32 2.385 0.0030008 0.207826
32 2.386 0.00310822 0.18808
32 2.387 0.00322839 0.201192
32 2.388 0.00350059 0.224204
32 2.389 0.00290718 0.20919
32 2.39 0.00290623 0.19837
32 2.391 0.00289978 0.193204
32 2.392 0.00309406 0.185333
32 2.393 0.00306166 0.188335
32 2.394 0.00360785 0.294809
32 2.395 0.00311709 0.183991
32 2.396 0.00318085 0.187395
32 2.397 0.00328571 0.208255
32 2.398 0.00273464 0.206838
32 2.399 0.00366693 0.328222
32 2.4 0.00272337 0.205308
32 2.401 0.00309185 0.176824
32 2.402 0.00272978 0.190929
32 2.403 0.00336383 0.225301
32 2.404 0.00268662 0.181201
32 2.405 0.00348451 0.269765
32 2.406 0.00259916 0.206193
32 2.407 0.00300428 0.18491
32 2.408 0.00312341 0.18519
32 2.409 0.00258372 0.192228
32 2.41 0.00280281 0.178056
32 2.411 0.00305587 0.178726
32 2.412 0.00296728 0.177282
32 2.413 0.0025647 0.189304
32 2.414 0.00258031 0.181411
32 2.415 0.00269868 0.182051
32 2.416 0.00340955 0.269735
32 2.417 0.00252302 0.18774
32 2.418 0.00274681 0.163835
32 2.419 0.00250261 0.168656
32 2.42 0.00247161 0.18411
32 2.421 0.00269093 0.163687
32 2.422 0.00273617 0.171638
32 2.423 0.00246578 0.180022
32 2.424 0.00268524 0.163565
32 2.425 0.00257426 0.163481
32 2.426 0.00275364 0.160975
32 2.427 0.00249879 0.168405
32 2.428 0.00272854 0.165326
32 2.429 0.00250995 0.170525
32 2.43 0.00236776 0.170996
32 2.431 0.00269817 0.166767
32 2.432 0.00283674 0.176723
32 2.433 0.00244267 0.175404
32 2.434 0.0024029 0.166509
32 2.435 0.00237091 0.173218
32 2.436 0.00280249 0.181432
32 2.437 0.00263903 0.160904
32 2.438 0.00370218 0.437979
32 2.439 0.00251673 0.162329
32 2.44 0.00227525 0.170431
32 2.441 0.00274686 0.171518
32 2.442 0.00231647 0.161988
32 2.443 0.00259949 0.165929
32 2.444 0.00235493 0.158621
32 2.445 0.0023181 0.15237
32 2.446 0.00293344 0.242947
32 2.447 0.00323336 0.304987
32 2.448 0.00212305 0.163839
32 2.449 0.00244325 0.152433
32 2.45 0.00241647 0.149613
32 2.451 0.00243094 0.15094
32 2.452 0.00213914 0.165772
32 2.453 0.00277042 0.182732
32 2.454 0.00240101 0.153219
32 2.455 0.00215402 0.163696
32 2.456 0.00212362 0.15781
32 2.457 0.00259944 0.160074
32 2.458 0.00226762 0.138714
32 2.459 0.00224552 0.137166
32 2.46 0.00252692 0.156533
32 2.461 0.00221831 0.148421
32 2.462 0.00201022 0.157041
32 2.463 0.00227982 0.143355
32 2.464 0.00204787 0.157284
32 2.465 0.00229605 0.137017
32 2.466 0.00216782 0.137395
32 2.467 0.00220757 0.140248
32 2.468 0.00219173 0.137215
32 2.469 0.00205172 0.13039
32 2.47 0.00200331 0.141531
32 2.471 0.001967 0.146328
32 2.472 0.0025818 0.191586
32 2.473 0.0019234 0.142359
32 2.474 0.00192567 0.142514
32 2.475 0.0022858 0.129735
32 2.476 0.00197203 0.135779
32 2.477 0.00275494 0.223759
