size temperature m m2 m4 mag_sus 
10 1.98 0.98488 0.97048 0.94365 0.0248134 
10 1.98 0.984604 0.969945 0.942631 0.0252365 
10 1.985 0.98481 0.970364 0.943493 0.0258753 
10 1.985 0.984212 0.969219 0.941328 0.027479 
10 1.985 0.9839 0.968607 0.940198 0.0275783 
10 1.99 0.98411 0.969002 0.940913 0.0266225 
10 1.99 0.984128 0.969028 0.940932 0.0261306 
10 1.99 0.983798 0.968407 0.939819 0.0275586 
10 1.995 0.983682 0.968186 0.93942 0.0278698 
10 1.995 0.98382 0.968451 0.939907 0.0275112 
10 1.995 0.984002 0.968789 0.940489 0.0264994 
10 2 0.984232 0.969218 0.941244 0.0252845 
10 2 0.983262 0.967361 0.937831 0.02783 
10 2 0.983122 0.967072 0.937234 0.0271587 
10 2.005 0.983778 0.968365 0.939729 0.0272402 
10 2.005 0.982864 0.966641 0.936626 0.0309046 
10 2.005 0.982694 0.966285 0.935881 0.0297767 
10 2.01 0.982912 0.9667 0.93664 0.0290587 
10 2.01 0.982316 0.965574 0.934621 0.0313192 
10 2.01 0.982794 0.966484 0.93627 0.0298265 
10 2.015 0.982634 0.966171 0.935672 0.0298433 
10 2.015 0.982472 0.965842 0.935015 0.0293225 
10 2.015 0.98287 0.966625 0.936528 0.029354 
10 2.02 0.982566 0.96603 0.935378 0.0294107 
10 2.02 0.982344 0.965595 0.934554 0.0294627 
10 2.02 0.98238 0.965679 0.934749 0.0301037 
10 2.025 0.982066 0.965076 0.933626 0.0307206 
10 2.025 0.982394 0.965726 0.934903 0.0310355 
10 2.025 0.981864 0.964682 0.932896 0.0308842 
10 2.03 0.982066 0.965054 0.93353 0.0295848 
10 2.03 0.98173 0.964397 0.932267 0.0297383 
10 2.03 0.981596 0.964175 0.931963 0.0317445 
10 2.035 0.981348 0.963677 0.93098 0.0311127 
10 2.035 0.981256 0.96352 0.930763 0.0322842 
10 2.035 0.981652 0.964264 0.932076 0.0306551 
10 2.04 0.981402 0.963793 0.931236 0.0315409 
10 2.04 0.98047 0.962054 0.928182 0.0359323 
10 2.04 0.980994 0.963062 0.930056 0.0349614 
10 2.045 0.980424 0.961993 0.928101 0.0372411 
10 2.045 0.980624 0.962339 0.92867 0.035001 
10 2.045 0.980246 0.961589 0.927199 0.0345418 
10 2.05 0.980714 0.962446 0.928661 0.0315049 
10 2.05 0.981078 0.963158 0.930025 0.031434 
10 2.05 0.980232 0.961548 0.927091 0.0338042 
10 2.055 0.980214 0.961574 0.927292 0.0367296 
10 2.055 0.98074 0.962538 0.928951 0.0334332 
10 2.055 0.980236 0.961572 0.927175 0.0345082 
10 2.06 0.98009 0.961342 0.926893 0.0371472 
10 2.06 0.979858 0.960828 0.925733 0.0342689 
10 2.06 0.979588 0.960322 0.924853 0.0354131 
10 2.065 0.979386 0.959971 0.924314 0.0374965 
10 2.065 0.979516 0.960178 0.924571 0.0351964 
10 2.065 0.978562 0.9584 0.921448 0.0395493 
10 2.07 0.979084 0.959343 0.923013 0.0356232 
10 2.07 0.97935 0.959866 0.92401 0.0357226 
10 2.07 0.979448 0.9601 0.924572 0.0377785 
10 2.075 0.978998 0.959205 0.922839 0.0370157 
10 2.075 0.978714 0.95868 0.921917 0.0385227 
10 2.075 0.978674 0.958566 0.9216 0.0367789 
10 2.08 0.97885 0.958931 0.922354 0.0376576 
10 2.08 0.978666 0.958561 0.921619 0.0371933 
10 2.08 0.978796 0.958786 0.921967 0.0357688 
10 2.085 0.977628 0.956597 0.918062 0.0403325 
10 2.085 0.977978 0.957268 0.919321 0.03966 
10 2.085 0.97798 0.957253 0.919246 0.0387722 
10 2.09 0.977398 0.95613 0.917143 0.0393985 
10 2.09 0.977696 0.956741 0.918387 0.0407489 
10 2.09 0.977996 0.957251 0.919132 0.0370633 
10 2.095 0.978122 0.957533 0.919759 0.0386956 
10 2.095 0.977806 0.956906 0.918536 0.03826 
10 2.095 0.97711 0.955612 0.916282 0.0414247 
10 2.1 0.977292 0.955927 0.916763 0.0394184 
10 2.1 0.97685 0.955121 0.915407 0.042158 
10 2.1 0.977058 0.955506 0.916069 0.0411212 
10 2.105 0.976818 0.955031 0.915139 0.0407218 
10 2.105 0.976862 0.955116 0.915306 0.0407009 
10 2.105 0.976788 0.954998 0.915163 0.0419688 
10 2.11 0.976218 0.954003 0.913525 0.0474719 
10 2.11 0.97618 0.953811 0.912909 0.0418563 
10 2.11 0.97669 0.954821 0.914867 0.0425537 
10 2.115 0.976246 0.953943 0.913169 0.0419152 
10 2.115 0.976132 0.953726 0.912785 0.0421938 
10 2.115 0.976586 0.954565 0.914226 0.0399614 
10 2.12 0.97546 0.952434 0.910376 0.0430089 
10 2.12 0.975286 0.952172 0.91011 0.046648 
10 2.12 0.975826 0.953188 0.911935 0.0448895 
10 2.125 0.975394 0.952323 0.910227 0.0437546 
10 2.125 0.974834 0.951336 0.908656 0.0486961 
10 2.125 0.97526 0.952085 0.909858 0.0448608 
10 2.13 0.975144 0.951859 0.909442 0.0447671 
10 2.13 0.974614 0.95085 0.907564 0.0459076 
10 2.13 0.974712 0.951083 0.908122 0.0478853 
10 2.135 0.973664 0.949125 0.904667 0.0516878 
10 2.135 0.974726 0.951026 0.907788 0.0437951 
10 2.135 0.974312 0.950254 0.906434 0.0454617 
10 2.14 0.974528 0.950675 0.907224 0.0453335 
10 2.14 0.973696 0.949176 0.90473 0.0510364 
10 2.14 0.974118 0.949989 0.90618 0.0506356 
10 2.145 0.972864 0.947712 0.902311 0.05815 
10 2.145 0.973676 0.949204 0.904841 0.0540162 
10 2.145 0.97433 0.950311 0.90661 0.0462271 
10 2.15 0.97324 0.948238 0.902853 0.0484829 
10 2.15 0.973142 0.948149 0.902924 0.0531706 
10 2.15 0.97319 0.948162 0.902732 0.0494355 
10 2.155 0.97318 0.948183 0.902877 0.0512096 
10 2.155 0.972572 0.946983 0.900564 0.0504364 
10 2.155 0.972806 0.947445 0.901496 0.0507604 
10 2.16 0.971928 0.945845 0.898766 0.0556205 
10 2.16 0.972122 0.946154 0.899162 0.0524582 
10 2.16 0.972632 0.947127 0.900921 0.0515867 
10 2.165 0.972236 0.946349 0.899478 0.0510947 
10 2.165 0.971896 0.945748 0.898447 0.0538866 
10 2.165 0.971924 0.945781 0.898461 0.0528951 
10 2.17 0.971714 0.945371 0.897724 0.0526794 
10 2.17 0.97186 0.945692 0.898424 0.0543991 
10 2.17 0.970974 0.944 0.895346 0.0557572 
10 2.175 0.971276 0.94455 0.896238 0.0539169 
10 2.175 0.970818 0.943644 0.894525 0.0531885 
10 2.175 0.970888 0.94401 0.895454 0.0637467 
10 2.18 0.97066 0.943414 0.894322 0.0565562 
10 2.18 0.970494 0.943119 0.893811 0.0578237 
10 2.18 0.970498 0.943108 0.893745 0.0569648 
10 2.185 0.969866 0.941853 0.891313 0.0555269 
10 2.185 0.970684 0.943462 0.894401 0.0565095 
10 2.185 0.970236 0.942615 0.892842 0.0575499 
10 2.19 0.969706 0.941643 0.89122 0.0599851 
10 2.19 0.969424 0.941043 0.889955 0.0575337 
10 2.19 0.969646 0.941465 0.890701 0.0571705 
10 2.195 0.969486 0.941225 0.890444 0.0602085 
10 2.195 0.969018 0.940315 0.88872 0.0600891 
10 2.195 0.970098 0.94232 0.892238 0.0560251 
10 2.2 0.968638 0.939571 0.887309 0.0596248 
10 2.2 0.968886 0.940091 0.888418 0.061409 
10 2.2 0.968466 0.939296 0.886948 0.0622385 
10 2.205 0.968646 0.939606 0.887459 0.0603649 
10 2.205 0.968458 0.939261 0.886857 0.0612182 
10 2.205 0.968196 0.938739 0.885861 0.0605835 
10 2.21 0.96793 0.938256 0.885017 0.0618658 
10 2.21 0.967506 0.937475 0.883664 0.0636787 
10 2.21 0.968072 0.938531 0.885547 0.0618915 
10 2.215 0.967356 0.937275 0.883421 0.0675995 
10 2.215 0.967004 0.936563 0.882145 0.0661988 
10 2.215 0.967432 0.937361 0.883551 0.0648508 
10 2.22 0.966098 0.93489 0.879279 0.06957 
10 2.22 0.967004 0.936513 0.881901 0.0638047 
10 2.22 0.966738 0.936048 0.881169 0.0660288 
10 2.225 0.96573 0.934217 0.878153 0.0711122 
10 2.225 0.96615 0.934975 0.879336 0.0687415 
10 2.225 0.966194 0.935045 0.879434 0.0680375 
10 2.23 0.966062 0.93477 0.878844 0.0669889 
10 2.23 0.965956 0.934601 0.878573 0.0686012 
10 2.23 0.965496 0.933855 0.877622 0.0749899 
10 2.235 0.965004 0.93278 0.875303 0.0692331 
10 2.235 0.96558 0.933927 0.87754 0.0708037 
10 2.235 0.965506 0.933749 0.877111 0.0692243 
10 2.24 0.964746 0.932368 0.87479 0.0728962 
10 2.24 0.964302 0.931538 0.873347 0.0740791 
10 2.24 0.964918 0.932743 0.875527 0.074847 
10 2.245 0.964606 0.932008 0.873886 0.0687548 
10 2.245 0.96412 0.931255 0.872892 0.0769633 
10 2.245 0.964178 0.931291 0.872787 0.0735761 
10 2.25 0.963502 0.930136 0.870896 0.0799829 
10 2.25 0.96303 0.929174 0.869167 0.077656 
10 2.25 0.96386 0.930665 0.871688 0.072856 
10 2.255 0.96269 0.928553 0.868018 0.0789749 
10 2.255 0.962602 0.928315 0.867494 0.0759445 
10 2.255 0.962922 0.929017 0.868989 0.079758 
10 2.26 0.962786 0.92871 0.868331 0.0775592 
10 2.26 0.96246 0.928099 0.867194 0.0782951 
10 2.26 0.962956 0.928933 0.868514 0.0729727 
10 2.265 0.962414 0.927969 0.866921 0.0763078 
10 2.265 0.961278 0.925984 0.863774 0.08515 
10 2.265 0.96279 0.928709 0.868284 0.0770162 
10 2.27 0.962004 0.927178 0.865404 0.0760416 
10 2.27 0.961576 0.926456 0.864411 0.0805038 
10 2.27 0.961242 0.925854 0.86331 0.0822809 
10 2.275 0.960218 0.923962 0.860107 0.0854397 
10 2.275 0.961552 0.926367 0.86409 0.0784488 
10 2.275 0.961336 0.926108 0.863973 0.085344 
10 2.28 0.960744 0.924856 0.861427 0.0801477 
10 2.28 0.959846 0.923245 0.858714 0.085134 
10 2.28 0.960428 0.924407 0.860827 0.0870797 
10 2.285 0.96002 0.923593 0.85941 0.0855387 
10 2.285 0.95959 0.922791 0.857912 0.0865835 
10 2.285 0.959172 0.922008 0.856604 0.0873888 
10 2.29 0.959278 0.922334 0.857426 0.0925799 
10 2.29 0.958414 0.920796 0.854928 0.0977644 
10 2.29 0.958852 0.9215 0.855922 0.0918307 
10 2.295 0.95866 0.920975 0.854633 0.0847984 
10 2.295 0.958584 0.921011 0.855039 0.0927161 
10 2.295 0.95857 0.920852 0.854458 0.0869645 
10 2.3 0.958386 0.920563 0.854156 0.0895233 
10 2.3 0.957868 0.919629 0.852657 0.092098 
10 2.3 0.956876 0.91776 0.849267 0.0933844 
10 2.305 0.957262 0.918433 0.850417 0.090342 
10 2.305 0.9574 0.91874 0.851077 0.0921839 
10 2.305 0.956496 0.917068 0.848147 0.094735 
10 2.31 0.956432 0.917004 0.848038 0.0970454 
10 2.31 0.955322 0.915019 0.844896 0.102982 
10 2.31 0.957066 0.918013 0.849508 0.0882005 
10 2.315 0.955736 0.915787 0.846069 0.101777 
10 2.315 0.956246 0.916526 0.846962 0.0915398 
10 2.315 0.956892 0.917685 0.848925 0.0882186 
10 2.32 0.955802 0.915863 0.846192 0.0993662 
10 2.32 0.954856 0.914069 0.842958 0.0999526 
10 2.32 0.955986 0.916096 0.846357 0.094259 
10 2.325 0.95399 0.912587 0.840587 0.107111 
10 2.325 0.953826 0.912172 0.839781 0.102713 
10 2.325 0.95523 0.914972 0.84491 0.107871 
