size temperature m m2 m4 mag_sus e sp_heat 
10 2.105 0.974972 0.951717 0.909505 0.054457 -210.123 0.258827 
10 2.105 0.974514 0.950741 0.907631 0.0505208 -209.865 0.27211 
10 2.11 0.97444 0.950551 0.907127 0.0482373 -209.853 0.263725 
10 2.11 0.974636 0.950918 0.907775 0.0475312 -209.843 0.263782 
10 2.11 0.97439 0.950491 0.907132 0.0500174 -209.835 0.266328 
10 2.115 0.974502 0.950742 0.907552 0.051437 -209.865 0.260841 
10 2.115 0.973576 0.948958 0.904361 0.0523694 -209.514 0.27308 
10 2.115 0.974154 0.950046 0.90633 0.0505808 -209.825 0.263365 
10 2.12 0.97351 0.948845 0.904198 0.0529774 -209.581 0.273574 
10 2.12 0.973802 0.949393 0.905171 0.0520125 -209.595 0.277293 
10 2.12 0.973584 0.94899 0.904507 0.0530318 -209.559 0.278021 
10 2.125 0.973676 0.949106 0.904535 0.049909 -209.521 0.274693 
10 2.125 0.97337 0.948576 0.903722 0.0530223 -209.547 0.270359 
10 2.125 0.973312 0.948425 0.903316 0.0512334 -209.423 0.269267 
10 2.13 0.972538 0.946974 0.900713 0.0536807 -209.128 0.28053 
10 2.13 0.972232 0.946464 0.900012 0.0576854 -209.135 0.286051 
10 2.13 0.972332 0.946591 0.900097 0.0545203 -209.083 0.291047 
10 2.135 0.972354 0.946661 0.900304 0.0556618 -209.121 0.286969 
10 2.135 0.972058 0.946046 0.899028 0.0538494 -208.99 0.282972 
10 2.135 0.972638 0.947182 0.901189 0.0542089 -209.269 0.272358 
10 2.14 0.97195 0.945834 0.898599 0.053598 -208.874 0.28461 
10 2.14 0.97192 0.945917 0.899114 0.0602128 -208.979 0.293495 
10 2.14 0.971428 0.944951 0.897283 0.0597477 -208.855 0.288175 
10 2.145 0.971448 0.944889 0.896918 0.054899 -208.774 0.279681 
10 2.145 0.971084 0.944268 0.895979 0.0589065 -208.71 0.289504 
10 2.145 0.971088 0.944317 0.896074 0.0608269 -208.691 0.29017 
10 2.15 0.97078 0.943656 0.894776 0.057754 -208.631 0.284831 
10 2.15 0.970668 0.943507 0.894722 0.0609504 -208.674 0.291725 
10 2.15 0.970452 0.943171 0.894114 0.0648351 -208.473 0.297712 
10 2.155 0.969714 0.941601 0.890986 0.0582644 -208.174 0.294791 
10 2.155 0.970294 0.942876 0.893686 0.065221 -208.508 0.293974 
10 2.155 0.970742 0.943526 0.894376 0.0550427 -208.506 0.282187 
10 2.16 0.970132 0.942433 0.892609 0.0591029 -208.374 0.293782 
10 2.16 0.970126 0.942488 0.892915 0.0621919 -208.399 0.30243 
10 2.16 0.971066 0.944176 0.895665 0.0558807 -208.595 0.290836 
10 2.165 0.9694 0.941094 0.890299 0.0626901 -208.074 0.303446 
10 2.165 0.96991 0.942011 0.891827 0.0593881 -208.25 0.293777 
10 2.165 0.969218 0.940702 0.889487 0.06089 -208.042 0.296615 
10 2.17 0.969048 0.940476 0.889259 0.0655435 -208.018 0.301146 
10 2.17 0.969154 0.940625 0.889464 0.0629163 -208.043 0.301346 
10 2.17 0.969358 0.940989 0.890048 0.0614815 -208.027 0.300685 
10 2.175 0.968448 0.939333 0.887264 0.0662801 -207.818 0.307312 
10 2.175 0.967522 0.937677 0.884425 0.07256 -207.518 0.318021 
10 2.175 0.968322 0.939044 0.886558 0.0641979 -207.697 0.303544 
10 2.18 0.968596 0.939531 0.887387 0.0620564 -207.799 0.303932 
10 2.18 0.967954 0.938428 0.885668 0.0685016 -207.67 0.314624 
10 2.18 0.96846 0.939369 0.887332 0.0667132 -207.793 0.309116 
10 2.185 0.967138 0.93692 0.883012 0.0715958 -207.399 0.316616 
10 2.185 0.967454 0.937421 0.883749 0.0665445 -207.421 0.314143 
10 2.185 0.966884 0.936365 0.8819 0.0686522 -207.3 0.316887 
10 2.19 0.96671 0.936049 0.88138 0.0694601 -207.233 0.321524 
10 2.19 0.96692 0.936513 0.882325 0.0720892 -207.244 0.318924 
10 2.19 0.967654 0.937848 0.884669 0.0682126 -207.56 0.318593 
10 2.195 0.96575 0.934414 0.878722 0.0792974 -206.949 0.325266 
10 2.195 0.966746 0.936199 0.881779 0.0729354 -207.252 0.321262 
10 2.195 0.966956 0.936464 0.881985 0.0665227 -207.243 0.318539 
10 2.2 0.96629 0.935305 0.88017 0.0721962 -207.125 0.31967 
10 2.2 0.965508 0.933874 0.877696 0.0758174 -206.877 0.327253 
10 2.2 0.966302 0.935316 0.880104 0.0716584 -207.072 0.319823 
10 2.205 0.965482 0.933839 0.877642 0.0763314 -206.83 0.332643 
10 2.205 0.96498 0.932851 0.875762 0.075483 -206.61 0.329307 
10 2.205 0.965038 0.933077 0.876375 0.0806866 -206.625 0.334487 
10 2.21 0.964692 0.932228 0.874483 0.07226 -206.495 0.326401 
10 2.21 0.965326 0.93349 0.876788 0.0739943 -206.613 0.329109 
10 2.21 0.965212 0.933264 0.876416 0.0737391 -206.664 0.324659 
10 2.215 0.963806 0.930785 0.872513 0.0840973 -206.396 0.340613 
10 2.215 0.964036 0.931118 0.872702 0.0791165 -206.272 0.341172 
10 2.215 0.96445 0.93179 0.873766 0.0734193 -206.486 0.327317 
10 2.22 0.964056 0.931145 0.872901 0.0784085 -206.376 0.340168 
10 2.22 0.963798 0.930653 0.871892 0.078689 -206.208 0.334301 
10 2.22 0.963186 0.929665 0.870622 0.0872923 -206.165 0.352473 
10 2.225 0.962856 0.928923 0.868963 0.0823264 -205.94 0.338885 
10 2.225 0.962484 0.928268 0.867844 0.0850692 -205.822 0.346053 
10 2.225 0.962678 0.928528 0.868053 0.0799491 -205.818 0.343357 
10 2.23 0.962778 0.92867 0.868277 0.0774925 -205.904 0.340178 
10 2.23 0.96233 0.928009 0.867536 0.0865279 -205.729 0.361447 
10 2.23 0.962656 0.928503 0.868071 0.0805733 -205.805 0.347085 
10 2.235 0.96114 0.925848 0.863761 0.0920832 -205.419 0.353316 
10 2.235 0.962296 0.928 0.86751 0.0888773 -205.861 0.338728 
10 2.235 0.962214 0.927781 0.867095 0.086118 -205.767 0.349881 
10 2.24 0.960976 0.925486 0.863091 0.0897646 -205.295 0.362097 
10 2.24 0.96155 0.926513 0.86475 0.0863695 -205.46 0.351216 
10 2.24 0.961862 0.927094 0.865735 0.0854934 -205.59 0.347776 
10 2.245 0.960774 0.92499 0.861879 0.0847929 -205.208 0.343663 
10 2.245 0.960756 0.925033 0.862146 0.0882311 -205.227 0.353526 
10 2.245 0.961056 0.925501 0.86277 0.0834069 -205.25 0.35284 
10 2.25 0.960162 0.923918 0.860224 0.0891882 -205.028 0.362706 
10 2.25 0.959982 0.923602 0.859651 0.0905084 -204.96 0.363182 
10 2.25 0.960574 0.924757 0.861728 0.0913187 -205.155 0.356553 
10 2.255 0.959854 0.923367 0.859186 0.0907964 -204.909 0.357814 
10 2.255 0.95968 0.923047 0.858727 0.0914261 -204.881 0.364535 
10 2.255 0.959586 0.922956 0.858664 0.0953733 -204.926 0.363924 
10 2.26 0.95947 0.922595 0.857835 0.0890513 -204.8 0.361432 
10 2.26 0.95938 0.922425 0.857537 0.0891618 -204.747 0.362913 
10 2.26 0.95945 0.92254 0.857655 0.0882999 -204.757 0.35733 
10 2.265 0.958206 0.92033 0.854013 0.0958738 -204.412 0.370709 
10 2.265 0.958412 0.920779 0.854906 0.0982586 -204.469 0.373203 
10 2.265 0.958636 0.921191 0.855697 0.0975037 -204.542 0.372742 
10 2.27 0.957356 0.918972 0.852152 0.107544 -204.253 0.383366 
10 2.27 0.957046 0.918305 0.850897 0.104308 -204.141 0.386156 
10 2.27 0.957224 0.918545 0.851025 0.0998755 -204.069 0.37758 
10 2.275 0.95738 0.918877 0.851737 0.101114 -204.166 0.381474 
10 2.275 0.957358 0.918828 0.851518 0.100815 -204.081 0.373262 
10 2.275 0.956274 0.916989 0.84867 0.111166 -203.868 0.385705 
10 2.28 0.956442 0.917103 0.848456 0.101847 -203.848 0.380597 
10 2.28 0.95688 0.917906 0.849831 0.100303 -204.011 0.373166 
10 2.28 0.956686 0.917827 0.85016 0.113113 -204.008 0.380747 
10 2.285 0.955424 0.915404 0.84579 0.112439 -203.549 0.382814 
10 2.285 0.95593 0.916223 0.847206 0.105952 -203.709 0.393169 
10 2.285 0.955226 0.914924 0.844916 0.10799 -203.469 0.393819 
10 2.29 0.955488 0.915265 0.845204 0.100763 -203.484 0.383031 
10 2.29 0.955756 0.916208 0.847556 0.119563 -203.74 0.396594 
10 2.29 0.954614 0.913851 0.843066 0.111947 -203.238 0.392815 
10 2.295 0.954976 0.914372 0.843833 0.104281 -203.378 0.392053 
10 2.295 0.953844 0.912382 0.840361 0.111719 -203.067 0.391659 
10 2.295 0.95388 0.912511 0.840779 0.114338 -203.109 0.394795 
10 2.3 0.95259 0.910079 0.83668 0.115267 -202.677 0.410441 
10 2.3 0.953778 0.912122 0.839835 0.105633 -202.961 0.395287 
10 2.3 0.953992 0.912666 0.841072 0.111544 -203.105 0.398797 
10 2.305 0.952888 0.910692 0.837764 0.117004 -202.753 0.400757 
10 2.305 0.95233 0.909727 0.836193 0.12124 -202.608 0.405408 
10 2.305 0.953036 0.910784 0.83762 0.108744 -202.743 0.397509 
10 2.31 0.951718 0.908457 0.833824 0.116447 -202.355 0.412335 
10 2.31 0.952696 0.910156 0.836379 0.109372 -202.582 0.394078 
10 2.31 0.951838 0.90885 0.834784 0.123577 -202.448 0.411291 
10 2.315 0.950866 0.907178 0.83223 0.130953 -202.284 0.423933 
10 2.315 0.951852 0.908802 0.834449 0.120076 -202.401 0.40413 
10 2.315 0.950804 0.906877 0.831292 0.123072 -202.059 0.419154 
10 2.32 0.949304 0.904111 0.826498 0.12642 -201.648 0.418093 
10 2.32 0.95099 0.90746 0.832591 0.132685 -202.184 0.426221 
10 2.32 0.949992 0.905413 0.828792 0.1262 -201.807 0.428653 
10 2.325 0.949568 0.90463 0.827519 0.126908 -201.711 0.427068 
10 2.325 0.95036 0.90615 0.830283 0.127575 -202.022 0.432266 
10 2.325 0.948696 0.902928 0.824306 0.12492 -201.376 0.423222 
10 2.33 0.949742 0.904883 0.827867 0.12329 -201.773 0.42669 
10 2.33 0.948802 0.903529 0.826029 0.14181 -201.62 0.427771 
10 2.33 0.949442 0.904375 0.826985 0.125961 -201.649 0.419626 
10 2.335 0.94806 0.901897 0.822826 0.131875 -201.292 0.42305 
10 2.335 0.948464 0.90278 0.824552 0.136889 -201.393 0.431556 
10 2.335 0.948112 0.902048 0.823243 0.134103 -201.303 0.435218 
10 2.34 0.94769 0.901469 0.822615 0.143266 -201.255 0.440911 
10 2.34 0.94741 0.90076 0.821037 0.135662 -201.017 0.437221 
10 2.34 0.948032 0.901755 0.822545 0.127804 -201.205 0.428738 
10 2.345 0.946562 0.899549 0.819551 0.152209 -200.984 0.445927 
10 2.345 0.94741 0.900708 0.820876 0.133138 -201.02 0.435329 
10 2.345 0.946718 0.899588 0.819225 0.141296 -200.865 0.438242 
10 2.35 0.946278 0.898684 0.817616 0.137953 -200.775 0.436555 
10 2.35 0.9455 0.897136 0.814777 0.134716 -200.509 0.443758 
10 2.35 0.9454 0.897276 0.815358 0.148713 -200.467 0.457419 
10 2.355 0.946614 0.899284 0.818519 0.136152 -200.821 0.436464 
10 2.355 0.944852 0.89654 0.814485 0.161154 -200.356 0.459684 
10 2.355 0.944306 0.895475 0.812743 0.159717 -200.254 0.459368 
10 2.36 0.94359 0.894046 0.810099 0.156079 -199.989 0.46275 
10 2.36 0.94457 0.895898 0.813365 0.156174 -200.313 0.450738 
10 2.36 0.94392 0.894496 0.810675 0.148752 -200.029 0.4603 
10 2.365 0.94318 0.893397 0.809199 0.16103 -199.916 0.460035 
10 2.365 0.943826 0.894446 0.810653 0.153866 -199.978 0.451504 
10 2.365 0.94224 0.891776 0.80677 0.167433 -199.637 0.475106 
10 2.37 0.942656 0.892755 0.808507 0.175318 -199.765 0.476839 
10 2.37 0.941516 0.89025 0.803809 0.160227 -199.34 0.468932 
10 2.37 0.943398 0.893711 0.809428 0.156574 -199.922 0.443256 
10 2.375 0.94145 0.890426 0.804682 0.172535 -199.485 0.477382 
10 2.375 0.942378 0.89163 0.805753 0.149611 -199.407 0.466954 
10 2.375 0.941322 0.890195 0.804046 0.172964 -199.35 0.467731 
10 2.38 0.940524 0.88869 0.801553 0.172442 -199.111 0.473802 
10 2.38 0.94025 0.888068 0.800345 0.167969 -198.948 0.48399 
10 2.38 0.940284 0.888385 0.801271 0.178602 -199.069 0.488339 
10 2.385 0.93785 0.883946 0.794015 0.183771 -198.338 0.511273 
10 2.385 0.939114 0.886009 0.796859 0.17081 -198.641 0.480328 
10 2.385 0.939046 0.885857 0.79656 0.169792 -198.652 0.489798 
10 2.39 0.939354 0.886432 0.797676 0.169306 -198.807 0.478582 
10 2.39 0.937356 0.883167 0.792455 0.189569 -198.246 0.491144 
10 2.39 0.93938 0.886328 0.797153 0.162899 -198.586 0.481206 
10 2.395 0.937598 0.883583 0.793417 0.187602 -198.332 0.488585 
10 2.395 0.937254 0.883072 0.792757 0.19321 -198.267 0.499891 
10 2.395 0.938428 0.884718 0.794551 0.169988 -198.285 0.48688 
10 2.4 0.937504 0.883367 0.792908 0.185554 -198.248 0.493807 
10 2.4 0.937882 0.883906 0.7937 0.178491 -198.241 0.50061 
10 2.4 0.93656 0.881757 0.790245 0.192174 -197.958 0.498238 
10 2.405 0.93672 0.882207 0.791475 0.198013 -198.051 0.50112 
10 2.405 0.93473 0.878747 0.785896 0.209022 -197.507 0.521269 
10 2.405 0.935344 0.879695 0.787171 0.200682 -197.676 0.506214 
10 2.41 0.934714 0.878293 0.784589 0.190998 -197.398 0.512695 
10 2.41 0.934198 0.877956 0.78466 0.217028 -197.442 0.518389 
10 2.41 0.934112 0.877684 0.784094 0.2124 -197.371 0.515789 
10 2.415 0.933654 0.876511 0.781872 0.198791 -197.12 0.524066 
10 2.415 0.932772 0.875005 0.779349 0.204598 -196.97 0.512631 
10 2.415 0.934344 0.877303 0.782124 0.178236 -197.117 0.486748 
10 2.42 0.932252 0.874167 0.778336 0.209635 -196.877 0.525259 
10 2.42 0.932104 0.873796 0.777319 0.205698 -196.645 0.527878 
10 2.42 0.933254 0.876055 0.78166 0.210422 -197.161 0.523244 
10 2.425 0.932902 0.875206 0.779667 0.202064 -196.862 0.511848 
10 2.425 0.932052 0.873506 0.7768 0.197309 -196.663 0.515311 
10 2.425 0.931626 0.872728 0.775329 0.197997 -196.415 0.514321 
10 2.43 0.932294 0.873778 0.776982 0.189528 -196.558 0.522571 
10 2.43 0.931088 0.872065 0.774733 0.21151 -196.386 0.528814 
10 2.43 0.93023 0.870668 0.772531 0.219754 -196.105 0.531121 
10 2.435 0.930986 0.871773 0.773993 0.206899 -196.227 0.526031 
10 2.435 0.929224 0.868748 0.76953 0.217276 -195.903 0.544174 
10 2.435 0.92998 0.870376 0.772588 0.226428 -196.197 0.536441 
10 2.44 0.92815 0.867226 0.767274 0.23623 -195.592 0.536643 
10 2.44 0.928448 0.867437 0.767595 0.22217 -195.642 0.547035 
10 2.44 0.927974 0.867006 0.766993 0.240573 -195.585 0.534423 
10 2.445 0.927912 0.866348 0.765382 0.217906 -195.459 0.533193 
10 2.445 0.927368 0.865529 0.764301 0.22568 -195.296 0.550689 
10 2.445 0.926862 0.864786 0.762988 0.233639 -195.178 0.541834 
10 2.45 0.924548 0.860967 0.757418 0.252175 -194.659 0.559104 
10 2.45 0.924526 0.861026 0.757948 0.256214 -194.849 0.561902 
10 2.45 0.926284 0.864062 0.762699 0.247365 -195.244 0.561871 
10 2.455 0.923932 0.859876 0.755643 0.253607 -194.441 0.56871 
10 2.455 0.924496 0.861176 0.758472 0.264099 -194.751 0.581255 
10 2.455 0.925518 0.86288 0.760836 0.256482 -195.056 0.557296 
10 2.46 0.921906 0.856299 0.750239 0.259701 -194.06 0.584104 
10 2.46 0.924508 0.860613 0.756522 0.239743 -194.421 0.568255 
10 2.46 0.922412 0.857698 0.752885 0.278619 -194.242 0.570617 
10 2.465 0.922436 0.857124 0.751136 0.252988 -193.959 0.566749 
10 2.465 0.921918 0.85599 0.749258 0.24571 -193.842 0.573213 
10 2.465 0.924094 0.860116 0.756321 0.250145 -194.559 0.57288 
10 2.47 0.920908 0.854792 0.747992 0.272067 -193.796 0.568591 
10 2.47 0.92114 0.855136 0.748555 0.268689 -193.771 0.578815 
10 2.47 0.922206 0.856841 0.750963 0.258166 -194.086 0.566826 
10 2.475 0.920504 0.854159 0.746933 0.27602 -193.664 0.566352 
10 2.475 0.921176 0.855107 0.748286 0.264316 -193.795 0.579949 
10 2.475 0.920486 0.854042 0.747007 0.272626 -193.649 0.573825 
10 2.48 0.918868 0.850804 0.741163 0.261516 -192.972 0.59255 
10 2.48 0.918604 0.851363 0.743538 0.303625 -193.351 0.591889 
10 2.48 0.919072 0.851737 0.743438 0.284004 -193.197 0.599482 
10 2.485 0.91778 0.849495 0.739762 0.288726 -192.872 0.586868 
10 2.485 0.917286 0.849005 0.739794 0.305473 -192.994 0.605099 
10 2.485 0.915226 0.845287 0.733915 0.307788 -192.317 0.616217 
10 2.49 0.916338 0.84693 0.736138 0.29137 -192.462 0.620357 
10 2.49 0.914714 0.844694 0.733329 0.320958 -192.267 0.624084 
10 2.49 0.916178 0.846787 0.735753 0.297368 -192.586 0.59889 
10 2.495 0.914166 0.843551 0.731221 0.314703 -192.197 0.617709 
10 2.495 0.914662 0.844323 0.732136 0.309285 -192.131 0.61321 
10 2.495 0.915746 0.846133 0.735097 0.302292 -192.412 0.622383 
10 2.5 0.91421 0.843604 0.73118 0.312981 -192.049 0.617613 
10 2.5 0.912666 0.841419 0.72845 0.338375 -191.76 0.628799 
10 2.5 0.913414 0.842094 0.728754 0.310763 -191.782 0.612954 
10 2.505 0.911626 0.839444 0.725219 0.334614 -191.477 0.630011 
10 2.505 0.912496 0.840579 0.726556 0.316551 -191.651 0.617452 
10 2.505 0.911644 0.839112 0.72419 0.320045 -191.366 0.625536 
10 2.51 0.911426 0.838949 0.723946 0.328757 -191.217 0.624404 
10 2.51 0.911566 0.839154 0.724479 0.326764 -191.225 0.635134 
10 2.51 0.91061 0.837341 0.721707 0.323918 -191.143 0.630788 
10 2.515 0.910432 0.837164 0.721384 0.329138 -191.042 0.633574 
10 2.515 0.909198 0.835524 0.719343 0.353212 -190.79 0.639966 
10 2.515 0.90802 0.833703 0.71639 0.365894 -190.596 0.634422 
10 2.52 0.909172 0.834858 0.717549 0.32796 -190.599 0.630164 
10 2.52 0.907948 0.833328 0.715697 0.355477 -190.554 0.622393 
10 2.52 0.907832 0.833238 0.716035 0.360271 -190.413 0.650729 
10 2.525 0.908492 0.8337 0.715703 0.330384 -190.478 0.628419 
10 2.525 0.9063 0.830422 0.711335 0.358118 -190.048 0.639387 
10 2.525 0.905248 0.829182 0.710529 0.384481 -189.844 0.677116 
10 2.53 0.904696 0.82796 0.707977 0.374926 -189.718 0.647481 
10 2.53 0.906892 0.831039 0.711817 0.339375 -190.162 0.626947 
10 2.53 0.903778 0.826329 0.705007 0.37606 -189.391 0.646423 
10 2.535 0.902704 0.825094 0.704226 0.403123 -189.392 0.66322 
10 2.535 0.903886 0.826248 0.7053 0.364433 -189.545 0.656407 
10 2.535 0.900732 0.821536 0.698909 0.403059 -188.73 0.687116 
10 2.54 0.9023 0.824241 0.703073 0.397464 -189.122 0.682921 
10 2.54 0.901124 0.822361 0.700495 0.406946 -189.005 0.683354 
10 2.54 0.902646 0.823795 0.70082 0.355326 -188.977 0.650353 
10 2.545 0.900368 0.820764 0.697438 0.396898 -188.632 0.687678 
10 2.545 0.901178 0.821775 0.698362 0.379295 -188.751 0.664755 
10 2.545 0.901212 0.822374 0.700018 0.400423 -188.923 0.666119 
10 2.55 0.898648 0.818574 0.694892 0.431605 -188.217 0.688195 
10 2.55 0.898726 0.818114 0.693616 0.408076 -188.345 0.678599 
10 2.55 0.900654 0.821709 0.699591 0.412989 -188.896 0.683021 
10 2.555 0.895488 0.81279 0.686011 0.426275 -187.442 0.704091 
10 2.555 0.895944 0.813734 0.687342 0.431259 -187.551 0.695556 
10 2.555 0.897156 0.815524 0.689776 0.416241 -187.844 0.67869 
10 2.56 0.893716 0.810972 0.684511 0.478276 -187.317 0.720008 
10 2.56 0.89609 0.813772 0.6872 0.421686 -187.559 0.689191 
10 2.56 0.894844 0.812205 0.685608 0.447627 -187.563 0.697831 
10 2.565 0.891114 0.806501 0.678127 0.484103 -186.596 0.744753 
10 2.565 0.892644 0.808121 0.679335 0.440847 -186.836 0.712295 
10 2.565 0.893212 0.809608 0.681966 0.459281 -187.148 0.701968 
10 2.57 0.889384 0.804199 0.675092 0.51343 -186.38 0.742479 
10 2.57 0.89282 0.80882 0.680614 0.454943 -186.885 0.72214 
10 2.57 0.891822 0.807618 0.679342 0.477486 -186.667 0.717538 
10 2.575 0.890546 0.804595 0.673802 0.447504 -186.263 0.715267 
10 2.575 0.887806 0.800995 0.669997 0.496913 -185.927 0.740861 
10 2.575 0.887798 0.801294 0.670633 0.509084 -186.025 0.734128 
10 2.58 0.886314 0.799714 0.669395 0.548887 -185.79 0.751917 
10 2.58 0.888896 0.80276 0.672363 0.489302 -186.021 0.744228 
10 2.58 0.88955 0.803679 0.673365 0.47984 -186.093 0.724381 
10 2.585 0.885614 0.797892 0.665801 0.525325 -185.489 0.742514 
10 2.585 0.8855 0.797222 0.664392 0.507234 -185.147 0.752388 
10 2.585 0.886116 0.797904 0.665442 0.491399 -185.519 0.740254 
10 2.59 0.883336 0.794645 0.661587 0.554539 -184.916 0.762284 
10 2.59 0.884672 0.795336 0.660814 0.490002 -184.843 0.735056 
10 2.59 0.882876 0.793114 0.658764 0.526782 -184.732 0.757046 
10 2.595 0.884872 0.795687 0.661404 0.488972 -184.878 0.744735 
10 2.595 0.883256 0.793395 0.658965 0.510759 -184.646 0.758448 
10 2.595 0.883968 0.794425 0.660069 0.501941 -184.919 0.740063 
10 2.6 0.877692 0.786364 0.651412 0.616186 -184.054 0.791134 
10 2.6 0.880816 0.790219 0.655146 0.553171 -184.291 0.778674 
10 2.6 0.881562 0.791436 0.657024 0.549391 -184.447 0.77428 
10 2.605 0.877718 0.785083 0.64781 0.564061 -183.475 0.793295 
10 2.605 0.879372 0.787844 0.65147 0.558483 -184.025 0.757812 
10 2.605 0.879442 0.787482 0.650429 0.539881 -183.846 0.755278 
10 2.61 0.877162 0.784017 0.646109 0.559518 -183.459 0.782233 
10 2.61 0.875314 0.781717 0.643254 0.595491 -183.201 0.776533 
10 2.61 0.875086 0.781954 0.644568 0.619879 -183.2 0.801443 
10 2.615 0.87243 0.778075 0.639789 0.647829 -182.923 0.806315 
10 2.615 0.874806 0.780658 0.642065 0.587849 -182.931 0.805353 
10 2.615 0.873704 0.779297 0.640085 0.609513 -182.78 0.786864 
10 2.62 0.871986 0.776279 0.635431 0.607617 -182.225 0.790804 
10 2.62 0.87276 0.777787 0.638332 0.613624 -182.609 0.795156 
10 2.62 0.872914 0.777353 0.636713 0.586803 -182.484 0.776478 
10 2.625 0.872262 0.776106 0.634679 0.581541 -182.273 0.775259 
10 2.625 0.872222 0.776872 0.636754 0.613374 -182.288 0.797101 
10 2.625 0.872852 0.777489 0.637654 0.595003 -182.362 0.802659 
10 2.63 0.866734 0.768396 0.625489 0.652781 -181.322 0.81574 
10 2.63 0.865308 0.765999 0.62207 0.65554 -180.848 0.848659 
10 2.63 0.869134 0.772432 0.631134 0.647844 -181.869 0.813146 
10 2.635 0.864874 0.766259 0.623392 0.69268 -181.002 0.841622 
10 2.635 0.865972 0.768363 0.626723 0.700397 -181.365 0.831581 
10 2.635 0.865858 0.766982 0.623129 0.655489 -181.09 0.812896 
10 2.64 0.861048 0.760296 0.615114 0.715616 -180.294 0.843473 
10 2.64 0.861854 0.761392 0.616911 0.704526 -180.346 0.850587 
10 2.64 0.861944 0.761699 0.617531 0.710302 -180.462 0.859577 
10 2.645 0.859876 0.758328 0.612679 0.716113 -179.88 0.870389 
10 2.645 0.864094 0.764437 0.61976 0.672154 -180.609 0.830014 
10 2.645 0.861138 0.760127 0.614753 0.702002 -180.108 0.852222 
10 2.65 0.858256 0.755461 0.607876 0.711592 -179.42 0.838966 
10 2.65 0.857342 0.754306 0.607052 0.727182 -179.307 0.861564 
10 2.65 0.860784 0.759337 0.613164 0.693882 -179.954 0.816889 
10 2.655 0.85839 0.755533 0.607671 0.704314 -179.444 0.828836 
10 2.655 0.856752 0.754165 0.607715 0.758605 -179.535 0.853448 
10 2.655 0.855054 0.750894 0.602331 0.744894 -178.856 0.869733 
10 2.66 0.85407 0.750473 0.602995 0.790893 -178.895 0.875407 
10 2.66 0.855768 0.752211 0.603879 0.747059 -179.216 0.831139 
10 2.66 0.85292 0.748373 0.599472 0.785743 -178.482 0.874627 
10 2.665 0.85412 0.7496 0.600884 0.753446 -178.625 0.859591 
10 2.665 0.855752 0.751497 0.602819 0.71989 -178.882 0.832855 
10 2.665 0.853592 0.748284 0.598257 0.737887 -178.376 0.858274 
10 2.67 0.846406 0.738517 0.586921 0.828217 -177.32 0.887611 
10 2.67 0.844764 0.736392 0.585025 0.852636 -177.02 0.909736 
10 2.67 0.846992 0.738873 0.587284 0.804407 -177.313 0.899534 
10 2.675 0.8476 0.7401 0.588689 0.810243 -177.373 0.880093 
10 2.675 0.847076 0.739366 0.587622 0.816015 -177.237 0.891164 
10 2.675 0.845286 0.737039 0.585494 0.842253 -176.996 0.915599 
10 2.68 0.845458 0.73699 0.584862 0.828015 -176.847 0.91051 
10 2.68 0.843598 0.734445 0.582277 0.850271 -176.723 0.91383 
10 2.68 0.843834 0.733744 0.579837 0.809247 -176.516 0.898259 
10 2.685 0.842526 0.732628 0.578911 0.84833 -176.404 0.888485 
10 2.685 0.841658 0.731234 0.577811 0.850861 -176.308 0.912286 
10 2.685 0.84143 0.731159 0.577562 0.862349 -176.316 0.900985 
10 2.69 0.839286 0.727956 0.573648 0.875655 -175.583 0.956994 
10 2.69 0.838976 0.727746 0.573895 0.887179 -175.99 0.914561 
10 2.69 0.841362 0.731105 0.577737 0.862993 -176.086 0.912028 
10 2.695 0.834922 0.722391 0.567286 0.938622 -175.29 0.920979 
10 2.695 0.835224 0.722283 0.5666 0.915909 -175.16 0.922802 
10 2.695 0.83939 0.726952 0.57091 0.830281 -175.733 0.895802 
10 2.7 0.833282 0.719879 0.564094 0.945195 -174.675 0.948862 
10 2.7 0.835946 0.723542 0.568848 0.916142 -175.187 0.939676 
10 2.7 0.836274 0.723042 0.566662 0.87731 -174.883 0.932764 
10 2.705 0.829 0.713476 0.556105 0.969874 -173.931 0.950125 
10 2.705 0.826832 0.710431 0.552743 0.990014 -173.642 0.967366 
10 2.705 0.831844 0.716732 0.559143 0.915633 -174.341 0.925405 
10 2.71 0.830148 0.714047 0.555389 0.918857 -173.987 0.926716 
10 2.71 0.828232 0.711989 0.553281 0.960171 -173.622 0.940759 
10 2.71 0.830576 0.715022 0.557246 0.928617 -174.055 0.947254 
10 2.715 0.826366 0.709023 0.549774 0.962873 -173.317 0.939843 
10 2.715 0.824446 0.706842 0.547539 0.999294 -172.991 0.962175 
10 2.715 0.822764 0.705985 0.548567 1.06977 -172.948 0.996856 
10 2.72 0.82772 0.710664 0.551343 0.939118 -173.217 0.947817 
10 2.72 0.826352 0.708898 0.549304 0.957352 -173.111 0.938475 
10 2.72 0.820778 0.702081 0.54246 1.0443 -172.336 0.990676 
10 2.725 0.818554 0.698131 0.536863 1.03121 -171.845 0.985453 
10 2.725 0.819254 0.699294 0.538432 1.03181 -172.151 0.980058 
10 2.725 0.822368 0.703014 0.541572 0.980735 -172.481 0.935153 
10 2.73 0.820798 0.701193 0.54032 1.00673 -172.214 0.958141 
