J2 temperature m m2 m4 ms e sp_h 
0.2 1.7 0.999908 0.999818 0.999644 0.000117149 -239.957 0.00149273 
0.2 1.705 0.999928 0.999858 0.999721 8.88455e-05 -239.966 0.00115335 
0.2 1.705 0.999926 0.999853 0.999713 8.64823e-05 -239.964 0.00116865 
0.2 1.705 0.999944 0.999889 0.999783 6.55052e-05 -239.973 0.000885185 
0.2 1.71 0.99993 0.999861 0.999728 8.15848e-05 -239.966 0.00109925 
0.2 1.71 0.99994 0.999881 0.999768 7.46433e-05 -239.972 0.000958741 
0.2 1.71 0.99991 0.999822 0.999651 0.000104789 -239.957 0.0014119 
0.2 1.715 0.999924 0.99985 0.999705 8.82929e-05 -239.964 0.00118616 
0.2 1.715 0.999938 0.999877 0.999759 7.20791e-05 -239.97 0.000968339 
0.2 1.715 0.999924 0.99985 0.999705 8.82929e-05 -239.964 0.00118616 
0.2 1.72 0.999936 0.999873 0.999752 7.41805e-05 -239.969 0.000993673 
0.2 1.72 0.999926 0.999853 0.999713 8.57281e-05 -239.964 0.00114836 
0.2 1.72 0.999932 0.999865 0.999736 7.88009e-05 -239.967 0.00105557 
0.2 1.725 0.999928 0.999857 0.999721 8.31777e-05 -239.965 0.00111097 
0.2 1.725 0.99994 0.999881 0.999767 6.93565e-05 -239.971 0.000926362 
0.2 1.725 0.99992 0.999842 0.999689 9.23826e-05 -239.962 0.00123391 
0.2 1.73 0.999932 0.999865 0.999736 7.83454e-05 -239.967 0.0010434 
0.2 1.73 0.999952 0.999905 0.999814 5.53582e-05 -239.977 0.000737255 
0.2 1.73 0.999954 0.999909 0.999822 5.76812e-05 -239.978 0.000768193 
0.2 1.735 0.999918 0.999838 0.999682 9.87479e-05 -239.961 0.00126572 
0.2 1.735 0.999908 0.999818 0.999643 0.000105564 -239.956 0.00140184 
0.2 1.735 0.999918 0.999838 0.999683 0.000103359 -239.961 0.00128134 
0.2 1.74 0.999916 0.999834 0.999674 9.61462e-05 -239.96 0.00127311 
0.2 1.74 0.999926 0.999854 0.999713 8.93405e-05 -239.965 0.00117307 
0.2 1.74 0.999946 0.999893 0.99979 6.19014e-05 -239.974 0.00081966 
0.2 1.745 0.999862 0.999727 0.999464 0.000157075 -239.934 0.00207393 
0.2 1.745 0.999932 0.999865 0.999736 7.7672e-05 -239.967 0.00102554 
0.2 1.745 0.999926 0.999853 0.999713 8.44999e-05 -239.964 0.00111569 
