size temperature m m2 m4 mag_sus 
10 1.98 0.985514 0.971729 0.946048 0.0247897 
10 1.98 0.985008 0.970721 0.944075 0.0242727 
10 1.98 0.985282 0.971272 0.945169 0.024795 
10 1.985 0.98504 0.970793 0.94424 0.0246548 
10 1.985 0.98501 0.970732 0.944111 0.0245713 
10 1.985 0.984852 0.970437 0.943577 0.0253571 
10 1.99 0.98461 0.969965 0.942693 0.0255391 
10 1.99 0.984206 0.96921 0.941346 0.0275593 
10 1.99 0.984816 0.970341 0.943332 0.0240526 
10 1.995 0.98423 0.969241 0.94136 0.026662 
10 1.995 0.984462 0.969665 0.942087 0.0250652 
10 1.995 0.984488 0.969722 0.942223 0.0253362 
10 2 0.984002 0.968774 0.940418 0.0257212 
10 2 0.984504 0.969817 0.942562 0.0284257 
10 2 0.9842 0.96916 0.941153 0.025506 
10 2.005 0.983788 0.968371 0.939694 0.0265322 
10 2.005 0.984102 0.968999 0.940938 0.0270331 
10 2.005 0.983378 0.967624 0.938439 0.0295177 
10 2.01 0.9835 0.96783 0.93874 0.0277527 
10 2.01 0.984048 0.968892 0.940724 0.026938 
10 2.01 0.983454 0.967762 0.938664 0.0288731 
10 2.015 0.983472 0.967798 0.938734 0.028837 
10 2.015 0.982876 0.96663 0.936502 0.0290168 
10 2.015 0.983572 0.967948 0.938881 0.0264993 
10 2.02 0.982788 0.966441 0.936093 0.0281538 
10 2.02 0.983214 0.967265 0.937635 0.0275064 
10 2.02 0.983426 0.967654 0.938299 0.026114 
10 2.025 0.982676 0.966241 0.935769 0.0290627 
10 2.025 0.982816 0.966524 0.936339 0.0294474 
10 2.025 0.98295 0.966757 0.9367 0.0279693 
10 2.03 0.982416 0.965739 0.93484 0.0294307 
10 2.03 0.982522 0.965925 0.935123 0.0283271 
10 2.03 0.982508 0.965921 0.935183 0.0295069 
10 2.035 0.982684 0.966247 0.935748 0.0284421 
10 2.035 0.982052 0.965016 0.933418 0.028998 
10 2.035 0.98208 0.965134 0.933834 0.0321019 
10 2.04 0.981952 0.964838 0.933135 0.0298054 
10 2.04 0.981924 0.964796 0.933093 0.0304499 
10 2.04 0.982038 0.96502 0.93352 0.0304729 
10 2.045 0.981854 0.964655 0.932812 0.030183 
10 2.045 0.981968 0.964866 0.933172 0.0295886 
10 2.045 0.981882 0.964715 0.932938 0.0304557 
10 2.05 0.980794 0.962661 0.92924 0.0343517 
10 2.05 0.98162 0.964196 0.931928 0.0301432 
10 2.05 0.981106 0.963247 0.930269 0.0330974 
10 2.055 0.981036 0.963089 0.929936 0.031975 
10 2.055 0.98031 0.9617 0.927379 0.0337024 
10 2.055 0.981224 0.963459 0.930647 0.03204 
10 2.06 0.980648 0.962374 0.928684 0.0341505 
10 2.06 0.981586 0.964159 0.931926 0.0314565 
10 2.06 0.980804 0.962623 0.928999 0.0313977 
10 2.065 0.980946 0.962902 0.929533 0.0313465 
10 2.065 0.980516 0.962112 0.928186 0.0339087 
10 2.065 0.980538 0.962146 0.928226 0.0334872 
10 2.07 0.980574 0.962205 0.928306 0.0328479 
10 2.07 0.979912 0.960965 0.926108 0.0356325 
10 2.07 0.979974 0.96106 0.92621 0.0343401 
10 2.075 0.980064 0.961237 0.926543 0.0342861 
10 2.075 0.979234 0.959672 0.923749 0.0372286 
10 2.075 0.979712 0.960581 0.925392 0.035944 
10 2.08 0.979554 0.960277 0.924814 0.0360962 
10 2.08 0.979458 0.960055 0.92429 0.0344878 
10 2.08 0.97958 0.96029 0.924744 0.0342838 
10 2.085 0.979406 0.959985 0.924273 0.035914 
10 2.085 0.979246 0.959692 0.923734 0.0368782 
10 2.085 0.979112 0.959393 0.923097 0.0351583 
10 2.09 0.979336 0.959851 0.924018 0.0359904 
10 2.09 0.978606 0.95842 0.921282 0.0359051 
10 2.09 0.978592 0.958445 0.921503 0.0384162 
10 2.095 0.978588 0.958442 0.92148 0.0385416 
10 2.095 0.978328 0.957926 0.920486 0.0382207 
10 2.095 0.978074 0.957432 0.919561 0.038347 
10 2.1 0.9781 0.957487 0.919681 0.038449 
10 2.1 0.978094 0.957481 0.919683 0.0387203 
10 2.1 0.977968 0.957277 0.919417 0.0407443 
10 2.105 0.977734 0.956792 0.918386 0.0393247 
10 2.105 0.977574 0.956521 0.917987 0.0413413 
10 2.105 0.978156 0.957627 0.920026 0.0397967 
10 2.11 0.977576 0.956508 0.917951 0.0404533 
10 2.11 0.977614 0.956559 0.917948 0.0393188 
10 2.11 0.977516 0.956434 0.917903 0.0425095 
10 2.115 0.976794 0.954978 0.915036 0.0402611 
10 2.115 0.976744 0.954897 0.914922 0.0410458 
10 2.115 0.977414 0.956176 0.917265 0.039629 
10 2.12 0.976488 0.954395 0.913952 0.0408522 
10 2.12 0.976458 0.954348 0.913899 0.0413837 
10 2.12 0.97652 0.95446 0.914103 0.0409835 
10 2.125 0.976536 0.954485 0.914135 0.0406062 
10 2.125 0.976384 0.954203 0.91363 0.041267 
10 2.125 0.976212 0.953878 0.913038 0.0418019 
10 2.13 0.97582 0.953144 0.911747 0.0431609 
10 2.13 0.97586 0.95326 0.912053 0.0449493 
10 2.13 0.976134 0.953736 0.912804 0.0421659 
10 2.135 0.975908 0.953288 0.911939 0.04176 
10 2.135 0.975468 0.952453 0.910437 0.0428862 
10 2.135 0.975642 0.952816 0.91117 0.0439648 
10 2.14 0.975002 0.951571 0.908841 0.0440121 
10 2.14 0.975142 0.951856 0.909424 0.0446037 
10 2.14 0.974682 0.950979 0.907828 0.0455364 
10 2.145 0.974346 0.950337 0.906612 0.0460267 
10 2.145 0.97431 0.950309 0.906709 0.0479769 
10 2.145 0.974732 0.951095 0.908053 0.0462736 
10 2.15 0.974418 0.950536 0.907126 0.0486475 
10 2.15 0.974694 0.950988 0.907797 0.0446236 
10 2.15 0.97469 0.951004 0.90787 0.0457565 
10 2.155 0.97398 0.949651 0.905429 0.0470459 
10 2.155 0.973504 0.948827 0.90404 0.0518516 
10 2.155 0.973836 0.949376 0.904905 0.0472912 
10 2.16 0.97366 0.949128 0.904581 0.0516058 
10 2.16 0.973644 0.949031 0.904349 0.0485223 
10 2.16 0.973896 0.949547 0.905298 0.049701 
10 2.165 0.97364 0.948941 0.903938 0.044624 
10 2.165 0.973268 0.94831 0.902996 0.0489293 
10 2.165 0.973122 0.948 0.902366 0.0477419 
10 2.17 0.972306 0.946517 0.899888 0.0524517 
10 2.17 0.973566 0.948835 0.903852 0.0462822 
10 2.17 0.972514 0.946997 0.900884 0.0559115 
10 2.175 0.972526 0.94692 0.900478 0.0511641 
10 2.175 0.972156 0.946254 0.899427 0.0536309 
10 2.175 0.971682 0.945342 0.897757 0.0540934 
10 2.18 0.972118 0.946142 0.899127 0.0517649 
10 2.18 0.971294 0.944594 0.896401 0.0542058 
10 2.18 0.972104 0.946132 0.899144 0.0525419 
10 2.185 0.972056 0.946013 0.898826 0.0512628 
10 2.185 0.971706 0.945381 0.897827 0.0534833 
10 2.185 0.971418 0.94482 0.896775 0.0534256 
10 2.19 0.971256 0.944521 0.896228 0.0540175 
10 2.19 0.970396 0.942907 0.893379 0.0565444 
10 2.19 0.971098 0.944225 0.89566 0.0544947 
10 2.195 0.970494 0.943075 0.893623 0.0554057 
10 2.195 0.97117 0.944324 0.895795 0.0525262 
10 2.195 0.971056 0.944107 0.895409 0.05272 
10 2.2 0.970558 0.943262 0.893994 0.0581531 
10 2.2 0.9699 0.941929 0.891514 0.0555886 
10 2.2 0.970154 0.942425 0.892409 0.055748 
10 2.205 0.969086 0.940501 0.889233 0.0622968 
10 2.205 0.970366 0.942821 0.893094 0.054891 
10 2.205 0.969884 0.941928 0.891529 0.0568339 
10 2.21 0.969222 0.940699 0.889407 0.0591943 
10 2.21 0.969384 0.940975 0.889839 0.057438 
10 2.21 0.969292 0.940818 0.889605 0.0584389 
10 2.215 0.968136 0.938756 0.886128 0.0663208 
10 2.215 0.968302 0.939022 0.886586 0.0638157 
10 2.215 0.968236 0.938918 0.886458 0.0648961 
10 2.22 0.96859 0.939458 0.887086 0.0581771 
10 2.22 0.967856 0.938199 0.885142 0.0654902 
10 2.22 0.968044 0.9385 0.885525 0.0626385 
10 2.225 0.968146 0.938713 0.885987 0.0632235 
10 2.225 0.967332 0.937094 0.88284 0.0612387 
10 2.225 0.967622 0.937628 0.883766 0.0600173 
10 2.23 0.966818 0.936309 0.881868 0.0704733 
10 2.23 0.967088 0.936733 0.882516 0.0661023 
10 2.23 0.967374 0.937201 0.883085 0.0622881 
10 2.235 0.967426 0.937319 0.883378 0.0628839 
10 2.235 0.96694 0.936501 0.882106 0.0683667 
10 2.235 0.967218 0.937003 0.88297 0.0667785 
10 2.24 0.966976 0.936485 0.881961 0.0644132 
10 2.24 0.966744 0.93605 0.881097 0.0649981 
10 2.24 0.965898 0.934512 0.878546 0.0693345 
10 2.245 0.966004 0.934666 0.878723 0.0669092 
10 2.245 0.96558 0.933874 0.877299 0.0681293 
10 2.245 0.965022 0.932894 0.875776 0.0724356 
10 2.25 0.966104 0.934856 0.879084 0.0666178 
10 2.25 0.964892 0.932728 0.875599 0.0760813 
10 2.25 0.965496 0.933653 0.87676 0.0653704 
10 2.255 0.964636 0.932157 0.87438 0.0724802 
10 2.255 0.964364 0.931746 0.873728 0.0775093 
10 2.255 0.964186 0.931254 0.872674 0.0709232 
10 2.26 0.964756 0.932271 0.874323 0.0671195 
