size temperature m m2 m4 mag_sus e sp_heat 
10 2.73 0.817138 0.697044 0.536227 1.07435 -171.723 0.993782 
10 2.73 0.822506 0.703871 0.54395 1.00202 -172.328 0.988717 
10 2.73 0.822322 0.703543 0.542954 1.00107 -172.276 0.951467 
10 2.735 0.814708 0.693041 0.530651 1.07102 -171.044 1.00568 
10 2.735 0.816932 0.695969 0.53433 1.04539 -171.406 0.976759 
10 2.735 0.818178 0.696986 0.534644 1.00806 -171.462 0.973019 
10 2.74 0.814102 0.691685 0.528293 1.0556 -170.755 0.958204 
10 2.74 0.813356 0.691124 0.528361 1.0794 -171.035 0.964081 
10 2.74 0.81381 0.691733 0.529048 1.0747 -170.973 0.988846 
10 2.745 0.808954 0.684189 0.519074 1.08498 -169.934 0.983633 
10 2.745 0.80677 0.681562 0.516772 1.1178 -169.406 1.01325 
10 2.745 0.815468 0.692841 0.529145 1.01468 -170.791 0.976851 
10 2.75 0.807464 0.681946 0.516444 1.08902 -169.392 0.998656 
10 2.75 0.805482 0.679653 0.51412 1.12188 -169.408 0.990358 
10 2.75 0.802718 0.675945 0.509475 1.14867 -168.728 1.0094 
10 2.755 0.80421 0.677808 0.511598 1.1272 -168.808 1.01169 
10 2.755 0.802876 0.675466 0.508896 1.12002 -168.708 1.00313 
10 2.755 0.801492 0.675073 0.510155 1.18632 -168.7 1.02506 
10 2.76 0.800522 0.673531 0.508463 1.18461 -168.524 1.0563 
10 2.76 0.800722 0.673388 0.507184 1.16782 -168.328 1.02209 
10 2.76 0.795174 0.66617 0.499834 1.22711 -167.418 1.07409 
10 2.765 0.79536 0.66606 0.498986 1.21022 -167.514 1.03349 
10 2.765 0.79939 0.670727 0.503295 1.14656 -167.911 1.02941 
10 2.765 0.799294 0.670763 0.503154 1.15343 -168.049 0.995698 
10 2.77 0.793208 0.662702 0.494666 1.21024 -167.039 1.02767 
10 2.77 0.786602 0.653678 0.48407 1.26121 -165.928 1.06399 
10 2.77 0.795524 0.665262 0.497044 1.1698 -167.223 1.03771 
10 2.775 0.788068 0.655791 0.486553 1.25189 -166.372 1.0254 
10 2.775 0.79374 0.663321 0.494988 1.19994 -167.03 1.03047 
10 2.775 0.79046 0.658961 0.490298 1.23006 -166.53 1.03128 
10 2.78 0.792986 0.662172 0.493147 1.19948 -166.681 1.01995 
10 2.78 0.790506 0.658724 0.489798 1.21669 -166.526 1.01467 
10 2.78 0.787494 0.656078 0.48826 1.29249 -166.24 1.06883 
10 2.785 0.783714 0.650669 0.4822 1.3092 -165.635 1.06936 
10 2.785 0.787492 0.654366 0.48409 1.22879 -165.896 1.02726 
10 2.785 0.77999 0.645585 0.475817 1.33573 -164.874 1.0738 
10 2.79 0.785658 0.652859 0.482949 1.276 -165.83 1.02599 
10 2.79 0.78662 0.652709 0.481768 1.21641 -165.699 1.00944 
10 2.79 0.782312 0.648398 0.478413 1.30416 -165.34 1.04102 
10 2.795 0.779682 0.645128 0.47495 1.3318 -164.588 1.07032 
10 2.795 0.783186 0.649308 0.478899 1.28541 -165.085 1.06705 
10 2.795 0.780904 0.645733 0.474743 1.28521 -164.723 1.06527 
10 2.8 0.77281 0.634858 0.462865 1.34366 -163.435 1.06653 
10 2.8 0.77166 0.633999 0.462497 1.37644 -163.293 1.09044 
10 2.8 0.771982 0.635236 0.464753 1.40287 -163.547 1.08269 
10 2.805 0.767928 0.629366 0.457054 1.41363 -162.588 1.09741 
10 2.805 0.765438 0.625989 0.453948 1.42936 -162.411 1.10621 
10 2.805 0.771894 0.634601 0.463258 1.38254 -163.516 1.05822 
10 2.81 0.769386 0.631013 0.458592 1.38996 -162.855 1.05504 
10 2.81 0.77169 0.633188 0.459727 1.34101 -162.846 1.06126 
10 2.81 0.772256 0.635774 0.464717 1.40196 -163.553 1.0706 
10 2.815 0.767064 0.627618 0.454689 1.39364 -162.52 1.08521 
10 2.815 0.762358 0.621232 0.447954 1.42247 -161.805 1.0896 
10 2.815 0.762094 0.621479 0.448473 1.44553 -161.989 1.05836 
10 2.82 0.766034 0.626296 0.453477 1.40027 -162.329 1.07583 
10 2.82 0.760232 0.618885 0.445805 1.45149 -161.623 1.07474 
10 2.82 0.764284 0.623577 0.449394 1.39884 -161.996 1.06095 
10 2.825 0.751192 0.608165 0.435686 1.55312 -160.159 1.13632 
10 2.825 0.758136 0.616558 0.443272 1.47922 -161.105 1.09536 
10 2.825 0.757956 0.61615 0.442715 1.47443 -160.764 1.11398 
10 2.83 0.753478 0.609047 0.43368 1.46001 -159.996 1.07826 
10 2.83 0.753134 0.608841 0.433391 1.47104 -160.256 1.07253 
10 2.83 0.759316 0.616064 0.44089 1.39588 -160.995 1.05709 
10 2.835 0.751326 0.606958 0.43233 1.49795 -159.718 1.09841 
10 2.835 0.747954 0.603241 0.428863 1.54519 -159.277 1.11942 
10 2.835 0.745886 0.600654 0.425953 1.5629 -159.212 1.08507 
10 2.84 0.738098 0.590206 0.415362 1.59921 -157.957 1.13986 
10 2.84 0.74554 0.598504 0.422251 1.5026 -158.85 1.08703 
10 2.84 0.743306 0.598125 0.424629 1.60637 -158.938 1.13066 
10 2.845 0.742972 0.595944 0.421019 1.54436 -158.419 1.13189 
10 2.845 0.746564 0.601137 0.426629 1.53883 -159.156 1.11103 
10 2.845 0.740342 0.593518 0.418841 1.5962 -158.213 1.13354 
10 2.85 0.740794 0.592447 0.41545 1.53232 -157.942 1.07882 
10 2.85 0.735248 0.586709 0.410848 1.61824 -157.288 1.12811 
10 2.85 0.735602 0.587294 0.411391 1.62049 -157.479 1.11027 
10 2.855 0.730594 0.581226 0.406028 1.6623 -156.578 1.1655 
10 2.855 0.735512 0.587311 0.411874 1.62287 -157.542 1.13493 
10 2.855 0.735476 0.586826 0.411269 1.60773 -157.545 1.1085 
10 2.86 0.726572 0.576631 0.401169 1.70363 -155.746 1.15603 
10 2.86 0.72709 0.576771 0.400987 1.68221 -155.781 1.16322 
10 2.86 0.735744 0.586356 0.409146 1.57472 -156.818 1.10865 
10 2.865 0.72736 0.57618 0.399546 1.64494 -156.002 1.11262 
10 2.865 0.720898 0.568812 0.392354 1.71441 -155.222 1.12372 
10 2.865 0.724994 0.573801 0.397632 1.68183 -155.401 1.15078 
10 2.87 0.722502 0.57031 0.393432 1.68294 -155.144 1.1137 
10 2.87 0.722622 0.570413 0.393379 1.68051 -155.13 1.13701 
10 2.87 0.721342 0.569763 0.393711 1.72225 -155.26 1.14066 
10 2.875 0.719924 0.566092 0.388314 1.66264 -154.362 1.12839 
10 2.875 0.723398 0.570446 0.392973 1.63971 -155.176 1.10328 
10 2.875 0.71427 0.561395 0.385857 1.78133 -154.3 1.14571 
10 2.88 0.70846 0.55337 0.376993 1.7866 -152.834 1.16534 
10 2.88 0.712524 0.557907 0.381233 1.74363 -153.567 1.16121 
10 2.88 0.708792 0.553279 0.376302 1.76713 -152.859 1.15384 
10 2.885 0.71114 0.55529 0.377523 1.71818 -153.288 1.12327 
10 2.885 0.711354 0.555955 0.378134 1.7307 -153.327 1.11892 
10 2.885 0.715262 0.560418 0.382471 1.69214 -153.806 1.11845 
10 2.89 0.704068 0.548165 0.371607 1.81498 -152.449 1.15485 
10 2.89 0.708678 0.552946 0.37573 1.75507 -153.023 1.14727 
10 2.89 0.705856 0.550792 0.374113 1.81864 -152.681 1.14369 
10 2.895 0.70563 0.550059 0.37344 1.80124 -152.699 1.13576 
10 2.895 0.702412 0.546 0.369659 1.81752 -152.001 1.15341 
10 2.895 0.695514 0.537123 0.359803 1.84397 -150.936 1.14595 
10 2.9 0.693488 0.534768 0.358453 1.85665 -150.486 1.20105 
10 2.9 0.705168 0.548444 0.370742 1.7649 -152.474 1.11713 
10 2.9 0.697094 0.538177 0.359741 1.80126 -151.023 1.13329 
10 2.905 0.691712 0.53177 0.354681 1.83492 -150.334 1.14306 
10 2.905 0.691522 0.531864 0.354018 1.84719 -150.404 1.11558 
10 2.905 0.695142 0.53509 0.357044 1.78547 -150.559 1.12845 
10 2.91 0.69032 0.52983 0.351883 1.83121 -150.115 1.10514 
10 2.91 0.689272 0.531032 0.355575 1.92219 -150.32 1.1668 
10 2.91 0.690892 0.53244 0.356194 1.89374 -150.297 1.17269 
10 2.915 0.684714 0.522975 0.345203 1.85736 -149.313 1.13379 
10 2.915 0.690396 0.529186 0.351126 1.80239 -150.265 1.11947 
10 2.915 0.689852 0.529456 0.35191 1.83741 -150.124 1.13812 
10 2.92 0.685402 0.523023 0.344366 1.82354 -148.688 1.15459 
10 2.92 0.68334 0.520857 0.342127 1.84601 -149.137 1.10576 
10 2.92 0.68323 0.521196 0.342719 1.86277 -148.988 1.13058 
10 2.925 0.675634 0.51449 0.339814 1.98321 -148.223 1.19992 
10 2.925 0.677172 0.514427 0.33699 1.90993 -148.236 1.13985 
10 2.925 0.675142 0.511657 0.33414 1.90906 -147.989 1.12072 
10 2.93 0.670606 0.507039 0.331019 1.95653 -147.323 1.14556 
10 2.93 0.679498 0.517523 0.340644 1.90463 -148.421 1.14178 
10 2.93 0.677586 0.514803 0.336836 1.90033 -147.94 1.11537 
10 2.935 0.666096 0.501384 0.32514 1.96593 -146.523 1.15719 
10 2.935 0.664898 0.500347 0.32479 1.98493 -146.337 1.17206 
10 2.935 0.669904 0.505659 0.328993 1.93825 -146.983 1.13792 
10 2.94 0.667482 0.502673 0.325523 1.94356 -146.25 1.14721 
10 2.94 0.666532 0.501182 0.324385 1.93595 -146.6 1.1262 
10 2.94 0.666816 0.502033 0.324727 1.95201 -146.328 1.13133 
10 2.945 0.667312 0.502224 0.324654 1.93271 -146.396 1.12116 
10 2.945 0.665766 0.500029 0.322799 1.92818 -146.177 1.14401 
10 2.945 0.662618 0.496452 0.319341 1.9487 -145.572 1.13779 
10 2.95 0.657002 0.490113 0.313604 1.98173 -144.924 1.12506 
10 2.95 0.659182 0.492122 0.315077 1.95257 -145.244 1.10937 
10 2.95 0.66386 0.49805 0.320822 1.94371 -145.776 1.13893 
10 2.955 0.653518 0.485205 0.308594 1.96679 -144.107 1.17196 
10 2.955 0.650946 0.483486 0.308598 2.02218 -143.984 1.18225 
10 2.955 0.651856 0.484952 0.31004 2.03168 -144.417 1.14157 
10 2.96 0.651744 0.483665 0.30786 1.98969 -143.913 1.16119 
10 2.96 0.652088 0.484781 0.309345 2.01224 -144.127 1.16603 
10 2.96 0.64935 0.482169 0.307601 2.04437 -144.421 1.13608 
10 2.965 0.646352 0.476201 0.299739 1.97068 -142.975 1.12363 
10 2.965 0.643238 0.473284 0.297152 2.00772 -142.797 1.12609 
10 2.965 0.643212 0.473832 0.298074 2.02735 -142.793 1.14301 
10 2.97 0.638834 0.468948 0.293997 2.04845 -142.498 1.1249 
10 2.97 0.64519 0.474146 0.296178 1.94868 -142.822 1.07904 
10 2.97 0.636784 0.465706 0.290477 2.02736 -141.701 1.14697 
10 2.975 0.63673 0.466039 0.290592 2.03746 -141.639 1.14246 
10 2.975 0.635608 0.465393 0.290606 2.06371 -141.655 1.13406 
10 2.975 0.639218 0.46842 0.293092 2.01077 -142.422 1.11845 
10 2.98 0.635322 0.465191 0.290217 2.06565 -142.161 1.09253 
10 2.98 0.633056 0.463503 0.290008 2.10546 -141.372 1.14467 
10 2.98 0.63173 0.460486 0.285989 2.0605 -141.054 1.1349 
10 2.985 0.630814 0.458824 0.283951 2.04011 -140.826 1.13244 
10 2.985 0.626464 0.45452 0.280441 2.07915 -140.464 1.12242 
10 2.985 0.630638 0.458293 0.283399 2.02978 -140.691 1.1036 
10 2.99 0.625914 0.453514 0.279653 2.06508 -140.373 1.13383 
10 2.99 0.627198 0.455198 0.28083 2.06759 -140.693 1.09445 
10 2.99 0.625184 0.453895 0.281133 2.10836 -140.378 1.14057 
10 2.995 0.629106 0.456399 0.28104 2.02421 -140.504 1.08254 
10 2.995 0.630208 0.457443 0.281892 2.0127 -140.811 1.0761 
10 2.995 0.613606 0.44098 0.269378 2.15251 -138.813 1.13308 
10 3 0.616922 0.442913 0.269589 2.07735 -138.843 1.11809 
10 3 0.611876 0.437857 0.265752 2.11549 -138.432 1.11034 
10 3 0.614612 0.440262 0.266972 2.08381 -138.471 1.10078 
10 3.005 0.61309 0.438067 0.264911 2.06949 -138.22 1.1078 
10 3.005 0.609384 0.433419 0.260259 2.06556 -137.7 1.08872 
10 3.005 0.615928 0.441908 0.268217 2.08121 -138.631 1.10394 
10 3.01 0.602984 0.426602 0.254015 2.09343 -136.64 1.09355 
10 3.01 0.605756 0.430345 0.258035 2.10646 -137.342 1.10176 
10 3.01 0.611186 0.435974 0.262597 2.07394 -137.949 1.08538 
10 3.015 0.606458 0.430379 0.257647 2.07588 -136.975 1.10387 
10 3.015 0.594074 0.416768 0.246502 2.11755 -136.037 1.09178 
10 3.015 0.600922 0.425602 0.254525 2.13913 -136.912 1.07306 
10 3.02 0.59958 0.425407 0.25562 2.18247 -136.661 1.1173 
10 3.02 0.596008 0.420046 0.249723 2.14637 -136.031 1.09182 
10 3.02 0.601378 0.424827 0.252269 2.09177 -136.489 1.08308 
10 3.025 0.594506 0.41752 0.246509 2.11843 -135.78 1.0607 
10 3.025 0.600656 0.423399 0.251308 2.06979 -135.904 1.10248 
10 3.025 0.596252 0.419403 0.248305 2.11194 -135.758 1.10002 
10 3.03 0.58687 0.408855 0.238875 2.12667 -134.468 1.07669 
10 3.03 0.590046 0.413003 0.242692 2.14023 -135.241 1.06419 
10 3.03 0.59075 0.413517 0.244084 2.12976 -134.978 1.10593 
10 3.035 0.590756 0.413061 0.241809 2.111 -134.966 1.06282 
10 3.035 0.587772 0.409678 0.239016 2.11539 -134.253 1.06921 
10 3.035 0.589336 0.411281 0.240592 2.10756 -134.936 1.06072 
10 3.04 0.57754 0.398241 0.229361 2.12791 -132.73 1.06898 
10 3.04 0.579738 0.401285 0.2326 2.14438 -133.48 1.06764 
10 3.04 0.583326 0.405484 0.236666 2.14521 -134.1 1.06549 
10 3.045 0.579694 0.400811 0.232031 2.12696 -133.285 1.06298 
10 3.045 0.579952 0.401816 0.233113 2.15012 -133.443 1.0728 
10 3.045 0.579848 0.401633 0.232993 2.1481 -133.556 1.06999 
10 3.05 0.57276 0.394867 0.22826 2.1906 -132.664 1.06219 
10 3.05 0.578672 0.400324 0.232397 2.14631 -133.27 1.07882 
10 3.05 0.57972 0.401105 0.232748 2.13211 -133.427 1.0619 
10 3.055 0.573344 0.392265 0.223371 2.07992 -132.498 1.022 
10 3.055 0.570084 0.390311 0.223171 2.13797 -131.861 1.04411 
10 3.055 0.569754 0.391128 0.224734 2.17705 -132.572 1.0462 
10 3.06 0.567432 0.388039 0.221414 2.15881 -131.67 1.0593 
10 3.06 0.56598 0.385517 0.218508 2.13017 -131.225 1.03027 
10 3.06 0.567552 0.387397 0.220446 2.1334 -131.638 1.05 
10 3.065 0.567756 0.387226 0.219836 2.11677 -131.486 1.03033 
10 3.065 0.568662 0.387857 0.220334 2.10376 -131.804 1.03548 
10 3.065 0.558634 0.378927 0.215151 2.18123 -130.565 1.06252 
10 3.07 0.557398 0.377237 0.212726 2.16758 -130.37 1.02643 
10 3.07 0.560432 0.38023 0.214943 2.1546 -130.7 1.03782 
10 3.07 0.561176 0.381275 0.215605 2.16144 -130.722 1.0131 
10 3.075 0.556534 0.375706 0.211323 2.14555 -129.984 1.05122 
10 3.075 0.556888 0.375701 0.210962 2.13256 -130.067 1.03867 
10 3.075 0.554544 0.373704 0.209563 2.15236 -129.906 1.03523 
10 3.08 0.554382 0.372114 0.205935 2.10308 -129.152 1.00497 
10 3.08 0.549472 0.36693 0.202701 2.11074 -129.011 1.02826 
10 3.08 0.55037 0.368234 0.204027 2.12101 -129.135 1.02029 
10 3.085 0.545664 0.364081 0.20149 2.15014 -128.365 1.02065 
10 3.085 0.54487 0.36339 0.200819 2.1558 -128.469 1.01441 
10 3.085 0.549424 0.367848 0.203661 2.13877 -128.659 1.02241 
10 3.09 0.545394 0.362854 0.199505 2.11649 -128.516 1.00712 
10 3.09 0.54191 0.358738 0.195309 2.10588 -127.81 0.992794 
10 3.09 0.543504 0.360733 0.197348 2.11444 -128.581 0.97802 
10 3.095 0.536054 0.352554 0.190816 2.10662 -127.024 0.978788 
10 3.095 0.53917 0.357611 0.196487 2.16176 -127.721 1.01889 
10 3.095 0.54503 0.363192 0.200026 2.1368 -128.416 0.988651 
10 3.1 0.535476 0.351903 0.189804 2.10221 -126.674 0.986238 
10 3.1 0.53471 0.352965 0.192567 2.16289 -126.702 1.02391 
10 3.1 0.535478 0.353444 0.192805 2.15185 -127.131 0.999822 
10 3.105 0.530622 0.347683 0.187232 2.12959 -126.119 0.973457 
10 3.105 0.526614 0.343038 0.183829 2.11643 -125.964 0.999257 
10 3.105 0.531322 0.349093 0.189528 2.15106 -126.216 0.992275 
10 3.11 0.52521 0.342472 0.183498 2.14232 -125.71 0.971154 
10 3.11 0.528244 0.344937 0.184923 2.11881 -125.93 0.972263 
10 3.11 0.526268 0.34306 0.184378 2.12547 -125.649 0.977734 
10 3.115 0.52352 0.339949 0.180627 2.11479 -125.067 0.948941 
10 3.115 0.527028 0.344168 0.185011 2.13192 -125.673 0.98214 
10 3.115 0.521392 0.338088 0.179829 2.12642 -125.054 0.960982 
10 3.12 0.517576 0.334125 0.177183 2.12309 -124.649 0.968363 
10 3.12 0.524578 0.340615 0.18123 2.09722 -124.952 0.975097 
10 3.12 0.526096 0.343666 0.184809 2.14388 -125.473 0.976598 
10 3.125 0.516474 0.332149 0.174671 2.09293 -123.977 0.96797 
10 3.125 0.520776 0.33676 0.178038 2.09768 -124.402 0.954188 
10 3.125 0.514084 0.330282 0.173529 2.112 -124.287 0.953909 
10 3.13 0.510708 0.326683 0.170875 2.10415 -123.326 0.953269 
10 3.13 0.514498 0.33168 0.175251 2.13968 -123.876 0.958375 
10 3.13 0.510702 0.326639 0.170416 2.10297 -123.621 0.930325 
10 3.135 0.506104 0.322918 0.169184 2.13005 -123.167 0.962848 
10 3.135 0.510628 0.326758 0.170411 2.10582 -123.255 0.94408 
10 3.135 0.506808 0.322175 0.167031 2.08358 -122.92 0.924381 
10 3.14 0.506206 0.322248 0.167469 2.10202 -123.012 0.941075 
10 3.14 0.50634 0.322524 0.167345 2.10649 -122.585 0.94238 
10 3.14 0.505394 0.32047 0.165527 2.07157 -122.848 0.919348 
10 3.145 0.498014 0.313921 0.16091 2.09549 -121.949 0.925624 
10 3.145 0.496602 0.311552 0.158082 2.06482 -121.42 0.89798 
10 3.145 0.508566 0.323919 0.167916 2.07567 -122.753 0.93146 
10 3.15 0.499398 0.314429 0.160717 2.06446 -121.65 0.911791 
10 3.15 0.502384 0.318019 0.163876 2.08346 -122.009 0.929063 
10 3.15 0.50214 0.317224 0.16324 2.06602 -122.02 0.930922 
10 3.155 0.494234 0.309139 0.156604 2.05617 -120.95 0.910451 
10 3.155 0.491918 0.30745 0.1558 2.07501 -120.666 0.908182 
10 3.155 0.490894 0.308072 0.157714 2.12661 -121.034 0.910875 
10 3.16 0.489536 0.305383 0.15405 2.08031 -120.39 0.90568 
10 3.16 0.491964 0.306713 0.154527 2.04697 -120.358 0.898942 
10 3.16 0.490368 0.306266 0.155138 2.08244 -120.516 0.908483 
10 3.165 0.487342 0.302817 0.152182 2.06365 -119.758 0.904013 
10 3.165 0.48794 0.304022 0.153621 2.08331 -120.431 0.909343 
10 3.165 0.494018 0.309793 0.157878 2.07708 -120.746 0.922932 
10 3.17 0.484928 0.300119 0.150117 2.04933 -119.891 0.89114 
10 3.17 0.481844 0.297464 0.148246 2.05964 -119.364 0.896099 
10 3.17 0.488032 0.302422 0.151004 2.0267 -120.106 0.886576 
10 3.175 0.481814 0.296713 0.147647 2.03364 -118.827 0.901472 
10 3.175 0.484178 0.299499 0.149777 2.04948 -119.548 0.882725 
10 3.175 0.479202 0.295073 0.147024 2.06104 -118.914 0.907591 
10 3.18 0.479688 0.293732 0.144612 2.00097 -118.542 0.879536 
10 3.18 0.476434 0.291782 0.144025 2.03751 -118.314 0.878049 
10 3.18 0.479934 0.295726 0.146922 2.05628 -119.063 0.880676 
10 3.185 0.472998 0.287945 0.140697 2.01625 -118.005 0.862291 
10 3.185 0.474232 0.288357 0.140562 1.9925 -117.946 0.869994 
10 3.185 0.48079 0.295334 0.145858 2.01491 -118.99 0.870536 
10 3.19 0.471658 0.286192 0.139282 1.99784 -117.712 0.860058 
10 3.19 0.473158 0.287167 0.140036 1.98398 -117.903 0.857314 
10 3.19 0.473802 0.288027 0.140342 1.99181 -117.92 0.867854 
10 3.195 0.4635 0.27811 0.133594 1.98051 -116.337 0.853548 
10 3.195 0.4646 0.27961 0.134209 1.99551 -116.608 0.836252 
10 3.195 0.469508 0.282599 0.135451 1.94559 -117.009 0.828727 
10 3.2 0.46092 0.276772 0.133055 2.01015 -116.39 0.843535 
10 3.2 0.463404 0.278553 0.133958 1.99406 -116.791 0.852595 
10 3.2 0.464718 0.280041 0.134929 2.00243 -116.831 0.857927 
10 3.205 0.459284 0.273947 0.129851 1.96584 -116.058 0.814926 
10 3.205 0.460382 0.276972 0.133095 2.02873 -116.275 0.830878 
10 3.205 0.464154 0.279234 0.134117 1.9905 -116.251 0.839525 
10 3.21 0.46084 0.275141 0.13065 1.95536 -115.549 0.834745 
10 3.21 0.456696 0.273117 0.130903 2.01078 -115.615 0.850397 
10 3.21 0.45744 0.2728 0.130496 1.97971 -115.89 0.841779 
10 3.215 0.45218 0.268387 0.1274 1.98819 -115.052 0.844976 
10 3.215 0.453854 0.268558 0.126345 1.94632 -115.243 0.82785 
10 3.215 0.461136 0.275769 0.131818 1.96338 -115.73 0.844128 
10 3.22 0.45342 0.269061 0.126945 1.97115 -115.05 0.821316 
10 3.22 0.451966 0.268088 0.127065 1.98183 -114.873 0.838215 
10 3.22 0.450074 0.264809 0.123488 1.93299 -114.623 0.815528 
10 3.225 0.446054 0.261907 0.122082 1.95172 -113.948 0.812899 
10 3.225 0.443988 0.260375 0.121119 1.96122 -114.028 0.807687 
10 3.225 0.44434 0.260916 0.122234 1.96831 -114.095 0.831388 
10 3.23 0.444296 0.259658 0.120114 1.92752 -113.706 0.797656 
10 3.23 0.44231 0.257517 0.11836 1.91575 -113.532 0.801157 
10 3.23 0.44795 0.261847 0.120384 1.89436 -113.707 0.774407 
10 3.235 0.44216 0.258534 0.119997 1.94833 -113.538 0.810274 
10 3.235 0.443582 0.258206 0.118499 1.89926 -113.569 0.787393 
10 3.235 0.445384 0.261778 0.122293 1.96014 -113.701 0.819795 
10 3.24 0.44033 0.255508 0.117043 1.90178 -113.147 0.785717 
10 3.24 0.439366 0.255554 0.117902 1.92937 -113.491 0.797953 
10 3.24 0.442114 0.255998 0.116311 1.86832 -113.327 0.772807 
10 3.245 0.43908 0.254199 0.116166 1.89238 -112.67 0.785646 
10 3.245 0.437088 0.252463 0.115058 1.89267 -112.526 0.793395 
10 3.245 0.437256 0.253159 0.116162 1.9096 -112.922 0.786889 
10 3.25 0.43256 0.248374 0.112043 1.8851 -111.86 0.779231 
10 3.25 0.432402 0.248071 0.111651 1.87999 -111.639 0.768905 
10 3.25 0.430112 0.246472 0.111115 1.89155 -111.967 0.763393 
10 3.255 0.435562 0.249891 0.112243 1.84876 -112.199 0.765581 
10 3.255 0.434968 0.250306 0.113514 1.87739 -111.909 0.779984 
10 3.255 0.433274 0.247985 0.111001 1.85127 -111.864 0.763192 
10 3.26 0.426836 0.241778 0.106544 1.82789 -110.93 0.747362 
10 3.26 0.432908 0.248568 0.112255 1.87602 -112.014 0.779395 
10 3.26 0.426752 0.241997 0.106547 1.8368 -111.217 0.750657 
10 3.265 0.424178 0.240116 0.106724 1.84348 -110.648 0.758542 
10 3.265 0.42536 0.241549 0.107519 1.85661 -110.716 0.774454 
10 3.265 0.426298 0.24158 0.106831 1.83307 -110.712 0.749093 
10 3.27 0.421632 0.237745 0.104761 1.834 -110.626 0.753494 
10 3.27 0.42512 0.241244 0.107022 1.85068 -111.022 0.762083 
10 3.27 0.421352 0.237447 0.104517 1.83208 -110.47 0.722255 
10 3.275 0.418266 0.234322 0.102255 1.813 -109.786 0.732451 
10 3.275 0.418412 0.234435 0.102727 1.8127 -110.067 0.747002 
10 3.275 0.42255 0.238275 0.104824 1.82371 -110.301 0.732828 
10 3.28 0.416282 0.232468 0.100329 1.80418 -109.42 0.722094 
10 3.28 0.422392 0.238822 0.105389 1.84168 -110.093 0.738134 
10 3.28 0.418344 0.233909 0.101404 1.79565 -110.125 0.721131 
10 3.285 0.417646 0.234071 0.102697 1.8156 -109.891 0.74467 
10 3.285 0.413412 0.230742 0.100558 1.82139 -109.307 0.743535 
10 3.285 0.416432 0.233658 0.102598 1.83387 -109.708 0.730324 
10 3.29 0.416712 0.232181 0.100104 1.77908 -109.091 0.72118 
10 3.29 0.412834 0.228781 0.0984775 1.77354 -108.651 0.718732 
10 3.29 0.41189 0.229047 0.0991447 1.80527 -109.044 0.722002 
10 3.295 0.409906 0.225765 0.0959696 1.75243 -108.689 0.704533 
10 3.295 0.408742 0.22459 0.0955742 1.74567 -108.354 0.711313 
10 3.295 0.412616 0.228442 0.0980931 1.76602 -108.903 0.71384 
10 3.3 0.408894 0.225952 0.0969666 1.78052 -108.433 0.717734 
10 3.3 0.409212 0.225722 0.0961288 1.76567 -108.102 0.708492 
10 3.3 0.416026 0.231086 0.0990885 1.75782 -108.895 0.711908 
10 3.305 0.405876 0.223009 0.0947541 1.7632 -107.511 0.710045 
10 3.305 0.402006 0.219352 0.09197 1.74715 -107.379 0.70214 
10 3.305 0.406376 0.223358 0.0946314 1.76148 -107.786 0.694605 
10 3.31 0.398008 0.215393 0.0894267 1.72153 -107.133 0.677671 
10 3.31 0.401266 0.218903 0.0925266 1.74889 -107.029 0.710567 
10 3.31 0.400998 0.218996 0.0923314 1.7582 -107.593 0.705109 
10 3.315 0.40091 0.217853 0.0909165 1.72319 -107.117 0.688002 
10 3.315 0.398108 0.215169 0.089607 1.70976 -106.771 0.700467 
10 3.315 0.39853 0.216134 0.0897757 1.72875 -106.839 0.685257 
10 3.32 0.397438 0.214975 0.0894779 1.7174 -106.777 0.6905 
10 3.32 0.398968 0.215856 0.0891474 1.70725 -106.6 0.681876 
10 3.32 0.397712 0.214007 0.0884663 1.68169 -106.844 0.679554 
10 3.325 0.3979 0.215252 0.0895975 1.7121 -106.878 0.684078 
10 3.325 0.39568 0.21247 0.0873455 1.68141 -106.1 0.673721 
10 3.325 0.395746 0.213838 0.088862 1.72099 -106.433 0.685455 
10 3.33 0.391158 0.209423 0.0864572 1.69424 -106.408 0.686427 
10 3.33 0.392912 0.210696 0.0859432 1.69116 -105.966 0.672794 
10 3.33 0.391618 0.208951 0.0850432 1.66925 -105.646 0.669813 
10 3.335 0.389302 0.207881 0.0845951 1.6889 -105.353 0.650528 
10 3.335 0.388616 0.206872 0.0837621 1.67465 -105.072 0.665412 
10 3.335 0.39083 0.208277 0.0846341 1.66502 -105.5 0.660924 
10 3.34 0.3878 0.206468 0.0842838 1.67901 -105.42 0.666183 
10 3.34 0.386226 0.204625 0.082868 1.66031 -104.882 0.671884 
10 3.34 0.386848 0.204637 0.0819505 1.64627 -104.9 0.647819 
10 3.345 0.384842 0.203729 0.0821786 1.66294 -104.395 0.662667 
10 3.345 0.383804 0.202795 0.0810983 1.65887 -104.616 0.649088 
10 3.345 0.38417 0.203394 0.0818953 1.6684 -104.922 0.652202 
10 3.35 0.385516 0.203716 0.0815555 1.64459 -104.616 0.64837 
10 3.35 0.381088 0.199938 0.0795362 1.63313 -104.4 0.644732 
10 3.35 0.3834 0.201976 0.080677 1.6412 -104.587 0.640203 
10 3.355 0.380568 0.200264 0.0798423 1.65222 -104.191 0.647255 
10 3.355 0.382732 0.202349 0.0816049 1.66513 -104.342 0.663597 
