J2 temperature m m2 m4 ms e sp_h 
0.15 1.32 0.917922 0.847337 0.731724 0.360294 -195.117 4.29214 
0.15 1.325 0.9195 0.8501 0.735956 0.34863 -195.786 4.11134 
0.15 1.325 0.918554 0.848631 0.733909 0.369035 -195.404 4.27146 
0.15 1.325 0.92006 0.851047 0.7374 0.342357 -195.945 4.09244 
0.15 1.33 0.918372 0.848098 0.732741 0.352673 -195.283 4.20649 
0.15 1.33 0.920646 0.852164 0.739254 0.343972 -196.157 4.12233 
0.15 1.33 0.919536 0.850009 0.735563 0.335539 -195.791 3.99203 
0.15 1.335 0.918826 0.848979 0.734209 0.354902 -195.521 4.11196 
0.15 1.335 0.918972 0.849318 0.734953 0.360149 -195.589 4.17943 
0.15 1.335 0.919478 0.849869 0.735201 0.33174 -195.757 3.92689 
0.15 1.34 0.91928 0.849505 0.734577 0.330558 -195.715 3.8774 
0.15 1.34 0.920462 0.851442 0.737322 0.312805 -196.123 3.73899 
0.15 1.34 0.9184 0.848258 0.733299 0.358173 -195.242 4.26786 
0.15 1.345 0.919122 0.8494 0.734628 0.343125 -195.63 3.98032 
0.15 1.345 0.919718 0.850286 0.735803 0.327474 -195.88 3.83436 
0.15 1.345 0.919796 0.850494 0.73631 0.332285 -195.895 3.88946 
0.15 1.35 0.919684 0.850397 0.736284 0.339121 -195.875 3.88996 
0.15 1.35 0.919654 0.850324 0.736139 0.33779 -195.868 3.90043 
0.15 1.35 0.920026 0.850829 0.736688 0.324495 -195.982 3.78561 
0.15 1.355 0.9217 0.853769 0.741377 0.312773 -196.752 3.60086 
0.15 1.355 0.921194 0.85273 0.739302 0.304949 -196.423 3.57071 
0.15 1.355 0.920314 0.851296 0.737273 0.318703 -196.144 3.69853 
0.15 1.36 0.919472 0.850065 0.73596 0.340915 -195.792 3.91726 
0.15 1.36 0.920392 0.851592 0.737942 0.328753 -196.192 3.69854 
0.15 1.36 0.91891 0.848933 0.733752 0.333669 -195.559 3.85769 
0.15 1.365 0.921156 0.852796 0.739532 0.312658 -196.483 3.53328 
0.15 1.365 0.920434 0.851445 0.737342 0.311087 -196.16 3.59205 
0.15 1.365 0.919096 0.849361 0.734567 0.338724 -195.707 3.79344 
0.15 1.37 0.919996 0.85063 0.736058 0.30932 -195.975 3.56672 
0.15 1.37 0.920228 0.850994 0.736389 0.304691 -196.043 3.52245 
0.15 1.37 0.920554 0.851672 0.737873 0.31041 -196.233 3.60606 
0.15 1.375 0.92016 0.850997 0.736633 0.312917 -196.132 3.49673 
0.15 1.375 0.919872 0.850477 0.7358 0.313663 -196.049 3.52644 
0.15 1.375 0.919642 0.850036 0.735098 0.312343 -195.834 3.57742 
0.15 1.38 0.919792 0.850178 0.735114 0.30151 -195.966 3.43586 
0.15 1.38 0.919796 0.850291 0.735439 0.309133 -195.974 3.5009 
0.15 1.38 0.919986 0.85084 0.736904 0.32362 -196.06 3.6695 
0.15 1.385 0.921722 0.853393 0.739689 0.275953 -196.731 3.14158 
0.15 1.385 0.92159 0.85333 0.739918 0.288947 -196.646 3.2701 
0.15 1.385 0.920486 0.85148 0.737308 0.302207 -196.277 3.42043 
