J2 temperature m m2 m4 ms e sp_h 
0.15 1.685 0.99677 0.993638 0.987648 0.00517075 -228.598 0.0503156 
0.15 1.685 0.996856 0.993805 0.987966 0.00492079 -228.631 0.049614 
0.15 1.69 0.996854 0.993801 0.987958 0.00491258 -228.63 0.0486878 
0.15 1.69 0.996734 0.993563 0.98749 0.00497593 -228.574 0.0504477 
0.15 1.695 0.996698 0.993494 0.987363 0.00512665 -228.568 0.0508163 
0.15 1.695 0.996862 0.993816 0.987986 0.00485386 -228.635 0.0487671 
0.15 1.7 0.996706 0.993517 0.98743 0.00550997 -228.576 0.0515753 
0.15 1.7 0.996636 0.993369 0.98711 0.00502374 -228.528 0.0512655 
0.15 1.705 0.996844 0.993788 0.987954 0.00530438 -228.634 0.0484548 
0.15 1.705 0.99655 0.993207 0.986823 0.00557287 -228.507 0.0547542 
0.15 1.71 0.99666 0.993418 0.98721 0.00505523 -228.537 0.0512653 
0.15 1.71 0.996464 0.99305 0.986556 0.00640799 -228.483 0.056086 
0.15 1.715 0.99658 0.993261 0.986912 0.0052282 -228.513 0.0514589 
0.15 1.715 0.996484 0.993077 0.986574 0.00565585 -228.48 0.054713 
0.15 1.72 0.996358 0.992825 0.986065 0.00553813 -228.416 0.0537974 
0.15 1.72 0.996114 0.992355 0.985192 0.00651971 -228.325 0.0592186 
0.15 1.725 0.996366 0.992847 0.986134 0.00591965 -228.435 0.0545459 
0.15 1.725 0.996348 0.992808 0.986045 0.00571959 -228.417 0.0554743 
0.15 1.73 0.99625 0.992611 0.985646 0.00557558 -228.367 0.054867 
0.15 1.73 0.996058 0.99224 0.984952 0.00624397 -228.299 0.0591229 
0.15 1.735 0.996076 0.992269 0.984986 0.0058399 -228.288 0.0575483 
0.15 1.735 0.996086 0.992297 0.985071 0.00634009 -228.308 0.0581912 
0.15 1.74 0.996088 0.992299 0.98507 0.00621473 -228.31 0.0584154 
0.15 1.74 0.996016 0.99216 0.984807 0.00643493 -228.28 0.0602035 
0.15 1.745 0.99588 0.991893 0.984294 0.00666049 -228.226 0.0614771 
0.15 1.745 0.995906 0.991947 0.984407 0.00676213 -228.25 0.0605975 
0.15 1.75 0.995774 0.991687 0.983903 0.00692691 -228.183 0.0633538 
0.15 1.75 0.99591 0.991951 0.984401 0.00651154 -228.23 0.0617868 
0.15 1.755 0.995596 0.991339 0.983236 0.00728232 -228.104 0.065492 
0.15 1.755 0.995688 0.991521 0.983594 0.00720038 -228.16 0.0642499 
0.15 1.76 0.995716 0.991567 0.983648 0.00660724 -228.146 0.0621279 
0.15 1.76 0.99568 0.991503 0.983546 0.00708964 -228.135 0.0614735 
0.15 1.765 0.9957 0.991548 0.983643 0.00731501 -228.143 0.0621004 
0.15 1.765 0.995514 0.991174 0.982905 0.00713404 -228.07 0.0651822 
0.15 1.77 0.995488 0.991125 0.982817 0.0072566 -228.066 0.0655032 
0.15 1.77 0.995482 0.991111 0.982782 0.00713829 -228.057 0.0651567 
0.15 1.775 0.995468 0.991085 0.982739 0.007244 -228.056 0.0657591 
0.15 1.775 0.995394 0.99094 0.982458 0.00738844 -228.018 0.0657392 
0.15 1.78 0.995342 0.990844 0.982293 0.00774961 -228.017 0.0664533 
0.15 1.78 0.995386 0.990918 0.982397 0.00702646 -228.005 0.0651394 
0.15 1.785 0.99523 0.990612 0.981807 0.00726538 -227.942 0.0665844 
0.15 1.785 0.995278 0.990711 0.982011 0.00741192 -227.978 0.0661095 
0.15 1.79 0.995056 0.990287 0.981231 0.00838642 -227.889 0.0704123 
0.15 1.79 0.995046 0.990267 0.98119 0.00843228 -227.885 0.0693589 
0.15 1.795 0.995012 0.990194 0.981034 0.00807576 -227.867 0.0714629 
0.15 1.795 0.994876 0.989935 0.980562 0.00871224 -227.828 0.0740263 
0.15 1.8 0.995018 0.990209 0.98107 0.00825887 -227.875 0.0685831 
0.15 1.8 0.994914 0.990001 0.980659 0.00817403 -227.818 0.0716806 
0.15 1.805 0.994742 0.989669 0.98004 0.00873537 -227.758 0.0743409 
0.15 1.805 0.994776 0.989735 0.980159 0.00860221 -227.763 0.0733459 
0.15 1.81 0.994852 0.989875 0.980404 0.00800763 -227.788 0.0712068 
0.15 1.81 0.995026 0.990215 0.981053 0.00766516 -227.856 0.0682323 
0.15 1.815 0.994222 0.988673 0.978205 0.0107997 -227.593 0.0811375 
