J2 temperature m m2 m4 ms e sp_h 
0.15 1.385 0.99715 0.994372 0.989026 0.00464386 -228.718 0.0651516 
0.15 1.39 0.997202 0.994475 0.989223 0.00451016 -228.741 0.0630697 
0.15 1.39 0.99719 0.994451 0.989179 0.00455712 -228.738 0.0633272 
0.15 1.39 0.997052 0.994177 0.988637 0.00462369 -228.672 0.0653535 
0.15 1.395 0.997028 0.994132 0.988557 0.00479192 -228.669 0.0659422 
0.15 1.395 0.997026 0.994128 0.988549 0.0047882 -228.664 0.0663267 
0.15 1.395 0.996952 0.993983 0.98827 0.00496557 -228.633 0.0683627 
0.15 1.4 0.996746 0.993577 0.987481 0.00529225 -228.546 0.0707788 
0.15 1.4 0.996896 0.993871 0.988048 0.0049518 -228.61 0.0677936 
0.15 1.4 0.996948 0.993974 0.98825 0.00490609 -228.628 0.0680189 
0.15 1.405 0.996654 0.993395 0.987126 0.00537824 -228.505 0.0726217 
0.15 1.405 0.996728 0.993541 0.987411 0.00527929 -228.531 0.0723802 
0.15 1.405 0.996762 0.993609 0.987548 0.00531497 -228.553 0.0714391 
0.15 1.41 0.996644 0.993375 0.987088 0.00537995 -228.502 0.0722656 
0.15 1.41 0.99659 0.993269 0.986883 0.00549304 -228.473 0.0744018 
0.15 1.41 0.99667 0.993428 0.987196 0.0054405 -228.506 0.0742359 
0.15 1.415 0.99648 0.993053 0.986465 0.00568831 -228.425 0.0767125 
0.15 1.415 0.99664 0.993366 0.987066 0.00529119 -228.494 0.0720993 
0.15 1.415 0.996594 0.993277 0.986898 0.00546425 -228.473 0.0741537 
0.15 1.42 0.996558 0.993206 0.986759 0.00548399 -228.457 0.074304 
0.15 1.42 0.996626 0.993338 0.987009 0.00524621 -228.487 0.0708737 
0.15 1.42 0.996626 0.993339 0.987014 0.00531381 -228.49 0.0714188 
0.15 1.425 0.996448 0.992988 0.986333 0.00557076 -228.404 0.0758504 
0.15 1.425 0.99635 0.992795 0.985956 0.00570368 -228.366 0.0768905 
0.15 1.425 0.996542 0.993176 0.98671 0.00563665 -228.456 0.0747456 
0.15 1.43 0.996422 0.992939 0.986247 0.00576489 -228.407 0.0750478 
0.15 1.43 0.996582 0.99325 0.986832 0.00517743 -228.463 0.070774 
0.15 1.43 0.996502 0.993097 0.986555 0.00566462 -228.441 0.0736665 
0.15 1.435 0.996264 0.992627 0.985639 0.00595138 -228.334 0.0784133 
0.15 1.435 0.99615 0.992407 0.985224 0.00639564 -228.284 0.0831704 
0.15 1.435 0.996238 0.992579 0.985557 0.00620818 -228.327 0.0802824 
0.15 1.44 0.996148 0.9924 0.9852 0.00616403 -228.284 0.0805037 
0.15 1.44 0.996248 0.992601 0.985607 0.00631684 -228.338 0.0790545 
