sizes temp ene 
10 2.325 -185.492 
10 2.325 -185.61 
10 2.325 -185.383 
10 2.325 -185.586 
10 2.325 -185.206 
10 2.325 -185.176 
10 2.325 -185.408 
10 2.325 -185.726 
10 2.325 -185.286 
10 2.325 -185.283 
10 2.325 -185.679 
10 2.325 -185.4 
10 2.33 -184.967 
10 2.33 -185.259 
10 2.33 -184.862 
10 2.33 -184.511 
10 2.33 -185.057 
10 2.33 -185.548 
10 2.33 -185.039 
10 2.33 -184.663 
10 2.33 -184.658 
10 2.33 -185.375 
10 2.33 -184.508 
10 2.33 -184.917 
10 2.33 -184.747 
10 2.33 -184.692 
10 2.33 -185.2 
10 2.33 -184.33 
10 2.33 -184.843 
10 2.33 -184.421 
10 2.33 -185.077 
10 2.33 -184.674 
10 2.33 -185.284 
10 2.33 -185.118 
10 2.33 -184.655 
10 2.33 -184.877 
10 2.33 -184.655 
10 2.335 -184.183 
10 2.335 -184.606 
10 2.335 -184.142 
10 2.335 -184.217 
10 2.335 -184.256 
10 2.335 -184.671 
10 2.335 -183.372 
10 2.335 -184.189 
10 2.335 -184.401 
10 2.335 -184.171 
10 2.335 -184.255 
10 2.335 -184.601 
10 2.335 -184.247 
10 2.335 -184.334 
10 2.335 -184.919 
10 2.335 -183.959 
10 2.335 -184.568 
10 2.335 -184.228 
10 2.335 -184.359 
10 2.335 -184.037 
10 2.335 -183.961 
10 2.335 -184.407 
10 2.335 -184.176 
10 2.335 -184.688 
10 2.335 -184.06 
10 2.34 -183.925 
10 2.34 -184.287 
10 2.34 -183.851 
10 2.34 -183.856 
10 2.34 -184.163 
10 2.34 -184.035 
10 2.34 -183.862 
10 2.34 -183.884 
10 2.34 -183.346 
10 2.34 -183.528 
10 2.34 -183.851 
10 2.34 -183.779 
10 2.34 -183.985 
10 2.34 -184.056 
10 2.34 -183.914 
10 2.34 -183.843 
10 2.34 -184.1 
10 2.34 -184.097 
10 2.34 -183.936 
10 2.34 -183.488 
10 2.34 -184.002 
10 2.34 -183.467 
10 2.34 -183.478 
10 2.34 -184.041 
10 2.34 -184.593 
10 2.345 -183.138 
10 2.345 -183.046 
10 2.345 -183.314 
10 2.345 -183.232 
10 2.345 -183.799 
10 2.345 -183.519 
10 2.345 -183.476 
10 2.345 -183.182 
10 2.345 -183.747 
10 2.345 -183.693 
10 2.345 -183.451 
10 2.345 -183.439 
10 2.345 -183.279 
10 2.345 -183.355 
10 2.345 -183.296 
10 2.345 -183.223 
10 2.345 -183.447 
10 2.345 -183.076 
10 2.345 -183.296 
10 2.345 -183.004 
10 2.345 -182.92 
10 2.345 -183.136 
10 2.345 -183.057 
10 2.345 -182.398 
10 2.345 -183.207 
10 2.35 -182.596 
10 2.35 -183.076 
10 2.35 -182.506 
10 2.35 -182.894 
10 2.35 -182.069 
10 2.35 -182.099 
10 2.35 -182.328 
10 2.35 -182.57 
10 2.35 -183.11 
10 2.35 -182.769 
10 2.35 -183.002 
10 2.35 -182.598 
10 2.35 -182.353 
10 2.35 -182.808 
10 2.35 -182.553 
10 2.35 -182.489 
10 2.35 -182.51 
10 2.35 -182.471 
10 2.35 -182.762 
10 2.35 -182.604 
10 2.35 -183.505 
10 2.35 -182.511 
10 2.35 -182.799 
10 2.35 -182.971 
10 2.35 -182.345 
10 2.355 -181.964 
10 2.355 -182.29 
10 2.355 -182.37 
10 2.355 -181.672 
10 2.355 -181.688 
10 2.355 -181.886 
10 2.355 -182.808 
10 2.355 -182.01 
10 2.355 -182.739 
10 2.355 -182.051 
10 2.355 -182.265 
10 2.355 -182.321 
10 2.355 -181.482 
10 2.355 -182.412 
10 2.355 -182.815 
10 2.355 -182.315 
10 2.355 -182.319 
10 2.355 -182.434 
10 2.355 -182.572 
10 2.355 -182.394 
10 2.355 -182.075 
10 2.355 -182.205 
10 2.355 -182.137 
10 2.355 -182.176 
10 2.355 -182.504 
10 2.36 -181.511 
10 2.36 -181.952 
10 2.36 -181.792 
10 2.36 -181.666 
10 2.36 -181.763 
10 2.36 -181.66 
10 2.36 -182.398 
10 2.36 -181.709 
10 2.36 -181.046 
10 2.36 -181.987 
10 2.36 -181.784 
10 2.36 -181.735 
10 2.36 -181.776 
10 2.36 -181.835 
10 2.36 -181.691 
10 2.36 -181.764 
10 2.36 -181.414 
10 2.36 -182.124 
10 2.36 -182.271 
10 2.36 -182.322 
10 2.36 -182.192 
10 2.36 -182.3 
10 2.36 -181.217 
10 2.36 -181.712 
10 2.36 -182.028 
10 2.365 -181.734 
10 2.365 -181.443 
10 2.365 -181.743 
10 2.365 -181.363 
10 2.365 -181.287 
10 2.365 -181.554 
10 2.365 -180.909 
10 2.365 -181.198 
10 2.365 -181.429 
10 2.365 -180.806 
10 2.365 -180.402 
10 2.365 -181.284 
10 2.365 -181.142 
10 2.365 -181.449 
10 2.365 -181.243 
10 2.365 -181.204 
10 2.365 -181.35 
10 2.365 -181.354 
10 2.365 -181.396 
10 2.365 -180.841 
10 2.365 -180.66 
10 2.365 -181.709 
10 2.365 -181.384 
10 2.365 -180.899 
10 2.365 -181.24 
10 2.37 -180.842 
10 2.37 -180.795 
10 2.37 -180.721 
10 2.37 -181.52 
10 2.37 -180.213 
10 2.37 -180.474 
10 2.37 -180.363 
10 2.37 -181.449 
10 2.37 -180.486 
10 2.37 -180.745 
10 2.37 -180.838 
10 2.37 -181.154 
10 2.37 -180.432 
10 2.37 -180.387 
10 2.37 -180.913 
10 2.37 -181.415 
10 2.37 -181.065 
10 2.37 -180.814 
10 2.37 -180.755 
10 2.37 -180.968 
10 2.37 -180.431 
10 2.37 -180.421 
10 2.37 -180.34 
10 2.37 -180.561 
10 2.37 -180.595 
10 2.375 -180.396 
10 2.375 -180.011 
10 2.375 -179.775 
10 2.375 -180.38 
10 2.375 -180.451 
10 2.375 -179.993 
10 2.375 -180.317 
10 2.375 -179.525 
10 2.375 -180.329 
10 2.375 -180.47 
10 2.375 -180.139 
10 2.375 -179.888 
10 2.375 -180.148 
10 2.375 -179.961 
10 2.375 -179.757 
10 2.375 -180.635 
10 2.375 -180.421 
10 2.375 -179.733 
10 2.375 -179.99 
10 2.375 -180.534 
10 2.375 -179.822 
10 2.375 -180.401 
10 2.375 -180.078 
10 2.375 -180.246 
10 2.375 -180.534 
10 2.38 -179.273 
10 2.38 -179.844 
10 2.38 -179.838 
10 2.38 -179.036 
10 2.38 -179.203 
10 2.38 -179.941 
10 2.38 -179.431 
10 2.38 -179.894 
10 2.38 -179.937 
10 2.38 -179.181 
10 2.38 -179.447 
10 2.38 -179.684 
10 2.38 -179.058 
10 2.38 -179.377 
10 2.38 -180.194 
10 2.38 -180.021 
10 2.38 -180.073 
10 2.38 -180.056 
10 2.38 -178.961 
10 2.38 -179.817 
10 2.38 -179.737 
10 2.38 -179.529 
10 2.38 -179.903 
10 2.38 -179.186 
10 2.38 -179.211 
10 2.385 -178.837 
10 2.385 -179.917 
10 2.385 -178.867 
10 2.385 -179.059 
10 2.385 -178.748 
10 2.385 -179.369 
10 2.385 -179.206 
10 2.385 -179.012 
10 2.385 -179.296 
10 2.385 -178.503 
10 2.385 -179.47 
10 2.385 -179.346 
10 2.385 -179.011 
10 2.385 -178.775 
10 2.385 -179.049 
10 2.385 -179.757 
10 2.385 -178.689 
10 2.385 -179.012 
10 2.385 -179.071 
10 2.385 -179.163 
10 2.385 -178.76 
10 2.385 -178.821 
10 2.385 -178.799 
10 2.385 -178.939 
10 2.385 -178.981 
10 2.39 -178.554 
10 2.39 -179.144 
10 2.39 -178.496 
10 2.39 -178.456 
10 2.39 -178.67 
10 2.39 -178.411 
10 2.39 -178.426 
10 2.39 -178.666 
10 2.39 -178.264 
10 2.39 -178.643 
10 2.39 -178.228 
10 2.39 -178.647 
10 2.39 -178.827 
10 2.39 -177.915 
10 2.39 -178.271 
10 2.39 -178.351 
10 2.39 -178.227 
10 2.39 -178.678 
10 2.39 -178.669 
10 2.39 -178.743 
10 2.39 -178.267 
10 2.39 -178.712 
10 2.39 -178.841 
10 2.39 -178.595 
10 2.39 -178.557 
10 2.395 -177.969 
10 2.395 -177.906 
10 2.395 -177.537 
10 2.395 -178.645 
10 2.395 -177.945 
10 2.395 -178.009 
10 2.395 -178.255 
10 2.395 -178.565 
10 2.395 -178.3 
10 2.395 -177.427 
10 2.395 -177.317 
10 2.395 -177.999 
10 2.395 -178.519 
10 2.395 -177.694 
10 2.395 -179.132 
10 2.395 -178.446 
10 2.395 -177.723 
10 2.395 -177.516 
10 2.395 -178.327 
10 2.395 -178.29 
10 2.395 -178.117 
10 2.395 -178.254 
10 2.395 -177.843 
10 2.395 -178.092 
10 2.395 -178.246 
10 2.4 -177.19 
10 2.4 -177.354 
10 2.4 -177.12 
10 2.4 -177.713 
10 2.4 -177.759 
10 2.4 -177.336 
10 2.4 -177.536 
10 2.4 -177.312 
10 2.4 -176.938 
10 2.4 -178.023 
10 2.4 -177.645 
10 2.4 -177.51 
10 2.4 -177.371 
10 2.4 -177.399 
10 2.4 -177.192 
10 2.4 -177.539 
10 2.4 -176.986 
10 2.4 -177.234 
10 2.4 -177.43 
10 2.4 -176.956 
10 2.4 -176.661 
10 2.4 -177.971 
10 2.4 -177.392 
10 2.4 -177.818 
10 2.4 -177.631 
