J: 9.0312 1.23346 -0.0886069 -0.004124 
nth step2 temperature e 
3 2048 1.56 -217.393 
3 2048 1.56 -217.42 
3 2048 1.56 -217.222 
3 2048 1.56 -217.546 
3 2048 1.56 -217.426 
3 2048 1.56 -217.38 
3 2048 1.56 -217.423 
3 2048 1.56 -217.17 
3 2048 1.56 -217.48 
3 2048 1.56 -217.46 
3 2048 1.56 -217.317 
3 2048 1.56 -217.458 
3 2048 1.56 -217.421 
3 2048 1.56 -217.38 
3 2048 1.56 -217.291 
3 2048 1.56 -217.159 
3 2048 1.56 -217.276 
3 2048 1.56 -217.604 
3 2048 1.56 -217.35 
3 2048 1.56 -217.206 
3 2048 1.56 -217.268 
3 2048 1.56 -217.198 
3 2048 1.56 -217.028 
3 2048 1.56 -217.338 
3 2048 1.565 -217.348 
3 2048 1.565 -216.992 
3 2048 1.565 -217.593 
3 2048 1.565 -217.137 
3 2048 1.565 -217.254 
3 2048 1.565 -217.163 
3 2048 1.565 -217.365 
3 2048 1.565 -217.384 
3 2048 1.565 -217.362 
3 2048 1.565 -217.422 
3 2048 1.565 -217.25 
3 2048 1.565 -217.271 
3 2048 1.565 -217.048 
3 2048 1.565 -217.087 
3 2048 1.565 -217.439 
3 2048 1.565 -217.08 
3 2048 1.565 -217.216 
3 2048 1.565 -217.183 
3 2048 1.565 -217.32 
3 2048 1.565 -217.39 
3 2048 1.565 -217.575 
3 2048 1.565 -217.17 
3 2048 1.565 -217.383 
3 2048 1.565 -217.23 
3 2048 1.565 -217.264 
3 2048 1.57 -217.292 
3 2048 1.57 -217.17 
3 2048 1.57 -217.241 
3 2048 1.57 -217.269 
3 2048 1.57 -217.335 
3 2048 1.57 -217.434 
3 2048 1.57 -217.293 
3 2048 1.57 -217.068 
3 2048 1.57 -217.205 
3 2048 1.57 -217.239 
3 2048 1.57 -217.193 
3 2048 1.57 -217.386 
3 2048 1.57 -217.154 
3 2048 1.57 -217.209 
3 2048 1.57 -217.021 
3 2048 1.57 -217.066 
3 2048 1.57 -217.161 
3 2048 1.57 -217.001 
3 2048 1.57 -217.469 
3 2048 1.57 -217.269 
3 2048 1.57 -217.57 
3 2048 1.57 -217.341 
3 2048 1.57 -217.315 
3 2048 1.57 -217.331 
3 2048 1.57 -217.364 
3 2048 1.575 -217.311 
3 2048 1.575 -216.902 
3 2048 1.575 -216.909 
3 2048 1.575 -217.168 
3 2048 1.575 -217.301 
3 2048 1.575 -217.274 
3 2048 1.575 -217.229 
3 2048 1.575 -217.231 
3 2048 1.575 -216.918 
3 2048 1.575 -217.238 
3 2048 1.575 -217.008 
3 2048 1.575 -217.14 
3 2048 1.575 -217.087 
3 2048 1.575 -217.086 
3 2048 1.575 -217.225 
3 2048 1.575 -217.209 
3 2048 1.575 -217.309 
3 2048 1.575 -217.524 
3 2048 1.575 -217.301 
3 2048 1.575 -217.261 
3 2048 1.575 -217.112 
3 2048 1.575 -217.038 
3 2048 1.575 -216.97 
3 2048 1.575 -217.26 
3 2048 1.575 -217.39 
3 2048 1.58 -217.196 
3 2048 1.58 -217.113 
3 2048 1.58 -217.002 
3 2048 1.58 -216.861 
3 2048 1.58 -217.398 
3 2048 1.58 -217.282 
3 2048 1.58 -217.254 
3 2048 1.58 -217.28 
3 2048 1.58 -216.999 
3 2048 1.58 -216.981 
3 2048 1.58 -217.131 
3 2048 1.58 -217.072 
3 2048 1.58 -217.078 
3 2048 1.58 -217.333 
3 2048 1.58 -217.419 
3 2048 1.58 -216.853 
3 2048 1.58 -216.973 
3 2048 1.58 -217.195 
3 2048 1.58 -216.711 
3 2048 1.58 -217.124 
3 2048 1.58 -217.211 
3 2048 1.58 -216.988 
3 2048 1.58 -217.07 
3 2048 1.58 -217.316 
3 2048 1.58 -217.313 
3 2048 1.585 -217.176 
3 2048 1.585 -216.854 
3 2048 1.585 -216.967 
3 2048 1.585 -216.917 
3 2048 1.585 -217.145 
3 2048 1.585 -217.053 
3 2048 1.585 -217.175 
3 2048 1.585 -217.131 
3 2048 1.585 -217.2 
3 2048 1.585 -217.321 
3 2048 1.585 -217.365 
3 2048 1.585 -217.005 
3 2048 1.585 -216.906 
3 2048 1.585 -217.156 
3 2048 1.585 -217.04 
3 2048 1.585 -216.781 
3 2048 1.585 -217.203 
3 2048 1.585 -217.192 
3 2048 1.585 -217.194 
3 2048 1.585 -217.2 
3 2048 1.585 -217.214 
3 2048 1.585 -217.123 
3 2048 1.585 -216.825 
3 2048 1.585 -217.011 
3 2048 1.585 -216.989 
3 2048 1.59 -216.681 
3 2048 1.59 -217.289 
3 2048 1.59 -216.837 
3 2048 1.59 -217.103 
3 2048 1.59 -217.113 
3 2048 1.59 -217.137 
3 2048 1.59 -217.206 
3 2048 1.59 -217.12 
3 2048 1.59 -217.36 
3 2048 1.59 -217.15 
3 2048 1.59 -217.104 
3 2048 1.59 -217.057 
3 2048 1.59 -217.305 
3 2048 1.59 -216.922 
3 2048 1.59 -217.041 
3 2048 1.59 -217.064 
3 2048 1.59 -216.859 
3 2048 1.59 -217.021 
3 2048 1.59 -217.113 
3 2048 1.59 -216.995 
3 2048 1.59 -217.025 
3 2048 1.59 -217.16 
3 2048 1.59 -217.293 
3 2048 1.59 -216.837 
3 2048 1.59 -217.287 
3 2048 1.595 -216.804 
3 2048 1.595 -216.996 
3 2048 1.595 -216.767 
3 2048 1.595 -216.769 
3 2048 1.595 -216.85 
3 2048 1.595 -216.823 
3 2048 1.595 -216.625 
3 2048 1.595 -217.06 
3 2048 1.595 -216.709 
3 2048 1.595 -216.872 
3 2048 1.595 -216.995 
3 2048 1.595 -217.284 
3 2048 1.595 -216.816 
3 2048 1.595 -216.967 
3 2048 1.595 -216.725 
3 2048 1.595 -217.035 
3 2048 1.595 -216.479 
3 2048 1.595 -217.052 
3 2048 1.595 -217.109 
3 2048 1.595 -216.811 
3 2048 1.595 -216.786 
3 2048 1.595 -217.06 
3 2048 1.595 -216.893 
3 2048 1.595 -217.03 
3 2048 1.595 -217.096 
3 2048 1.6 -216.796 
3 2048 1.6 -217.119 
3 2048 1.6 -216.75 
3 2048 1.6 -216.736 
3 2048 1.6 -216.73 
3 2048 1.6 -216.903 
3 2048 1.6 -216.838 
3 2048 1.6 -216.995 
3 2048 1.6 -216.63 
3 2048 1.6 -216.778 
3 2048 1.6 -217.075 
3 2048 1.6 -216.664 
3 2048 1.6 -216.764 
3 2048 1.6 -216.896 
3 2048 1.6 -216.943 
3 2048 1.6 -216.87 
3 2048 1.6 -216.589 
3 2048 1.6 -216.927 
3 2048 1.6 -216.884 
3 2048 1.6 -216.654 
3 2048 1.6 -216.455 
3 2048 1.6 -216.948 
3 2048 1.6 -216.626 
3 2048 1.6 -216.881 
3 2048 1.6 -216.579 
3 2048 1.605 -216.879 
3 2048 1.605 -216.96 
3 2048 1.605 -216.829 
3 2048 1.605 -216.646 
3 2048 1.605 -216.755 
3 2048 1.605 -216.627 
3 2048 1.605 -216.882 
3 2048 1.605 -217.295 
3 2048 1.605 -217.123 
3 2048 1.605 -216.968 
3 2048 1.605 -216.93 
3 2048 1.605 -217.048 
3 2048 1.605 -216.893 
3 2048 1.605 -216.812 
3 2048 1.605 -216.775 
3 2048 1.605 -217.012 
3 2048 1.605 -216.856 
3 2048 1.605 -216.791 
3 2048 1.605 -216.537 
3 2048 1.605 -216.669 
3 2048 1.605 -216.868 
3 2048 1.605 -216.78 
3 2048 1.605 -216.729 
3 2048 1.605 -216.686 
3 2048 1.605 -216.455 
3 2048 1.61 -216.56 
3 2048 1.61 -216.496 
3 2048 1.61 -216.638 
3 2048 1.61 -216.944 
3 2048 1.61 -216.741 
3 2048 1.61 -216.982 
3 2048 1.61 -216.603 
3 2048 1.61 -216.649 
3 2048 1.61 -216.444 
3 2048 1.61 -216.661 
3 2048 1.61 -216.827 
3 2048 1.61 -217.058 
3 2048 1.61 -216.72 
3 2048 1.61 -216.943 
3 2048 1.61 -216.848 
3 2048 1.61 -216.771 
3 2048 1.61 -216.609 
3 2048 1.61 -216.396 
3 2048 1.61 -216.495 
3 2048 1.61 -216.813 
3 2048 1.61 -216.554 
3 2048 1.61 -216.593 
3 2048 1.61 -216.627 
3 2048 1.61 -216.811 
3 2048 1.61 -216.948 
3 2048 1.615 -216.682 
3 2048 1.615 -216.69 
3 2048 1.615 -216.594 
3 2048 1.615 -216.689 
3 2048 1.615 -216.533 
3 2048 1.615 -216.563 
3 2048 1.615 -216.537 
3 2048 1.615 -216.772 
3 2048 1.615 -216.539 
3 2048 1.615 -216.607 
3 2048 1.615 -216.63 
3 2048 1.615 -216.609 
3 2048 1.615 -216.448 
3 2048 1.615 -216.888 
3 2048 1.615 -216.761 
3 2048 1.615 -216.786 
3 2048 1.615 -216.835 
3 2048 1.615 -216.447 
3 2048 1.615 -216.273 
3 2048 1.615 -216.44 
3 2048 1.615 -216.623 
3 2048 1.615 -216.239 
3 2048 1.615 -216.873 
3 2048 1.615 -216.208 
3 2048 1.615 -216.164 
3 2048 1.62 -217.016 
3 2048 1.62 -216.399 
3 2048 1.62 -216.438 
3 2048 1.62 -216.652 
3 2048 1.62 -216.454 
3 2048 1.62 -216.959 
3 2048 1.62 -216.413 
3 2048 1.62 -216.106 
3 2048 1.62 -216.627 
3 2048 1.62 -216.502 
3 2048 1.62 -216.509 
3 2048 1.62 -216.578 
3 2048 1.62 -216.852 
3 2048 1.62 -216.63 
3 2048 1.62 -216.786 
3 2048 1.62 -216.706 
3 2048 1.62 -216.448 
3 2048 1.62 -216.48 
3 2048 1.62 -216.548 
3 2048 1.62 -216.636 
3 2048 1.62 -216.564 
3 2048 1.62 -216.566 
3 2048 1.62 -216.441 
3 2048 1.62 -216.559 
3 2048 1.62 -216.669 
3 2048 1.625 -216.632 
3 2048 1.625 -216.46 
3 2048 1.625 -216.488 
3 2048 1.625 -216.422 
3 2048 1.625 -216.475 
3 2048 1.625 -216.482 
3 2048 1.625 -216.541 
3 2048 1.625 -216.702 
3 2048 1.625 -216.43 
3 2048 1.625 -216.918 
3 2048 1.625 -216.311 
3 2048 1.625 -216.549 
3 2048 1.625 -216.332 
3 2048 1.625 -216.311 
3 2048 1.625 -216.561 
3 2048 1.625 -216.394 
3 2048 1.625 -216.425 
3 2048 1.625 -216.533 
3 2048 1.625 -216.44 
3 2048 1.625 -216.515 
3 2048 1.625 -216.555 
3 2048 1.625 -216.607 
3 2048 1.625 -216.475 
3 2048 1.625 -216.627 
3 2048 1.625 -216.326 
3 2048 1.63 -216.341 
3 2048 1.63 -216.734 
3 2048 1.63 -216.142 
3 2048 1.63 -216.656 
3 2048 1.63 -216.337 
3 2048 1.63 -216.456 
3 2048 1.63 -215.941 
3 2048 1.63 -216.757 
3 2048 1.63 -216.472 
3 2048 1.63 -216.541 
3 2048 1.63 -216.816 
3 2048 1.63 -216.517 
3 2048 1.63 -216.392 
3 2048 1.63 -216.426 
3 2048 1.63 -216.327 
3 2048 1.63 -216.595 
3 2048 1.63 -216.029 
3 2048 1.63 -216.605 
3 2048 1.63 -216.261 
3 2048 1.63 -216.476 
3 2048 1.63 -216.224 
3 2048 1.63 -216.274 
3 2048 1.63 -216.308 
3 2048 1.63 -216.553 
3 2048 1.63 -216.491 
3 2048 1.635 -216.199 
3 2048 1.635 -216.692 
3 2048 1.635 -216.438 
3 2048 1.635 -216.423 
3 2048 1.635 -216.252 
3 2048 1.635 -216.391 
3 2048 1.635 -216.607 
3 2048 1.635 -216.565 
3 2048 1.635 -216.386 
3 2048 1.635 -216.435 
3 2048 1.635 -216.526 
3 2048 1.635 -216.805 
3 2048 1.635 -216.578 
3 2048 1.635 -216.371 
3 2048 1.635 -216.223 
3 2048 1.635 -216.433 
3 2048 1.635 -216.427 
3 2048 1.635 -216.623 
3 2048 1.635 -216.484 
3 2048 1.635 -216.343 
3 2048 1.635 -216.286 
3 2048 1.635 -215.991 
3 2048 1.635 -216.282 
3 2048 1.635 -216.456 
3 2048 1.635 -216.376 
3 2048 1.64 -216.035 
3 2048 1.64 -216.189 
3 2048 1.64 -216.527 
3 2048 1.64 -216.575 
3 2048 1.64 -216.566 
3 2048 1.64 -216.365 
3 2048 1.64 -216.159 
3 2048 1.64 -216.19 
3 2048 1.64 -216.365 
3 2048 1.64 -216.154 
3 2048 1.64 -216.176 
3 2048 1.64 -216.566 
3 2048 1.64 -216.075 
3 2048 1.64 -216.179 
3 2048 1.64 -216.296 
3 2048 1.64 -216.286 
3 2048 1.64 -216.145 
3 2048 1.64 -216.411 
3 2048 1.64 -216.328 
3 2048 1.64 -216.343 
3 2048 1.64 -216.112 
3 2048 1.64 -216.331 
3 2048 1.64 -216.18 
3 2048 1.64 -216.073 
3 2048 1.64 -216.166 
3 2048 1.645 -216.464 
3 2048 1.645 -216.25 
3 2048 1.645 -216.095 
3 2048 1.645 -216.313 
3 2048 1.645 -216.211 
3 2048 1.645 -216.248 
3 2048 1.645 -216.491 
3 2048 1.645 -216.01 
3 2048 1.645 -216.023 
3 2048 1.645 -216.456 
3 2048 1.645 -216.226 
3 2048 1.645 -216.076 
3 2048 1.645 -216.264 
3 2048 1.645 -216.157 
3 2048 1.645 -215.997 
3 2048 1.645 -215.916 
3 2048 1.645 -216.042 
3 2048 1.645 -216.302 
3 2048 1.645 -216.302 
3 2048 1.645 -216.133 
3 2048 1.645 -216.406 
3 2048 1.645 -216.168 
3 2048 1.645 -216.078 
3 2048 1.645 -216.199 
3 2048 1.645 -216.15 
3 2048 1.65 -216.475 
3 2048 1.65 -215.999 
3 2048 1.65 -216.426 
3 2048 1.65 -216.263 
3 2048 1.65 -216.219 
3 2048 1.65 -216.29 
3 2048 1.65 -216.261 
3 2048 1.65 -216.292 
3 2048 1.65 -216.204 
3 2048 1.65 -215.94 
3 2048 1.65 -216.438 
3 2048 1.65 -216.191 
3 2048 1.65 -215.952 
3 2048 1.65 -216.294 
3 2048 1.65 -215.926 
3 2048 1.65 -216.163 
3 2048 1.65 -216.384 
3 2048 1.65 -216.332 
3 2048 1.65 -216.099 
3 2048 1.65 -216.02 
3 2048 1.65 -215.915 
3 2048 1.65 -216.197 
3 2048 1.65 -215.945 
3 2048 1.65 -215.89 
3 2048 1.65 -215.919 
3 2048 1.655 -216.077 
3 2048 1.655 -216.041 
3 2048 1.655 -216.004 
3 2048 1.655 -216.33 
3 2048 1.655 -216.066 
3 2048 1.655 -215.77 
3 2048 1.655 -216.03 
3 2048 1.655 -216.244 
3 2048 1.655 -216.071 
3 2048 1.655 -215.795 
3 2048 1.655 -216.318 
3 2048 1.655 -216.406 
3 2048 1.655 -216.04 
3 2048 1.655 -216.275 
3 2048 1.655 -216.138 
3 2048 1.655 -216.054 
3 2048 1.655 -216.096 
3 2048 1.655 -215.864 
3 2048 1.655 -216.138 
3 2048 1.655 -216.218 
3 2048 1.655 -216.407 
3 2048 1.655 -216.123 
3 2048 1.655 -216.102 
3 2048 1.655 -216.298 
3 2048 1.655 -216.178 
3 2048 1.66 -216.436 
3 2048 1.66 -215.879 
3 2048 1.66 -216.234 
3 2048 1.66 -216.136 
3 2048 1.66 -215.825 
3 2048 1.66 -216.088 
3 2048 1.66 -216.014 
3 2048 1.66 -216.536 
3 2048 1.66 -216.268 
3 2048 1.66 -216.192 
3 2048 1.66 -215.849 
3 2048 1.66 -215.762 
3 2048 1.66 -215.847 
3 2048 1.66 -215.949 
3 2048 1.66 -215.93 
3 2048 1.66 -215.816 
3 2048 1.66 -215.728 
3 2048 1.66 -216.121 
3 2048 1.66 -216.197 
3 2048 1.66 -216.249 
3 2048 1.66 -216.264 
3 2048 1.66 -215.941 
3 2048 1.66 -215.957 
3 2048 1.66 -215.93 
3 2048 1.66 -215.938 
3 2048 1.665 -215.782 
3 2048 1.665 -215.899 
3 2048 1.665 -216.236 
3 2048 1.665 -216.153 
3 2048 1.665 -215.913 
3 2048 1.665 -216.059 
3 2048 1.665 -215.85 
3 2048 1.665 -215.874 
3 2048 1.665 -215.888 
3 2048 1.665 -215.713 
3 2048 1.665 -216.187 
3 2048 1.665 -215.793 
3 2048 1.665 -215.979 
3 2048 1.665 -215.85 
3 2048 1.665 -216.063 
3 2048 1.665 -215.887 
3 2048 1.665 -215.844 
3 2048 1.665 -215.995 
3 2048 1.665 -215.838 
3 2048 1.665 -215.947 
3 2048 1.665 -215.787 
3 2048 1.665 -215.915 
3 2048 1.665 -215.863 
3 2048 1.665 -215.808 
3 2048 1.665 -216.015 
3 2048 1.67 -215.818 
3 2048 1.67 -215.679 
3 2048 1.67 -215.707 
3 2048 1.67 -215.727 
3 2048 1.67 -215.961 
3 2048 1.67 -215.639 
3 2048 1.67 -215.641 
3 2048 1.67 -216.017 
3 2048 1.67 -215.664 
3 2048 1.67 -215.818 
3 2048 1.67 -215.823 
3 2048 1.67 -216.134 
3 2048 1.67 -215.911 
3 2048 1.67 -215.332 
3 2048 1.67 -215.94 
3 2048 1.67 -215.411 
3 2048 1.67 -215.867 
3 2048 1.67 -215.663 
3 2048 1.67 -215.509 
3 2048 1.67 -215.607 
3 2048 1.67 -215.353 
3 2048 1.67 -215.993 
3 2048 1.67 -215.548 
3 2048 1.67 -215.863 
3 2048 1.67 -215.873 
3 2048 1.675 -215.447 
3 2048 1.675 -215.631 
3 2048 1.675 -215.461 
3 2048 1.675 -215.601 
3 2048 1.675 -216.118 
3 2048 1.675 -215.716 
3 2048 1.675 -215.884 
3 2048 1.675 -216.022 
3 2048 1.675 -215.726 
3 2048 1.675 -215.613 
3 2048 1.675 -216.09 
3 2048 1.675 -216.016 
3 2048 1.675 -215.908 
3 2048 1.675 -215.562 
3 2048 1.675 -215.555 
3 2048 1.675 -215.433 
3 2048 1.675 -215.884 
3 2048 1.675 -215.457 
3 2048 1.675 -215.396 
3 2048 1.675 -215.697 
3 2048 1.675 -215.354 
3 2048 1.675 -215.728 
3 2048 1.675 -215.946 
3 2048 1.675 -215.593 
3 2048 1.675 -215.691 
3 2048 1.68 -215.505 
3 2048 1.68 -215.897 
3 2048 1.68 -215.484 
3 2048 1.68 -215.687 
3 2048 1.68 -215.632 
3 2048 1.68 -215.778 
3 2048 1.68 -215.805 
3 2048 1.68 -215.529 
3 2048 1.68 -215.599 
3 2048 1.68 -215.681 
3 2048 1.68 -215.427 
3 2048 1.68 -215.559 
3 2048 1.68 -215.74 
3 2048 1.68 -215.18 
3 2048 1.68 -215.679 
3 2048 1.68 -215.605 
3 2048 1.68 -215.904 
3 2048 1.68 -215.669 
3 2048 1.68 -215.595 
3 2048 1.68 -215.82 
3 2048 1.68 -215.58 
3 2048 1.68 -215.424 
3 2048 1.68 -215.846 
3 2048 1.68 -214.99 
3 2048 1.68 -215.538 
