J: 3.37764 1.11093 0 0 
nth step2 temperature e 
1 1024 1.61 -216.652 
1 1024 1.61 -216.57 
1 1024 1.61 -216.939 
1 1024 1.61 -216.763 
1 1024 1.61 -216.76 
1 1024 1.61 -216.989 
1 1024 1.61 -216.738 
1 1024 1.61 -217.044 
1 1024 1.615 -216.848 
1 1024 1.615 -216.506 
1 1024 1.615 -216.644 
1 1024 1.615 -216.662 
1 1024 1.615 -216.445 
1 1024 1.615 -216.629 
1 1024 1.615 -216.536 
1 1024 1.615 -216.812 
1 1024 1.615 -216.482 
1 1024 1.615 -216.646 
1 1024 1.615 -216.448 
1 1024 1.615 -216.962 
1 1024 1.615 -216.829 
1 1024 1.615 -216.874 
1 1024 1.615 -216.351 
1 1024 1.615 -216.531 
1 1024 1.615 -216.904 
1 1024 1.615 -216.621 
1 1024 1.615 -216.646 
1 1024 1.615 -216.766 
1 1024 1.615 -216.53 
1 1024 1.615 -216.45 
1 1024 1.615 -216.523 
1 1024 1.615 -216.637 
1 1024 1.615 -216.333 
1 1024 1.62 -216.471 
1 1024 1.62 -216.903 
1 1024 1.62 -216.868 
1 1024 1.62 -216.662 
1 1024 1.62 -216.508 
1 1024 1.62 -216.565 
1 1024 1.62 -216.762 
1 1024 1.62 -216.469 
1 1024 1.62 -216.275 
1 1024 1.62 -216.554 
1 1024 1.62 -216.894 
1 1024 1.62 -216.587 
1 1024 1.62 -216.412 
1 1024 1.62 -216.41 
1 1024 1.62 -216.662 
1 1024 1.62 -216.883 
1 1024 1.62 -216.431 
1 1024 1.62 -216.523 
1 1024 1.62 -216.882 
1 1024 1.62 -216.493 
1 1024 1.62 -216.379 
1 1024 1.62 -216.753 
1 1024 1.62 -216.717 
1 1024 1.62 -216.771 
1 1024 1.62 -216.605 
1 1024 1.625 -216.918 
1 1024 1.625 -216.548 
1 1024 1.625 -216.473 
1 1024 1.625 -216.498 
1 1024 1.625 -216.262 
1 1024 1.625 -216.78 
1 1024 1.625 -216.621 
1 1024 1.625 -216.82 
1 1024 1.625 -216.264 
1 1024 1.625 -216.716 
1 1024 1.625 -216.821 
1 1024 1.625 -216.856 
1 1024 1.625 -216.184 
1 1024 1.625 -216.526 
1 1024 1.625 -216.155 
1 1024 1.625 -216.455 
1 1024 1.625 -216.891 
1 1024 1.625 -216.692 
1 1024 1.625 -216.576 
1 1024 1.625 -216.461 
1 1024 1.625 -216.653 
1 1024 1.625 -216.242 
1 1024 1.625 -216.475 
1 1024 1.625 -216.354 
1 1024 1.625 -216.87 
1 1024 1.63 -216.695 
1 1024 1.63 -216.284 
1 1024 1.63 -216.52 
1 1024 1.63 -216.228 
1 1024 1.63 -216.549 
1 1024 1.63 -216.576 
1 1024 1.63 -216.828 
1 1024 1.63 -216.664 
1 1024 1.63 -216.518 
1 1024 1.63 -216.458 
1 1024 1.63 -216.334 
1 1024 1.63 -216.313 
1 1024 1.63 -216.693 
1 1024 1.63 -216.746 
1 1024 1.63 -216.534 
1 1024 1.63 -216.514 
1 1024 1.63 -216.505 
1 1024 1.63 -216.532 
1 1024 1.63 -216.547 
1 1024 1.63 -216.436 
1 1024 1.63 -216.336 
1 1024 1.63 -216.816 
1 1024 1.63 -216.497 
1 1024 1.63 -216.426 
1 1024 1.63 -216.513 
1 1024 1.635 -216.31 
1 1024 1.635 -216.044 
1 1024 1.635 -216.364 
1 1024 1.635 -216.289 
1 1024 1.635 -216.55 
1 1024 1.635 -216.05 
1 1024 1.635 -216.478 
1 1024 1.635 -216.314 
1 1024 1.635 -216.312 
1 1024 1.635 -216.462 
1 1024 1.635 -216.492 
1 1024 1.635 -216.598 
1 1024 1.635 -216.483 
1 1024 1.635 -216.28 
1 1024 1.635 -216.614 
1 1024 1.635 -216.205 
1 1024 1.635 -216.453 
1 1024 1.635 -216.384 
1 1024 1.635 -216.437 
1 1024 1.635 -216.75 
1 1024 1.635 -216.745 
1 1024 1.635 -216.513 
1 1024 1.635 -216.44 
1 1024 1.635 -216.303 
1 1024 1.635 -216.208 
1 1024 1.64 -216.299 
1 1024 1.64 -216.223 
1 1024 1.64 -216.206 
1 1024 1.64 -216.516 
1 1024 1.64 -216.352 
1 1024 1.64 -216.32 
1 1024 1.64 -216.498 
1 1024 1.64 -216.567 
1 1024 1.64 -216.599 
1 1024 1.64 -216.298 
1 1024 1.64 -216.452 
1 1024 1.64 -216.167 
1 1024 1.64 -216.423 
1 1024 1.64 -216.511 
1 1024 1.64 -216.624 
1 1024 1.64 -215.959 
1 1024 1.64 -216.764 
1 1024 1.64 -216.372 
1 1024 1.64 -216.322 
1 1024 1.64 -216.585 
1 1024 1.64 -216.387 
1 1024 1.64 -215.826 
1 1024 1.64 -216.616 
1 1024 1.64 -216.206 
