J: 8.67113 1.22595 -0.0682711 -0.0198965 
nth step2 temperature e 
3 1024 1.635 -211.769 
3 1024 1.635 -212.51 
3 1024 1.635 -211.911 
3 1024 1.635 -211.624 
3 1024 1.635 -211.941 
3 1024 1.635 -211.673 
3 1024 1.635 -212.33 
3 1024 1.635 -211.718 
3 1024 1.635 -211.374 
3 1024 1.635 -211.888 
3 1024 1.64 -211.97 
3 1024 1.64 -211.335 
3 1024 1.64 -211.973 
3 1024 1.64 -211.37 
3 1024 1.64 -212.026 
3 1024 1.64 -211.77 
3 1024 1.64 -212.084 
3 1024 1.64 -211.874 
3 1024 1.64 -212.33 
3 1024 1.64 -211.948 
3 1024 1.64 -211.668 
3 1024 1.64 -211.605 
3 1024 1.64 -211.864 
3 1024 1.64 -211.641 
3 1024 1.64 -211.862 
3 1024 1.64 -212.219 
3 1024 1.64 -211.954 
3 1024 1.64 -211.815 
3 1024 1.64 -212.113 
3 1024 1.64 -211.802 
3 1024 1.64 -211.722 
3 1024 1.64 -212.073 
3 1024 1.64 -212.045 
3 1024 1.64 -212.07 
3 1024 1.64 -211.52 
3 1024 1.645 -211.625 
3 1024 1.645 -211.573 
3 1024 1.645 -211.484 
3 1024 1.645 -211.581 
3 1024 1.645 -211.252 
3 1024 1.645 -211.517 
3 1024 1.645 -211.483 
3 1024 1.645 -211.822 
3 1024 1.645 -211.723 
3 1024 1.645 -211.459 
3 1024 1.645 -211.777 
3 1024 1.645 -211.393 
3 1024 1.645 -212.186 
3 1024 1.645 -211.328 
3 1024 1.645 -211.397 
3 1024 1.645 -210.842 
3 1024 1.645 -212.005 
3 1024 1.645 -212.091 
3 1024 1.645 -211.786 
3 1024 1.645 -211.379 
3 1024 1.645 -211.729 
3 1024 1.645 -212.17 
3 1024 1.645 -211.521 
3 1024 1.645 -211.574 
3 1024 1.645 -211.614 
3 1024 1.65 -211.576 
3 1024 1.65 -211.744 
3 1024 1.65 -211.429 
3 1024 1.65 -211.346 
3 1024 1.65 -211.061 
3 1024 1.65 -211.997 
3 1024 1.65 -211.565 
3 1024 1.65 -211.73 
3 1024 1.65 -212.08 
3 1024 1.65 -211.747 
3 1024 1.65 -211.319 
3 1024 1.65 -211.338 
3 1024 1.65 -211.526 
3 1024 1.65 -211.084 
3 1024 1.65 -211.321 
3 1024 1.65 -211.004 
3 1024 1.65 -211.708 
3 1024 1.65 -211.709 
3 1024 1.65 -211.289 
3 1024 1.65 -211.431 
3 1024 1.65 -211.362 
3 1024 1.65 -211.559 
3 1024 1.65 -210.93 
3 1024 1.65 -211.791 
3 1024 1.65 -211.125 
3 1024 1.655 -211.65 
3 1024 1.655 -211.19 
3 1024 1.655 -211.165 
3 1024 1.655 -211.316 
3 1024 1.655 -211.184 
3 1024 1.655 -211.881 
3 1024 1.655 -211.198 
3 1024 1.655 -211.6 
3 1024 1.655 -211.585 
3 1024 1.655 -211.521 
3 1024 1.655 -210.742 
3 1024 1.655 -211.324 
3 1024 1.655 -210.855 
3 1024 1.655 -211.019 
3 1024 1.655 -211.123 
3 1024 1.655 -211.362 
3 1024 1.655 -211.324 
3 1024 1.655 -210.93 
3 1024 1.655 -211.253 
3 1024 1.655 -211.218 
3 1024 1.655 -210.74 
3 1024 1.655 -210.739 
3 1024 1.655 -211.876 
3 1024 1.655 -211.491 
3 1024 1.655 -211.752 
3 1024 1.66 -211.495 
3 1024 1.66 -211.234 
3 1024 1.66 -210.988 
3 1024 1.66 -210.964 
3 1024 1.66 -210.558 
3 1024 1.66 -211.206 
3 1024 1.66 -210.84 
3 1024 1.66 -211.323 
3 1024 1.66 -211.107 
3 1024 1.66 -211.562 
3 1024 1.66 -210.728 
3 1024 1.66 -211.757 
3 1024 1.66 -210.827 
3 1024 1.66 -210.68 
3 1024 1.66 -211.036 
3 1024 1.66 -211.201 
3 1024 1.66 -211.145 
3 1024 1.66 -211.662 
3 1024 1.66 -211.159 
3 1024 1.66 -211.03 
3 1024 1.66 -211.38 
3 1024 1.66 -210.705 
3 1024 1.66 -211.663 
3 1024 1.66 -211.447 
3 1024 1.66 -210.988 
3 1024 1.665 -211.232 
3 1024 1.665 -211.184 
3 1024 1.665 -210.984 
3 1024 1.665 -210.741 
3 1024 1.665 -210.666 
3 1024 1.665 -210.574 
3 1024 1.665 -210.648 
3 1024 1.665 -210.78 
3 1024 1.665 -210.581 
3 1024 1.665 -210.93 
3 1024 1.665 -211.192 
3 1024 1.665 -211.443 
3 1024 1.665 -211.287 
3 1024 1.665 -211.176 
3 1024 1.665 -210.507 
3 1024 1.665 -210.952 
3 1024 1.665 -211.177 
3 1024 1.665 -210.422 
3 1024 1.665 -211.211 
3 1024 1.665 -211.524 
3 1024 1.665 -210.898 
3 1024 1.665 -211.333 
3 1024 1.665 -210.902 
3 1024 1.665 -211.533 
3 1024 1.665 -210.447 
3 1024 1.67 -210.346 
3 1024 1.67 -210.617 
3 1024 1.67 -210.7 
3 1024 1.67 -210.557 
3 1024 1.67 -210.521 
3 1024 1.67 -211.086 
3 1024 1.67 -210.653 
3 1024 1.67 -210.505 
3 1024 1.67 -210.843 
3 1024 1.67 -210.617 
3 1024 1.67 -211.059 
3 1024 1.67 -210.481 
3 1024 1.67 -210.284 
3 1024 1.67 -210.674 
3 1024 1.67 -211.223 
3 1024 1.67 -211.105 
3 1024 1.67 -211.12 
3 1024 1.67 -210.718 
3 1024 1.67 -210.087 
3 1024 1.67 -210.459 
3 1024 1.67 -211.111 
3 1024 1.67 -210.652 
3 1024 1.67 -210.455 
3 1024 1.67 -210.666 
3 1024 1.67 -210.729 
3 1024 1.675 -210.68 
3 1024 1.675 -210.516 
3 1024 1.675 -210.59 
3 1024 1.675 -211.307 
3 1024 1.675 -210.293 
3 1024 1.675 -210.56 
3 1024 1.675 -210.597 
3 1024 1.675 -211.007 
3 1024 1.675 -210.454 
3 1024 1.675 -210.744 
3 1024 1.675 -211.078 
3 1024 1.675 -210.643 
3 1024 1.675 -211.007 
3 1024 1.675 -210.619 
3 1024 1.675 -210.816 
3 1024 1.675 -210.509 
3 1024 1.675 -210.904 
3 1024 1.675 -211.316 
3 1024 1.675 -210.62 
3 1024 1.675 -210.82 
3 1024 1.675 -210.447 
3 1024 1.675 -211.125 
3 1024 1.675 -210.755 
3 1024 1.675 -210.452 
3 1024 1.675 -210.948 
3 1024 1.68 -210.875 
3 1024 1.68 -210.774 
3 1024 1.68 -209.971 
3 1024 1.68 -210.461 
3 1024 1.68 -210.173 
3 1024 1.68 -210.389 
3 1024 1.68 -211.044 
3 1024 1.68 -209.789 
3 1024 1.68 -210.466 
3 1024 1.68 -210.928 
3 1024 1.68 -210.292 
3 1024 1.68 -210.128 
3 1024 1.68 -210.82 
3 1024 1.68 -210.323 
3 1024 1.68 -210.425 
3 1024 1.68 -210.504 
3 1024 1.68 -210.511 
3 1024 1.68 -210.273 
3 1024 1.68 -210.932 
3 1024 1.68 -211.132 
